	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1390	TUTT T8	III_16_0162	Gurtweil, Gurtweil	8.24698, 47.64159	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1391	KST T11	na	Baden-Oos	8.24755, 48.76768	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1392	KST M8	III_6_0107	Rauental, Rauental	8.24794, 48.8572	gugummer	gugumer	1	gugummer	gugummer	0	Gugummer	Gugummer	0
1393	TÜB M2	III_11_0148	Langenbach, Langenbach	8.25164, 48.3205	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1394	KST T1	na	Kuppenheim	8.25452, 48.82818	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1395	TUTT q7	III_14_0075	Friedenweiler, Friedenweiler	8.25483, 47.91602	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1396	TUTT b2	III_12_0162	Gremmelsbach, Gremmelsbach	8.25756, 48.15793	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1397	TUTT i1	III_13_0082	Rohrbach, Rohrbach	8.25784, 48.07437	gugummre	gúgummere	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1398	TUTT M11	III_15_0125, III_15_0126	Berau, Berau	8.25823, 47.69472	gugumere	gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1399	TUTT b5	III_12_0153, III_12_0152, III_12_0154	Nussbach, Nussbach	8.25836, 48.13097	guggumere	guggummere, gugummere, gugumere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1400	TÜB b2/2	na	Lichtent(h)al	8.2614, 48.74458	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1401	TUTT E3, TUTT E4	na	Grafenhausen	8.26186, 47.7749	gugummere	na	999	gugummere	na	999	Gugummer	na	999
1402	TUTT M12	III_15_0117	Aichen, Aichen	8.26226, 47.67494	gugumere	gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1403	TUTT x5	III_14_0076	Holzschlag, Holzschlag	8.26456, 47.84976	gugumere	gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1404	TÜB T3	III_12_0071, III_12_0070	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	gugommer	gugommere, gugumer	1	gugommer	gugummer, gugommere	1	Gugummer	Gugummer	0
1405	TÜB i1	na	Herrenwies	8.26593, 48.65907	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1406	TUTT i4	III_13_0088	Linach, Linach	8.26602, 48.02831	gugummere	gugumere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1407	TUTT M5	III_14_0179	Mettenberg, Mettenberg	8.26708, 47.75087	guggummere	gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1408	KST E2	na	Neuburgweier	8.26776, 48.96981	guggummer	na	999	gugummer	na	999	Gugummer	na	999
1409	TUTT q4	III_13_0160	Eisenbach, Eisenbach	8.26837, 47.96084	gukummra	gugummera	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1410	KST E5	na	Durmersheim	8.2685, 48.93129	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1411	KST T7	na	Ebersteinburg	8.26889, 48.77997	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1412	TÜB M9	na	Halbmeil	8.27063, 48.29042	gugomere	na	999	gugommere	na	999	Gugummer	na	999
1413	TÜB i2	III_9_0105	Forbach-Hundsbach, Forbach-Hundsbach	8.27064, 48.62026	gugummer	gugummer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1414	KST T2	na	Oberndorf	8.27573, 48.82868	gugumer	na	999	gugummer	na	999	Gugummer	na	999
1415	KST M4	III_6_0104, III_6_0105	Muggensturm, Muggenturm	8.2763, 48.87021	guggummer	guggummer	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1416	TUTT T9	III_16_0155	Tiengen, Thiengen	8.28181, 47.63443	gugummere	gukumere	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1417	TUTT M7	III_15_0115	Hürrlingen, Hürrlingen	8.28505, 47.72465	gugummere	gukummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1418	KST E4	na	Mörsch	8.28883, 48.96003	gugumer	na	999	gugummer	na	999	Gugummer	na	999
