	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
120	TUTT k10	na	Unterkirnach	8.36628, 48.07845	gurga	na	999	gurke	na	999	Gurke	na	999
121	KST F13	na	Bruchhausen bei Ettlingen	8.371, 48.92716	gurg, gurje	na	999	gurie, gurk	na	999	Gurke	na	999
122	TUTT k9	III_33_0002	Herzogenweiler, Herzogenweiler	8.37157, 48.0254	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
123	TÜB N1	III_30_0007	Schenkenzell, Schenkenzell	8.37253, 48.31105	gurge	gurk	2	gurke	gurk	1	Gurke	Gurke	0
124	KST F1	na	Karlsruhe-Beiertheim	8.37277, 48.9907	gurk	na	999	gurk	na	999	Gurke	na	999
125	KST N3	III_23_0002	Oberweier, Oberweier	8.37866, 48.91717	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
126	KST y 10	na	Neureut	8.37902, 49.05267	gurge	na	999	gurke	na	999	Gurke	na	999
127	KST F2	III_22_0001	Bulach, Bulach	8.38244, 48.9868	gork	gurg	2	gork	gurk	1	Gurke	Gurke	0
128	KST F12	III_22_0003	Ettlingenweier, Ettlingenweier	8.38589, 48.92887	gurge	gurke	1	gurke	gurke	0	Gurke	Gurke	0
129	KST N12	na	Moosbronn	8.38849, 48.83638	gurgä	na	999	gurke	na	999	Gurke	na	999
130	KST r4	III_20_0006	Leopoldshafen, Leopoldshafen	8.3923, 49.09933	gurig	gurk	2	gurik	gurk	1	Gurke	Gurke	0
131	TUTT y11	III_35_0009	Bachheim, Bachheim	8.4031, 47.85931	gorke	gorke	0	gorke	gorke	0	Gurke	Gurke	0
132	TUTT U12	na	Grießen	8.4114, 47.62774	gurke	na	999	gurke	na	999	Gurke	na	999
133	KST r1	III_20_0002	Liedolsheim, Liedolsheim	8.41451, 49.16221	guak	gurk	1	gurk	gurk	0	Gurke	Gurke	0
134	KST r2	III_20_0003, III_20_0004	Hochstetten, Hochstetten	8.41566, 49.13702	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
135	TUTT U11	na	Bergöschingen	8.42093, 47.59537	gurke	na	999	gurke	na	999	Gurke	na	999
136	KST k4	na	Rußheim	8.42435, 49.18617	gureg	na	999	gurek	na	999	Gurke	na	999
137	TUTT y9	na	Döggingen	8.43444, 47.8919	gurge	na	999	gurke	na	999	Gurke	na	999
138	Ma f1/2	II_58_0061	Mannheim-Sandhofen, Mannheim-Sandhofen, Mannheim-Sandhofen	8.44789, 49.5433	gorge	gork	2	gorke	gork	1	Gurke	Gurke	0
139	KST N11	III_23_0013	Schielberg, Schielberg	8.44945, 48.84311	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
140	KST F4	na	Wolfartsweier	8.45219, 48.97443	gurge	na	999	gurke	na	999	Gurke	na	999
141	TUTT k2	III_33_0006	Rietheim, Rietheim	8.45381, 48.02981	gurka	gurka	0	gurke	gurke	0	Gurke	Gurke	0
142	TUTT k1	III_33_0069	Vilingen, Villingen	8.45901, 48.0567	gurk	gurge	2	gurk	gurke	1	Gurke	Gurke	0
143	TUTT c5	na	Neuhausen	8.45905, 48.13221	gurke	na	999	gurke	na	999	Gurke	na	999
144	KST F5	na	Karlsruhe-Aue	8.46138, 48.9881	gurk	na	999	gurk	na	999	Gurke	na	999
145	KST F10	na	Busenbach	8.46237, 48.93179	gurge	na	999	gurke	na	999	Gurke	na	999
146	KST y 2	na	Büchig	8.46824, 49.04811	gurje	na	999	gurie	na	999	Gurke	na	999
147	TUTT k4	na	Kirchdorf	8.4704, 48.01378	guerke	na	999	gurke	na	999	Gurke	na	999
148	TUTT r1	na	Grüningen	8.47107, 47.98253	gurke	na	999	gurke	na	999	Gurke	na	999
149	KST F7	na	Hohenwettersbach	8.47808, 48.96713	gurge	na	999	gurke	na	999	Gurke	na	999
150	Ma f2	na	Mannheim-Waldhof (Luzenberg)	8.47981, 49.52527	gurge	na	999	gurke	na	999	Gurke	na	999
151	KST r5	III_20_0009	Friedrichstal, Friedrichstal	8.48091, 49.10481	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
152	KST F9	III_22_0008	Palmbach, Palmbach	8.48266, 48.94683	gurk	gurg	1	gurk	gurk	0	Gurke	Gurke	0
153	TUTT c4	na	Fischbach	8.49142, 48.15251	gurke	na	999	gurke	na	999	Gurke	na	999
154	KST d2	III_18_0008, III_18_0009	Altlußheim, Altlussheim	8.49951, 49.30106	gurigä	guik	3	gurike	guik	2	Gurke	Gurke	0
155	MH za1	na	Mannheim-Gartenstadt	8.50016, 49.5305	goarg	na	999	gork	na	999	Gurke	na	999
156	KST O1	na	Langensteinbach	8.50638, 48.915	gōrg	na	999	gork	na	999	Gurke	na	999
