	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
72	MH W6	II_93_0021	Horrenbach, Horrenbach	9.66028, 49.40826	ebirn	ebirn	0	erbirne	erbirne	0	Erdbirne	Erdbirne	0
73	MH P2	II_92_0040	Schweigern, Schweigern	9.66576, 49.49224	äbirn	äbiern	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
74	MH X1	na	Klepsau	9.67156, 49.38805	ebīrn	na	999	erbirne	na	999	Erdbirne	na	999
75	MH P3	II_92_0028	Bobstadt, Bobstadt	9.67398, 49.46607	ebirn	erbirn	1	erbirne	erbirne	0	Erdbirne	Erdbirne	0
76	MH G11	II_91_0019	Oberschüpf, Oberschüpf	9.67687, 49.52252	äbīre	ebire	2	erbire	erbire	0	Erdbirne	Erdbirne	0
77	MH G1	na	Oberlauda	9.67912, 49.56608	erdbiere	na	999	erdbire	na	999	Erdbirne	na	999
78	MH P4	II_92_0032, II_92_0031, II_92_0030, II_92_0029	Assamstadt, Assamstadt	9.68738, 49.42689	erbirn, erdbirn	erdbier, erdbirn	0	erbirne	erdbirne, erdbire	1	Erdbirne	Erdbirne	0
79	MH G12	II_91_0020	Unterschüpf, Unterschüpf	9.68922, 49.51437	äbiere	äbiere	0	erbire	erbire	0	Erdbirne	Erdbirne	0
80	MH G13	II_91_0021	Sachsenflur, Sachsenflur	9.71, 49.52377	äbbiere	äbiere	1	erbire	erbire	0	Erdbirne	Erdbirne	0
81	MH P1	II_92_0027	Dainbach-Herold, Dainbach	9.71553, 49.49662	äbīere	äbirn	3	erbire	erbirne	1	Erdbirne	Erdbirne	0
82	MH G4	II_91_0025	Marbach, Marbach	9.7264, 49.56581	äbīere	äbiere	1	erbire	erbire	0	Erdbirne	Erdbirne	0
83	MH G9	II_91_0022	Königshofen, Königshofen	9.73105, 49.54759	ebbiere	ebiere	1	erbire	erbire	0	Erdbirne	Erdbirne	0
84	MH G8	II_91_0023	Unterbalbach, Unterbalbach	9.74711, 49.52779	äbire	ebiere	2	erbire	erbire	0	Erdbirne	Erdbirne	0
85	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	ebīra, epira	äbira	2	erbire	erbire	0	Erdbirne	Erdbirne	0
86	na	III_23_0038, III_23_0052	Pforzheim	8.70025, 48.89013	na	erbier, äbbīre, ebiere	999	na	erbire	999	na	Erdbirne	999
87	na	III_20_0035, III_20_0037	Flehingen	8.78694, 49.0869	na	erdbiere, erbiere	999	na	erdbire, erbire	999	na	Erdbirne	999
88	na	III_19_0045	Reihen	8.91628, 49.21715	na	ebirn	999	na	erbirne	999	na	Erdbirne	999
89	na	III_18_0058	Wollenberg	9.03453, 49.29152	na	erdbire	999	na	erdbire	999	na	Erdbirne	999
90	na	III_19_0052	Treschklingen	9.05577, 49.22614	na	erbierer	999	na	erbire	999	na	Erdbirne	999
91	na	II_92_0002	Eberstadt	9.3666, 49.47727	na	ebier	999	na	erbire	999	na	Erdbirne	999
92	na	II_91_0011	Eubigheim	9.53977, 49.5018	na	äbirn	999	na	erbirne	999	na	Erdbirne	999
93	na	II_91_0028	Messelhausen	9.7887, 49.5756	na	äbiere	999	na	erbire	999	na	Erdbirne	999
