	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
504	Co m 4	III_13_0037	Achkarren, Achkarren	7.62448, 48.06769	herdöpfel	herdäpfel	1	herdöpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
505	Co e 6	III_12_0106	Bischoffingen, Bischoffingen	7.62537, 48.10625	hardäpfl	hardäpfel	1	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
506	Stra u 4	III_10_0030	Achenheim, Achenheim	7.62578, 48.5817	ardäpfel	ardapfel	1	ardäpfel	ardapfel	1	Erdäpfel	Erdäpfel	0
507	Stra J 6	III_11_0030	Matzenheim, Matzenheim	7.62677, 48.39642	hardäpfel	hardäpfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
508	Co t 4	na	Hartheim	7.62702, 47.93691	herdepfl	na	999	herdäpfel	na	999	Erdäpfel	na	999
509	Co H7	na	Müllheim	7.62923, 47.80821	herdapferl	na	999	herdapfel	na	999	Erdäpfel	na	999
510	Stra J 8	III_11_0039	Herbsheim, Herbsheim	7.6323, 48.3467	hardäpfel	hardäpfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
511	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	härdepfel	hardäpfel	2	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
512	Co e 3	na	Leiselheim	7.6357, 48.12586	hartäpfel	na	999	hardäpfel	na	999	Erdäpfel	na	999
513	Stra u 16	III_10_0033	Enzheim, Enzheim	7.63634, 48.53413	ärdäpfl	erdäpfel	2	erdäpfel	erdäpfel	0	Erdäpfel	Erdäpfel	0
514	Co A4	III_14_0046	Buggingen, Buggingen	7.63735, 47.8479	herdäpfl	herdäpfl	0	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
515	Stra J 7	III_11_0031	Osthausen (Osthouse), Osthausen	7.63886, 48.40167	härdepfl	hardepfl	1	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
516	Co A5	III_14_0045	Seefelden, Seefelden	7.63962, 47.85945	herdäpfel	herdäpfel	0	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
517	Co W 7, 9/2	na	Rümmingen	7.64143, 47.64099	herdöpfel	na	999	herdöpfel	na	999	Erdäpfel	na	999
518	Co m 2	III_13_0039	Gündlingen, Gündlingen	7.64227, 48.01556	herdäpfel	hardepfel	2	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
519	Co m 5	na	Bickensohl	7.64262, 48.07988	herdäpfel	na	999	herdäpfel	na	999	Erdäpfel	na	999
520	Stra u 15	III_10_0034	Geispolsheim, Geispolsheim	7.64329, 48.51516	erdäpfel	ardepfel	2	erdäpfel	ardäpfel	1	Erdäpfel	Erdäpfel	0
521	Stra v 8	III_10_0032	Holzheim, Holzheim	7.64383, 48.55724	ardäpfel	ardäpfel	0	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
522	Co m 3	III_13_0038	Ihringen, Ihringen	7.64554, 48.04572	herdepfel	hardepfel	1	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
523	Stra B 11	na	Limersheim	7.64596, 48.45465	ardēpfel	na	999	ardäpfel	na	999	Erdäpfel	na	999
524	Stra X 7	III_12_0023	Schönau (Schoenau), Schönau	7.64715, 48.22339	hardepfel	härdäpfel	2	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
525	Co H6	na	Niederweiler	7.64763, 47.80664	hadäpfel	na	999	hardäpfel	na	999	Erdäpfel	na	999
526	Co e 7	III_12_0032, III_12_0030, III_12_0031	Wyhl am Kaiserstuhl, Wyhl	7.64933, 48.1663	härdöpfel	härdöpfel, herdöpfel	0	herdöpfel	herdöpfel	0	Erdäpfel	Erdäpfel	0
527	Co t 3	na	Feldkirch	7.64962, 47.93629	hardäpfel	na	999	hardäpfel	na	999	Erdäpfel	na	999
528	Co H5	III_14_0143	Zunzingen, Zunzingen	7.65195, 47.82164	herdöpfel	herdäpfel	1	herdöpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
529	Co A7	na	Eschbach (bei Heitersheim)	7.65221, 47.8908	härdepfel	na	999	herdäpfel	na	999	Erdäpfel	na	999
530	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	härdepfel	härdäpfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
531	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	hardäpfel	härtdäpfel	2	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
532	Co e 5	na	Oberbergen	7.65599, 48.09787	härdėpfel	na	999	herdäpfel	na	999	Erdäpfel	na	999
533	Co H9	III_14_0141	Lipburg, Lipburg	7.65665, 47.78685	hĕrdöpfel	herdöpfel	1	herdöpfel	herdöpfel	0	Erdäpfel	Erdäpfel	0
534	Co H4	III_14_0138, III_14_0139	Dattingen, Dattingen	7.65681, 47.83383	herdöpfel	herdäpfel, hārdāpfel	1	herdöpfel	herdäpfel, hardapfel	1	Erdäpfel	Erdäpfel	0
535	Co t 2	na	Oberrimsingen	7.6594, 47.97942	hardäpfel	na	999	hardäpfel	na	999	Erdäpfel	na	999
536	Stra Q 3	III_11_0102	Diebolsheim, Diebolsheim	7.66174, 48.29015	ardäpfel	ärdepfl	3	ardäpfel	erdäpfel	1	Erdäpfel	Erdäpfel	0
537	Stra B 10	III_10_0105	Erstein, Erstein	7.66295, 48.4211	hārtepfl	hartepfel	2	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
538	Co W 20	III_16_0079, III_16_0083, III_16_0080, III_16_0081	Lörrach , Lörrach <Adolf Hitler Schule>, Lörrach	7.66409, 47.61258	herdöpfel	härdöpfel, herdöpfel, erdöpfel	0	herdöpfel	erdöpfel, herdöpfel	0	Erdäpfel	Erdäpfel	0
539	Co B1	III_14_0051, III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	heͣrdäpfel	herdäpfel, härdöpfel	1	herdäpfel	herdäpfel, herdöpfel	0	Erdäpfel	Erdäpfel	0
540	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	härdöpfel	härdöpfel	0	herdöpfel	herdöpfel	0	Erdäpfel	Erdäpfel	0
541	Co A6	III_14_0047	Heitersheim, Heitersheim	7.66768, 47.87108	härtepfl	ardepfl, härdepfl	1	herdäpfel	herdäpfel, ardäpfel	0	Erdäpfel	Erdäpfel	0
542	Stra B 3	III_10_0109	Lipsheim, Lipsheim	7.66966, 48.49284	ardäpfel	ardäpfel	0	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
543	Stra R 2	III_11_0107	Friesenheim, Friesenheim	7.67044, 48.30971	hadepfel	hadäpfel	1	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
544	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	hardäpfel	hardöpfel	1	hardäpfel	hardöpfel	1	Erdäpfel	Erdäpfel	0
545	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	hardepfel	herdäpfel	2	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
546	Stra C 4	III_10_0112	Hipsheim, Hipsheim	7.67249, 48.46706	ardäpfel	ardäpfel	0	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
547	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	härdäpfel	härdepfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
548	Stra Y 3	III_12_0036	Weisweil, Weisweil	7.67618, 48.19761	hardäpfel	herdepfel	2	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
