	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
68	Co r 4	III_13_0109	Winzfelden (Wintzfelden), Winzfelden	7.19806, 47.97442	agerschta	agarscht	2	agerschte	agerscht	1	Agerst	Agerst	0
69	Co N13	na	Enschingen (Saint-Bernard)	7.20293, 47.67101	agerschta	na	999	agerschte	na	999	Agerst	na	999
70	Co y 4	III_14_0019	Wünheim, Wünheim	7.20969, 47.87406	agerscht	agerscht	0	agerscht	agerscht	0	Agerst	Agerst	0
71	Co y 5, Co y 13, Co y 14, Co y 13, 14	III_14_0027	Gebweiler (Guebwiller) , Gebweiler (Guebwiller), Gebweiler	7.21078, 47.9095	agerschda, agerschta	agerschta	0	agerschte	agerschte	0	Agerst	Agerst	0
72	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	agerschta	agerste	3	agerschte	agerschte	0	Agerst	Agerst	0
73	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	āgerscht	agerscht	1	agerscht	agerscht	0	Agerst	Agerst	0
74	Co N9	na	Ober- und Niederspechbach (Spechbach-Le-Haut)	7.2159, 47.68086	agerschda	na	999	agerschte	na	999	Agerst	na	999
75	Co Ua 12	III_17_0012	Mooslargue, Moos	7.21833, 47.50939	agerschta	agrsta	3	agerschte	agerschte	0	Agerst	Agerst	0
76	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	agrscht	egrscht	1	agerscht	egerscht	1	Agerst	Agerst	0
77	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	agerschte	agerschte, egerschte	0	agerschte	agerschte, egerschte	0	Agerst	Agerst	0
78	Co Ua 6	III_17_0013	Bisel, Bisel	7.22032, 47.53456	ägerschda	agersta	4	ägerschte	agerschte	1	Agerst	Agerst	0
79	Co N11	III_15_0017	Galfingen (Galfingue), Galfingen	7.22481, 47.70563	agĕrschtĕ	agerschte	2	agerschte	agerschte	0	Agerst	Agerst	0
80	Co N15	III_15_0021	Heimsbrunn, Heimsbrunn	7.22696, 47.72682	agerschte	agerschte	0	agerschte	agerschte	0	Agerst	Agerst	0
81	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	agerschta, agerscht	agersta, agerscht	0	agerscht	agerschte, agerscht	0	Agerst	Agerst	0
82	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	agerschte	agerschta	1	agerschte	agerschte	0	Agerst	Agerst	0
83	Co r 7/2	III_13_0106	Orschweier (Orschwihr), Orschweier	7.23248, 47.9323	agerscht	agerst	2	agerscht	agerscht	0	Agerst	Agerst	0
84	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	agerschta	agersta	2	agerschte	agerschte	0	Agerst	Agerst	0
85	Co r 8/1, Co r 8/2	na	Sulzmatt (Soultzmatt)	7.23437, 47.96595	āgerscht, āgrscht, agrschd	na	999	agerscht	na	999	Agerst	na	999
86	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	āgerscht	agerscht	1	agerscht	agerscht	0	Agerst	Agerst	0
87	Co U 1	na	Heidweiler (Heidwiller)	7.23995, 47.6597	āgerschta	na	999	agerschte	na	999	Agerst	na	999
88	Co U 7/2, Co U 7/1	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	agerschta	agerschte	1	agerschte	agerschte	0	Agerst	Agerst	0
89	Co F3/1, Co F3/2	III_14_0102	Wittelsheim, Wittelsheim	7.24063, 47.81047	agerschde	ageschte	2	agerschte	ageschte	1	Agerst	Agerst	0
90	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	agerschde	ägerschde	1	agerschte	ägerschte	1	Agerst	Agerst	0
91	Co y 11	III_14_0029	Isenheim (Issenheim), Isenheim	7.25365, 47.90288	āgerscht	aagerscht	2	agerscht	agerscht	0	Agerst	Agerst	0
92	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	āagersta	agersta	1	agerschte	agerschte	0	Agerst	Agerst	0
93	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	ågerst	âgast	3	agerscht	agerscht	0	Agerst	Agerst	0
94	Co Ub 2	III_17_0011	Mörnach (Mœrnach), Mörnach	7.25681, 47.50213	agerschta	egerste	4	agerschte	egerschte	1	Agerst	Agerst	0
95	Co r 3	na	Westhalten	7.2595, 47.95742	ǟgerschd	na	999	ägerscht	na	999	Agerst	na	999
96	Co y 8	III_14_0023	Bollweiler (Bollwiller), Bollweiler	7.25961, 47.86006	agerst	agerscht	2	agerscht	agerscht	0	Agerst	Agerst	0
97	Co Ub 6	na	Winkel	7.26347, 47.46074	agerschda	na	999	agerschte	na	999	Agerst	na	999
98	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	ageschda	ågeschde	2	ageschte	ageschte	0	Agerst	Agerst	0
99	Co N8/2, Co N8/1	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	agerschta	agarsta	3	agerschte	agerschte	0	Agerst	Agerst	0
100	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	hageschde	agi̊rschta	6	hageschte	agerschte	2	Agerst	Agerst	0
101	Co N10	III_15_0025, III_15_0026	Frönigen, Fröningen	7.26801, 47.69023	āgerschteͣ	agerschte	2	agerschte	agerschte	0	Agerst	Agerst	0
102	Co Ua 10	III_17_0006	Rüderbach (Ruederbach), Rüderbach	7.26824, 47.56144	agesta	agesta	0	ageschte	ageschte	0	Agerst	Agerst	0
103	Co Ua 13	III_17_0010	Köstlach (Kœstlach), Köstlach	7.27085, 47.5062	ägerschde	ägerschde	0	ägerschte	ägerschte	0	Agerst	Agerst	0
104	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	agerscht	agerschta, agerscht	0	agerscht	agerschte, agerscht	0	Agerst	Agerst	0
105	Co k 5	III_13_0025, III_13_0024	Geberschweiher (Gueberschwihr), Geberschweier	7.27661, 48.00444	agerscht	agerscht	0	agerscht	agerscht	0	Agerst	Agerst	0
106	Co Ua 2	III_16_0036	Bettendorf, Bettendorf	7.27676, 47.58379	agerste	agerschda	4	agerschte	agerschte	0	Agerst	Agerst	0
107	Co U 8	III_16_0030	Wittersdorf, Wittersdorf	7.27817, 47.62015	agarschda	agerschta	2	agerschte	agerschte	0	Agerst	Agerst	0
108	Co c 4	III_12_0085	Türkheim (Turckheim), Türkheim	7.27884, 48.0862	agerscht	agerscht	0	agerscht	agerscht	0	Agerst	Agerst	0
109	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	agäschtä	agerschte	3	ageschte	agerschte	1	Agerst	Agerst	0
110	Co Ub 4	III_17_0064	Bendorf, Bendorf	7.2816, 47.48759	agersta	agerscht	3	agerschte	agerscht	1	Agerst	Agerst	0
111	Stra O 5	III_11_0082	Leberau (Lièpvre), Leberau	7.28169, 48.2709	agerschta	agerste	3	agerschte	agerschte	0	Agerst	Agerst	0
112	Co F6	III_14_0104	Lutterbach, Lutterbach	7.28171, 47.7605	agerschta	agerschta	0	agerschte	agerschte	0	Agerst	Agerst	0
113	Co y 10	III_14_0030	Rädersheim (Raedersheim), Rädersheim	7.28212, 47.88747	agersta	agerste	1	agerschte	agerschte	0	Agerst	Agerst	0
114	Co k 13	III_13_0017	Vöklinshofen (Voegtlinshoffen), Vöklinshofen	7.28224, 48.01954	āgerscht	agerscht	1	agerscht	agerscht	0	Agerst	Agerst	0
115	Co Ua 7/1, Co Ua 7/2	na	Riespach	7.28623, 47.54132	agerschta, agerschde	na	999	agerschte	na	999	Agerst	na	999
116	Co U 2	III_16_0024, III_16_0023	Lümschweiler (Luemschwiller) und Tagolsheim, Lümschweiler, Tagolsheim	7.28747, 47.65547	āgerschda	ageste, eͣ̈gerste	6	agerschte	ageschte, egerschte	1	Agerst	Agerst	0
117	Co r 10/1, Co r 10/2	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	agrscht, agerscht	agescht	1	agerscht	agerscht	0	Agerst	Agerst	0
118	Co y 12	III_14_0032	Merxheim, Merxheim	7.29205, 47.91022	agerscht	age̊rscht	1	agerscht	agerscht	0	Agerst	Agerst	0
119	Co U 9	III_16_0031	Emlingen, Emlingen	7.29244, 47.62397	agerschda	agerschda	0	agerschte	agerschte	0	Agerst	Agerst	0
120	Co r 5	III_13_0112	Gundolsheim, Gundolsheim	7.2942, 47.92837	ågerscht	ägerscht	1	agerscht	ägerscht	1	Agerst	Agerst	0
121	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	āgerschda	agersta	4	agerschte	agerschte	0	Agerst	Agerst	0
122	Co r 1	III_13_0113	Rufach (Rouffach), Rufach	7.29696, 47.95968	agerschde	agerste	3	agerschte	agerschte	0	Agerst	Agerst	0
123	Co k 12	III_13_0022	Obermorschweier, Obermorschweier	7.30037, 48.01773	agerscht	agerst	2	agerscht	agerscht	0	Agerst	Agerst	0
124	Co Ub 3/2, Co Ub 3/3, Co Ub 3/1	na	Altpfirt (Vieux-Ferrette), Altpfirt	7.30044, 47.50327	agerschta, ageschte	na	999	ageschte, agerschte	na	999	Agerst	na	999
125	Co Ua 4	III_17_0007	Grenzingen, Grenzingen	7.30068, 47.56354	agerschta	agerst	3	agerschte	agerscht	1	Agerst	Agerst	0
126	Co y 7	III_14_0033	Pulversheim, Pulversheim	7.30181, 47.83432	agerscht	agerscht	0	agerscht	agerscht	0	Agerst	Agerst	0
127	Co U 10	III_16_0032	Tagsdorf, Tagsdorf	7.30232, 47.62138	agerschte	agerschte	0	agerschte	agerschte	0	Agerst	Agerst	0
128	Co N4	III_15_0022	Didenheim, Didenheim	7.30295, 47.71749	agerschdaͤ	agerschdaͤ	0	agerschte	agerschte	0	Agerst	Agerst	0
129	Co y 9	III_14_0031	Ungersheim, Ungersheim	7.30418, 47.87789	agerscht	agerscht	0	agerscht	agerscht	0	Agerst	Agerst	0
130	Co Ub 5	III_17_0066	Lüxdorf (Ligsdorf), Lüxdorf	7.3091, 47.47235	agerschta	ageschta	1	agerschte	ageschte	1	Agerst	Agerst	0
131	Co N7	III_15_0024	Flachslanden (Flaxlanden), Flachslanden	7.30924, 47.69692	agersta	agerschda	3	agerschte	agerschte	0	Agerst	Agerst	0
132	Co U 3	na	Obermorschweiler (Obermorschwiller)	7.31001, 47.64239	agersta	na	999	agerschte	na	999	Agerst	na	999
133	Co Ua 9	III_17_0029	Waldighofen, Waldighofen	7.31605, 47.55061	agasta	ageschte	4	agerschte	ageschte	1	Agerst	Agerst	0
134	Co N16	III_15_0023	Brunnstatt (Brunstatt), Brunstatt	7.31747, 47.72106	agerschda	ageschta	2	agerschte	ageschte	1	Agerst	Agerst	0
135	Co Ua 3	III_16_0035	Weiler (Kreis Altkirch), Weiler	7.31925, 47.5857	agerste	agerschta	3	agerschte	agerschte	0	Agerst	Agerst	0
136	Co U 11	na	Hausgauen	7.32318, 47.60479	ägäschtä	na	999	ägeschte	na	999	Agerst	na	999
137	Co k 10	III_13_0026	Herlisheim (Herrlisheim), Herlisheim	7.32932, 48.01677	ägerschd	agerscht	2	ägerscht	agerscht	1	Agerst	Agerst	0
138	Co Ua 8	III_17_0008	Roppenzweiler (Roppenzwiller), Roppenzweiler	7.33206, 47.54091	āgerschta	agerschta	1	agerschte	agerschte	0	Agerst	Agerst	0
139	Co Vd 1	III_17_0067	Sondersdorf, Sondersdorf	7.33509, 47.48234	ägerschte	aegerschte	2	ägerschte	ägerschte	0	Agerst	Agerst	0
140	Co G3	III_14_0123	Kingersheim, Kingersheim	7.33579, 47.79025	āgerschde	àgerschte	2	agerschte	agerschte	0	Agerst	Agerst	0
141	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	ààgerschde	àgerschde	1	agerschte	agerschte	0	Agerst	Agerst	0
142	Co G2	III_14_0124	Wittenheim, Wittenheim	7.33993, 47.81085	agerschta	agerschta	0	agerschte	agerschte	0	Agerst	Agerst	0
143	Co Va 13	III_17_0033	Steinsulz (Steinsoultz), Steinsulz	7.34276, 47.55541	ageste	ōgerste	2	ageschte	agerschte	1	Agerst	Agerst	0
144	Co Va 9	III_17_0020	Buchsweiler (Bouxwiller), Buchsweiler	7.34362, 47.50479	agerschde	agerschta	2	agerschte	agerschte	0	Agerst	Agerst	0
145	Co F7/1, Co F7/2	III_14_0107, III_14_0118, III_14_0113, III_14_0115, III_14_0121, III_14_0112, III_14_0110, III_14_0119, III_14_0114, III_14_0117, III_14_0109, III_14_0120, III_14_0116, III_14_0111	Mülhausen, Mülhausen	7.34375, 47.7517	agerste, agerschta	āgerschte, agerste, agerst, agarschta, ágerschtă, agerschda, agerschta, agerschte	0	agerschte	agerschte, agerscht	0	Agerst	Agerst	0
146	Co V 1	III_16_0048	Obersteinbrunn (Steinbrunn-le-Haut), Obersteinbrunn	7.3467, 47.65852	ågersta	agestä	3	agerschte	ageschte	1	Agerst	Agerst	0
147	Co G4, Co G7	III_14_0122	Illzach, Napoleonsinsel (Ile Napoléon), Illzach, Illzach	7.34839, 47.78217	agerste, agerschta	agerscht	1	agerschte	agerscht	1	Agerst	Agerst	0
148	Co V 6	III_16_0041	Wahlbach, Wahlbach	7.34876, 47.63135	ǟgerschde	ägerste	4	ägerschte	ägerschte	0	Agerst	Agerst	0
149	Co z 6	III_14_0036	Regisheim (Réguisheim), Regisheim	7.35308, 47.89742	agerscht	agerst	2	agerscht	agerscht	0	Agerst	Agerst	0
150	Co V 10	III_16_0043	Franken, Franken	7.35483, 47.59947	akrschta	ahgerschda	4	agerschte	agerschte	0	Agerst	Agerst	0
151	Co Va 11	III_17_0015	Werenzhausen (Werentzhouse), Werenzweiler	7.3579, 47.51688	agrschta	agerschta	1	agerschte	agerschte	0	Agerst	Agerst	0
152	Co Vd 9	III_17_0077	Kiffis, Kiffis	7.35848, 47.4405	dernagerster	agersta	6	dernagerste	agerschte	6	Agerst	Agerst	0
153	Co G1	III_14_0125	Rülisheim, Rülisheim	7.35868, 47.82216	āgerschda	aagerschda	2	agerschte	agerschte	0	Agerst	Agerst	0
154	Co z 5	III_13_0115	Meienheim (Meyenheim), Meienheim	7.35924, 47.91132	ägerst	agerscht	3	ägerscht	agerscht	1	Agerst	Agerst	0
155	Co O4	na	Brubach Landkreis Mülhausen	7.35964, 47.70073	agersta	na	999	agerschte	na	999	Agerst	na	999
156	Co G8/2, Co G8/1	III_14_0129	Modenheim, Modenheim	7.35997, 47.76894	agerschta	egerste	4	agerschte	egerschte	1	Agerst	Agerst	0
157	Co l 1/1, Co l 1/5	na	Kolmar (/Hausen an der Möhlin), Kolmar	7.36359, 48.08198	agerscht, agerschde	na	999	agerschte, agerscht	na	999	Agerst	na	999
158	Co O8	III_15_0035	Niedersteinbrunn (Steinbrunn-Le-Bas), Niedersteinbrunn	7.36609, 47.67219	agrschta	agersta	3	agerschte	agerschte	0	Agerst	Agerst	0
159	Co Vd 5	III_17_0075, III_17_0076	Rädersdorf (Raedersdorf), Rädersdorf , Rädersdorf	7.3665, 47.47487	agerschte	ägerste, agerschte	0	agerschte	ägerschte, agerschte	0	Agerst	Agerst	0
160	Co V 18	III_16_0042	Zässingen (Zaessingue), Zässingen	7.3676, 47.62375	agerste	agerschta	3	agerschte	agerschte	0	Agerst	Agerst	0
161	Co O9	III_15_0033	Mülhausen-Riedisheim, Mülhausen-Riedisheim	7.36836, 47.74966	ahgrschta	agrscht	2	agerschte	agerscht	1	Agerst	Agerst	0
162	Co V 11	III_16_0044	Jettingen, Jettingen	7.36877, 47.59592	agarsta	agersta	1	agerschte	agerschte	0	Agerst	Agerst	0
163	Co G5	III_14_0126	Sausheim, Sausheim	7.3698, 47.78852	ahgerschta	agerschte	2	agerschte	agerschte	0	Agerst	Agerst	0
164	Co V 16	na	Rantsweiler (Rantzwiller)	7.37595, 47.65241	agerschta	na	999	agerschte	na	999	Agerst	na	999
165	Co s 6, Co s 3	III_13_0116	Oberenzen (Oberentzen), Oberenzen, Oberenzen	7.37872, 47.94354	āgerst, agerscht	agerscht	0	agerscht	agerscht	0	Agerst	Agerst	0
166	Co Va 8	na	Mittelmüspach-Niedermüspach (Muespach)	7.3807, 47.54728	agersta	na	999	agerschte	na	999	Agerst	na	999
167	Co Vd 6	III_17_0074	Lutter, Lutter	7.38095, 47.46702	agerschta	agerschta	0	agerschte	agerschte	0	Agerst	Agerst	0
168	Co s 4	III_13_0117	Niederenzen, Niederenzen	7.38146, 47.94864	āgarschd	ågerscht	3	agerscht	agerscht	0	Agerst	Agerst	0
