	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
292	Hag W 8	III_7_0071	Hüttendorf, Hüttendorf	7.64259, 48.80222	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
293	Hag H 2/3, Hag H 2/2, Hag H 2/1	III_5_0067, III_5_0066	Bad-Niederbronn (Niederbronn-Les-Bains), Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn	7.64282, 48.95108	åtzel, aztel, atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
294	Stra u 15	III_10_0034	Geispolsheim, Geispolsheim	7.64329, 48.51516	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
295	Stra v 8	III_10_0032	Holzheim, Holzheim	7.64383, 48.55724	åtzel	åtzel, o̊tzel	0	atsel	atsel	0	Atzel	Atzel	0
296	Stra f 9	III_8_0072	Mittelschäffolsheim, Mittelschäffolsheim	7.65125, 48.70026	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
297	Hag W 1	III_6_0067	Dauendorf, Dauendorf	7.65509, 48.82974	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
298	Stra f 13	III_8_0069, III_8_0070	Berstett, Berstett	7.65758, 48.67898	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
299	Stra f 8	na	Bilwisheim	7.65824, 48.70895	åtzel	na	999	atsel	na	999	Atzel	na	999
300	Hag P 9	III_5_0063	Gundershofen, Gundershofen	7.6592, 48.90652	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
301	Hag W 19	na	Wittersheim	7.66007, 48.78303	atzel	na	999	atsel	na	999	Atzel	na	999
302	Stra Q 3	III_11_0102	Diebolsheim, Diebolsheim	7.66174, 48.29015	åtzel	åzl	2	atsel	atsel	0	Atzel	Atzel	0
303	Hag H 3	III_5_0065, III_5_0064	Reichshofen (Reichshoffen), Reichshofen, Reichshofen-Werk	7.66338, 48.93223	ātzel	azel, atzel	1	atsel	atsel	0	Atzel	Atzel	0
304	Stra v 6	III_9_0027	Wolfisheim, Wolfisheim	7.66606, 48.58281	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
305	Stra o 6, 7	na	Dingsheim, Griesheim	7.66779, 48.62966	ātzel	na	999	atsel	na	999	Atzel	na	999
306	Stra R 2	III_11_0107	Friesenheim, Friesenheim	7.67044, 48.30971	atzel	azel	1	atsel	atsel	0	Atzel	Atzel	0
307	Hag X 1	na	Uhlweiler	7.67396, 48.82047	atzel	na	999	atsel	na	999	Atzel	na	999
308	Stra g 8	III_8_0080, III_8_0081	Olwisheim, Olwisheim	7.67511, 48.69681	ātzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
309	Hag X 13	III_7_0089	Hochstett, Hochstett	7.67779, 48.77853	ātzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
310	Hag Q 12	III_6_0068	Griesbach, Griesbach	7.67856, 48.89026	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
311	Hag Q 11	III_6_0078	Merzweiler (Mertzwiller), Merzweiler	7.67936, 48.86259	nāzel	atzel	2	natsel	atsel	1	Atzel	Atzel	0
312	Stra o 16	III_9_0045	Straßburg-Oberhausbergen, Strassburg-Oberhausbergen	7.68507, 48.60569	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
313	Hag X 12	na	Wahlenheim	7.68522, 48.76281	åtzl	na	999	atsel	na	999	Atzel	na	999
314	Stra g 1	na	Krautweiler	7.68667, 48.73776	adsel	na	999	atsel	na	999	Atzel	na	999
315	Stra v 7	na	Eckbolsheim	7.68725, 48.57932	atzel	na	999	atsel	na	999	Atzel	na	999
316	Stra K 7	na	Obenheim	7.68912, 48.35924	ātzel	na	999	atsel	na	999	Atzel	na	999
317	Hag X 11	na	Bernolsheim	7.69085, 48.75532	åtzel	na	999	atsel	na	999	Atzel	na	999
318	Stra o 10	III_9_0046	Mittelhausbergen, Mittelhausbergen	7.69275, 48.61406	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
319	Stra g 9	na	Eckwersheim	7.69351, 48.68244	åtzel	na	999	atsel	na	999	Atzel	na	999
320	Hag B 2	na	Obersteinbach	7.69364, 49.03549	atzel	na	999	atsel	na	999	Atzel	na	999
321	Stra K 8	III_11_0041	Gerstheim, Gerstheim	7.69824, 48.38295	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
322	Stra o 9	III_9_0047	Niederhausbergen, Niederhausbergen	7.70033, 48.62313	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
323	Hag X 2	III_7_0081	Ohlungen, Ohlungen	7.70034, 48.81187	ātsel	atsel	1	atsel	atsel	0	Atzel	Atzel	0
324	Stra o 4	III_9_0075	Lamgertheim, Lamgertheim	7.70087, 48.65016	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
325	Hag X 15	na	Wintershausen	7.70271, 48.79349	atzel	na	999	atsel	na	999	Atzel	na	999
326	Hag J 12	III_5_0073	Nehweiler (Nehwiller), Nehweiler	7.70322, 48.96072	åtzl	atzel	2	atsel	atsel	0	Atzel	Atzel	0
327	Stra R 3	III_11_0108	Rheinau (Rhinau), Rheinau	7.70498, 48.3175	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
328	Hag X 14	III_7_0087	Batzendorf, Batzendorf	7.70638, 48.78331	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
329	Stra g 2	III_8_0084	Brumath, Brumath	7.71045, 48.73026	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
330	Stra g 10	III_8_0083	Vendenheim, Vendenheim	7.71285, 48.66933	åtzl	atzel	2	atsel	atsel	0	Atzel	Atzel	0
331	Hag X 10	na	Rottelsheim	7.7144, 48.75688	åtzel	na	999	atsel	na	999	Atzel	na	999
332	Hag Q 3	III_6_0071	Forstheim, Forstheim	7.71468, 48.89506	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
333	Stra o 3	III_9_0076	Mundolsheim, Mundolsheim	7.71544, 48.64179	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
334	Stra C 2	III_10_0111	Eschau, Eschau	7.71556, 48.48796	atzel	azl	2	atsel	atsel	0	Atzel	Atzel	0
335	Stra K 6	III_11_0048	Daubensand, Daubensand	7.71659, 48.34964	azel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
336	Hag Q 2	III_6_0070	Eberbach , Eberbach	7.71711, 48.91154	aztl	atzel	2	atsel	atsel	0	Atzel	Atzel	0
337	Hag Q 10	na	Laubach	7.72032, 48.88168	otzl, atzl	na	999	atsel	na	999	Atzel	na	999
338	Hag J 11	III_5_0074	Fröschweiler (Frœschwiller), Fröschweiler	7.72171, 48.94318	å̆tzl	â̂tzel	3	atsel	atsel	0	Atzel	Atzel	0
339	Stra C 3	III_10_0113	Plobsheim, Plobsheim	7.72339, 48.46948	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
340	Stra R 13	na	Rust	7.72571, 48.26873	atzel	na	999	atsel	na	999	Atzel	na	999
341	Hag X 9	na	Kriegsheim	7.72687, 48.75719	atzel	na	999	atsel	na	999	Atzel	na	999
342	Stra o 12	III_9_0048	Kronenburg (Cronenbourg), Kronenburg	7.73212, 48.59535	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
343	Hag J 13	III_5_0072	Langensulzbach (Langensoultzbach), Langensulzbach	7.73367, 48.96812	åtzel	antsel	3	atsel	antsel	1	Atzel	Atzel	0
344	Hag X 3/1, Hag X 3/2	III_7_0082	Schweighausen (Schweighouse-Sur-Moder), Schweighausen	7.73517, 48.82151	atzel	otzel, atzel	0	atsel	atsel	0	Atzel	Atzel	0
345	Stra o 11	III_9_0072, III_9_0060, III_9_0058, III_9_0065, III_9_0068, III_9_0064, III_9_0063, III_9_0074, III_9_0057, III_9_0070, III_9_0073, III_9_0071, III_9_0061, III_9_0059, III_9_0066, III_9_0062, III_9_0067	Straßburg, Straßburg	7.73609, 48.58523	åtzel	atsel, ãtzel, atzel	1	atsel	atsel	0	Atzel	Atzel	0
346	Hag Q 9	III_6_0073	Eschbach, Eschbach	7.73641, 48.87453	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
347	Hag X 8	na	Niederschäffolsheim	7.7384, 48.7721	åtzel	na	999	atsel	na	999	Atzel	na	999
348	Hag Q 4	III_6_0074	Morsbronn (Morsbronn-Les-Bains), Morbronn	7.74283, 48.90037	atzl	åtzel	2	atsel	atsel	0	Atzel	Atzel	0
349	Hag J 10	III_5_0075	Wört (Woerth), Wört	7.74374, 48.93677	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
350	Hag Q 5	III_6_0075	Hagenheim (Hegeney), Hagenheim	7.74557, 48.89153	åtzl	atzel	2	atsel	atsel	0	Atzel	Atzel	0
351	Stra g 3	III_8_0085	Geudertheim, Geudertheim	7.74686, 48.72273	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
352	Stra o 13	III_9_0049	Schiltigheim, Schiltigheim	7.74856, 48.60595	åtzl	atzel	2	atsel	atsel	0	Atzel	Atzel	0
