	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
467	TÜB g1	III_25_0044	Sindelfingen, Sindelfingen	9.00194, 48.70797	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
468	TUTT K8	na	Möggingen	9.00337, 47.76589	elschter	na	999	elschter	na	999	Elster	na	999
469	TUTT C9	na	Hoppetenzell	9.00808, 47.89295	elschdr	na	999	elschter	na	999	Elster	na	999
470	KST g7	III_18_0059	Untergimern, Untergimern	9.00947, 49.27049	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
471	TUTT v6	III_34_0050	Mainwangen, Mainwangen	9.0105, 47.92565	elster	elschtr	3	elschter	elschter	0	Elster	Elster	0
472	TUTT K5	na	Espasingen	9.01058, 47.82135	elster	na	999	elschter	na	999	Elster	na	999
473	TUTT C6	III_35_0056	Stockach, Stockach	9.01468, 47.85384	elschder	elsterer	3	elschter	elschterer	2	Elster	Elster	0
474	MH T16	II_60_0070	Breitenbronn, Breitenbronn	9.02197, 49.36483	elschter	elschter	0	elschter	elschter	0	Elster	Elster	0
475	TUTT K7	III_36_0056	Liggeringen, Liggeringen	9.02698, 47.77495	elschder	elstr	4	elschter	elschter	0	Elster	Elster	0
476	TUTT K6	III_36_0054	Bodman, Bodman	9.02835, 47.80402	elster	elschtr	3	elschter	elschter	0	Elster	Elster	0
477	TUTT v5	na	Boll	9.0299, 47.9487	elschter	na	999	elschter	na	999	Elster	na	999
478	TUTT v3	III_34_0053	Bietingen, Bietingen	9.03261, 47.97091	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
479	KST g8	III_18_0058	Wollenberg, Wollenberg	9.03453, 49.29152	elster	elster	0	elschter	elschter	0	Elster	Elster	0
480	TUTT o2	na	Hausen im Tal	9.03969, 48.0848	elschder	na	999	elschter	na	999	Elster	na	999
481	KST g6	III_18_0060	Obergimpern, Obergimpern	9.04013, 49.25574	elster	elster	0	elschter	elschter	0	Elster	Elster	0
482	TUTT C2/1, TUTT C2/2	na	Zoznegg	9.04053, 47.89958	elschter, elster	na	999	elschter	na	999	Elster	na	999
483	MH T7	II_60_0072	Mörtelstein, Mörtelstein	9.04246, 49.35708	elschder	elschda	2	elschter	elschter	0	Elster	Elster	0
484	MH L4	II_59_0099	Zwingenberg, Zwingenberg	9.04439, 49.41287	elschdr	elschter	2	elschter	elschter	0	Elster	Elster	0
