	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
359	Co Va 5	III_17_0034	Wenzweiler (Wentzwiller), Wenzweiler	7.48036, 47.55042	gogumara	g o g u m a r a	gågumere	g å g u m e r e	3
360	Hag O 1	III_5_0059	Lichtenberg, Lichtenberg	7.48181, 48.9216	gågumer	g å g u m e r	gagummer	g a g u mm e r	2
361	Co Vd 4	III_17_0073	Leimen (Leymen), Leimen	7.48218, 47.4954	gāgommara	g ā g o mm a r a	gagummera	g a g u mm e r a	3
362	Stra A 10	III_10_0097	Goxweiler (Goxwiller), Goxweiler	7.48432, 48.43288	gāgummer	g ā g u mm e r	gakummer	g a k u mm e r	2
363	Stra e 7/2, Stra e 7/1	III_8_0033	Lupstein, Lupstein	7.48491, 48.73763	gagumr	g a g u m r	gagummer	g a g u mm e r	2
364	Stra A 4	III_10_0092, III_10_0093	Oberehnheim (Obernai), Oberehnheim	7.48507, 48.4622	gagummer	g a g u mm e r	gogummer	g o g u mm e r	1
365	Stra t 8	III_10_0020	Dorlisheim, Dorlisheim	7.48538, 48.52471	gagummer	g a g u mm e r	gogumer	g o g u m e r	2
366	Co l 12	III_12_0098	Urschenheim, Urschenheim	7.48632, 48.08696	go̊go̊mr	g o ̊ g o ̊ m r	gugummer	g u g u mm e r	5
367	Stra t 15/2	III_10_0010	Sulzbad (soultz-Les-Bains), Sulzbad	7.48699, 48.572	gugumer	g u g u m e r	gagummer	g a g u mm e r	2
368	Stra m 13	III_9_0018	Odratzheim, Odratzheim	7.48778, 48.60108	gugumer	g u g u m e r	gagummer	g a g u mm e r	2
369	Co d 11	III_12_0090	Grussenheim, Grussenheim	7.48794, 48.1443	gagummr	g a g u mm r	gagumra	g a g u m r a	2
370	Stra H 9	III_11_0014	Stotzheim, Stotzheim	7.48841, 48.37831	gagummer	g a g u mm e r	gagommer	g a g o mm e r	1
371	Stra m 11	III_9_0015	Marlenheim, Kärchheim, Marlenheim	7.49054, 48.62101	gågumr	g å g u m r	gågumer	g å g u m e r	1
372	Stra A 9	III_11_0011	Burgheim (Bourgheim), Burgheim	7.49064, 48.41936	gagumere	g a g u m e r e	gagummer	g a g u mm e r	2
373	Stra t 7	III_10_0019	Molsheim, Molsheim	7.49067, 48.54038	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
374	Hag O 8	III_6_0044	Menchhofen (Menchhoffen), Menchhofen	7.49498, 48.85955	gågummer	g å g u mm e r	gagumer	g a g u m e r	2
375	Stra m 14	III_9_0021	Scharrachbergheim, Scharrachbergheim	7.49581, 48.593	gågummere	g å g u mm e r e	gagommere	g a g o mm e r e	2
376	Co W 15/1, Co W 15, 14, Co W 15/2	III_16_0039, III_16_0062, III_16_0040	Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	gukummera	g u k u mm e r a	gogummere	g o g u mm e r e	3
377	Stra e 15	III_8_0038	Landersheim, Landersheim	7.49655, 48.69022	gāgummer	g ā g u mm e r	gagommer	g a g o mm e r	2
378	Stra A 2	III_10_0088	Bischofsheim (Bischoffsheim), Bischofsheim	7.49675, 48.48669	gágummer	g á g u mm e r	gagummr	g a g u mm r	2
379	Stra u 7	III_10_0011	Avolsheim, Avolsheim	7.50043, 48.56159	gogummer	g o g u mm e r	gāgummer	g ā g u mm e r	1
380	Stra P 11	III_11_0098	Ebersheim, Ebersheim	7.50132, 48.30759	gagummer	g a g u mm e r	gagumer	g a g u m e r	1
381	Co m 11	III_13_0047	Wolfganzen, Wolfganzen	7.5016, 48.02747	gŏgŏmer	g ŏ g ŏ m e r	gogōmer	g o g ō m e r	2
382	Co P10/3, Co P10/2, Co P10/1	III_16_0059, III_16_0060, III_15_0042	Kembs-Neuweg, Kembs  , Kembs, Kembs-Neuweg	7.50399, 47.6877	gagumra	g a g u m r a	gogummere	g o g u mm e r e	4
383	Co e 8	III_12_0097	Dürrenenzen (Dürrenentzen), Dürrenenzen	7.50406, 48.09192	gugummer	g u g u mm e r	gǔgǔmmer	g ǔ g ǔ mm e r	2
384	Co H15	III_14_0130	Homburg Kreis Mülhausen (Hombourg), Homburg	7.50503, 47.75908	gagummra	g a g u mm r a	gågummra	g å g u mm r a	1
385	Co H16	III_14_0131	Ottmarsheim, Ottmarsheim	7.50646, 47.78661	gogummere	g o g u mm e r e	gaggumere	g a gg u m e r e	3
386	Stra u 1	III_9_0026	Dahlenheim, Dahlenheim	7.50654, 48.58628	gågumer	g å g u m e r	gagumer	g a g u m e r	1
387	Stra X 11	III_12_0027	Ohnenheim, Ohnenheim	7.50726, 48.18379	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
388	Stra f 20	III_8_0056	Wilwisheim, Wilwisheim	7.5074, 48.74799	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
389	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	gågummer	g å g u mm e r	gagūmmer	g a g ū mm e r	2
390	Co P11	III_15_0044	Niffer, Niffer	7.50904, 47.71353	gagummere	g a g u mm e r e	gogummere	g o g u mm e r e	1
391	Co Wa 2	III_17_0027	Buschweiler (Buschwiller), Buschweiler	7.50989, 47.55993	gugummere	g u g u mm e r e	gagumara	g a g u m a r a	4
392	Stra u 18	III_10_0024	Wolxheim, Wolxheim	7.51077, 48.56903	gagummer	g a g u mm e r	gakummer	g a k u mm e r	1
393	Stra f 19	III_8_0061	Willgottheim, Willgottheim	7.51166, 48.67082	gagummer	g a g u mm e r	gakummer	g a k u mm e r	1
394	Co H17	III_14_0133	Banzenheim (Bantzenheim), Banzenheim	7.51396, 47.82468	gogommra	g o g o mm r a	gogommera	g o g o mm e r a	1
395	Stra f 15	III_8_0059, III_8_0058	Sässolsheim, Sässolsheim	7.51503, 48.70869	gagummer	g a g u mm e r	gogummer	g o g u mm e r	1
396	Co Wa 5	III_17_0028	Neuweiler (Neuwiller), Neuweiler	7.51526, 47.52439	gogummere	g o g u mm e r e	gagummere	g a g u mm e r e	1
397	Co A3	III_14_0040	Rumersheim (Rumersheim-le-Haute), Rumersheim	7.51712, 47.85248	kukummer	k u k u mm e r	gugummre	g u g u mm r e	4
398	Stra B 6	III_10_0100	Niederehnheim (Niedernai), Niederehnheim	7.51765, 48.45309	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
399	Hag W 16/1, Hag W 16/2	III_7_0077	Melsheim, Melsheim	7.51974, 48.75911	gaagommer	g aa g o m m e r	gāgummer	g ā g u mm e r	3
400	Co P1	III_15_0043	Kleinlandau (Petit-Landau), Kleinlandau	7.52082, 47.73028	kågumra	k å g u m r a	gagumra	g a g u m r a	2
401	Stra f 21	III_8_0057	Ingenheim, Ingenheim	7.52092, 48.7349	gāgummer	g ā g u mm e r	gagomer	g a g o m e r	3
402	Co Wa 1	III_17_0026	Häsingen (Hésingue), Häsingen	7.5211, 47.57633	gagůmmere	g a g ů mm e r e	gagumara	g a g u m a r a	4
403	Stra Q 1	III_11_0097	Ebersmünster (Ebersmunster), Ebersmunster	7.52112, 48.31139	gugummer	g u g u mm e r	gagummer	g a g u mm e r	1
404	Co P19	III_15_0050	Kleinkems, Kleinkembs	7.52279, 47.691	gugummere	g u g u mm e r e	gugumere	g u g u m e r e	1
405	Co Wa 3	III_17_0035	Hegenheim (Hégenheim), Hegenheim	7.52344, 47.56115	gågumera	g å g u m e r a	gaogumara	g a o g u m a r a	3
406	Hag W 12/2, Hag W 12/1	III_7_0135	Zöbersdorf, Zöbersdorf	7.52538, 48.79381	gågummer	g å g u mm e r	gogummer	g o g u mm e r	1
407	Stra n 10	III_9_0024	Küttolsheim, Küttolsheim	7.52543, 48.64343	gågůmmer	g å g ů mm e r	gangonmmer	g a n g o n mm e r	4
408	Co W 14	III_16_0057	Neuweg-Bartenheim, Bartenheim-Neuweg	7.52868, 47.62399	kågoͦmara	k å g o ͦ m a r a	gakummra	g a k u mm r a	6
409	Hag W 14	III_7_0066	Wickersheim, Wickersheim	7.53159, 48.78313	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
410	Stra B 1	III_10_0038, III_10_0039	Griesheim (Griesheim-Près-Molsheim), Griesheim	7.53227, 48.50237	gagumer	g a g u m e r	gagummer	g a g u mm e r	1
411	Stra u 8	III_10_0026	Dachstein, Dachstein	7.53229, 48.56055	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
412	Co A2	III_14_0185	Blodelsheim, Blodelsheim	7.53396, 47.88426	gugumeer	g u g u m ee r	gugummer	g u g u mm e r	1
413	Co m 7	III_13_0036	Künheim (Kunheim), Künheim	7.53422, 48.07788	gugummera	g u g u mm e r a	gugummer	g u g u mm e r	1
414	Co W 13	III_16_0058	Rosenau, Rosenau	7.53493, 47.63685	gargummere	g a r g u mm e r e	gagummere	g a g u mm e r e	1
415	Stra f 14	III_8_0060	Dunzenheim, Dunzenheim	7.53538, 48.71278	gāgummer	g ā g u mm e r	gukummer	g u k u mm e r	2
416	Co W 1	III_16_0067	Istein , Istein	7.53541, 47.66186	gugumera	g u g u m e r a	gugummere	g u g u mm e r e	2
417	Co A1/2, Co A1/1	III_14_0041	Fessenheim, Fessenheim (Gutenstein), Fessenheim	7.53712, 47.91578	gugummer	g u g u mm e r	gugumer	g u g u m e r	1
418	Co t 1	III_13_0124	Heiteren, Heiteren	7.53776, 47.96942	gugummer	g u g u mm e r	gugummere	g u g u mm e r e	1
419	Co H1	III_14_0132	Eichwald (Chalampé), Eichwald	7.53969, 47.81643	gūgumarä	g ū g u m a r ä	gugummerā	g u g u mm e r ā	4
420	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	gugummere	g u g u mm e r e	gūgŭmere	g ū g ŭ m e r e	3
421	Stra J 12	III_11_0037	Kogenheim, Kogenheim	7.5423, 48.33798	gugumere	g u g u m e r e	gagummer	g a g u mm e r	3
422	Co e 10	III_12_0110	Arzenheim (Artzenheim), Arzenheim	7.5426, 48.11609	gugumer	g u g u m e r	gugummer	g u g u mm e r	1
423	Hag P 2	III_6_0059	Offweiler, Offweiler	7.54296, 48.91021	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
424	Stra B 5	III_10_0101	Meistratzheim, Meistratzheim	7.54397, 48.44858	gukummere	g u k u mm e r e	gukumere	g u k u m e r e	1
425	Co m 10	III_13_0044	Biesheim, Biesheim	7.54467, 48.04048	gugumer	g u g u m e r	gugummer	g u g u mm e r	1
426	Co e 1	III_12_0102	Marckolsheim, Markolsheim	7.54583, 48.1675	gagumere	g a g u m e r e	gagummer	g a g u mm e r	2
427	Hag W 11	III_7_0064, III_7_0065	Lixhausen, Lixhausen	7.5473, 48.79426	gokumere	g o k u m e r e	gugumere	g u g u m e r e	2
428	Co P18	III_15_0052	Huttingen, Huttingen	7.5497, 47.67294	guggumerä̆	g u gg u m e r ä ̆	guggummere	g u gg u m m e r e	3
429	Hag P 16	III_6_0061, III_6_0062	Zutzendorf, Zutzendorf	7.54972, 48.85428	gagumer	g a g u m e r	gagummer	g a g u mm e r	1
430	Stra J 11	III_11_0036	Sermersheim, Sermersheim	7.55199, 48.34632	gugummer	g u g u mm e r	gagummer	g a g u mm e r	1
431	Hag P 5	III_6_0053	Mühlhausen, Mühlhausen	7.5527, 48.88226	gågummer	g å g u mm e r	gogummer	g o g u mm e r	1
432	Co m 8	III_13_0043	Volgelsheim, Vogelsheim	7.55292, 48.01693	gugummer	g u g u mm e r	gȗgům̄er	g ȗ g ů m ̄ e r	3
433	Hag W 7	III_7_0063	Ringendorf, Ringendorf	7.55409, 48.80777	gågummer	g å g u mm e r	gagummere	g a g u mm e r e	2
434	Co e 9	III_12_0109	Balzenheim (Baltzenheim), Balzenheim	7.55624, 48.09319	gugummer	g u g u mm e r	gugumre	g u g u m r e	2
435	Stra u 2/1	III_9_0025	Osthofen, Osthofen	7.55672, 48.58641	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
436	Co m 12	III_13_0042	Algolsheim, Algolsheim	7.55708, 48.00563	gugummre	g u g u mm r e	gugumr	g u g u m r	2
437	Co P2	III_15_0047	Bellingen (Bad Bellingen), Bellingen	7.55728, 47.7319	gugumere	g u g u m e r e	gugumeer	g u g u m ee r	2
438	Hag W 15	III_7_0068	Bossendorf, Bossendorf	7.55983, 48.78146	gongommer	g o n g o mm e r	gagůmmer	g a g ů mm e r	3
439	Co H2	III_14_0134	Neuenburg (am Rhein), Neuenburg	7.56012, 47.81393	gugmere	g u g m e r e	gugumere	g u g u m e r e	1
440	Stra f 2	III_8_0078	Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn), Schaffhausen	7.56211, 48.7324	gogummere	g o g u mm e r e	gakummer	g a k u mm e r	3
441	Co Wa 4	III_16_0065, III_16_0063, III_16_0064	Sankt Ludwig (Saint-Louis) , Sankt Ludwig	7.56351, 47.58575	gugumre	g u g u m r e	gogummere	g o g u mm e r e	3
442	Stra X 3	III_12_0019	Bösenbiesen (Boesenbiesen), Bösenbiesen	7.56377, 48.22957	gogumre	g o g u m r e	gagummere	g a g u mm e r e	3
443	Co W 3, Co W 2	III_16_0068, III_16_0069	Kirchen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	gogumere	g o g u m e r e	gugummere	g u g u mm e r e	2
444	Stra u 12	III_10_0037	Duttlenheim, Düttlenheim	7.56596, 48.52454	gagumma	g a g u mm a	gagummer	g a g u mm e r	2
445	Stra X 13	III_12_0028	Mackenheim, Mackenheim	7.56598, 48.18437	gakumer	g a k u m e r	gaggummer	g a gg u m m e r	3
446	Stra Q 5	III_11_0100	Hilsenheim, Hilsenheim	7.56768, 48.29055	gågummer	g å g u mm e r	gugummer	g u g u mm e r	1
447	Stra f 22	III_9_0041	Schnersheim, Schnersheim	7.568, 48.65809	gorgummere	g o r g u mm e r e	gagummer	g a g u mm e r	3
448	Hag W 17	III_7_0079	Hochfelden, Hochfelden	7.57004, 48.75735	gogummer	g o g u mm e r	gogummere	g o g u mm e r e	1
449	Co W 16	III_16_0061	Neudorf (Village-Neuf), Neudorf	7.57149, 47.60532	gogumera	g o g u m e r a	gagumera	g a g u m e r a	1
450	Co m 9	III_13_0041	Vogelgrün (Vogelgrun), Vogelgrün	7.57243, 48.0111	gugummră	g u g u mm r ă	gugumr	g u g u m r	2
451	Stra J 3	III_11_0034	Kerzfeld (Kertzfeld), Kerzfeld	7.57276, 48.37779	gakummer	g a k u mm e r	gagommer	g a g o mm e r	2
452	Stra B 2	III_10_0098	Innenheim, Innenheim	7.57348, 48.49644	gāgummer	g ā g u mm e r	gagummer	g a g u mm e r	1
453	Stra n 14	III_9_0036, III_9_0035	Quatzenheim, Quatzenheim	7.57372, 48.62636	gaggummer	g a gg u m m e r	gagummer	g a g u mm e r	1
454	Stra X 4	III_12_0020	Schwobsheim, Schwobsheim	7.57481, 48.2329	gogumre	g o g u m r e	gōgümmere	g ō g ü mm e r e	4
455	Co H13	III_14_0135	Schliengen, Schliengen	7.57624, 47.75579	gugumere	g u g u m e r e	guogummĕrĕ	g u o g u mm ĕ r ĕ	4
456	Co A10	III_14_0042	Zienken (Müllheim), Zienken	7.57779, 47.84303	guckummere	g u ck u mm e r e	gugummere	g u g u mm e r e	2
457	Stra J 10	III_11_0035	Hüttenheim (Huttenheim), Hüttenheim	7.57814, 48.35799	gagommer	g a g o mm e r	gagummer	g a g u mm e r	1
458	Stra f 18	III_8_0064	Kienheim, Kienheim	7.57862, 48.68905	ga̮gummer	g a ̮ g u mm e r	gagummere	g a g u mm e r e	2
459	Co W 12	III_16_0071, III_16_0070	Märkt, Märkt	7.58103, 47.627	gogummere	g o g u mm e r e	gogumere	g o g u m e r e	1
460	Co W 17	III_16_0066	Hüningen (Huningue), Hüningen	7.58374, 47.5912	gugumera	g u g u m e r a	goagummere	g o a g u mm e r e	4
461	Hag W 3	III_7_0060	Ettendorf, Ettendorf	7.58414, 48.81374	gugumera	g u g u m e r a	gagūmmer	g a g ū mm e r	4
462	Co P7	III_15_0048	Hertingen, Hertingen	7.58442, 47.7231	gugumere	g u g u m e r e	gougoumere	g o u g o u m e r e	2
463	Stra f 3	III_8_0079	Mutzenhausen (Mutzenouse), Mutzenhausen	7.58822, 48.7411	gagummre	g a g u mm r e	gagummer	g a g u mm e r	2
464	Stra u 17	III_10_0028	Kolbsheim, Kolbsheim	7.58834, 48.56138	gågumer	g å g u m e r	gagomer	g a g o m e r	2
465	Stra f 1	III_8_0077	Gingsheim, Gingsheim	7.58895, 48.71645	gagummer	g a g u mm e r	gagummern	g a g u mm e r n	1
466	Stra Q 7	III_11_0104	Wittisheim, Wittisheim	7.58962, 48.26345	gågåmmer	g å g å mm e r	gogummer	g o g u mm e r	2
467	Hag P 1	III_5_0068	Zinsweiler, Zinsweiler	7.59018, 48.9196	gågumer	g å g u m e r	gugumer	g u g u m e r	1
468	Co A9	III_14_0043	Grißheim (Grissheim) , Grissheim	7.59238, 47.87313	guckumerä	g u ck u m e r ä	gugummere	g u g u mm e r e	4
469	Co m 1	III_13_0040	Breisach, Breisach	7.59332, 48.04535	gugůmer	g u g ů m e r	gukumer	g u k u m e r	2
470	Stra J 4/3, Stra J 4/2, Stra J 4/1	III_11_0033	Benfeld, Benfeld	7.59385, 48.37263	gogomara	g o g o m a r a	gagummer	g a g u mm e r	5
471	Hag W 10	III_7_0069	Alteckendorf, Alteckendorf	7.59484, 48.79272	gagummer	g a g u mm e r	gagommer	g a g o mm e r	1
472	Co W 11, 18	III_16_0074	(Weil am Rhein und) Eimeldingen, Binzen	7.59518, 47.63113	gugumere	g u g u m e r e	guggumere	g u gg u m e r e	1
473	Stra J 1	III_11_0028	Uttenheim, Uttenheim	7.5965, 48.41075	gangumer	g a n g u m e r	gankumera	g a n k u m e r a	2
474	Hag P 15	III_6_0057	Kindweiler, Kindweiler	7.59731, 48.86227	gågummere	g å g u mm e r e	gögommer	g ö g o mm e r	3
475	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	gukumere	g u k u m e r e	gugummere	g u g u mm e r e	2
476	Stra Q 8/2, Stra Q 8/1	III_11_0105	Sundhausen (Sundhouse), Sundhausen	7.60327, 48.25126	gagumer	g a g u m e r	gagummer	g a g u mm e r	1
477	Stra n 7	III_9_0034	Wiwersheim, Wiwersheim	7.60738, 48.63994	gagumer	g a g u m e r	gagömmere	g a g ö mm e r e	3
478	Stra f 11	III_8_0066	Gimbrett, Gimbrett	7.60781, 48.69592	gagummer	g a g u mm e r	gågummer	g å g u mm e r	1
479	Stra u 14	III_10_0035	Bläsheim, Bläsheim	7.60783, 48.50535	gågůmmer	g å g ů mm e r	gogummer	g o g u mm e r	2
480	Hag H 1	III_5_0062	Oberbronn, Oberbronn	7.6082, 48.94109	gaggůmmer	g a gg ů m m e r	gagummer	g a g u mm e r	2
481	Hag P 14, Hag P 19	III_6_0066	Pfaffenhofen -Volksberg, Pfaffenhofen, Pfaffenhofen	7.60881, 48.84422	gågůmer	g å g ů m e r	gågummer	g å g u mm e r	2
482	Co P6	III_15_0057	Tannenkirch, Tannenkirch	7.6103, 47.71116	guggummere	g u gg u m m e r e	gugummere	g u g u mm e r e	1
483	Stra Q 2	III_11_0099	Witternheim, Witternheim	7.61297, 48.31375	gagummer	g a g u mm e r	gakummer	g a k u mm e r	1
484	Co e 12	III_12_0103	Sasbach, Sasbach	7.61363, 48.13798	gugumäre̊	g u g u m ä r e ̊	gugumerä	g u g u m e r ä	3
485	Stra u 10	III_10_0031	Hangenbieten, Hangenbieten	7.61529, 48.55876	gagummer	g a g u mm e r	gågůmmer	g å g ů mm e r	2
486	Stra f 6	III_8_0075	Hohatzenheim, Hohatzenheim	7.61598, 48.71578	gagummere	g a g u mm e r e	gagummern	g a g u mm e r n	1
487	Stra J 9	III_11_0038	Roßfeld (Rossfeld), Roßfeld	7.61683, 48.33696	gāgūmmer	g ā g ū mm e r	gagummer	g a g u mm e r	2
488	Stra n 8	III_9_0033, III_9_0032	Offenheim, Stutzheim-Offenheim, Offenheim	7.61838, 48.63195	gagumer	g a g u m e r	gagummer	g a g u mm e r	1
489	Hag W 9	III_7_0070	Minversheim, Minversheim	7.61936, 48.78575	gågummer	g å g u mm e r	gagummer	g a g u mm e r	1
490	Co H3	III_14_0137	Hügelheim, Hügelheim	7.6208, 47.82868	gugumere	g u g u m e r e	gugummere	g u g u mm e r e	1
491	Co W 23	III_16_0075	Ötlingen, Ötlingen	7.62133, 47.62261	gugumere	g u g u m e r e	gugummern	g u g u mm e r n	2
492	Co A8	III_14_0044	Bremgarten (Hartheim), Bremgarten	7.62385, 47.91694	gugummeer	g u g u mm e e r	gugummere	g u g u mm e r e	2
493	Co W 10	III_16_0072, III_16_0073	Binzen, Binzen, Märkt	7.62403, 47.63133	gugummera	g u g u mm e r a	gugummere	g u g u mm e r e	1
494	Co m 4	III_13_0037	Achkarren, Achkarren	7.62448, 48.06769	gůgůmmer	g ů g ů mm e r	gugummere	g u g u mm e r e	3
495	Co e 6	III_12_0106	Bischoffingen, Bischoffingen	7.62537, 48.10625	gugumerä	g u g u m e r ä	gugummer	g u g u mm e r	2
496	Stra u 4	III_10_0030	Achenheim, Achenheim	7.62578, 48.5817	gagummere	g a g u mm e r e	gagummer	g a g u mm e r	1
497	Co W 6	III_16_0076	Schallbach, Schallbach	7.62759, 47.65706	gugummere	g u g u mm e r e	guckummere	g u ck u mm e r e	2
498	Co P15	III_15_0055	Holzen, Holzen	7.62775, 47.69538	guggummere	g u gg u m m e r e	gugum̄ere	g u g u m ̄ e r e	2
499	Hag P 12	III_6_0064	Überach (Uberach), Überach	7.62806, 48.84844	gagummer	g a g u mm e r	gakummer	g a k u mm e r	1
500	Stra f 7	III_8_0074	Mittelhausen, Mittelhausen	7.63107, 48.7093	gagummere	g a g u mm e r e	gagummer	g a g u mm e r	1
501	Hag A 1	III_4_0077	Dambach, Dambach	7.63179, 49.00256	gagumer	g a g u m e r	kagumer	k a g u m e r	1
502	Hag P 8	III_6_0050	Gumbrechtshofen, Gumbrechtshofen	7.6319, 48.90544	gågůmmer	g å g ů mm e r	gagummer	g a g u mm e r	2
503	Co W 18	III_16_0085	Weil am Rhein, Weil	7.63299, 47.59278	gugumere	g u g u m e r e	gugummere	g u g u mm e r e	1
504	Stra f 5	III_8_0076	Wingersheim, Wingersheim	7.63371, 48.72198	gågummere	g å g u mm e r e	gagummer	g a g u mm e r	2
505	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	gugumere	g u g u m e r e	gugummera	g u g u mm e r a	2
506	Stra u 16	III_10_0033	Enzheim, Enzheim	7.63634, 48.53413	guggummere	g u gg u m m e r e	gagumere	g a g u m e r e	3
507	Hag P 10	III_6_0056	Mietesheim, Mietesheim	7.63837, 48.87814	gågummer	g å g u mm e r	gȃogummer	g ȃ o g u mm e r	2
508	Stra J 7	III_11_0031	Osthausen (Osthouse), Osthausen	7.63886, 48.40167	gagumer	g a g u m e r	gagummer	g a g u mm e r	1
509	Co H11	III_14_0140	Feldberg, Feldberg	7.64081, 47.7737	gugumere	g u g u m e r e	gugummere	g u g u mm e r e	1
510	Co m 2	III_13_0039	Gündlingen, Gündlingen	7.64227, 48.01556	gugumere	g u g u m e r e	gugummere	g u g u mm e r e	1
511	Hag W 8	III_7_0071	Hüttendorf, Hüttendorf	7.64259, 48.80222	gogummer	g o g u mm e r	gagummer	g a g u mm e r	1
512	Hag H 2/3, Hag H 2/1, Hag H 2/2	III_5_0066, III_5_0067	Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn (Niederbronn-Les-Bains), Bad-Niederbronn	7.64282, 48.95108	gågumer	g å g u m e r	gagummer	g a g u mm e r	2
513	Stra n 6	III_9_0030	Pfettisheim, Pfettisheim	7.64331, 48.66042	gogummerä	g o g u mm e r ä	gugumärä	g u g u m ä r ä	3
514	Stra v 8	III_10_0032	Holzheim, Holzheim	7.64383, 48.55724	gagummer	g a g u mm e r	gogummere	g o g u mm e r e	2
515	Co H12	III_14_0142	Obereggenen, Niedereggenen, Obereggenen, Niedereggenen	7.64434, 47.75677	gugummere	g u g u mm e r e	gugumere	g u g u m e r e	1
516	Co m 3	III_13_0038	Ihringen, Ihringen	7.64554, 48.04572	gugummere	g u g u mm e r e	guggumara	g u gg u m a r a	4
517	Stra B 11	III_10_0107	Limersheim, Limersheim	7.64596, 48.45465	gugumer	g u g u m e r	gaogummer	g a o g u mm e r	3
518	Stra X 7	III_12_0023	Schönau (Schoenau), Schönau	7.64715, 48.22339	gågummer	g å g u mm e r	gogummre	g o g u mm r e	3
519	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	gugummere	g u g u mm e r e	guggummere	g u gg u m m e r e	1
520	Co e 7	III_12_0032, III_12_0031, III_12_0030	Wyhl am Kaiserstuhl, Wyhl	7.64933, 48.1663	gugumere	g u g u m e r e	gugummere	g u g u mm e r e	1
521	Co H5	III_14_0143	Zunzingen, Zunzingen	7.65195, 47.82164	gugumera	g u g u m e r a	gugummere	g u g u mm e r e	2
522	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	guggumere	g u gg u m e r e	gugumra	g u g u m r a	3
523	Co W 8	III_15_0056	Wollbach, Wollbach	7.65387, 47.67054	guggummere	g u gg u m m e r e	guggumere	g u gg u m e r e	1
524	Hag W 1	III_6_0067	Dauendorf, Dauendorf	7.65509, 48.82974	gugummer	g u g u mm e r	gagummer	g a g u mm e r	1
525	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	gugumra	g u g u m r a	gugumere	g u g u m e r e	2
526	Co W 21	III_16_0078	Tumringen, Tumringen	7.65564, 47.62739	gagumerä	g a g u m e r ä	gogumerä	g o g u m e r ä	1
527	Co H9	III_14_0141	Lipburg, Lipburg	7.65665, 47.78685	gugu̍mmĕrĕ	g u g u ̍ mm ĕ r ĕ	gugummere	g u g u mm e r e	3
528	Co H4	III_14_0139, III_14_0138	Dattingen, Dattingen	7.65681, 47.83383	gugumera	g u g u m e r a	gugummere	g u g u mm e r e	2
529	Stra f 13	III_8_0070, III_8_0069	Berstett, Berstett	7.65758, 48.67898	gāgommer	g ā g o mm e r	gagummer	g a g u mm e r	2
530	Hag P 9	III_5_0063	Gundershofen, Gundershofen	7.6592, 48.90652	gagumer	g a g u m e r	gagummer	g a g u mm e r	1
531	Hag W 19	III_7_0073	Wittersheim, Wittersheim	7.66007, 48.78303	gagummere	g a g u mm e r e	gageemmer	g a g ee m m e r	3
532	Stra Q 3	III_11_0102	Diebolsheim, Diebolsheim	7.66174, 48.29015	gågummer	g å g u mm e r	gogummer	g o g u mm e r	1
533	Co P16	III_15_0046	Kandern, Kandern	7.66224, 47.71456	gůgůmmere	g ů g ů mm e r e	guggummere	g u gg u m m e r e	3
534	Stra B 10	III_10_0105	Erstein, Erstein	7.66295, 48.4211	ga̮go̮mmer	g a ̮ g o ̮ mm e r	gagumere	g a g u m e r e	5
535	Hag H 3	III_5_0064, III_5_0065	Reichshofen (Reichshoffen), Reichshofen, Reichshofen-Werk	7.66338, 48.93223	gagumer	g a g u m e r	gogummere	g o g u mm e r e	3
536	Co W 19 , Co W 20	III_16_0079, III_16_0081, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	guggummere	g u gg u m m e r e	gugummere	g u g u mm e r e	1
537	Co B1	III_14_0051, III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	gugumaͤra	g u g u m a ͤ r a	gugummere	g u g u mm e r e	3
