	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
544	TUTT T5	III_16_0158	Eschbach, Eschbach	8.18086, 47.6336	härdopfl	h ä r d o p f l	härdöpfl	h ä r d ö p f l	1
545	TUTT M3	III_15_0121	Amrigschwand, Amrigschwand	8.1855, 47.71974	härdöpfl	h ä r d ö p f l	herdöpfel	h e r d ö p f e l	2
546	TÜB T5	III_12_0069	Rensberg, Rensberg	8.1889, 48.17741	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
547	TÜB x1	III_10_0082	Lierbach, Lierbach	8.19298, 48.52477	erdapfel	e r d a p f e l	erdäpfel	e r d ä p f e l	1
548	TUTT T3	III_16_0159	Schmitzingen, Schmitzingen	8.19315, 47.65491	herdöpfl	h e r d ö p f l	härdöpfl	h ä r d ö p f l	1
549	TÜB x3	III_10_0141	Maisach, Maisach	8.20067, 48.47223	erdepfel	e r d e p f e l	erdêpfel	e r d ê p f e l	1
550	TUTT b3	III_12_0161	Schonach, Schonach	8.20179, 48.14296	herdepfel	h e r d e p f e l	herdöpfel	h e r d ö p f e l	1
551	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	ārdepfl	ā r d e p f l	erdepfel	e r d e p f e l	2
552	TUTT b8	III_12_0168, III_12_0166, III_12_0167	Schönwald, Schönwald	8.20401, 48.10371	härdepfel	h ä r d e p f e l	herdepfel	h e r d e p f e l	1
553	TÜB M7	III_12_0174	Gutach, Gutach	8.21021, 48.25051	erdäpfel	e r d ä p f e l	erdepfel	e r d e p f e l	1
554	TUTT E5	III_14_0178	Staufen, Staufen	8.21221, 47.75633	herdäpfel	h e r d ä p f e l	herdapfel	h e r d a p f e l	1
555	TÜB E4, TÜB M4	III_11_0147, III_11_0079	Oberwolfach, Oberwolfach, Oberwolfach-Walke	8.21698, 48.3174	erdäpfl	e r d ä p f l	erdäpfel	e r d ä p f e l	1
556	TÜB M3/2, TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	härdepfl	h ä r d e p f l	erdäpfl	e r d ä p f l	3
557	TUTT M4	III_15_0122	Brenden, Brenden	8.22606, 47.72946	herdäpfel	h e r d ä p f e l	härdöpfel	h ä r d ö p f e l	2
558	TÜB T4	III_12_0068, III_12_0067	Niederwasser, Niederwasser	8.22818, 48.18982	herdepfel	h e r d e p f e l	herdöpfel	h e r d ö p f e l	1
559	TÜB T1	III_12_0065	Hornberg, Hornberg	8.23036, 48.21193	herdöpfel	h e r d ö p f e l	erdepfel	e r d e p f e l	2
560	TUTT i7	III_13_0090	Schönenbach, Schönenbach	8.23618, 48.04705	härdepfel	h ä r d e p f e l	erdepfel	e r d e p f e l	2
561	TUTT q8	III_13_0161	Rudenberg, Rudenberg	8.23807, 47.9196	härdäpfel	h ä r d ä p f e l	herdäpfel	h e r d ä p f e l	1
562	TÜB x9	III_10_0142	Bad Griesbach, Bad Griesbach	8.23935, 48.45251	ardapfel	a r d a p f e l	erdäpfel	e r d ä p f e l	2
563	TUTT T1	III_16_0161	Weilheim, Weilheim	8.24051, 47.65862	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
564	TUTT M13	III_15_0128	Dietlingen, Dietlingen	8.24371, 47.67342	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
565	TUTT q2	III_13_0157	Schollach, Schollach	8.24463, 47.98628	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
566	TÜB M8	III_11_0154	Kirnbach, Kirnbach	8.24598, 48.26194	ärdepfl	ä r d e p f l	erdäpfel	e r d ä p f e l	3
567	TUTT b2	III_12_0162	Gremmelsbach, Gremmelsbach	8.25756, 48.15793	härdepfel	h ä r d e p f e l	erdepfel	e r d e p f e l	2
568	TUTT i1	III_13_0082	Rohrbach, Rohrbach	8.25784, 48.07437	härdepfel	h ä r d e p f e l	herdepfel	h e r d e p f e l	1
569	TÜB T3	III_12_0070, III_12_0071	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	erdepfel	e r d e p f e l	erdöpfel	e r d ö p f e l	1
570	TUTT M5	III_14_0179	Mettenberg, Mettenberg	8.26708, 47.75087	erdöpfel	e r d ö p f e l	herdöpfel	h e r d ö p f e l	1
571	TÜB E3	III_11_0081	Schapbach, Schapbach	8.28904, 48.37778	erdepfl	e r d e p f l	erdäpfl	e r d ä p f l	1
572	TÜB M1	III_11_0149	Sankt Roman, St. Roman	8.2924, 48.33187	erdöpfel	e r d ö p f e l	erdäpfel	e r d ä p f e l	1
573	TUTT x6	III_14_0078	Gündelwangen, Gündelwangen	8.29672, 47.84246	herdepfel	h e r d e p f e l	herdöpfel	h e r d ö p f e l	1
574	TUTT M10	III_15_0119	Krenkingen, Krenkingen	8.30454, 47.68312	erdöpfel	e r d ö p f e l	hertöpfel	h e r t ö p f e l	2
575	TUTT i2	III_13_0087, III_13_0084, III_13_0086, III_13_0085	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	herdäpfel	h e r d ä p f e l	herdepfel	h e r d e p f e l	1
576	TUTT T10	III_16_0163	Breitenfeld, Breitenfeld	8.30617, 47.65178	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
577	TÜB M10	III_11_0153, III_11_0152	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	erdepfel	e r d e p f e l	erdäpfel	e r d ä p f e l	1
578	TUTT b6	III_12_0169	Brigach (und Sommerau), Brigach	8.3086, 48.11587	ärdepfel	ä r d e p f e l	erdepfel	e r d e p f e l	1
579	TÜB x4	III_10_0143	Kniebis, Kniebis	8.3101, 48.47233	erdäpfel	e r d ä p f e l	erdepfel	e r d e p f e l	1
580	TUTT x7	III_14_0077	Göschweiler, Göschweiler	8.31065, 47.85812	herdepfel	h e r d e p f e l	herdepfl	h e r d e p f l	1
581	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	hördöpfel	h ö r d ö p f e l	herdepfel	h e r d e p f e l	2
582	TUTT b1	III_12_0159, III_12_0158, III_12_0160	Langenschiltach, Langenschiltach	8.3168, 48.16202	erdäpfel	e r d ä p f e l	erdäpfl	e r d ä p f l	1
583	TUTT q3	III_13_0158	Hammereisenbach, Hammereisenbach	8.31732, 47.99481	härdepfel	h ä r d e p f e l	herdepfel	h e r d e p f e l	1
584	TUTT b7	III_12_0170	Oberkirnach, Oberkirnach	8.31901, 48.09369	erdepfl	e r d e p f l	ärdepfl	ä r d e p f l	1
585	TUTT T15	III_16_0167	Dangstetten, Dangstetten	8.31944, 47.59581	herdöpfel	h e r d ö p f e l	herdäpfel	h e r d ä p f e l	1
586	TUTT T13	III_16_0165	Oberlauchringen, Oberlauchringen	8.32685, 47.62036	herdoͤpfel	h e r d o ͤ p f e l	erdöpfel	e r d ö p f e l	3
587	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St. Georgen, St. Georgen	8.33183, 48.12564	oardepfl	o a r d e p f l	erdäpfel	e r d ä p f e l	4
588	TÜB N2	III_30_0008	Schiltach, Schiltach	8.34259, 48.29033	erdäpfel	e r d ä p f e l	erdäpfl	e r d ä p f l	1
589	TUTT N5	III_37_0003	Untermettingen, Untermettingen	8.34615, 47.70245	hērdöpfel	h ē r d ö p f e l	härdöpfel	h ä r d ö p f e l	1
590	TUTT U4	III_38_0006	Horheim, Horheim	8.34737, 47.64854	härdöbfl	h ä r d ö b f l	herdöpfel	h e r d ö p f e l	3
591	TUTT y3	III_35_0003	Seppenhofen, Seppenhofen	8.34864, 47.8748	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
592	TUTT y4	III_35_0002	Reiselfingen, Reiselfingen	8.35108, 47.85467	he̊rdäpfel	h e ̊ r d ä p f e l	herdepfel	h e r d e p f e l	2
593	TUTT r4	III_34_0017	Unterbränd, Unterbränd	8.35693, 47.93373	herdepfel	h e r d e p f e l	herdöpfel	h e r d ö p f e l	1
594	TUTT N4	III_37_0001	Obermettingen, Obermettingen	8.35956, 47.7213	herdöpfel	h e r d ö p f e l	hārdöpfel	h ā r d ö p f e l	1
595	TUTT y1	III_35_0004	Dittishausen, Dittishausen	8.36266, 47.90077	härtepfel	h ä r t e p f e l	herdepel	h e r d e p e l	3
596	TUTT U14	III_38_0009, III_38_0008	Küßnach, Küssnach	8.36574, 47.59396	herdöpfel	h e r d ö p f e l	erdöpfel	e r d ö p f e l	1
597	TUTT k10	III_33_0001	Unterkirnach, Unterkirnach	8.36628, 48.07845	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
598	TUTT k9	III_33_0002	Herzogenweiler, Herzogenweiler	8.37157, 48.0254	härdepfl	h ä r d e p f l	herdepfel	h e r d e p f e l	2
599	TÜB N1	III_30_0007	Schenkenzell, Schenkenzell	8.37253, 48.31105	erdäpfel	e r d ä p f e l	ärdepfel	ä r d e p f e l	2
600	TUTT c1	III_32_0001	Buchenberg, Buchenberg	8.37655, 48.16035	järdepfel	j ä r d e p f e l	jadäpfel	j a d ä p f e l	3
601	TUTT F14	III_36_0007	Brunnadern, Brunnadern	8.38083, 47.79495	ärdepfel	ä r d e p f e l	herdäpfel	h e r d ä p f e l	3
602	TUTT N6	III_37_0006	Obereggingen, Obereggingen	8.38631, 47.70175	herdöpfel	h e r d ö p f e l	herdäpfel	h e r d ä p f e l	1
603	TUTT r3	III_34_0006	Hubertshofen, Hubertshofen	8.38827, 47.96002	herdöpfel	h e r d ö p f e l	herdäpfel	h e r d ä p f e l	1
604	TUTT N3	III_37_0004	Mauchen, Mauchen	8.39032, 47.73994	herdäpfel	h e r d ä p f e l	erdöpfel	e r d ö p f e l	2
605	TUTT U13	III_38_0010	Geißlingen, Geisslingen	8.39181, 47.61975	hǟrdöpfl	h ǟ r d ö p f l	herdöpfel	h e r d ö p f e l	2
606	TUTT U2	III_38_0001	Rechberg, Rechberg	8.39987, 47.6501	härdopfel	h ä r d o p f e l	herdäpfel	h e r d ä p f e l	2
607	TUTT y11	III_35_0009	Bachheim, Bachheim	8.4031, 47.85931	heardepfel	h e a r d e p f e l	herdepfel	h e r d e p f e l	1
608	TUTT y10	III_35_0005	Unadingen, Unadingen	8.40711, 47.88128	herdäpfl	h e r d ä p f l	erdapfel	e r d a p f e l	3
609	TUTT U12	III_38_0011	Grießen, Griessen	8.4114, 47.62774	herdöpfl	h e r d ö p f l	herdöpfel	h e r d ö p f e l	1
610	TUTT U11	III_38_0015	Bergöschingen, Bergöschingen	8.42093, 47.59537	herdöpfel	h e r d ö p f e l	erdöpfel	e r d ö p f e l	1
611	TUTT r2	III_34_0002	Wolterdingen, Wolterdingen	8.42701, 47.96861	hardepfel	h a r d e p f e l	häardepfel	h ä a r d e p f e l	1
612	TUTT N2	III_37_0008	Eberfingen, Eberfingen	8.42708, 47.72036	herdöpfel	h e r d ö p f e l	her₌döpfel	h e r ₌ d ö p f e l	1
613	TUTT c8	III_32_0009	Mönchweiler, Mönchweiler	8.42939, 48.09993	herdepfel	h e r d e p f e l	jadäpfl	j a d ä p f l	5
614	TUTT F12	III_36_0011	Lembach, Lembach	8.43056, 47.80389	herdepfel	h e r d e p f e l	erdöpfel	e r d ö p f e l	2
615	TUTT y9	III_35_0006	Döggingen, Döggingen	8.43444, 47.8919	herdepfel	h e r d e p f e l	härdepfel	h ä r d e p f e l	1
616	TUTT U10	III_38_0005	Stetten (bei Waldshut), Stetten	8.4393, 47.59011	herdöpfel	h e r d ö p f e l	erdöpfel	e r d ö p f e l	1
617	TUTT r6	III_34_0003, III_34_0004	Bräunlingen, Bräunlingen	8.44765, 47.9301	häardöpfel	h ä a r d ö p f e l	heardöpfel	h e a r d ö p f e l	1
618	TUTT F11	III_36_0012	Lausheim, Lausheim	8.45286, 47.81178	herdepfel	h e r d e p f e l	erdöpfel	e r d ö p f e l	2
619	TUTT k2	III_33_0006	Rietheim, Rietheim	8.45381, 48.02981	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
620	TUTT U6	III_38_0013	Weisweil, Weisweil	8.45797, 47.64517	herdöpfel	h e r d ö p f e l	härdöpfel	h ä r d ö p f e l	1
621	TUTT c5	III_32_0006	Neuhausen, Neuhausen	8.45905, 48.13221	herdäpfel	h e r d ä p f e l	erdäpfel	e r d ä p f e l	1
622	TÜB U2	III_31_0007, III_31_0005, III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	jerdepfel	j e r d e p f e l	erdäpfel	e r d ä p f e l	2
623	TUTT F8	III_36_0149	Weizen, Weizen	8.46354, 47.77888	härdepfel	h ä r d e p f e l	herdöpfel	h e r d ö p f e l	2
624	TUTT y7	III_35_0001	Mundelfingen, Mundelfingen	8.46432, 47.8676	herdepfel	h e r d e p f e l	herdäpfl	h e r d ä p f l	2
625	TUTT k5	III_33_0008	Klengen, Klengen	8.46686, 48.00388	härdepfel	h ä r d e p f e l	herdöpfel	h e r d ö p f e l	2
626	TUTT c7	III_32_0008	Obereschach, Obereschach	8.46928, 48.10596	herdapfel	h e r d a p f e l	herdepfel	h e r d e p f e l	1
627	TUTT k4	III_33_0009	Kirchdorf, Kirchdorf	8.4704, 48.01378	hārdepfel	h ā r d e p f e l	herdepfel	h e r d e p f e l	1
628	TUTT r1	III_34_0014	Grüningen, Grüningen	8.47107, 47.98253	härtepfel	h ä r t e p f e l	härdepfel	h ä r d e p f e l	1
629	TUTT k3	III_33_0007	Marbach, Marbach	8.47117, 48.03143	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
630	TUTT r9	III_34_0005	Aufen, Aufen	8.47258, 47.964	hārdepfl	h ā r d e p f l	härdepfl	h ä r d e p f l	1
631	TUTT U9	III_38_0016	Dettighofen, Dettighofen	8.48357, 47.62374	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
632	TUTT y6	III_35_0008	Achdorf-Aselfingen, Achdorf	8.48733, 47.84	härdepfel	h ä r d e p f e l	herdäpfl	h e r d ä p f l	3
633	TUTT r7	III_34_0016, III_34_0015, III_34_0120	Hüfingen, Hüfingen	8.48886, 47.92431	eardäpfel	e a r d ä p f e l	härdepfel	h ä r d e p f e l	3
634	TUTT y8	III_35_0007	Hausen vor Wald, Hausen	8.49054, 47.89134	härdepfel	h ä r d e p f e l	herdäpfel	h e r d ä p f e l	2
635	TUTT F10	III_36_0013	Blumegg, Blumegg	8.49815, 47.80904	herdepfel	h e r d e p f e l	herdöpfl	h e r d ö p f l	2
636	TUTT r8	III_34_0008, III_34_0013, III_34_0009, III_34_0010, III_34_0007, III_34_0011, III_34_0012	Donaueschingen, Donaueschingen	8.50052, 47.95113	herdepfl	h e r d e p f l	herdepfel	h e r d e p f e l	1
637	TUTT s6	III_34_0019	Donaueschingen-Allmendshofen, Donaueschingen-Allmendshofen	8.50063, 47.9405	härdäpfel	h ä r d ä p f e l	herdepfel	h e r d e p f e l	2
638	TUTT d3	III_32_0118	Weilersbach, Weilersbach	8.50084, 48.09608	härdöpfel	h ä r d ö p f e l	herdepfel	h e r d e p f e l	2
639	TUTT d2	III_32_0007	Kappel, Kappel	8.50341, 48.11215	härdepfel	h ä r d e p f e l	härdepfl	h ä r d e p f l	1
640	TUTT V4,5	III_38_0017	Baltersweil, Baltersweil	8.51054, 47.63723	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
641	TUTT d1	III_32_0014	Niedereschach, Niedereschach	8.52734, 48.13129	heardäpfel	h e a r d ä p f e l	härdepfel	h ä r d e p f e l	3
642	TUTT G1	III_36_0018, III_36_0017	Fützen, Fützen	8.5291, 47.80794	herdepfel	h e r d e p f e l	härdepfel	h ä r d e p f e l	1
643	TUTT l2	III_33_0017, III_33_0018, III_33_0016	Bad Dürrheim, Bad Dürrheim	8.53214, 48.01807	herdepfel	h e r d e p f e l	heardepfel	h e a r d e p f e l	1
644	TUTT z8	III_35_0020, III_35_0019	Blumberg, Blumberg	8.53265, 47.83981	herdöpfel	h e r d ö p f e l	härdöpfel	h ä r d ö p f e l	1
645	TUTT z3	III_35_0015, III_35_0013, III_35_0014	Sumpfohren, Sumpfohren	8.53796, 47.90851	herdäpfel	h e r d ä p f e l	häadepfel	h ä a d e p f e l	3
646	TUTT z6	III_35_0017	Riedböhringen, Riedböhringen	8.53811, 47.87011	herdepfl	h e r d e p f l	herdäpfel	h e r d ä p f e l	2
647	TUTT s7	III_34_0023	Aasen, Aasen	8.5512, 47.98	härdepfl	h ä r d e p f l	herdäpfel	h e r d ä p f e l	3
648	TUTT d4	III_32_0016	Dauchingen, Dauchingen	8.55237, 48.09031	herdepfel	h e r d e p f e l	heardepfel	h e a r d e p f e l	1
649	TUTT z5	III_35_0016	Fürstenberg, Fürstenberg	8.55367, 47.89124	herdepfel	h e r d e p f e l	herdöpfel	h e r d ö p f e l	1
650	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	hǟrdepfl	h ǟ r d e p f l	härdepfel	h ä r d e p f e l	2
651	TUTT s5	III_34_0018	Pfohren, Pfohren	8.55997, 47.9474	härdepfel	h ä r d e p f e l	härdäpfel	h ä r d ä p f e l	1
652	TUTT z9	III_35_0021	Riedöschingen, Riedöschingen	8.6077, 47.84306	erdepfel	e r d e p f e l	ärdepfel	ä r d e p f e l	1
653	TUTT s3	III_34_0026	Unterbaldingen, Unterbaldingen	8.61256, 47.96992	heardepfel	h e a r d e p f e l	headepfel	h e a d e p f e l	1
654	TUTT G3	III_36_0025	Kommingen, Kommingen	8.61478, 47.81599	erdepfel	e r d e p f e l	ärdepfel	ä r d e p f e l	1
655	TUTT z1	III_35_0023	Gutmadingen, Gutmadingen	8.61605, 47.91149	hērdepfel	h ē r d e p f e l	herdäpfel	h e r d ä p f e l	2
656	TUTT G5	III_36_0026	Uttenhofen, Uttenhofen	8.63235, 47.80782	herdäpfel	h e r d ä p f e l	herdapfel	h e r d a p f e l	1
657	TUTT G7	III_36_0024	Wiechs a. R., Wiechs	8.64153, 47.78137	herdöpfel	h e r d ö p f e l	herdepfel	h e r d e p f e l	1
658	TUTT s4, TUTT A1	III_34_0028	Geisingen (Kirchenhausen), Geisingen, Geisingen	8.65129, 47.93283	heardöpfel	h e a r d ö p f e l	heerdepfel	h ee r d e p f e l	2
659	TUTT A2	III_35_0025	Leipferdingen, Leipferdingen	8.66787, 47.86461	ärdepfel	ä r d e p f e l	erdäpfel	e r d ä p f e l	2
660	TUTT t2	III_34_0027	Ippingen, Ippingen	8.67098, 47.98355	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
661	TUTT P6	III_37_0013, III_37_0012, III_37_0011, III_37_0010	Büsingen, Büsingen	8.69282, 47.69702	hä̆rdöpfel	h ä ̆ r d ö p f e l	herdöpfel	h e r d ö p f e l	2
662	TUTT H9	III_36_0035	Weil, Weil	8.7018, 47.81859	herdöpfel	h e r d ö p f e l	herdepfel	h e r d e p f e l	1
663	TUTT t5	III_34_0038	Zimmern, Zimmern	8.71521, 47.94848	herdepfel	h e r d e p f e l	härdepfel	h ä r d e p f e l	1
664	TUTT t1	III_34_0032	Esslingen, Esslingen	8.71709, 47.99269	häadäpfel	h ä a d ä p f e l	härdäpfel	h ä r d ä p f e l	1
665	TUTT H6	III_36_0033	Binningen, Binningen	8.72585, 47.79296	herdöpfl	h e r d ö p f l	herdäpfel	h e r d ä p f e l	2
666	TUTT t4	III_34_0040, III_34_0041, III_34_0039	Immendingen, Immendingen	8.73032, 47.95055	häardepfl	h ä a r d e p f l	härdepfl	h ä r d e p f l	1
667	TUTT A4	III_35_0028	Zimmerholz, Zimmerholz	8.74175, 47.86811	härdepfel	h ä r d e p f e l	herdöpfel	h e r d ö p f e l	2
668	TUTT H5	III_36_0039	Riedheim, Riedheim	8.74873, 47.76389	herdöpfel	h e r d ö p f e l	herdepfel	h e r d e p f e l	1
669	TUTT P5	III_37_0015	Gailingen, Gailingen	8.75499, 47.69685	herdŏpfel	h e r d ŏ p f e l	herdöpfel	h e r d ö p f e l	1
670	TUTT t3	III_34_0029, III_34_0031, III_34_0030	Möhringen, Möhringen	8.75916, 47.96779	hedäpfel	h e d ä p f e l	herdepfel	h e r d e p f e l	2
671	TUTT A7	III_35_0033, III_35_0034, III_35_0032	Engen, Engen	8.76853, 47.85186	härdäpfel	h ä r d ä p f e l	herdöpfel	h e r d ö p f e l	2
672	TUTT H4	III_36_0040	Hilzingen, Hilzingen	8.78189, 47.7649	herdepfel	h e r d e p f e l	erdöpfel	e r d ö p f e l	2
673	TUTT t6	III_34_0042	Hattingen, Hattingen	8.78447, 47.92082	herdäpfel	h e r d ä p f e l	ärdepfel	ä r d e p f e l	3
674	TUTT H1	III_36_0030	Ehingen, Ehingen	8.80075, 47.82351	häardöpfel	h ä a r d ö p f e l	herdöpfel	h e r d ö p f e l	2
675	TUTT A6	III_35_0035	Bittelbrunn (Aach), Bittelbrunn	8.81087, 47.86719	härdöpfel	h ä r d ö p f e l	herdepfel	h e r d e p f e l	2
676	TUTT J2 /1	III_36_0052	Schlatt (unter Krähen), Schlatt	8.83529, 47.80435	hördopfel	h ö r d o p f e l	herdöpfel	h e r d ö p f e l	2
677	TUTT u5	III_34_0119	Emmingen, Emmingen	8.85302, 47.92883	herdäpfel	h e r d ä p f e l	härdepfel	h ä r d e p f e l	2
678	TUTT z2	III_33_0041	Nendingen, Nendingen	8.86067, 48.00602	herdepfel	h e r d e p f e l	iadepfl	i a d e p f l	4
679	TUTT J1	III_36_0043	Volkertshausen, Volkertshausen	8.863, 47.82187	herdepfel	h e r d e p f e l	herdepfl	h e r d e p f l	1
680	TUTT Q3	III_37_0019	Worblingen, Worblingen	8.86677, 47.72492	härdöbfl	h ä r d ö b f l	höardöbfl	h ö a r d ö b f l	2
681	TUTT J6	III_36_0044	Beuren an der Aach, Beuren	8.87459, 47.79932	herdäpfel	h e r d ä p f e l	herdepfl	h e r d e p f l	2
682	TUTT B4	III_35_0044	Honstetten, Honstetten	8.88331, 47.8933	herdäpfl	h e r d ä p f l	härdepfel	h ä r d e p f e l	3
683	TUTT X1	III_38_0024	Öhningen, Öhningen	8.89136, 47.66162	herdöpfĕl	h e r d ö p f ĕ l	herdöpfel	h e r d ö p f e l	1
684	TUTT Q4	III_37_0021	Bohlingen, Bohlingen	8.8965, 47.72199	herdöpfel	h e r d ö p f e l	herdöpfl	h e r d ö p f l	1
685	TUTT Q2	III_37_0020	Überlingen am Ried, Überlingen am Ried	8.89807, 47.73495	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
686	TUTT B3	III_35_0045	Reute, Reute	8.90723, 47.8873	härdepfel	h ä r d e p f e l	herdäpfel	h e r d ä p f e l	2
687	TUTT u4	III_34_0047	Liptingen, Liptingen	8.90748, 47.93756	hettäpfel	h e tt ä p f e l	herdöpfel	h e r d ö p f e l	3
688	TUTT J8	III_36_0047	Steisslingen, Steisslingen	8.92209, 47.80296	hädepfel	h ä d e p f e l	herdöpfel	h e r d ö p f e l	3
689	TUTT B7	III_35_0038	Orsingen, Orsingen	8.92977, 47.83688	hädepfel	h ä d e p f e l	härdepfel	h ä r d e p f e l	1
690	TUTT Q7	III_37_0025	Bankholzen, Bankholzen	8.92989, 47.7082	herdöpfel	h e r d ö p f e l	herdöpfl	h e r d ö p f l	1
691	TUTT X2	III_38_0025	Wangen, Wangen	8.93161, 47.6599	herdöpfl	h e r d ö p f l	herdöpfel	h e r d ö p f e l	1
692	TUTT Q5	III_37_0024	Moos, Moos	8.93316, 47.7259	härdöpfel	h ä r d ö p f e l	herdöpfel	h e r d ö p f e l	1
693	TUTT B1	III_35_0047	Heudorf, Heudorf	8.93517, 47.91373	herdepfl	h e r d e p f l	herdäpfel	h e r d ä p f e l	2
694	TUTT f1	III_32_0032	Hartheim, Hartheim	8.93612, 48.15571	härdepfel	h ä r d e p f e l	aidepfl	a i d e p f l	4
695	TUTT B9	III_35_0049	Homberg Münchhof, Münchhöf	8.95295, 47.88032	herdäpfel	h e r d ä p f e l	herdepfel	h e r d e p f e l	1
696	TUTT Q8	III_37_0028	Weiler und Iznag, Weiler	8.95347, 47.70847	herdöpfel	h e r d ö p f e l	erdöpfel	e r d ö p f e l	1
697	TUTT B8	III_35_0051	Nenzingen, Nenzingen	8.95914, 47.84256	hĕdēpfel	h ĕ d ē p f e l	härdäpfel	h ä r d ä p f e l	3
698	TUTT f2	III_32_0038	Heinstetten, Heinstetten	8.96312, 48.13491	hǟadäpfel	h ǟ a d ä p f e l	härdepfel	h ä r d e p f e l	3
699	TUTT Q11	III_37_0029	Hemmenhofen, Hemmenhofen	8.96502, 47.67294	herdöpfel	h e r d ö p f e l	herdäpfel	h e r d ä p f e l	1
700	TUTT Q6/2, TUTT Q6/1, TUTT Q6/3	III_37_0023	Radolfzell, Radolfzell	8.97017, 47.74493	herdepfel	h e r d e p f e l	herdäpfel	h e r d ä p f e l	1
701	TUTT C4, TUTT B11	III_35_0050	Mahlspüren, Mahlspüren	8.97748, 47.87563	herdepfl	h e r d e p f l	herdepfel	h e r d e p f e l	1
702	TUTT n1	III_33_0040	Buchheim, Buchheim	8.98672, 48.011	hädäpfel	h ä d ä p f e l	herdäpfel	h e r d ä p f e l	2
703	TUTT u2	III_34_0045	Unterschwandorf, Unterschwandorf	8.99628, 47.95028	hedepfl	h e d e p f l	hädepfel	h ä d e p f e l	2
704	TUTT u3	III_34_0048	Gallmannsweil, Gallmannsweil	8.99683, 47.92357	härdaepfl	h ä r d a e p f l	hädepfl	h ä d e p f l	2
705	TUTT J11	III_36_0051, III_36_0050	Güttingen, Güttingen	8.998, 47.77415	herdepfel	h e r d e p f e l	hedepfel	h e d e p f e l	1
706	TUTT v2	III_34_0046	Worndorf, Worndorf	8.9985, 47.98553	härdepfel	h ä r d e p f e l	herdepfel	h e r d e p f e l	1
707	TUTT C8	III_35_0040	Zizenhausen, Zizenhausen	9.0005, 47.87365	herdäͤpfel	h e r d ä ͤ p f e l	herdäpfel	h e r d ä p f e l	1
708	TUTT K8	III_36_0045	Möggingen, Möggingen	9.00337, 47.76589	hädöpfel	h ä d ö p f e l	härdepfel	h ä r d e p f e l	2
709	TUTT R3	III_37_0030	Markelfingen, Markelfingen	9.00452, 47.74143	härdepfel	h ä r d e p f e l	herdepfel	h e r d e p f e l	1
710	TUTT C9	III_35_0060	Hoppetenzell, Hoppetenzell	9.00808, 47.89295	herdepfel	h e r d e p f e l	hedepfel	h e d e p f e l	1
711	TUTT v6	III_34_0050	Mainwangen, Mainwangen	9.0105, 47.92565	hārtäpfel	h ā r t ä p f e l	hädepfel	h ä d e p f e l	4
712	TUTT K5	III_36_0053	Espasingen, Espasingen	9.01058, 47.82135	herdepfl	h e r d e p f l	herdepfel	h e r d e p f e l	1
713	TUTT C6	III_35_0056	Stockach, Stockach	9.01468, 47.85384	herdepfl	h e r d e p f l	hedepfl	h e d e p f l	1
714	TUTT C10	III_35_0059	Mühlingen, Mühlingen	9.01554, 47.91191	hädepfel	h ä d e p f e l	härdepfel	h ä r d e p f e l	1
715	TUTT K7	III_36_0057, III_36_0055, III_36_0056	Liggeringen, Liggeringen	9.02698, 47.77495	härdepfel	h ä r d e p f e l	herdepfel	h e r d e p f e l	1
716	TUTT K6	III_36_0054	Bodman, Bodman	9.02835, 47.80402	härdäpfel	h ä r d ä p f e l	herdepfl	h e r d e p f l	3
717	TUTT v5	III_34_0051	Boll, Boll	9.0299, 47.9487	herdäpfel	h e r d ä p f e l	heddäpfel	h e dd ä p f e l	1
