	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1236	TÜB p1	III_10_0072	Ulm Kr. Offenburg, Ulm	8.05069, 48.57993	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1237	TÜB h6	na	Fautenbach	8.05129, 48.62351	fledermūs	na	999	fledermus	na	999	Fledermaus	na	999
1238	TÜB w5	III_10_0140	Haigerach, Haigerach	8.05467, 48.42157	fledermus	flädermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1239	KST S7	III_7_0114	Söllingen, Söllingen	8.05486, 48.78147	fledermūs	fleddermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1240	TÜB p2	III_10_0073	Haslach, Haslach	8.05661, 48.56552	fledermūs	flädermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1241	KST L8	III_6_0094	Roppenheim, Roppenheim	8.05791, 48.8465	flädermüs	fläddermüs	1	fledermüs	fledermüs	0	Fledermaus	Fledermaus	0
1242	KST S6	III_7_0110	Ludwigsfeste (bei Roeschwoog) (Fort-Louis), Fort-Louis, Ludwigsfeste	8.05803, 48.80321	fleddermüs	flättermüs	3	fledermüs	fledermüs	0	Fledermaus	Fledermaus	0
1243	TÜB a14	III_8_0104	Unzhurst, Unzhurst	8.05808, 48.68815	fleddermus	flädermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1244	TÜB L5	III_11_0135	Steinach, Steinach	8.05831, 48.30508	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1245	TÜB a4	III_8_0103	Hildmannsfeld, Hildmannsfeld	8.05893, 48.73423	fladermus	fläddermus	2	fladermus	fledermus	1	Fledermaus	Fledermaus	0
1246	TÜB L2	III_11_0133	Unterentersbach, Unterentersbach	8.05965, 48.32962	fledernus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1247	TUTT Sa6	III_17_0062	Binzgen, Binzgen	8.06143, 47.57622	fledermus	fladermus	1	fledermus	fladermus	1	Fledermaus	Fledermaus	0
1248	TUTT S19	III_16_0139	Rotzel, Rotzel	8.06151, 47.59473	fledermūs	fledermaus	2	fledermus	fledermaus	1	Fledermaus	Fledermaus	0
1249	TÜB D5	na	Zell am Harmersbach/Neuhausen	8.06267, 48.3591	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1250	TÜB h5	na	Achern	8.06363, 48.62871	fledermūs	na	999	fledermus	na	999	Fledermaus	na	999
1251	TÜB p3	na	Tiergarten	8.06377, 48.55715	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1252	TÜB w7	III_10_0136	Heselbach, Heselbach	8.06498, 48.49863	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1253	TÜB h9	na	Mösbach	8.06514, 48.5964	flǟdermus	na	999	fledermus	na	999	Fledermaus	na	999
1254	TUTT L8	III_15_0097	Hartschwand, Hartschwand	8.0655, 47.67119	fledermus	fledermŭs	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1255	TÜB a5	na	Moos	8.06679, 48.71918	fleddermus	na	999	fledermus	na	999	Fledermaus	na	999
1256	TUTT D1	III_14_0170	Menzenschwand, Merzenschwand	8.07059, 47.81749	flädrmuus	fledermuus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1257	TUTT L3	III_15_0109	Ibach, Ibach	8.07077, 47.73259	fledermūs	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1258	TUTT S8	III_16_0132	Rüswihl, Rüßwihl	8.07093, 47.63063	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1259	TUTT S7	III_16_0131	Niederwihl, Niederwihl	8.07095, 47.61851	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1260	TÜB L9	na	Hofstetten	8.0713, 48.26094	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1261	TÜB S4	III_12_0056, III_12_0057, III_12_0055	Elzach, Elzach	8.07142, 48.17331	flädermūs	flädermus, fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1262	KST D2	III_5_0122	Salmbach (bei Weißenburg), Salmbach	8.07143, 48.97818	flädrmaus	fladdermaus	3	fledermaus	fladermaus	1	Fledermaus	Fledermaus	0
1263	TÜB L6	III_11_0136	Bollenbach, Bollenbach	8.07369, 48.29315	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1264	TUTT p6	III_13_0156	Breitnau, Breitnau	8.07603, 47.94014	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1265	TUTT S10	III_15_0096	Rotzingen, Rotzingen	8.0762, 47.66588	fledermus	flädermŭs	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1266	TUTT L17	III_15_0101	Fröhnd, Fröhnd	8.07717, 47.70011	fledermuß	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1267	TUTT S9	na	Görwihl	8.07817, 47.64186	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1268	TÜB p9	na	Oberkirch	8.07823, 48.5312	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1269	TUTT S18	III_16_0140	Hochsal, Hochsal	8.08003, 47.5887	fledrmus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
