	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
407	Co o 5	III_13_0068	Oberglottertal, Oberglottertal	7.96407, 48.04803	dissle	d i ss l e	dißle	d i ß l e	2
408	Stra D 6	III_10_0126	Rammersweier, Rammersweier	7.96625, 48.48439	dissl	d i ss l	dissel	d i ss e l	1
409	Stra Z 3	III_12_0050	Schweighausen, Schweighausen	7.96799, 48.22021	dissl	d i ss l	dissle	d i ss l e	1
410	Stra w 4	III_10_0054, III_10_0053	Urloffen, Urloffen	7.96889, 48.557	dissl	d i ss l	dissel	d i ss e l	1
411	Hag C 3	III_4_0099	Altenstadt, Altenstadt	7.96964, 49.03158	deisel	d ei s e l	deichsel	d ei ch s e l	2
412	Stra D 11	III_10_0123	Ortenberg, Ortenberg	7.97048, 48.45192	disel	d i s e l	dissel	d i ss e l	1
413	Co g 11	III_12_0140	Kollnau, Kollnau	7.9721, 48.10586	disle	d i s l e	dieseleͣ	d ie s e l e ͣ	3
414	Co K10	III_14_0154	Präg, Präg	7.97232, 47.77964	dichsel	d i ch s e l	diechsle	d ie ch s l e	3
415	Co Y 10	III_16_0125	Willaringen, Willaringen	7.97281, 47.60577	diächsle	d i ä ch s l e	diechsle	d ie ch s l e	1
416	Co Y 6	III_16_0123	Altenschwand, Altenschwand	7.976, 47.63697	diachslå	d i a ch s l å	dieachse	d ie a ch s e	3
417	Co g 6	III_12_0128	Siegelau, Siegelau	7.97753, 48.14612	dißle	d i ß l e	dißle̊	d i ß l e ̊	1
418	Co Y 8	III_16_0124	Rickenbach, Rickenbach	7.97772, 47.61891	diächsle	d i ä ch s l e	diechsle	d ie ch s l e	1
419	Stra w 5	III_10_0063	Appenweier, Appenweier	7.98009, 48.53996	dīsl	d ī s l	dissel	d i ss e l	3
420	Stra h 7	III_8_0093	Memprechtshofen, Memprechtshofen	7.98237, 48.68233	dissl	d i ss l	dischl	d i sch l	2
421	Hag K 6	III_5_0106	Aschbach, Aschbach	7.98262, 48.93423	deisel	d ei s e l	deichsel	d ei ch s e l	2
422	Co g 5	III_12_0141	Siensbach, Siensbach	7.98804, 48.10755	dissle	d i ss l e	dißle	d i ß l e	2
423	Stra Z 6	III_12_0054	Oberspitzenbach, Oberspitzenbach	7.98858, 48.1762	dißle	d i ß l e	dissle	d i ss l e	2
424	TUTT Sa1/2	III_17_0057	Rippolingen und Harpolingen, Rippolingen	7.9892, 47.57843	dichsel	d i ch s e l	digsel	d i g s e l	2
425	Hag K 4	III_5_0098	Oberseebach, Oberseebach	7.98947, 48.9672	deisel	d ei s e l	deissel	d ei ss e l	1
426	Co Y 5	III_16_0113	Niedergebisbach, Niedergebisbach	7.99251, 47.65054	diechsel	d ie ch s e l	dichsle	d i ch s l e	3
427	Stra D 13	III_10_0121	Ohlsbach, Ohlsbach	7.99275, 48.43199	dissel	d i ss e l	diichsl	d ii ch s l	4
428	Stra h 5	III_8_0096	Scherzheim, Scherzheim	7.99655, 48.7137	dissl	d i ss l	dissel	d i ss e l	1
429	TUTT p5	III_13_0152	Falkensteig, Falkensteig	7.99689, 47.94697	dīslä	d ī s l ä	diislä	d ii s l ä	2
430	TUTT Sa1	III_17_0056	Rippolingen und Harpolingen, Harpolingen	8.00062, 47.57274	dichsel	d i ch s e l	digsel	d i g s e l	2
431	TUTT S3	III_15_0087	Herrischried, Herrischried	8.00161, 47.66587	diëchsle	d i ë ch s l e	diechsle	d ie ch s l e	1
432	TUTT a3	III_12_0151	Bleibach, Bleibach	8.00281, 48.12764	dissle	d i ss l e	diessle	d ie ss l e	1
433	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	diachsle	d i a ch s l e	diechsla	d ie ch s l a	2
434	TÜB p11	III_10_0065	Nesselried, Nesselried	8.00608, 48.52212	dißl	d i ß l	deichsel	d ei ch s e l	5
435	TUTT p3	III_13_0153	Unteribental, Unteribental	8.00642, 47.97982	diesel	d ie s e l	diesle	d ie s l e	2
436	KST L1	III_5_0111	Bühl (Buhl), Bühl	8.00666, 48.91753	deisel	d ei s e l	deïsel	d e ï s e l	1
437	KST S9	III_7_0118	Greffern, Greffern	8.00704, 48.7525	dissl	d i ss l	dissel	d i ss e l	1
438	TUTT p4	III_13_0155	Buchenbach, Buchenbach	8.00773, 47.96134	dißle	d i ß l e	dießle	d ie ß l e	1
439	KST S2	III_7_0108	Auenheim, Auenheim	8.00818, 48.81256	dissl	d i ss l	dissel	d i ss e l	1
440	TUTT L6	III_15_0091, III_15_0090	Grossherrischwand, Grossherrischwand	8.01017, 47.6797	diechsle	d ie ch s l e	diëchsel	d i ë ch s e l	3
441	TUTT L5	III_15_0094	Wehrhalden, Wehrhalden	8.01061, 47.70213	diechsle	d ie ch s l e	dīëchsel	d ī ë ch s e l	4
442	Co R14	III_15_0086	Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg), Rütte	8.01336, 47.76141	diëchsle	d i ë ch s l e	diechsle	d ie ch s l e	1
443	TUTT S4	III_16_0127	Hogschür, Hogschür	8.01475, 47.64742	diechsle	d ie ch s l e	düechsle	d ü e ch s l e	1
444	KST D11	III_5_0110, III_5_0112	Trimbach, Trimbach	8.0182, 48.94347	deisel	d ei s e l	dissel	d i ss e l	2
445	TÜB D7	III_11_0071	Fußbach, Fußbach	8.01836, 48.36476	dissl	d i ss l	dissel	d i ss e l	1
446	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	dißle	d i ß l e	diesle	d ie s l e	2
447	KST L9	III_6_0091	Leutenheim, Leutenheim	8.02175, 48.843	dischel	d i sch e l	dissel	d i ss e l	2
448	TUTT Sa3	III_17_0058	Murg, Murg	8.02352, 47.55376	diechsle	d ie ch s l e	diëchsle	d i ë ch s l e	1
449	TUTT S2	III_16_0126	Segeten, Segeten	8.02357, 47.65954	di͡achsla	d i ͡ a ch s l a	diechsle	d ie ch s l e	3
450	TUTT S20	III_16_0138	Hänner, Hänner	8.03004, 47.59489	diechsle	d ie ch s l e	dichsle	d i ch s l e	1
451	TUTT Sa5	III_16_0137	Oberhof, Oberhof	8.0324, 47.58493	diegsle	d ie g s l e	dichsle	d i ch s l e	2
452	Stra S 5	III_11_0126	Schönberg, Schönberg	8.0327, 48.36461	dissl	d i ss l	dissel	d i ss e l	1
453	TÜB S3	III_12_0059	Katzenmoos, Katzenmoos	8.03332, 48.167	dißle	d i ß l e	diesel	d ie s e l	3
454	TUTT Sa4	III_17_0059	Niederhof, Niederhof	8.03951, 47.56938	diechsle	d ie ch s l e	dichsle	d i ch s l e	1
455	KST S4	III_7_0109	Röschwoog (Roeschwoog), Röschwoog	8.04001, 48.83085	dissel	d i ss e l	diissel	d ii s s e l	1
456	KST L2	III_6_0087	Niederrödern/Elsass, Niederrödern	8.04105, 48.90576	deichsl	d ei ch s l	deischel	d ei sch e l	2
457	KST D10	III_5_0125	Siegen (Weissenburg), Siegen	8.04269, 48.9581	deisel	d ei s e l	deissel	d ei ss e l	1
458	TUTT a1	III_12_0144	Oberwinden, Oberwinden	8.04318, 48.15444	diesle	d ie s l e	diesel	d ie s e l	2
459	TÜB a3	III_7_0119	Schwarzach (bei Bühl), Schwarzach	8.04423, 48.74717	dissel	d i ss e l	dissl	d i ss l	1
460	TUTT S6	III_16_0129, III_16_0130	Oberwihl, Oberwihl	8.04597, 47.62098	diéchsle	d i é ch s l e	diëchsle	d i ë ch s l e	1
461	TUTT L/S7, TUTT S1	III_15_0093, III_15_0095	Strittmatt, Strittmatt und Engelschwand, Strittmatt, Engelschwand	8.04718, 47.66382	diͣxla	d i ͣ x l a	diaxel	d i a x e l	3
462	TUTT a4	III_12_0147, III_12_0149	Simonswald, Untersimonswald	8.04838, 48.10278	dißle	d i ß l e	diesle	d ie s l e	2
463	TÜB h2	III_9_0087, III_9_0088	Großweier, Grossweier	8.0487, 48.65502	dissl	d i ss l	dissel	d i ss e l	1
464	TÜB p1	III_10_0072	Ulm Kr. Offenburg, Ulm	8.05069, 48.57993	dissel	d i ss e l	disel	d i s e l	1
465	KST S7	III_7_0114	Söllingen, Söllingen	8.05486, 48.78147	dissel	d i ss e l	dĭsel	d ĭ s e l	2
466	TÜB p2	III_10_0073	Haslach, Haslach	8.05661, 48.56552	dichsel	d i ch s e l	dissel	d i ss e l	2
467	KST L8	III_6_0094	Roppenheim, Roppenheim	8.05791, 48.8465	dissäl	d i ss ä l	dissel	d i ss e l	1
468	TÜB a4	III_8_0103	Hildmannsfeld, Hildmannsfeld	8.05893, 48.73423	dissel	d i ss e l	dissl	d i ss l	1
469	TUTT S19	III_16_0139	Rotzel, Rotzel	8.06151, 47.59473	diĕchsle	d i ĕ ch s l e	deichsel	d ei ch s e l	4
470	TUTT L8	III_15_0097	Hartschwand, Hartschwand	8.0655, 47.67119	dichsla	d i ch s l a	diechsle	d ie ch s l e	2
471	KST D14	III_5_0113	Eberbach-Selz, Eberbach-Selz	8.06718, 48.92481	deisl	d ei s l	deisel	d ei s e l	1
472	TUTT L3	III_15_0109	Ibach, Ibach	8.07077, 47.73259	diëchsle	d i ë ch s l e	diechsle	d ie ch s l e	1
473	TUTT S8	III_16_0132	Rüsswihl, Rüßwihl	8.07093, 47.63063	dichsle	d i ch s l e	deichsel	d ei ch s e l	3
474	TUTT S7	III_16_0131	Niederwihl, Niederwihl	8.07095, 47.61851	diéchsle	d i é ch s l e	dichsle	d i ch s l e	1
475	KST D2	III_5_0122	Salmbach (bei Weißenburg), Salmbach	8.07143, 48.97818	deisel	d ei s e l	deisl	d ei s l	1
476	TÜB L6	III_11_0136	Bollenbach, Bollenbach	8.07369, 48.29315	dissl	d i ss l	dissel	d i ss e l	1
477	TUTT S10	III_15_0096	Rotzingen, Rotzingen	8.0762, 47.66588	diachsla	d i a ch s l a	diechsle	d ie ch s l e	2
478	TUTT L17	III_15_0101	Fröhnd, Fröhnd	8.07717, 47.70011	diechsel	d ie ch s e l	diechsle	d ie ch s l e	2
479	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	dichsle	d i ch s l e	diechsle	d ie ch s l e	1
480	TUTT S18	III_16_0140	Hochsal, Hochsal	8.08003, 47.5887	diachsla	d i a ch s l a	diachsle	d i a ch s l e	1
481	TÜB h10	III_9_0099	Oberachern, Oberachern	8.08066, 48.6193	diicksl	d ii ck s l	diichsl	d ii ch s l	1
482	TÜB D1/1, TÜB D1/2	III_11_0069, III_11_0068	Nordrach, Nordrach	8.08082, 48.39898	disel	d i s e l	dissel	d i ss e l	1
483	KST S5	III_7_0111	Neuhäusel (Neuhaeusel), Neuhäusel	8.08594, 48.82427	disel	d i s e l	dissel	d i ss e l	1
484	TUTT Sa7	III_17_0061	Laufenburg (Baden), Laufenburg	8.0908, 47.58055	diechsle	d ie ch s l e	diëchsle	d i ë ch s l e	1
485	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Hierbach, Wilfingen	8.09123, 47.686	diechsle	d ie ch s l e	diechsla	d ie ch s l a	1
486	TUTT h3, TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	diechle	d ie ch l e	diesle	d ie s l e	2
487	TUTT h7	III_13_0075	Obersimonswald, Obersimonswald	8.09331, 48.0797	dissle	d i ss l e	disslĕ	d i ss l ĕ	1
488	TUTT S21	III_16_0141	Schachen, Schachen	8.09406, 47.60368	diēchslä	d i ē ch s l ä	diechsle	d ie ch s l e	2
489	TUTT w3	III_14_0072	Bärental, Bärental	8.0952, 47.86975	dīsle	d ī s l e	diisle	d ii s l e	2
490	TÜB a7	III_8_0105	Balzhofen, Balzhofen	8.09765, 48.71247	dissl	d i ss l	dissel	d i ss e l	1
491	TUTT S5, TUTT Sa8	III_17_0060	Luttingen, Luttingen und Grunholz, Luttingen	8.09878, 47.57252	diechsle	d ie ch s l e	diachsle	d i a ch s l e	1
492	TUTT L2	III_15_0110	Wittenschwand, Wittenschwand	8.10083, 47.72846	dichsle	d i ch s l e	diechsle	d ie ch s l e	1
493	KST D8	III_5_0114	Winzenbach (Winthenbach), Winzenbach	8.1038, 48.9341	daissel	d a i ss e l	deisel	d ei s e l	2
494	KST L4	III_6_0089	Selz (Seltz), Selz	8.10383, 48.89457	deissel	d ei ss e l	deisel	d ei s e l	1
495	KST D3/1, KST D3/3	III_5_0121	Niederlauterbach, Niederlauterbach	8.10398, 48.97233	deisel	d ei s e l	dischl	d i sch l	3
496	TÜB h11	III_9_0100	Obersasbach, Obersasbach	8.10713, 48.63223	dissel	d i ss e l	diesell	d ie s e ll	2
497	KST S14	III_7_0113	Hügelsheim, Hügelsheim	8.10904, 48.79654	dissel	d i ss e l	dissl	d i ss l	1
498	TUTT w6	III_14_0074	Altglashütten, Altglashütten	8.11016, 47.85701	diēsle	d i ē s l e	dichsle	d i ch s l e	2
499	TÜB L4	III_11_0137	Fischerbach, Fischerbach	8.11097, 48.28707	dĭssel	d ĭ ss e l	dissel	d i ss e l	1
500	TUTT S15	III_16_0142	Buch über Waldshut, Buch	8.11336, 47.61399	diächsle	d i ä ch s l e	diechsle	d ie ch s l e	1
501	TUTT h5	III_13_0077	Wildgutach, Wildgutach	8.11606, 48.0323	disle	d i s l e	diesle	d ie s l e	1
502	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	diesle	d ie s l e	dissle	d i ss l e	1
503	TUTT L16	III_15_0103	Schlageten, Schlageten	8.12512, 47.71178	dichsele	d i ch s e l e	dichsle	d i ch s l e	1
504	TÜB h12	III_9_0093, III_9_0094	Lauf, Lauf	8.12648, 48.65317	dissl	d i ss l	dissel	d i ss e l	1
505	TUTT D4	III_14_0173, III_14_0171, III_14_0174, III_14_0172	St. Blasien, St. Blasien	8.12792, 47.76144	die̠chsle	d ie ̠ ch s l e	deichsle	d ei ch s l e	2
506	KST D4	III_5_0120, III_5_0119	Scheibenhard, Scheibenhardt, Scheibenhard	8.13481, 48.97663	deisel	d ei s e l	deisl	d ei s l	1
507	TÜB a11	III_8_0107	Bühl, Bühl	8.13592, 48.69536	dissl	d i ss l	dissel	d i ss e l	1
508	TUTT h6	III_13_0076	Gütenbach, Gütenbach	8.13807, 48.04398	dīsle	d ī s l e	dislä	d i s l ä	2
509	TUTT S16	III_16_0145	Albruck-Kiesenbach, Albruck	8.14411, 47.60046	die̠chsle	d ie ̠ ch s l e	diechsle	d ie ch s l e	1
510	TUTT L15	III_15_0108	Tiefenhäusern, Tiefenhäusern	8.14547, 47.70277	dierchsle	d ie r ch s l e	diechsle	d ie ch s l e	1
511	TUTT L12	III_15_0107, III_15_0106, III_15_0104, III_15_0105	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	dechsle	d e ch s l e	diësle	d i ë s l e	3
512	KST D7	III_5_0116, III_5_0115	Münchhausen (Munchhausen), Münchhausen	8.14635, 48.92142	deisel	d ei s e l	deissel	d ei ss e l	1
513	TUTT w5	III_14_0073	Raitenbuch, Raitenbuch	8.14698, 47.86647	dīsle	d ī s l e	diesla	d ie s l a	3
514	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	dichsle	d i ch s l e	diechsle	d ie ch s l e	1
515	KST D6	III_5_0117	Motern (Mothern), Motern	8.15128, 48.93354	deissl	d ei ss l	deissel	d ei ss e l	1
516	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	dīechsle	d ī e ch s l e	diechsle	d ie ch s l e	1
517	KST L5	III_6_0090	Plittersdorf bei Rastatt, Plittersdorf	8.15649, 48.88249	dissel	d i ss e l	dissl	d i ss l	1
518	TÜB w4	III_10_0138	Ibach, Ibach	8.16274, 48.45618	dissel	d i ss e l	disel	d i s e l	1
519	TÜB b5	III_8_0102, III_8_0101	Eisental, Eisental	8.16417, 48.71189	dissel	d i ss e l	diesel	d ie s e l	1
520	TÜB x2	III_10_0137	Oppenau, Oppenau	8.16423, 48.47333	dissel	d i ss e l	diesel	d ie s e l	1
521	TUTT M2	III_15_0129	Höchenschwand, Höchenschwand	8.16491, 47.73427	diëchsle	d i ë ch s l e	diechsle	d ie ch s l e	1
522	KST S12	III_7_0123, III_7_0136	Sinzheim bei Winden, Sinzheim	8.16564, 48.76405	däiksel	d ä i k s e l	dissel	d i ss e l	2
523	TUTT M1	III_15_0120	Attlisberg, Attlisberg	8.16607, 47.72173	diëchsle	d i ë ch s l e	diechsle	d ie ch s l e	1
524	TÜB M5	III_11_0146, III_11_0144, III_11_0145	Hausach und Einbach, Einbach, Einbach-Hauserbach	8.16759, 48.2974	diesel	d ie s e l	dissel	d i ss e l	1
525	TUTT T4	III_16_0147	Waldkirch, Waldkirch	8.17132, 47.65851	diechsle	d ie ch s l e	diägsla	d i ä g s l a	4
526	TUTT i5	III_13_0093	Neukirch, Neukirch	8.17383, 48.02447	dīsle	d ī s l e	diisle	d ii s l e	2
527	TÜB x8	III_10_0148	Löcherberg, Löcherberg	8.17462, 48.43425	disl	d i s l	dischtel	d i sch t e l	4
528	TUTT D3	III_14_0175	Blasiwald (Am Schluchsee), Blasiwald	8.17706, 47.7987	diechsle	d ie ch s l e	deichsel	d ei ch s e l	4
529	TUTT E2	III_14_0177	Schluchsee, Schluchsee	8.17828, 47.81706	disel	d i s e l	diexle	d ie x l e	3
530	KST E1	III_5_0127	Lauterburg (Weissenburg) (Lauterbourg), Lauterburg	8.18046, 48.97495	daisel	d a i s e l	deisel	d ei s e l	1
531	TUTT T5	III_16_0158	Eschbach, Eschbach	8.18086, 47.6336	diëchsle	d i ë ch s l e	die̍chsle̍	d ie ̍ ch s l e ̍	3
532	TUTT M3	III_15_0121	Amrigschwand, Amrigschwand	8.1855, 47.71974	diëchsle	d i ë ch s l e	diachsle	d i a ch s l e	1
533	TUTT T3	III_16_0159	Schmitzingen, Schmitzingen	8.19315, 47.65491	diechsle	d ie ch s l e	diechslə	d ie ch s l ə	1
534	KST T10	III_7_0125	Sandweier, Sandweier	8.19586, 48.80855	dissel	d i ss e l	dissl	d i ss l	1
535	TÜB x3	III_10_0141	Maisach, Maisach	8.20067, 48.47223	dissel	d i ss e l	diesel	d ie s e l	1
536	TUTT x4	III_14_0079	Lenzkirch und Kappel, Lenzkirch	8.20144, 47.8687	diesle	d ie s l e	diisle	d ii s l e	1
537	TUTT b3	III_12_0161	Schonach, Schonach	8.20179, 48.14296	dîssle	d î ss l e	dīeßle	d ī e ß l e	3
538	TÜB E2, TÜB q1	III_11_0080, ungeodnet	Seebach, Seebach	8.20278, 48.57466	dissl	d i ss l	diesel	d ie s e l	2
539	KST E8	III_5_0129	Illingen, Illingen	8.20923, 48.9349	dissl	d i ss l	disel	d i s e l	1
540	TUTT E5	III_14_0178	Staufen, Staufen	8.21221, 47.75633	diēchsle	d i ē ch s l e	dichsle	d i ch s l e	1
541	KST E7	III_5_0130	Elchesheim, Elchesheim	8.2136, 48.93047	dissel	d i ss e l	disel	d i s e l	1
542	TÜB E4, TÜB M4	III_11_0147, III_11_0079	Oberwolfach, Oberwolfach, Oberwolfach-Walke	8.21698, 48.3174	disel	d i s e l	diesel	d ie s e l	1
543	KST M9	III_6_0108	Niederbühl, Niederbühl	8.21769, 48.84547	dissel	d i ss e l	dissl	d i ss l	1
544	TÜB M3/2, TÜB M3/1	III_11_0150	Wolfach, Wolfach	8.22076, 48.30289	dīesl	d ī e s l	diechsl	d ie ch s l	3
545	TUTT M4	III_15_0122	Brenden, Brenden	8.22606, 47.72946	diēchsle	d i ē ch s l e	diechsle	d ie ch s l e	1
546	TÜB T2	III_12_0072, III_12_0073	Reichenbach, Reichenbach	8.22958, 48.21343	disle	d i s l e	diesle	d ie s l e	1
547	TÜB T1	III_12_0065	Hornberg, Hornberg	8.23036, 48.21193	diesel	d ie s e l	disel	d i s e l	1
548	KST M3	III_6_0098, III_6_0099	Ötigheim, Oetigheim	8.23212, 48.89333	dissel	d i ss e l	dissl	d i ss l	1
549	TUTT i7	III_13_0090	Schönenbach, Schönenbach	8.23618, 48.04705	dīesle	d ī e s l e	diesel	d ie s e l	3
550	TUTT q8	III_13_0161	Rudenberg, Rudenberg	8.23807, 47.9196	diesle	d ie s l e	diisle	d ii s l e	1
551	TÜB x9	III_10_0142	Bad Griesbach, Bad Griesbach	8.23935, 48.45251	dissl	d i ss l	dißl	d i ß l	2
552	TUTT T1	III_16_0161	Weilheim, Weilheim	8.24051, 47.65862	diächsle	d i ä ch s l e	diechsle	d ie ch s l e	1
553	KST T14/3, KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden, Baden-Baden Weststadt	8.24094, 48.76273	dissel	d i ss e l	dießel	d ie ß e l	2
554	TUTT M13	III_15_0128	Dietlingen, Dietlingen	8.24371, 47.67342	diächsla	d i ä ch s l a	diechsle	d ie ch s l e	2
555	TUTT q2	III_13_0157	Schollach, Schollach	8.24463, 47.98628	dīesle	d ī e s l e	diesle	d ie s l e	1
556	TÜB M8	III_11_0154	Kirnbach, Kirnbach	8.24598, 48.26194	dießle	d ie ß l e	dißle	d i ß l e	1
557	TUTT i3	III_13_0089	Urach, Urach	8.25368, 48.00477	diesel	d ie s e l	dîsle	d î s l e	4
558	TUTT b2	III_12_0162	Gremmelsbach, Gremmelsbach	8.25756, 48.15793	diesle	d ie s l e	dissle	d i ss l e	1
559	TUTT i1	III_13_0082	Rohrbach, Rohrbach	8.25784, 48.07437	dīsle	d ī s l e	diisle	d ii s l e	2
560	TUTT b5	III_12_0154, III_12_0152, III_12_0153	Nussbach, Nussbach	8.25836, 48.13097	dīsle	d ī s l e	diesle	d ie s l e	2
561	TÜB T3	III_12_0070, III_12_0071	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	dīslĕ	d ī s l ĕ	diesle	d ie s l e	3
562	TÜB i1	III_9_0104	Herrenwies, Herrenwies	8.26593, 48.65907	deisel	d ei s e l	dissel	d i ss e l	2
563	TUTT i4	III_13_0088	Linach, Linach	8.26602, 48.02831	diesel	d ie s e l	diisel	d ii s e l	1
564	KST M4	III_6_0105, III_6_0104	Muggensturm, Muggenturm	8.2763, 48.87021	deisl	d ei s l	dissel	d i ss e l	3
565	TUTT T9	III_16_0155	Tiengen, Thiengen	8.28181, 47.63443	diehsle	d ie h s l e	diechsle	d ie ch s l e	1
566	TUTT M7	III_15_0115	Hürrlingen, Hürrlingen	8.28505, 47.72465	diechsle	d ie ch s l e	diechsel	d ie ch s e l	2
567	TUTT M8	III_15_0116	Riedern im Wald, Riedern	8.29113, 47.71786	diëchsle	d i ë ch s l e	diechsel	d ie ch s e l	3
568	TUTT q5	III_13_0159	Bubenbach, Bubenbach	8.29595, 47.96531	diesel	d ie s e l	dihsel	d i h s e l	1
569	TUTT x6	III_14_0078	Gündelwangen, Gündelwangen	8.29672, 47.84246	diagsla	d i a g s l a	diechsle	d ie ch s l e	4
570	TUTT T12	III_16_0164	Unterlauchringen, Unterlauchringen	8.30394, 47.63095	diåchslå	d i å ch s l å	diechsle	d ie ch s l e	2
571	TUTT M10	III_15_0119	Krenkingen, Krenkingen	8.30454, 47.68312	diëgsel	d i ë g s e l	diachsle	d i a ch s l e	5
572	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	dīsel	d ī s e l	diesel	d ie s e l	2
573	TUTT T10	III_16_0163	Breitenfeld, Breitenfeld	8.30617, 47.65178	dièxlĕ	d i è x l ĕ	diëxle	d i ë x l e	2
574	TÜB M10	III_11_0153, III_11_0152	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	deissel	d ei ss e l	deisel	d ei s e l	1
575	KST T6	III_7_0133	Staufenberg, Staufenberg	8.3082, 48.76673	dissel	d i ss e l	dichsel	d i ch s e l	2
576	TUTT x7	III_14_0077	Göschweiler, Göschweiler	8.31065, 47.85812	diesl	d ie s l	dießl	d ie ß l	1
577	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	diägsle	d i ä g s l e	diechsel	d ie ch s e l	5
578	KST E3	III_5_0135	Forchheim, Forchheim	8.31683, 48.97425	deisel	d ei s e l	deichsel	d ei ch s e l	2
579	TUTT M9	III_15_0127	Uhlingen, Uhlingen Ühlingen	8.31845, 47.7201	diëchle	d i ë ch l e	diechsle	d ie ch s l e	2
580	TUTT b7	III_12_0170	Oberkirnach, Oberkirnach	8.31901, 48.09369	di̠i̠sl	d i ̠ i ̠ s l	diesel	d ie s e l	4
581	TUTT T15	III_16_0167	Dangstetten, Dangstetten	8.31944, 47.59581	diēchsle	d i ē ch s l e	diechsle	d ie ch s l e	1
582	TUTT T13	III_16_0165	Oberlauchringen, Oberlauchringen	8.32685, 47.62036	diehsla	d ie h s l a	diegsle	d ie g s l e	2
583	TUTT c3	III_12_0156, III_12_0155, III_12_0157	St. Georgen, St. Georgen	8.33183, 48.12564	dīsl	d ī s l	diesel	d ie s e l	3
584	KST N1	III_6_0101, III_6_0100, III_6_0102	Malsch, Malsch	8.3345, 48.88047	deissel	d ei ss e l	deisel	d ei s e l	1
585	KST U4	III_7_0134	Gernsbach, Gernsbach	8.33578, 48.76294	deichsel	d ei ch s e l	deisel	d ei s e l	2
586	KST x 1	III_4_0114	Daxlanden, Daxlanden	8.33737, 49.0022	deisl	d ei s l	deichsel	d ei ch s e l	3
587	TÜB N2	III_30_0008	Schiltach, Schiltach	8.34259, 48.29033	deisl	d ei s l	deisel	d ei s e l	1
588	TUTT N5	III_37_0003	Untermettingen, Untermettingen	8.34615, 47.70245	diëchsle	d i ë ch s l e	diechsle	d ie ch s l e	1
589	TÜB c1	III_25_0006, III_25_0007	Obertsrot und Hilpertsau, Hilpertsau, Obertsrot	8.34633, 48.74303	dissel	d i ss e l	disel	d i s e l	1
590	TUTT U4	III_38_0006	Horheim, Horheim	8.34737, 47.64854	diächsle	d i ä ch s l e	diechsle	d ie ch s l e	1
591	TUTT y3	III_35_0003	Seppenhofen, Seppenhofen	8.34864, 47.8748	dießel	d ie ß e l	diesel	d ie s e l	1
592	TÜB k1	III_26_0001	Raumünzach, Raumänzach	8.34869, 48.63918	deigsel	d ei g s e l	deisl	d ei s l	2
593	TUTT y4	III_35_0002	Reiselfingen, Reiselfingen	8.35108, 47.85467	dīsel	d ī s e l	diesel	d ie s e l	2
594	TUTT F3	III_36_0006	Wellendingen, Wellendingen	8.35185, 47.79705	dierchsle	d ie r ch s l e	diechsle	d ie ch s l e	1
595	TÜB F1	III_29_0001	Kaltbrunn, Kaltbrunn	8.35246, 48.34621	disel	d i s e l	deisel	d ei s e l	1
596	TUTT U3	III_38_0004	Schwerzen, Schwerzen	8.35642, 47.64323	diexle	d ie x l e	diechsle	d ie ch s l e	3
597	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	dissl	d i ss l	dissel	d i ss e l	1
598	TÜB c8	III_25_0003, III_25_0004	Forbach, Forbach	8.3589, 48.67857	dissl	d i ss l	dissel	d i ss e l	1
599	TUTT N4	III_37_0001	Obermettingen, Obermettingen	8.35956, 47.7213	diëchsl	d i ë ch s l	diëchsle	d i ë ch s l e	1
600	TUTT F6	III_36_0014	Bettmaringen, Bettmaringen	8.36102, 47.75368	diēchslā	d i ē ch s l ā	dichsle	d i ch s l e	2
601	TUTT y1	III_35_0004	Dittishausen, Dittishausen	8.36266, 47.90077	diesel	d ie s e l	disel	d i s e l	1
