	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
1067	Stra p 8	III_9_0081	Zierolshofen, Zierolshofen	7.9036, 48.60838	7.9036	48.60838	pflumm	pflumm	0	-0.7815579410052661	pflum	pflum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1068	Co R7	III_15_0075	Häg-Rohrberg, Rohrberg	7.90412, 47.7181	7.90412	47.7181	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1069	Co Y 14	III_16_0117	Wehr, Wehr	7.9045, 47.62927	7.9045	47.62927	pfluume	pfluume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1070	Hag Y 7	III_7_0102	Rohrwiller, Rohrweiler	7.90543, 48.75592	7.90543	48.75592	pflüme	pflühmöä	3	0.8055815470161238	pflüme	pflüme	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1071	Hag Y 3	III_7_0097, III_7_0096	Schirrhein, Schirrhein	7.90562, 48.80154	7.90562	48.80154	pflüm	pflaume	3	0.8055815470161238	pflüm	pflaume	3	0.9953407768158152	Pflaume	Pflaume	0	-0.48323353219796433
1072	Stra Z 5	na	Freiamt	7.90612, 48.17863	7.90612	48.17863	pflǖme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1073	Co R2	III_15_0070	Ehrsberg, Ehrsberg	7.90629, 47.74318	7.90629	47.74318	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1074	Stra h 1	III_8_0091	Herlisheim (Herrlisheim), Herlisheim	7.90651, 48.72976	7.90651	48.72976	pflümm	pflüm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1075	Stra L 13	III_11_0061	Kuhbach, Kuhbach	7.90787, 48.33884	7.90787	48.33884	pflum	pflume	1	-0.25251144499813616	pflum	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1076	co g 7	III_12_0137	Sexau, Sexau	7.90788, 48.10424	7.90788	48.10424	pflūme	pflüme	1	-0.25251144499813616	pflume	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1077	Stra D 15	III_10_0119	Hofweier, Hofweier	7.90797, 48.42392	7.90797	48.42392	pflüme	pflumm	2	0.27653505100899384	pflüme	pflum	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
1078	Co v 10	III_13_0149	Kappel, Kappel	7.90831, 47.96423	7.90831	47.96423	pflúme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1079	Co o 11	III_13_0066	Buchholz i.Br., Buchholz	7.91201, 48.08253	7.91201	48.08253	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1080	Hag K 12	III_5_0100	Hermersweiler (Hermerswiller), Hermersweiler	7.91205, 48.93588	7.91205	48.93588	pflūme	pflüme	1	-0.25251144499813616	pflume	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1081	Hag C 1	III_4_0100	Weißenburg-Weiler, Weissenburg-Weiler	7.91271, 49.0377	7.91271	49.0377	pflaum	pflaume	1	-0.25251144499813616	pflaum	pflaume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1082	Co K4	III_14_0161	Utzenfeld, Utzenfeld	7.91301, 47.80054	7.91301	47.80054	pflume	pfluume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1083	Hag C 4	III_4_0091	Rott, Rott	7.91304, 49.02495	7.91304	49.02495	pflaume	pflaume	0	-0.7815579410052661	pflaume	pflaume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1084	Stra w 3	III_10_0052	Legelshurst, Legelshurst	7.91306, 48.56803	7.91306	48.56803	pflüm	pflum	1	-0.25251144499813616	pflüm	pflum	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1085	Hag K 13	III_5_0096	Schönenburg (Schoenenbourg), Schönenburg	7.91332, 48.95207	7.91332	48.95207	pflaume	pflaume	0	-0.7815579410052661	pflaume	pflaume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1086	Co Ya 1	III_17_0047	Wallbach, Wallbach	7.91336, 47.56871	7.91336	47.56871	pflume	plume	1	-0.25251144499813616	pflume	plume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1087	Stra h 2	III_8_0090	Offendorf	7.91375, 48.71167	7.91375	48.71167	arnepflüm	pflüme	0	-0.7815579410052661	arnepflüm	pflüme	0	-0.5955950302609602	Arnepflüm	Pflaume	0	-0.48323353219796433
1088	Co Y 11	III_16_0118	Öfflingen (Öflingen), Öflingen	7.91396, 47.59228	7.91396	47.59228	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1089	Co R3	III_15_0071	Häg (bei Mambach), Häg	7.91432, 47.73207	7.91432	47.73207	pflumä	pflūme	2	0.27653505100899384	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1090	Hag R 5/2	na	Betschdorf	7.91634, 48.89883	7.91634	48.89883	pflühm	na	999	527.7358915701176	pflüm	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1091	Hag R 6	III_6_0083	Niederbetschdorf, Niederbetschdorf	7.91693, 48.8985	7.91693	48.8985	pflüm	pflühm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1092	Co C5	na	Muggenbrunn	7.91725, 47.857	7.91725	47.857	pflume	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1093	Stra D 3	III_10_0130	Weier, Weier	7.91766, 48.49812	7.91766	48.49812	pflūm	pflum	1	-0.25251144499813616	pflum	pflum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1094	Hag C 5	na	Oberhoffen-lès-Wissembourg	7.91832, 49.01679	7.91832	49.01679	pflaume	na	999	527.7358915701176	pflaume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1095	Stra D 7, Stra D 12	na	Waltersweier	7.91883, 48.48554	7.91883	48.48554	pflum, pflume	na	999	527.7358915701176	pflum, pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1096	Hag Y 2	III_7_0106	Schirrhofen, Schirrhofen	7.9193, 48.8066	7.9193	48.8066	pflüem	pflüem	0	-0.7815579410052661	pflüem	pflüem	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1097	Stra p 6	III_9_0083	Holzhausen, Holzhausen	7.92018, 48.62595	7.92018	48.62595	pflumme	pflumme	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1098	Co g 15	III_12_0129	Keppenbach, Frei Keppenbach	7.92037, 48.14437	7.92037	48.14437	pflume	pflüme	1	-0.25251144499813616	pflume	pflüme	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1099	Stra w 12	III_10_0059	Sand, Sand	7.92148, 48.53823	7.92148	48.53823	pflum	pflum	0	-0.7815579410052661	pflum	pflum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1100	Hag R 1, Hag K 11 R 1	III_5_0102	Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf), Hohweiler	7.92307, 48.91408	7.92307	48.91408	pflǖm, pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1101	Stra S 4	III_11_0122	Reichenbach (Gengb.), Reichenbach	7.9231, 48.33196	7.9231	48.33196	pflummä	pflumme	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1102	Co K9	III_14_0162	Tunau, Tunau	7.92311, 47.78574	7.92311	47.78574	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1103	Stra w 8	III_10_0064	Griesheim, Griesheim	7.924, 48.51041	7.924	48.51041	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1104	Co o 3	na	Föhrental (Föhrenthal)	7.92468, 48.0349	7.92468	48.0349	pfluma	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1105	Co o 10	III_13_0067	Suggental, Suggental	7.92471, 48.07551	7.92471	48.07551	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1106	Co g 13	III_12_0127, III_12_0126	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	7.92477	48.15747	pflüeme	pflume, pfluume	2	0.27653505100899384	pflüeme	pflume	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
1107	Co C3	na	Aftersteg (bei Todtnau)	7.92836, 47.843	7.92836	47.843	pflūme	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1108	Stra p 1	III_9_0085	Rheinbischofsheim, Rheinbischofsheim	7.92904, 48.65493	7.92904	48.65493	pflüme	pflumm	2	0.27653505100899384	pflüme	pflum	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
1109	Hag C 6	III_4_0092	Steinselz (Steinseltz), Steinselz	7.93035, 49.0109	7.93035	49.0109	pflaum	pflaum	0	-0.7815579410052661	pflaum	pflaum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1110	Stra D 4	III_10_0129	Bühl, Bühl	7.93242, 48.4947	7.93242	48.4947	pflūm	pflum	1	-0.25251144499813616	pflum	pflum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1111	Co R11	III_15_0083	Gersbach, Gersbach	7.93271, 47.69725	7.93271	47.69725	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1112	Stra h 8	III_8_0092	Freistett, Freistett	7.93582, 48.67138	7.93582	48.67138	pflum	pflume	1	-0.25251144499813616	pflum	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1113	Hag K 3	III_5_0092	Ingolsheim, Ingolsheim	7.93636, 48.97357	7.93636	48.97357	pflaume	pflaum	1	-0.25251144499813616	pflaume	pflaum	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1114	Stra L 3	III_11_0063	Diersburg, Diersburg	7.93733, 48.40041	7.93733	48.40041	pflumme	pflum	2	0.27653505100899384	pflume	pflum	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1115	Co K2	III_14_0166	Schlechtnau, Schlechtnau	7.93888, 47.8175	7.93888	47.8175	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1116	Co K3	III_14_0165	Geschwend, Geschwend	7.93964, 47.80434	7.93964	47.80434	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1117	Stra S 6	III_11_0128, III_11_0129, III_11_0127	Seelbach, Seelbach	7.94104, 48.30987	7.94104	48.30987	pflumme	pflum	2	0.27653505100899384	pflume	pflum	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1118	Hag K 10	III_5_0109	Hofen (Hoffen), Hofen	7.9412, 48.92766	7.9412	48.92766	pfläume	pfläumm	1	-0.25251144499813616	pfläume	pfläum	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1119	Co v 3	III_13_0069	Wittental, Wittental	7.94267, 48.00437	7.94267	48.00437	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1120	Hag K 5	III_5_0097	Hunspach, Hunspach, Hunspach	7.94316, 48.9536	7.94316	48.9536	pflaum	pflaum, guetsch	999	527.7358915701176	pflaum	gwetsch, pflaum	999	529.1860287263053	Pflaume	Zwetschge, Pflaume	999	529.091394870162
1121	Co C4	III_14_0071	Todtnauberg, Todtnauberg	7.94335, 47.85074	7.94335	47.85074	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1122	Stra D 8	III_10_0127, III_10_0128	Offenburg, Offenburg	7.9447, 48.47195	7.9447	48.47195	pflumä	pflumme, pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1123	Co v 8	III_13_0150	Oberried, Oberried	7.94506, 47.93146	7.94506	47.93146	pflumä	pflūme	2	0.27653505100899384	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1124	Stra D 14	III_10_0120	Zunsweier, Zunsweier	7.94627, 48.42199	7.94627	48.42199	pfluhme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1125	Co K1	III_14_0167	Todtnau, Todtnau	7.94634, 47.82887	7.94634	47.82887	pfluume	pfluuma	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1126	Hag K 9	III_5_0103	Leitersweiler (Leiterswiller), Leitersweiler	7.94768, 48.92407	7.94768	48.92407	pflaume	pflaume	0	-0.7815579410052661	pflaume	pflaume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1127	Stra D 5	III_10_0060	Bohlsbach, Bohlsbach	7.94796, 48.49264	7.94796	48.49264	pflume	pflumä	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1128	Co Y 7	III_16_0119	Hütten, Hütten	7.94873, 47.62902	7.94873	47.62902	pfluma	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1129	Co C6	III_14_0069	Sankt Wilhelm, St. Wilhelm	7.94887, 47.89511	7.94887	47.89511	pflūme	pfluma	2	0.27653505100899384	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1130	Co o 4	na	Unterglottertal-Ohrensbach	7.95, 48.04291	7.95	48.04291	pflume	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1131	Co v 5	na	Zarten	7.95028, 47.97747	7.95028	47.97747	pflume	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1132	Stra S 7	III_11_0130	Wittelbach, Wittelbach	7.95069, 48.29243	7.95069	48.29243	pflumm	pflume	1	-0.25251144499813616	pflum	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1133	Co R4	III_15_0072	Happach, Happach	7.95137, 47.7412	7.95137	47.7412	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1134	Hag K 1	III_5_0088	Riedselz (Riedseltz), Riedselz	7.95195, 48.99281	7.95195	48.99281	pflaume	pflaume	0	-0.7815579410052661	pflaume	pflaume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1135	Hag C 2	III_4_0094, III_4_0093	Weißenburg (Wissembourg), Weißenburg	7.9521, 49.03733	7.9521	49.03733	pflaum	pflaume	1	-0.25251144499813616	pflaum	pflaume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1136	Hag Y 8	na	Drusenheim	7.95234, 48.7651	7.95234	48.7651	pflüme	na	999	527.7358915701176	pflüme	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1137	Co v 7	na	Kirchzarten	7.95261, 47.96345	7.95261	47.96345	pflume	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1138	Co K11	III_14_0169	Präg-Herrenschwand, Präg-Herrenschwand	7.95327, 47.76746	7.95327	47.76746	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1139	Stra Z 2	III_12_0049	Dörlinbach, Dörlinbach	7.95383, 48.24804	7.95383	48.24804	plumme	pflume	2	0.27653505100899384	plume	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1140	Stra S 8	III_11_0131	Schuttertal, Schuttertal	7.95562, 48.27087	7.95562	48.27087	pflume	pfluume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1141	Hag R 7	III_6_0084	Rittershofen, Rittershofen	7.95587, 48.90241	7.95587	48.90241	pflüm	pflǖm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1142	Stra w 7	III_10_0061	Windschläg, Windschläg	7.95693, 48.5148	7.95693	48.5148	pflūm	pfluhme	3	0.8055815470161238	pflum	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1143	Hag Y 1	III_6_0079	Sufflenheim	7.95924, 48.82979	7.95924	48.82979	eierpflüme	pflüm	0	-0.7815579410052661	eierpflüme	pflüm	0	-0.5955950302609602	Eierpflaume	Pflaume	0	-0.48323353219796433
1144	Co Y 9	III_16_0120	Bergalingen, Bergalingen	7.95943, 47.61266	7.95943	47.61266	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1145	Co g 2	III_12_0138	Waldkirch, Waldkirch, Waldkirch	7.96049, 48.09361	7.96049	48.09361	pflūme	zwetschge, pflume	1	-0.25251144499813616	pflume	zwetschge, pflume	999	529.1860287263053	Pflaume	Zwetschge, Pflaume	999	529.091394870162
1146	Co v 4	III_13_0151	Stegen, Stegen	7.96093, 47.98418	7.96093	47.98418	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1147	Co Ya 2	III_17_0055, III_17_0048, III_17_0049, III_17_0052, III_17_0050, III_17_0051, III_17_0054, III_17_0053	Obersäckingen, Säckingen	7.96171, 47.57476	7.96171	47.57476	pflūme	pflaume, pflume, pfluume	1	-0.25251144499813616	pflume	pflaume, pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1148	Co o 5	III_13_0068	Oberglottertal, Oberglottertal	7.96407, 48.04803	7.96407	48.04803	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1149	Co C8	na	Zastler	7.965, 47.93356	7.965	47.93356	pflūme	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1150	Stra h 4	III_8_0095	Helmlingen, Helmlingen	7.9656, 48.70959	7.9656	48.70959	pflüm	pflümm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1151	Stra D 6	III_10_0126	Rammersweier, Rammersweier	7.96625, 48.48439	7.96625	48.48439	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1152	Stra Z 3	III_12_0050	Schweighausen, Schweighausen	7.96799, 48.22021	7.96799	48.22021	pflumme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1153	Stra w 4	III_10_0054, III_10_0053	Urloffen, Urloffen	7.96889, 48.557	7.96889	48.557	pflumm	pflum	1	-0.25251144499813616	pflum	pflum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1154	Hag C 3	III_4_0099	Altenstadt, Altenstadt	7.96964, 49.03158	7.96964	49.03158	pflaum	pflaum	0	-0.7815579410052661	pflaum	pflaum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1155	Stra D 11	III_10_0123	Ortenberg, Ortenberg	7.97048, 48.45192	7.97048	48.45192	pfume	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1156	Co g 11	III_12_0140	Kollnau, Kollnau	7.9721, 48.10586	7.9721	48.10586	pflumme	pflůmme	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1157	Co K10	III_14_0154	Präg, Präg	7.97232, 47.77964	7.97232	47.77964	pflumme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1158	Co Y 10	III_16_0125	Willaringen, Willaringen	7.97281, 47.60577	7.97281	47.60577	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1159	Co C11	na	Brandenberg	7.97372, 47.84091	7.97372	47.84091	pfluma	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1160	Co Y 4	na	Obergebisbach- Hornbach	7.97459, 47.65405	7.97459	47.65405	pfluume	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1161	Co Y 6	III_16_0123	Altenschwand, Altenschwand	7.976, 47.63697	7.976	47.63697	pflūmå	pfluuma	3	0.8055815470161238	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1162	Co g 6	III_12_0128	Siegelau, Siegelau	7.97753, 48.14612	7.97753	48.14612	pflume	pflume̊	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1163	Co Y 8	III_16_0124	Rickenbach, Rickenbach	7.97772, 47.61891	7.97772	47.61891	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1164	Hag R 8	III_6_0085	Hatten, Hatten	7.97777, 48.90173	7.97777	48.90173	pflüm	pflüm	0	-0.7815579410052661	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1165	Co v 6	na	Burg am Wald	7.97957, 47.97091	7.97957	47.97091	pflumå	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1166	Stra D 10	na	Fessenbach	7.97963, 48.46469	7.97963	48.46469	pflūme	na	999	527.7358915701176	pflume	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1167	Stra w 5	III_10_0063	Appenweier, Appenweier	7.98009, 48.53996	7.98009	48.53996	pflum	pflümme	3	0.8055815470161238	pflum	pflüme	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
1168	Co o 7	na	Eschbach über Freiburg i.Br.	7.98047, 48.00263	7.98047	48.00263	ringlotte, pflume	na	0	-0.7815579410052661	ringlotte, pflume	na	0	-0.5955950302609602	Ringlotte, Pflaume	na	0	-0.48323353219796433
1169	Stra D 9	III_10_0125	Zell-Weierbach (Weierbach), Zell-Weierbach	7.98174, 48.47408	7.98174	48.47408	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1170	Stra h 3	III_8_0097	Grauelsbaum, Grauelsbaum	7.98186, 48.73575	7.98186	48.73575	pflum	pflum	0	-0.7815579410052661	pflum	pflum	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1171	Stra h 7	III_8_0093	Memprechtshofen, Memprechtshofen	7.98237, 48.68233	7.98237	48.68233	pflumme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1172	Hag K 6	III_5_0106	Aschbach, Aschbach	7.98262, 48.93423	7.98262	48.93423	pflaume	pflaume	0	-0.7815579410052661	pflaume	pflaume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1173	Stra w 6	III_10_0062	Ebersweier, Ebersweier	7.98301, 48.50723	7.98301	48.50723	pflumm	pflume	1	-0.25251144499813616	pflum	pflume	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1174	Stra L 4	III_11_0064	Berghaupten, Berhaupten	7.98716, 48.40675	7.98716	48.40675	pflumme	pflumme	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1175	Co g 16	III_12_0142	Gutach, Gutach	7.98722, 48.11814	7.98722	48.11814	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1176	Co g 5	III_12_0141	Siensbach, Siensbach	7.98804, 48.10755	7.98804	48.10755	pflume	pflumä	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1177	Stra h 6	III_8_0094	Muckenschopf am Rhein, Muckenschopf	7.98806, 48.69362	7.98806	48.69362	pflumme	pflum	2	0.27653505100899384	pflume	pflum	1	-0.06528309456870167	Pflaume	Pflaume	0	-0.48323353219796433
1178	Hag Y 9	III_7_0104	Falhünden (Dalhünden), Dallhuenden, Fallhuenden	7.98835, 48.77367	7.98835	48.77367	pflüm	pflǖm	1	-0.25251144499813616	pflüm	pflüm	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1179	Stra Z 6	III_12_0054	Oberspitzenbach, Oberspitzenbach	7.98858, 48.1762	7.98858	48.1762	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1180	TUTT Sa1/2	III_17_0057	Rippolingen und Harpolingen, Rippolingen	7.9892, 47.57843	7.9892	47.57843	pflume	pflume	0	-0.7815579410052661	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1181	Hag K 4	na	Oberseebach	7.98947, 48.9672	7.98947	48.9672	pflaum	na	999	527.7358915701176	pflaum	na	999	529.1860287263053	Pflaume	na	999	529.091394870162
1182	Stra L 5	III_11_0062	Bermersbach, Bermersbach	7.99239, 48.38717	7.99239	48.38717	pflumme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1183	Co Y 5	III_16_0113	Niedergebisbach, Niedergebisbach	7.99251, 47.65054	7.99251	47.65054	pflūme	pflume	1	-0.25251144499813616	pflume	pflume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1184	Hag K 7	III_5_0105	Stundweiler (Stundwiller), Stundweiler	7.99256, 48.92477	7.99256	48.92477	pflaume	pflaume	0	-0.7815579410052661	pflaume	pflaume	0	-0.5955950302609602	Pflaume	Pflaume	0	-0.48323353219796433
1185	Stra D 13	III_10_0121	Ohlsbach, Ohlsbach	7.99275, 48.43199	7.99275	48.43199	pflüm	pflume	2	0.27653505100899384	pflüm	pflume	2	0.4650288411235568	Pflaume	Pflaume	0	-0.48323353219796433
