	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
450	Hag O 10	III_6_0042	Niedersulzbach (Niedersoultzbach), Niedersulzbach	7.4662, 48.84923	7.4662	48.84923	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
451	Stra m 10	III_9_0023	Wangen , Wangen	7.4664, 48.61834	7.4664	48.61834	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
452	Stra t 3	III_10_0009	Dangolsheim, Dangolsheim	7.46645, 48.57212	7.46645	48.57212	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
453	Hag V 13	III_7_0055	Dettweiler, Dettweiler	7.46685, 48.75406	7.46685	48.75406	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
454	Co z 3	III_14_0039	Roggenhausen, Roggenhausen	7.46704, 47.8888	7.46704	47.8888	guuf	guuf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
455	Stra H 1	III_11_0012	Gertweiler (Gertwiller), Gertweiler	7.46795, 48.4111	7.46795	48.4111	gūff	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
456	Stra A 1/2, Stra A 1/3, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	7.46905	48.49622	gof, guff, goff	gof	0	-0.7815579410052661	guf, gof	gof	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
457	Co Va 6	III_17_0022	Oberhagental, Oberhagental (Hagenthal-le-Haut)	7.46966, 47.52221	7.46966	47.52221	gufa	stecknadel	0	-0.7815579410052661	gufe	schteknadel	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
458	Stra H 10	III_11_0015	St. Peter (Saint-Pierre), St. Peter	7.47022, 48.38171	7.47022	48.38171	gůffe	guffe	1	-0.25251144499813616	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
459	Stra m 7	III_9_0017	Hohengött, Hohengöft	7.47311, 48.66189	7.47311	48.66189	guff	stecknudel	0	-0.7815579410052661	guf	schteknudel	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
460	Co d 2 , Co k 3	III_12_0096	Munzenheim, Munzenheim (Muntzenheim), Munzenheim	7.47318, 48.10199	7.47318	48.10199	gūf	guf, güfele	1	-0.25251144499813616	guf	guf, güfele	999	529.1860287263053	Glufe	Glufe, Glifle	999	529.091394870162
461	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas), Niederhagental	7.47691, 47.52383	7.47691	47.52383	heftkufe	steckgūfe	0	-0.7815579410052661	heftgufe	schtekgufe	0	-0.5955950302609602	Heftgufe	Steckgufe	0	-0.48323353219796433
462	Co V 9	III_16_0056	Bartenheim	7.47707, 47.63392	7.47707	47.63392	gufå	schtachnåudla	0	-0.7815579410052661	gufe	schtdachnaudla	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
463	Stra t 13	III_9_0020	Irmstett, Irmstett	7.47751, 48.58828	7.47751	48.58828	gõff	gu̠ff	2	0.27653505100899384	gof	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
464	Co d 7	III_12_0091	Jebsheim, Jebsheim	7.47771, 48.12279	7.47771	48.12279	gof	gof	0	-0.7815579410052661	gof	gof	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
465	Hag V 1/2, Hag V 1/1	III_7_0041	Buchsweiler (Bouxwiller), Buchsweiler	7.47851, 48.82528	7.47851	48.82528	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
466	Stra m 6	III_9_0016	Rangen, Rangen	7.47865, 48.66636	7.47865	48.66636	guffe	guff	1	-0.25251144499813616	gufe	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
467	Hag V 15	III_7_0054	Gottesheim-Prinzheim, Prinzheim	7.47921, 48.79113	7.47921	48.79113	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
468	Hag V 14	III_7_0056	Gottesheim, Gottesheim	7.47938, 48.77591	7.47938	48.77591	gůff	goff	1	-0.25251144499813616	guf	gof	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
469	Hag V 2	III_7_0052	Riedheim	7.47956, 48.81064	7.47956	48.81064	guff	schdecknodl	0	-0.7815579410052661	guf	schteknodel	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
470	Co l 5	III_13_0028	Widensolen, Widensolen	7.47996, 48.06278	7.47996	48.06278	gūf	guuf	2	0.27653505100899384	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
471	Hag O 7	III_6_0045	Ingweiler (Ingwiller), Ingweiler	7.48031, 48.87322	7.48031	48.87322	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
472	Co Va 5	III_17_0034	Wenzweiler (Wentzwiller), Wenzweiler	7.48036, 47.55042	7.48036	47.55042	gūfa	gufa	1	-0.25251144499813616	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
473	Hag O 1	III_5_0059	Lichtenberg, Lichtenberg	7.48181, 48.9216	7.48181	48.9216	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
474	Co Vd 4	III_17_0073	Leimen (Leymen), Leimen	7.48218, 47.4954	7.48218	47.4954	gufa	gufa	0	-0.7815579410052661	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
475	Stra A 10	III_10_0097	Goxweiler (Goxwiller), Goxweiler	7.48432, 48.43288	7.48432	48.43288	guff	guffe	1	-0.25251144499813616	guf	gufe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
476	Stra e 7/2, Stra e 7/1	III_8_0033	Lupstein	7.48491, 48.73763	7.48491	48.73763	guf, guff	stecknodl	0	-0.7815579410052661	guf	schteknodl	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
477	Stra A 4	III_10_0092, III_10_0093	Oberehnheim, Oberehnheim (Obernai), Oberehnheim	7.48507, 48.4622	7.48507	48.4622	guff	guff, stecknodel	999	527.7358915701176	guf	guf, schteknodel	999	529.1860287263053	Glufe	Stecknadel, Glufe	999	529.091394870162
478	Stra t 8	III_10_0020	Dorlisheim	7.48538, 48.52471	7.48538	48.52471	guff	stecknodel	0	-0.7815579410052661	guf	schteknodel	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
479	Stra e 8	III_8_0055	Friedolsheim, Friedolsheim	7.48538, 48.70717	7.48538	48.70717	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
480	Co l 12	III_12_0098	Urschenheim, Urschenheim	7.48632, 48.08696	7.48632	48.08696	goͦf	guuf	2	0.27653505100899384	gof	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
481	Hag O 9	III_6_0043	Uttweiler (Uttwiller), Uttweiler	7.48667, 48.84591	7.48667	48.84591	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
482	Stra t 15/2	III_10_0010	Sulzbad (soultz-Les-Bains), Sulzbad	7.48699, 48.572	7.48699	48.572	stopfnodel	guff	0	-0.7815579410052661	schtopfnodel	guf	0	-0.5955950302609602	Stopfnadel	Glufe	0	-0.48323353219796433
483	Stra m 13	III_9_0018	Odratzheim, Odratzheim	7.48778, 48.60108	7.48778	48.60108	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
484	Co d 11	III_12_0090	Grussenheim, Grussenheim	7.48794, 48.1443	7.48794	48.1443	gŭf	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
485	Co s 1	III_13_0123	Dessenheim, Dessenheim	7.48828, 47.97561	7.48828	47.97561	guf	guf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
486	Stra H 9	III_11_0014	Stotzheim, Stotzheim	7.48841, 48.37831	7.48841	48.37831	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
487	Stra m 11	III_9_0015	Marlenheim, Kärchheim, Marlenheim	7.49054, 48.62101	7.49054	48.62101	guoff	guff	1	-0.25251144499813616	guof	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
488	Stra A 9	III_11_0011	Burgheim (Bourgheim), Burgheim	7.49064, 48.41936	7.49064	48.41936	nodel	guff	0	-0.7815579410052661	nodel	guf	0	-0.5955950302609602	Nadel	Glufe	0	-0.48323353219796433
489	Stra t 7	III_10_0019	Molsheim, Molsheim	7.49067, 48.54038	7.49067	48.54038	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
490	Hag O 8	III_6_0044	Menchhofen (Menchhoffen), Menchhofen	7.49498, 48.85955	7.49498	48.85955	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
491	Stra m 14	III_9_0021	Scharrachbergheim, Scharrachbergheim	7.49581, 48.593	7.49581	48.593	guff	goff	1	-0.25251144499813616	guf	gof	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
492	Co W 15, 14, Co W 15/1, Co W 15/2	III_16_0039, III_16_0062, III_16_0040	Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	7.49611	47.60128	guffa, gufa, gūve	gufa, gufe	0	-0.7815579410052661	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
493	Stra m 12	III_9_0014	Kirchheim, Kirchheim	7.49624, 48.60963	7.49624	48.60963	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
494	Stra e 15	III_8_0038	Landersheim, Landersheim	7.49655, 48.69022	7.49655	48.69022	gōff	goff	1	-0.25251144499813616	gof	gof	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
495	Stra A 2	III_10_0088	Bischofsheim (Bischoffsheim), Bischofsheim	7.49675, 48.48669	7.49675	48.48669	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
496	Stra H 8	III_11_0027	Zellweiler (Zellwiller), Zellweiler	7.49786, 48.39782	7.49786	48.39782	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
497	Stra u 7	III_10_0011	Avolsheim	7.50043, 48.56159	7.50043	48.56159	guff	stecknodel	0	-0.7815579410052661	guf	schteknodel	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
498	Co d 9	III_12_0089	Elsenheim, Elsenheim	7.50131, 48.16133	7.50131	48.16133	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
499	Stra P 11	III_11_0098	Ebersheim, Ebersheim	7.50132, 48.30759	7.50132	48.30759	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
500	Co m 11	III_13_0047	Wolfganzen, Wolfganzen	7.5016, 48.02747	7.5016	48.02747	goͧf	guhf	2	0.27653505100899384	gof	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
501	Co P10/3, Co P10/2, Co P10/1	III_16_0060, III_16_0059, III_15_0042	Kembs-Neuweg, Kembs  , Kembs-Neuweg, Kembs	7.50399, 47.6877	7.50399	47.6877	gufa	gufa	0	-0.7815579410052661	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
502	Co e 8	III_12_0097	Dürrenenzen (Dürrenentzen), Dürrenenzen	7.50406, 48.09192	7.50406	48.09192	guf	sicherheitsguf	0	-0.7815579410052661	guf	sicherheitsguf	0	-0.5955950302609602	Glufe	Sicherheitsgufe	0	-0.48323353219796433
503	Co H15	III_14_0130	Homburg Kreis Mülhausen (Hombourg), Homburg	7.50503, 47.75908	7.50503	47.75908	gūfe	gufa	2	0.27653505100899384	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
504	Co H16	III_14_0131	Ottmarsheim	7.50646, 47.78661	7.50646	47.78661	gufale	guufe	0	-0.7815579410052661	gufele	gufe	0	-0.5955950302609602	Glifle	Glufe	0	-0.48323353219796433
505	Stra u 1	III_9_0026	Dahlenheim	7.50654, 48.58628	7.50654	48.58628	guff	nudel	0	-0.7815579410052661	guf	nudel	0	-0.5955950302609602	Glufe	Nadel	0	-0.48323353219796433
506	Stra X 11	III_12_0027	Ohnenheim, Ohnenheim	7.50726, 48.18379	7.50726	48.18379	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
507	Stra f 20	III_8_0056	Wilwisheim, Wilwisheim	7.5074, 48.74799	7.5074	48.74799	guf	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
508	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	7.50884	48.80522	gůff	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
509	Co P11	III_15_0044	Niffer, Niffer	7.50904, 47.71353	7.50904	47.71353	guufe	guufe	0	-0.7815579410052661	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
510	Co Wa 2	III_17_0027	Buschweiler (Buschwiller), Buschweiler	7.50989, 47.55993	7.50989	47.55993	gufe	stechnodel	0	-0.7815579410052661	gufe	schteknodel	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
511	Stra n 11	III_9_0038	Nordheim, Nordheim	7.51005, 48.63544	7.51005	48.63544	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
512	Stra u 18	III_10_0024	Wolxheim, Wolxheim	7.51077, 48.56903	7.51077	48.56903	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
513	Stra f 19	III_8_0061	Willgottheim, Willgottheim	7.51166, 48.67082	7.51166	48.67082	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
514	Co m 13	III_13_0046	Umgebung von Neubreisach (Weckolsheim), Weckolsheim	7.51347, 48.00264	7.51347	48.00264	gūf	guff	2	0.27653505100899384	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
515	Co H17	III_14_0133	Banzenheim (Bantzenheim), Banzenheim	7.51396, 47.82468	7.51396	47.82468	stupfnodel	gof	0	-0.7815579410052661	schtupfnodel	gof	0	-0.5955950302609602	Stopfnadel	Glufe	0	-0.48323353219796433
516	Stra n 1	III_9_0037	Winzenheim (Wintzenheim-Kochersberg), Winzenheim (Wintzenheim-Kochersberg), Winzenheim	7.51469, 48.65916	7.51469	48.65916	guff, schtecknudel	stecknudel	2	0.27653505100899384	guf, schteknudel	schteknudel	999	529.1860287263053	Stecknadel, Glufe	Stecknadel	999	529.091394870162
517	Stra f 15	III_8_0058, III_8_0059	Sässolsheim, Sässolsheim, Sässolsheim	7.51503, 48.70869	7.51503	48.70869	guff	guf, schtecknodel	1	-0.25251144499813616	guf	guf, schteknodel	999	529.1860287263053	Glufe	Stecknadel, Glufe	999	529.091394870162
518	Co Wa 5	III_17_0028	Neuweiler (Neuwiller), Neuweiler	7.51526, 47.52439	7.51526	47.52439	gūefe	gufä	3	0.8055815470161238	guefe	gufe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
519	Stra X 10	III_12_0026	Heidolsheim	7.51527, 48.20131	7.51527	48.20131	guff	stopfnodel	0	-0.7815579410052661	guf	schtopnodel	0	-0.5955950302609602	Glufe	Stopfnadel	0	-0.48323353219796433
520	Co A3	III_14_0040	Rumersheim (Rumersheim-le-Haute), Rumersheim	7.51712, 47.85248	7.51712	47.85248	gufa	guufe	2	0.27653505100899384	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
521	Stra B 6	III_10_0100	Niederehnheim (Niedernai), Niederehnheim	7.51765, 48.45309	7.51765	48.45309	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
522	Hag W 16/2, Hag W 16/1	III_7_0077	Melsheim, Melsheim, Melsheim	7.51974, 48.75911	7.51974	48.75911	steckguff, gůf	steckgōff	1	-0.25251144499813616	schtekgufe, guf	schtekgof	2	0.4650288411235568	Steckgufe, Glufe	Steckgufe	999	529.091394870162
523	Stra X 1	III_12_0018	Mussig	7.52018, 48.23003	7.52018	48.23003	stopfnudel	nodel	0	-0.7815579410052661	schtopfnudel	nodel	0	-0.5955950302609602	Stopfnadel	Nadel	0	-0.48323353219796433
524	Stra B 7	III_10_0103, III_10_0102	Walf (Valff)), Walf, Walf	7.52068, 48.42151	7.52068	48.42151	guff	goff, stecknodel	1	-0.25251144499813616	guf	schteknodel, gof	1	-0.06528309456870167	Glufe	Stecknadel, Glufe	999	529.091394870162
525	Co P1	III_15_0043	Kleinlandau (Petit-Landau), Kleinlandau	7.52082, 47.73028	7.52082	47.73028	stäcknodla	nodla	0	-0.7815579410052661	schteknodla	nodla	0	-0.5955950302609602	Stecknadel	Nadel	0	-0.48323353219796433
526	Stra f 21	III_8_0057	Ingenheim, Ingenheim	7.52092, 48.7349	7.52092	48.7349	guff	guf	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
527	Co Wa 1	III_17_0026	Häsingen (Hésingue), Häsingen	7.5211, 47.57633	7.5211	47.57633	gōfe	gufa	2	0.27653505100899384	gofe	gufe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
528	Stra Q 1	III_11_0097	Ebersmünster (Ebersmunster), Ebersmunster	7.52112, 48.31139	7.52112	48.31139	guffe	guff	1	-0.25251144499813616	gufe	guf	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
529	Co P19	III_15_0050	Kleinkems, Kleinkembs	7.52279, 47.691	7.52279	47.691	gufe	gufe	0	-0.7815579410052661	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
530	Co Wa 3	III_17_0035	Hegenheim (Hégenheim), Hegenheim	7.52344, 47.56115	7.52344	47.56115	gufa	steknaudla	0	-0.7815579410052661	gufe	schteknaudla	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
531	Hag P 17	na	Schillersdorf	7.52526, 48.87312	7.52526	48.87312	stecknådel	na	999	527.7358915701176	schteknådel	na	999	529.1860287263053	Stecknadel	na	999	529.091394870162
532	Hag W 12/1, Hag W 12/2	III_7_0135	Zöbersdorf, Zöbersdorf	7.52538, 48.79381	7.52538	48.79381	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
533	Stra n 10	III_9_0024	Küttolsheim	7.52543, 48.64343	7.52543	48.64343	gůff	steggnoudl	0	-0.7815579410052661	guf	schteknoudl	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
534	Stra u 13	III_10_0040	Altdorf (Altorf), Altdorf	7.52793, 48.52186	7.52793	48.52186	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
535	Stra u 6/1, Stra u 6/2	III_10_0025	Ergersheim, Ergersheim (wohnt seit 41 in Breitenau), Ergersheim	7.52806, 48.56941	7.52806	48.56941	guff, gůff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
536	Co W 14	III_16_0057	Bartenheim-Neuweg, Neuweg-Bartenheim	7.52868, 47.62399	7.52868	47.62399	gūffa	stacknaudla	0	-0.7815579410052661	gufe	schtaknaudla	0	-0.5955950302609602	Glufe	Stecknadel	0	-0.48323353219796433
537	Hag P 3	III_6_0048	Rotbach	7.52883, 48.90568	7.52883	48.90568	secherheitsguf	nodel	0	-0.7815579410052661	secherheitsguf	nodel	0	-0.5955950302609602	Sicherheitsgufe	Nadel	0	-0.48323353219796433
538	Co m 6	III_13_0045	Neubreisach (Neuf-Brisach), Neubreisach	7.52909, 48.01843	7.52909	48.01843	guhf	guhf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
539	Hag W 6	III_7_0058	Kirrweiler, Kirweiler	7.53026, 48.81331	7.53026	48.81331	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
540	Hag W 14	III_7_0066	Wickersheim	7.53159, 48.78313	7.53159	48.78313	schdecknodel	guff	0	-0.7815579410052661	schteknodel	guf	0	-0.5955950302609602	Stecknadel	Glufe	0	-0.48323353219796433
541	Stra B 1	III_10_0038, III_10_0039	Griesheim (Griesheim-Près-Molsheim), Griesheim	7.53227, 48.50237	7.53227	48.50237	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
542	Stra u 8	III_10_0026	Dachstein, Dachstein	7.53229, 48.56055	7.53229	48.56055	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
543	Stra Q 6	III_11_0103	Müttersholz (Muttersholtz), Muttersholz	7.53321, 48.2674	7.53321	48.2674	gůff	gůff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
544	Co P9	na	Rheinweiler	7.53324, 47.71013	7.53324	47.71013	gūfe	na	999	527.7358915701176	gufe	na	999	529.1860287263053	Glufe	na	999	529.091394870162
545	Co A2	III_14_0185	Blodelsheim, Blodelsheim	7.53396, 47.88426	7.53396	47.88426	guf	kufe	2	0.27653505100899384	guf	gufe	1	-0.06528309456870167	Glufe	Glufe	0	-0.48323353219796433
546	Co m 7	III_13_0036	Künheim (Kunheim), Künheim	7.53422, 48.07788	7.53422	48.07788	goof	goof	0	-0.7815579410052661	gof	gof	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
547	Co W 13	III_16_0058	Rosenau, Rosenau	7.53493, 47.63685	7.53493	47.63685	guufe	gufe	1	-0.25251144499813616	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
548	Stra f 14	III_8_0060	Dunzenheim	7.53538, 48.71278	7.53538	48.71278	guff	stopfnudel	0	-0.7815579410052661	guf	schtopnudel	0	-0.5955950302609602	Glufe	Stopfnadel	0	-0.48323353219796433
549	Co W 1	III_16_0067	Istein , Istein	7.53541, 47.66186	7.53541	47.66186	gufe	gufa	1	-0.25251144499813616	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
550	Co A1/1, Co A1/2	III_14_0041	Fessenheim, Fessenheim (Gutenstein), Fessenheim	7.53712, 47.91578	7.53712	47.91578	guf, gufe	nadel	0	-0.7815579410052661	guf, gufe	nadel	0	-0.5955950302609602	Glufe	Nadel	0	-0.48323353219796433
551	Co t 1	III_13_0124	Heiteren, Heiteren	7.53776, 47.96942	7.53776	47.96942	guf	guf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
552	Stra n 12	na	Fessenheim (Fessenheim-le-Bas)	7.5391, 48.63315	7.5391	48.63315	goͣff	na	999	527.7358915701176	gof	na	999	529.1860287263053	Glufe	na	999	529.091394870162
553	Co t 8	na	Balgau	7.53917, 47.9288	7.53917	47.9288	gūf	na	999	527.7358915701176	guf	na	999	529.1860287263053	Glufe	na	999	529.091394870162
554	Stra X 2	III_12_0017	Baldenheim	7.53925, 48.23746	7.53925	48.23746	stecknodel	guf	0	-0.7815579410052661	schteknodel	guf	0	-0.5955950302609602	Stecknadel	Glufe	0	-0.48323353219796433
555	Hag P 18	III_6_0060	Obermodern, Obermodern	7.53932, 48.84466	7.53932	48.84466	guff	gůff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
556	Co H1	III_14_0132	Eichwald (Chalampé), Eichwald	7.53969, 47.81643	7.53969	47.81643	gūfä	gufä	1	-0.25251144499813616	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
557	Hag P 4	III_6_0049	Bischholz, Bischholz	7.53995, 48.89301	7.53995	48.89301	guff	gūff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
558	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	7.54141	47.69158	guufe	gufe	1	-0.25251144499813616	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
559	Stra J 12	III_11_0037	Kogenheim, Kogenheim	7.5423, 48.33798	7.5423	48.33798	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
560	Co e 10	III_12_0110	Arzenheim (Artzenheim), Arzenheim	7.5426, 48.11609	7.5426	48.11609	guf	guf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
561	Hag P 2	III_6_0059	Offweiler, Offweiler, Offweiler	7.54296, 48.91021	7.54296	48.91021	guff	stecknodel, gŭf	2	0.27653505100899384	guf	guf, schteknodel	999	529.1860287263053	Glufe	Stecknadel, Glufe	999	529.091394870162
562	Stra B 5	III_10_0101	Meistratzheim, Meistratzheim	7.54397, 48.44858	7.54397	48.44858	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
563	Co m 10	III_13_0044	Biesheim, Biesheim	7.54467, 48.04048	7.54467	48.04048	guf	guf	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
564	Co e 1	III_12_0102	Marckolsheim, Markolsheim	7.54583, 48.1675	7.54583	48.1675	guf	guff	1	-0.25251144499813616	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
565	Co Wa 7	III_17_0036	Burgfelden (Bourgfelden), Burgfelden	7.54705, 47.57853	7.54705	47.57853	gufe	gufe	0	-0.7815579410052661	gufe	gufe	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
566	Hag W 11	III_7_0065, III_7_0064	Lixhausen, Lixhausen	7.5473, 48.79426	7.5473	48.79426	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
567	Stra f 17	III_8_0062	Rohr, Rohr	7.54735, 48.69609	7.54735	48.69609	guff	guff	0	-0.7815579410052661	guf	guf	0	-0.5955950302609602	Glufe	Glufe	0	-0.48323353219796433
