	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
1113	Stra h 8	III_8_0092	Freistett, Freistett	7.93582, 48.67138	7.93582	48.67138	müllwelfer	mulwarfer	4	1.3346280430232536	mülwelfer	mulwarfer	3	0.9953407768158152	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1114	Hag K 3	III_5_0092	Ingolsheim, Ingolsheim, Ingolsheim	7.93636, 48.97357	7.93636	48.97357	maulwafer	maulwurfer, wollgurme	2	0.27653505100899384	maulwarfer	maulwurfer, wollgurme	1	-0.06528309456870167	Maulwerfer	Wollgurme, Maulwerfer	999	529.091394870162
1115	Stra L 3	III_11_0063	Diersburg, Diersburg	7.93733, 48.40041	7.93733	48.40041	schårmus	scharmus	1	-0.25251144499813616	scharmus	scharmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1116	Co K2	III_14_0166	Schlechtnau, Schlechtnau	7.93888, 47.8175	7.93888	47.8175	schärmus	schärmus	0	-0.7815579410052661	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1117	Co K3	III_14_0165	Geschwend, Geschwend	7.93964, 47.80434	7.93964	47.80434	schermus	schermus	0	-0.7815579410052661	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1118	Stra S 6	III_11_0128, III_11_0129, III_11_0127	Seelbach	7.94104, 48.30987	7.94104	48.30987	schermus	mulwurf, mulwarf	0	-0.7815579410052661	schermus	mulwurf, mulwarf	0	-0.5955950302609602	Schärmaus	Maulwurf	0	-0.48323353219796433
1119	Hag K 10	III_5_0109	Hofen (Hoffen), Hofen	7.9412, 48.92766	7.9412	48.92766	maulwölfer	mäulwölfer	1	-0.25251144499813616	maulwölfer	maulwölfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1120	Co v 3	III_13_0069	Wittental	7.94267, 48.00437	7.94267	48.00437	schärmus	nuelmus	0	-0.7815579410052661	schärmus	nuelmus	0	-0.5955950302609602	Schärmaus	Nulmaus	0	-0.48323353219796433
1121	Hag K 5	III_5_0097	Hunspach, Hunspach	7.94316, 48.9536	7.94316	48.9536	maulwälfer	maulwälfer	0	-0.7815579410052661	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1122	Co C4	III_14_0071	Todtnauberg	7.94335, 47.85074	7.94335	47.85074	schär, schärmus	mulwurf	0	-0.7815579410052661	schär, schärmus	mulwurf	0	-0.5955950302609602	Schär, Schärmaus	Maulwurf	0	-0.48323353219796433
1123	Stra D 8	III_10_0127, III_10_0127, III_10_0128	Offenburg	7.9447, 48.47195	7.9447	48.47195	scheermus	mulwerfer, mulwurf, maulwurf	0	-0.7815579410052661	schermus	mulwerfer, mulwurf, maulwurf	0	-0.5955950302609602	Schärmaus	Maulwurf, Maulwerfer	0	-0.48323353219796433
1124	Co v 8	III_13_0150	Oberried, Oberried	7.94506, 47.93146	7.94506	47.93146	schärmūs	scher₌mus	3	0.8055815470161238	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1125	Stra D 14	III_10_0120	Zunsweier	7.94627, 48.42199	7.94627	48.42199	mulwerfer	schermus	0	-0.7815579410052661	mulwerfer	schermus	0	-0.5955950302609602	Maulwerfer	Schärmaus	0	-0.48323353219796433
1126	Co K1	III_14_0167	Todtnau, Todtnau	7.94634, 47.82887	7.94634	47.82887	schäärmuus	schäärmuus	0	-0.7815579410052661	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1127	Hag K 9	III_5_0103	Leitersweiler (Leiterswiller), Leitersweiler	7.94768, 48.92407	7.94768	48.92407	maulwarfer	mulwarfer	1	-0.25251144499813616	maulwarfer	mulwarfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1128	Stra D 5	III_10_0060	Bohlsbach, Bohlsbach	7.94796, 48.49264	7.94796	48.49264	mulwerfer	mulwärfär	2	0.27653505100899384	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1129	Co Y 7	III_16_0119	Hütten, Hütten	7.94873, 47.62902	7.94873	47.62902	schär	schär	0	-0.7815579410052661	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1130	Co C6	III_14_0069	Sankt Wilhelm, St, Wilhelm	7.94887, 47.89511	7.94887	47.89511	schärmus	schärmus	0	-0.7815579410052661	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1131	Co o 4	na	Unterglottertal-Ohrensbach	7.95, 48.04291	7.95	48.04291	schärmus	na	999	527.7358915701176	schärmus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1132	Co v 5	na	Zarten	7.95028, 47.97747	7.95028	47.97747	schermus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1133	Stra S 7	III_11_0130	Wittelbach, Wittelbach	7.95069, 48.29243	7.95069	48.29243	schärmûs	schermus	2	0.27653505100899384	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1134	Co R4	III_15_0072	Happach, Happach	7.95137, 47.7412	7.95137	47.7412	schär	schär	0	-0.7815579410052661	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1135	Hag K 1	III_5_0088	Riedselz (Riedseltz), Riedselz	7.95195, 48.99281	7.95195	48.99281	maulwelfler	maulwelfer	1	-0.25251144499813616	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1136	Hag C 2	III_4_0094, III_4_0093	Weißenburg (Wissembourg), Weißenburg	7.9521, 49.03733	7.9521	49.03733	maulwerfer	maulwerfer	0	-0.7815579410052661	maulwerfer	maulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1137	Hag Y 8	na	Drusenheim	7.95234, 48.7651	7.95234	48.7651	mülwalfer	na	999	527.7358915701176	mülwalfer	na	999	529.1860287263053	Maulwerfer	na	999	529.091394870162
1138	Co v 7	na	Kirchzarten	7.95261, 47.96345	7.95261	47.96345	mūlwurf	na	999	527.7358915701176	mulwurf	na	999	529.1860287263053	Maulwurf	na	999	529.091394870162
1139	Co K11	III_14_0169	Präg-Herrenschwand	7.95327, 47.76746	7.95327	47.76746	schär	schärmus	0	-0.7815579410052661	schär	schärmus	0	-0.5955950302609602	Schär	Schärmaus	0	-0.48323353219796433
1140	Stra Z 2	na	Dörlinbach	7.95383, 48.24804	7.95383	48.24804	schermus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1141	Stra S 8	III_11_0131	Schuttertal, Schuttertal	7.95562, 48.27087	7.95562	48.27087	schermuus	schärmuus	1	-0.25251144499813616	schermus	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1142	Hag R 7	III_6_0084	Rittershofen, Rittershofen	7.95587, 48.90241	7.95587	48.90241	mülwalfer	mülwalfer	0	-0.7815579410052661	mülwalfer	mülwalfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1143	Stra w 7	III_10_0061	Windschläg, Windschläg	7.95693, 48.5148	7.95693	48.5148	mullwärfer	mulwerfer	2	0.27653505100899384	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1144	Hag Y 1	III_6_0079	Sufflenheim, Sufflenheim	7.95924, 48.82979	7.95924	48.82979	mülwelfer	mülwelfer	0	-0.7815579410052661	mülwelfer	mülwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1145	Co Y 9	III_16_0120	Bergalingen	7.95943, 47.61266	7.95943	47.61266	schär	schärmus	0	-0.7815579410052661	schär	schärmus	0	-0.5955950302609602	Schär	Schärmaus	0	-0.48323353219796433
1146	Co g 2	III_12_0139, III_12_0139, III_12_0138	Waldkirch, Waldkirch, Waldkirch	7.96049, 48.09361	7.96049	48.09361	mulwürf	maulwurf, schärmus, schermus	2	0.27653505100899384	mulwürf	maulwurf, schärmus, schermus	2	0.4650288411235568	Maulwurf	Maulwurf, Schärmaus	999	529.091394870162
1147	Co v 4	III_13_0151	Stegen, Stegen	7.96093, 47.98418	7.96093	47.98418	schermus	scheermus	1	-0.25251144499813616	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1148	Co Ya 2	III_17_0049, III_17_0055, III_17_0048, III_17_0054, III_17_0052, III_17_0050, III_17_0051, III_17_0053	Obersäckingen, Säckingen, Säckingen	7.96171, 47.57476	7.96171	47.57476	schärmuus	mulwurf, schärmus, schermus, schärmuus	999	527.7358915701176	schärmus	schärmus, schermus, mulwurf	999	529.1860287263053	Schärmaus	Maulwurf, Schärmaus	999	529.091394870162
1149	Co o 5	III_13_0068	Oberglottertal, Oberglottertal	7.96407, 48.04803	7.96407	48.04803	schermus	schermus	0	-0.7815579410052661	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1150	Co C8	na	Zastler	7.965, 47.93356	7.965	47.93356	schermūs	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1151	Stra h 4	III_8_0095	Helmlingen, Helmlingen	7.9656, 48.70959	7.9656	48.70959	mulwärfer	müllwerfer	3	0.8055815470161238	mulwerfer	mülwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1152	Stra D 6	III_10_0126	Rammersweier, Rammersweier	7.96625, 48.48439	7.96625	48.48439	schärmus	schärmus	0	-0.7815579410052661	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1153	Stra Z 3	III_12_0050	Schweighausen, Schweighausen	7.96799, 48.22021	7.96799	48.22021	tschärmus	schärmuus	2	0.27653505100899384	tschärmus	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1154	Stra w 4	III_10_0054, III_10_0053	Urloffen, Urloffen	7.96889, 48.557	7.96889	48.557	mullwärfr	mulwerfer	3	0.8055815470161238	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1155	Hag C 3	III_4_0099	Altenstadt, Altenstadt	7.96964, 49.03158	7.96964	49.03158	maulwelfer	maulwelfer	0	-0.7815579410052661	maulwelfer	maulwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1156	Stra D 11	III_10_0123	Ortenberg, Ortenberg	7.97048, 48.45192	7.97048	48.45192	schermus	schärmus	1	-0.25251144499813616	schermus	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1157	Co g 11	III_12_0140	Kollnau, Kollnau	7.9721, 48.10586	7.9721	48.10586	scheermuus	schermus	2	0.27653505100899384	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1158	Co K10	III_14_0154	Präg	7.97232, 47.77964	7.97232	47.77964	schermus	schär	0	-0.7815579410052661	schermus	schär	0	-0.5955950302609602	Schärmaus	Schär	0	-0.48323353219796433
1159	Co Y 10	III_16_0125	Willaringen	7.97281, 47.60577	7.97281	47.60577	schär	schermus	0	-0.7815579410052661	schär	schermus	0	-0.5955950302609602	Schär	Schärmaus	0	-0.48323353219796433
1160	Co C11	na	Brandenberg	7.97372, 47.84091	7.97372	47.84091	scherrmus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1161	Co Y 4	na	Obergebisbach- Hornbach	7.97459, 47.65405	7.97459	47.65405	schär	na	999	527.7358915701176	schär	na	999	529.1860287263053	Schär	na	999	529.091394870162
1162	Co Y 6	III_16_0123	Altenschwand, Altenschwand	7.976, 47.63697	7.976	47.63697	schǟr	schär	1	-0.25251144499813616	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1163	Co g 6	III_12_0128	Siegelau, Siegelau	7.97753, 48.14612	7.97753	48.14612	schär	schär	0	-0.7815579410052661	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1164	Co Y 8	III_16_0124	Rickenbach, Rickenbach	7.97772, 47.61891	7.97772	47.61891	schär	schäre	1	-0.25251144499813616	schär	schäre	1	-0.06528309456870167	Schär	Schär	0	-0.48323353219796433
1165	Hag R 8	III_6_0085	Hatten, Hatten	7.97777, 48.90173	7.97777	48.90173	mülwalfer	mülwarfer	1	-0.25251144499813616	mülwalfer	mülwarfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1166	Co v 6	na	Burg am Wald	7.97957, 47.97091	7.97957	47.97091	schärmus	na	999	527.7358915701176	schärmus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1167	Stra D 10	III_10_0124	Fessenbach, Fessenbach	7.97963, 48.46469	7.97963	48.46469	schärmus	schermüs	2	0.27653505100899384	schärmus	schermüs	2	0.4650288411235568	Schärmaus	Schärmaus	0	-0.48323353219796433
1168	Stra w 5	III_10_0063	Appenweier, Appenweier	7.98009, 48.53996	7.98009	48.53996	mūlwerfer	mullwerfer	2	0.27653505100899384	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1169	Co o 7	na	Eschbach über Freiburg i,Br,	7.98047, 48.00263	7.98047	48.00263	schērmus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1170	Stra D 9	III_10_0125	Zell-Weierbach, Zell-Weierbach (Weierbach)	7.98174, 48.47408	7.98174	48.47408	schärmūs	maulwurf	0	-0.7815579410052661	schärmus	maulwurf	0	-0.5955950302609602	Schärmaus	Maulwurf	0	-0.48323353219796433
1171	Stra h 3	III_8_0097	Grauelsbaum, Grauelsbaum	7.98186, 48.73575	7.98186	48.73575	mulwaͤrfr	mulwerfer	3	0.8055815470161238	mulwarfer	mulwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1172	Stra h 7	III_8_0093	Memprechtshofen, Memprechtshofen	7.98237, 48.68233	7.98237	48.68233	mullwarfer	mulwerfer	2	0.27653505100899384	mulwarfer	mulwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1173	Hag K 6	III_5_0106	Aschbach, Aschbach	7.98262, 48.93423	7.98262	48.93423	maulwurf	maulwurf	0	-0.7815579410052661	maulwurf	maulwurf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1174	Stra w 6	III_10_0062	Ebersweier, Ebersweier	7.98301, 48.50723	7.98301	48.50723	mullwerfer	mulwerfer	1	-0.25251144499813616	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1175	Stra L 4	III_11_0064	Berghaupten, Berhaupten	7.98716, 48.40675	7.98716	48.40675	schermus	schärmus	1	-0.25251144499813616	schermus	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1176	Co g 16	III_12_0142	Gutach, Gutach	7.98722, 48.11814	7.98722	48.11814	schärmus	schärmus	0	-0.7815579410052661	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1177	Co g 5	III_12_0141	Siensbach	7.98804, 48.10755	7.98804	48.10755	schärmus	schär	0	-0.7815579410052661	schärmus	schär	0	-0.5955950302609602	Schärmaus	Schär	0	-0.48323353219796433
1178	Stra h 6	III_8_0094	Muckenschopf am Rhein, Muckenschopf	7.98806, 48.69362	7.98806	48.69362	mulwärfer	mulwarfer, mulwalfer	1	-0.25251144499813616	mulwerfer	mulwarfer, mulwalfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1179	Hag Y 9	III_7_0104	Falhünden (Dalhünden), Dallhuenden, Fallhuenden	7.98835, 48.77367	7.98835	48.77367	mülwalfer	mulwärfer	3	0.8055815470161238	mülwalfer	mulwerfer	3	0.9953407768158152	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1180	Stra Z 6	III_12_0054	Oberspitzenbach, Oberspitzenbach	7.98858, 48.1762	7.98858	48.1762	schär	schär	0	-0.7815579410052661	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1181	TUTT Sa1/2	III_17_0057	Rippolingen und Harpolingen, Rippolingen	7.9892, 47.57843	7.9892	47.57843	schärmus	schermus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1182	Hag K 4	III_5_0098	Oberseebach, Oberseebach	7.98947, 48.9672	7.98947	48.9672	maulwelfer	maulwölfler	2	0.27653505100899384	maulwelfer	maulwölfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1183	Stra L 5	III_11_0062	Bermersbach, Bermersbach	7.99239, 48.38717	7.99239	48.38717	schermus	schermus	0	-0.7815579410052661	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1184	Co Y 5	III_16_0113	Niedergebisbach, Niedergebisbach	7.99251, 47.65054	7.99251	47.65054	schär	scheere	3	0.8055815470161238	schär	schere	2	0.4650288411235568	Schär	Schär	0	-0.48323353219796433
1185	Hag K 7	III_5_0105	Stundweiler (Stundwiller), Stundweiler	7.99256, 48.92477	7.99256	48.92477	maulwelfer	maulwärfer	2	0.27653505100899384	maulwelfer	maulwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1186	Stra D 13	III_10_0121	Ohlsbach, Ohlsbach	7.99275, 48.43199	7.99275	48.43199	schärmǖs	schärmus	1	-0.25251144499813616	schärmüs	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1187	Stra p 7	III_9_0086	Wagshurst, Wagshurst	7.99491, 48.62035	7.99491	48.62035	mulwerfer	muulwerfer	1	-0.25251144499813616	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1188	Stra h 5	III_8_0096	Scherzheim, Scherzheim	7.99655, 48.7137	7.99655	48.7137	mulwå̄rfer	mullwalfer	4	1.3346280430232536	mulwarfer	mulwalfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1189	TUTT p5	III_13_0152	Falkensteig, Falkensteig	7.99689, 47.94697	7.99689	47.94697	schärmus	schäärmus	1	-0.25251144499813616	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1190	KST S1	III_7_0124	Stattmatten, Stattmatten	7.9997, 48.79553	7.9997	48.79553	mülwälfer	mülwelfer	1	-0.25251144499813616	mülwelfer	mülwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1191	TUTT Sa1	III_17_0056	Rippolingen und Harpolingen, Harpolingen	8.00062, 47.57274	8.00062	47.57274	schärmus	schermus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1192	TUTT S3	III_15_0087	Herrischried	8.00161, 47.66587	8.00161	47.66587	mulwurf	schär	0	-0.7815579410052661	mulwurf	schär	0	-0.5955950302609602	Maulwurf	Schär	0	-0.48323353219796433
1193	TUTT a3	III_12_0151	Bleibach, Bleibach	8.00281, 48.12764	8.00281	48.12764	schärmus	schärrmus	1	-0.25251144499813616	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1194	TUTT L4/1, Co R15, TUTT L4/2, Co K12, TUTT D5	III_15_0073, III_14_0176	Todtmoos , Todtmoos, Todtmoos (-Rütte), Todtmoos, Todtmoos, Todtmoos	8.00438, 47.74133	8.00438	47.74133	schär, schermus	mulwurf, schär	0	-0.7815579410052661	schär, schermus	mulwurf, schär	0	-0.5955950302609602	Schär, Schärmaus	Maulwurf, Schär	0	-0.48323353219796433
1195	TÜB L1	III_11_0125, III_11_0124	Prinzbach	8.0046, 48.32294	8.0046	48.32294	schärmus	spitzmus, mulwurf	0	-0.7815579410052661	schärmus	schpitsmus, mulwurf	0	-0.5955950302609602	Schärmaus	Spitzmaus, Maulwurf	0	-0.48323353219796433
1196	TÜB p11	III_10_0065	Nesselried, Nesselried	8.00608, 48.52212	8.00608	48.52212	müllwärfär	mulwerfer	4	1.3346280430232536	mülwerfer	mulwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1197	TUTT p3	III_13_0153	Unteribental, Unteribental	8.00642, 47.97982	8.00642	47.97982	schermaus	schermus	1	-0.25251144499813616	schermaus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1198	KST L1	III_5_0111	Bühl (Buhl), Bühl	8.00666, 48.91753	8.00666	48.91753	moulwerfer	maulwerfer	1	-0.25251144499813616	maulwerfer	maulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1199	TÜB a1	III_8_0098	Lichtenau, Lichtenau	8.00691, 48.72636	8.00691	48.72636	mullwerfer	mulwerfer	1	-0.25251144499813616	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1200	KST S9	III_7_0118	Greffern, Greffern	8.00704, 48.7525	8.00704	48.7525	mulwelfe	mulwerfer	2	0.27653505100899384	mulwelfer	mulwerfer	1	-0.06528309456870167	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1201	KST S3	III_7_0107	Runzenheim (Rountzenheim), Runzenheim	8.00708, 48.82172	8.00708	48.82172	mülwarfer	mülwarfēr	1	-0.25251144499813616	mülwarfer	mülwarfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1202	TUTT p4	III_13_0155	Buchenbach, Buchenbach	8.00773, 47.96134	8.00773	47.96134	mūlwurf	muulwurf	2	0.27653505100899384	mulwurf	mulwurf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1203	KST S2	III_7_0108	Auenheim, Auenheim	8.00818, 48.81256	8.00818	48.81256	mülwälfer	mülwälfer	0	-0.7815579410052661	mülwelfer	mülwelfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1204	TUTT L6	III_15_0090, III_15_0091	Grossherrischwand	8.01017, 47.6797	8.01017	47.6797	mulwurf	schär, scheer	0	-0.7815579410052661	mulwurf	scher, schär	0	-0.5955950302609602	Maulwurf	Schär	0	-0.48323353219796433
1205	TUTT L5	III_15_0094	Wehrhalden	8.01061, 47.70213	8.01061	47.70213	mulwurf	schär	0	-0.7815579410052661	mulwurf	schär	0	-0.5955950302609602	Maulwurf	Schär	0	-0.48323353219796433
1206	TÜB h8	III_9_0097	Renchen, Renchen	8.01285, 48.58724	8.01285	48.58724	mulwerfer	mulwerfer	0	-0.7815579410052661	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1207	Co R14	III_15_0086	Rütte, Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg)	8.01336, 47.76141	8.01336	47.76141	mulwurf	schär	0	-0.7815579410052661	mulwurf	schär	0	-0.5955950302609602	Maulwurf	Schär	0	-0.48323353219796433
1208	TÜB D8	III_11_0070	Strohbach, Strohbach	8.01398, 48.38754	8.01398	48.38754	schårmūs	schermus	2	0.27653505100899384	scharmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1209	TÜB a2	na	Ulm (bei Bühl)	8.01434, 48.727	8.01434	48.727	mülwerfer	na	999	527.7358915701176	mülwerfer	na	999	529.1860287263053	Maulwerfer	na	999	529.091394870162
1210	TUTT S4	III_16_0127	Hogschür, Hogschür	8.01475, 47.64742	8.01475	47.64742	scher	schär	1	-0.25251144499813616	scher	schär	1	-0.06528309456870167	Schär	Schär	0	-0.48323353219796433
1211	TUTT D2/1	na	Bernau(-Hof)	8.01571, 47.82095	8.01571	47.82095	schǟrmūs	na	999	527.7358915701176	schärmus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1212	TÜB D9	III_11_0065	Gengenbach, Gengenbach	8.01593, 48.40299	8.01593	48.40299	schärmus	schermus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1213	TÜB p13	III_10_0069	Zusenhofen, Zusenhofen	8.01675, 48.54725	8.01675	48.54725	mulwärfer	mūlwerfer	2	0.27653505100899384	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1214	TÜB w1/1, TÜB w1/2	III_10_0135	Durbach, Durbach	8.01775, 48.49407	8.01775	48.49407	schermaus, schermus	schärrmus	2	0.27653505100899384	schermaus, schermus	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1215	KST D11	III_5_0110, III_5_0112	Trimbach, Trimbach	8.0182, 48.94347	8.0182	48.94347	maulwerfer	maulwerfer	0	-0.7815579410052661	maulwerfer	maulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1216	TÜB D7	III_11_0071	Fußbach, Fußbach	8.01836, 48.36476	8.01836	48.36476	wühlmåus	wühlmus	1	-0.25251144499813616	wühlmaus	wühlmus	1	-0.06528309456870167	Wühlmaus	Wühlmaus	0	-0.48323353219796433
1217	TÜB h1/1, TÜB h1/2	III_9_0103	Gamshurst, Gamshurst	8.0187, 48.66413	8.0187	48.66413	mulwerfer, mulwärfer	mullwerfer	1	-0.25251144499813616	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1218	TÜB L10	na	Welschensteinach	8.01871, 48.27471	8.01871	48.27471	schermus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1219	TÜB w6	III_10_0139	Reichenbach, Reichenbach	8.01986, 48.42981	8.01986	48.42981	schärmůs	schermus	2	0.27653505100899384	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1220	TÜB p12	III_10_0068	Nussbach, Nussbach	8.02103, 48.53543	8.02103	48.53543	mulwerfer	mulwerfer	0	-0.7815579410052661	mulwerfer	mulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1221	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	8.02152	48.14244	schǟr	schär	1	-0.25251144499813616	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1222	KST L9	III_6_0091	Leutenheim, Leutenheim	8.02175, 48.843	8.02175	48.843	müllwelfer	müllwarfer	2	0.27653505100899384	mülwelfer	mülwarfer	2	0.4650288411235568	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1223	TUTT Sa3	III_17_0058	Murg, Murg, Murg	8.02352, 47.55376	8.02352	47.55376	schermus	schärmuus, schär	2	0.27653505100899384	schermus	schär, schärmus	1	-0.06528309456870167	Schärmaus	Schär, Schärmaus	999	529.091394870162
