	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
1021	Stra L 12	III_11_0059, III_11_0060	Lahr (Lahr/Schwarzwald), Lahr	7.87603, 48.34018	7.87603	48.34018	hegebutte	hagebutte, hagebutt	1	-0.25251144499813616	hegebutte	hagebutte, hagebutt	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1022	Hag R 4	III_6_0080, III_6_0080, III_6_0081	Schwabweiler, Schwabweiler, Schwabweiler	7.87665, 48.90207	7.87665	48.90207	budde	juckpulver, butten	3	0.8055815470161238	butte	butten, jukpulver	1	-0.06528309456870167	Butte	Juckpulver, Butte	999	529.091394870162
1023	Co g 12	III_12_0136	Kollmarsreute, Kollmarsreute	7.87829, 48.10253	7.87829	48.10253	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1024	Hag K 16	III_5_0095	Retschweiler, Retschweiler (Retschwiller)	7.87838, 48.95025	7.87838	48.95025	hagebutte	bude	0	-0.7815579410052661	hagebutte	butte	0	-0.5955950302609602	Hagebutte	Butte	0	-0.48323353219796433
1025	Stra h 9	III_8_0089	Gambsheim	7.87971, 48.69159	7.87971	48.69159	bontte	butterle	0	-0.7815579410052661	botte	buttle	0	-0.5955950302609602	Butte	Buttle	0	-0.48323353219796433
1026	Co o 9	III_13_0063, III_13_0062, III_13_0064	Denzlingen, Denzlingen	7.87987, 48.06793	7.87987	48.06793	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1027	Co Y 12	III_16_0168	Schwörstadt, Schwörstadt	7.87989, 47.59379	7.87989	47.59379	hagebuttä	hagebutte	1	-0.25251144499813616	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1028	Stra Z 1	III_12_0047	Ettenheimmünster, Ettenheimmünster	7.88015, 48.24152	7.88015	48.24152	hagebutte	hagebudder	3	0.8055815470161238	hagebutte	hagebutter	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1029	Stra w 2	III_10_0051	Odelshofen, Odelshofen	7.88021, 48.56001	7.88021	48.56001	hågebudde	hagebutte	3	0.8055815470161238	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1030	Stra w 9/2, Stra w 9/1	III_10_0058	Hesselhurst, Hesselhurst	7.88114, 48.52042	7.88114	48.52042	hagebudde, hagebutt	hagebudde	0	-0.7815579410052661	hagebutte, hagebutt	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1031	Co C2	III_14_0070	Wieden, Wieden	7.8814, 47.84169	7.8814	47.84169	hagebudde	hagebutte	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1032	Hag K 18	III_5_0091	Keffenach, Keffenach, Keffenach	7.88225, 48.96489	7.88225	48.96489	arschkitzle	budde, arschkitzle	999	527.7358915701176	arschkitzle	butte, arschkitzle	999	529.1860287263053	Arschkitzel	Arschkitzel, Butte	999	529.091394870162
1033	Co K7	III_14_0155	Schönenberg, Schönenberg	7.88227, 47.79265	7.88227	47.79265	hāgebudde	haagebudde	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1034	Hag K 14	III_5_0099	Sulz u. (f) (Soultz-Sous-Forêts), Sulz u. Wald	7.88268, 48.93782	7.88268	48.93782	håchebutze	håchebutze	0	-0.7815579410052661	hachebutze	hachebutze	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1035	Hag K 19	III_5_0089	Birlenbach	7.8829, 48.9763	7.8829	48.9763	budde	arschkitzler	0	-0.7815579410052661	butte	arschkitzler	0	-0.5955950302609602	Butte	Arschkitzel	0	-0.48323353219796433
1036	Co R5	III_15_0076	Mambach, Mambach	7.88363, 47.72839	7.88363	47.72839	hagebudde	hagebudde	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1037	Co K14	III_14_0164, III_14_0163	Fröhnd, Fröhnd-Stutz, Fröhnd-Ittenschwand	7.88397, 47.7603	7.88397	47.7603	hagebutte	hagebutte, hagebude	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1038	Co g 9	na	Maleck	7.88416, 48.12924	7.88416	48.12924	hagebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1039	Hag R 2	III_5_0101	Reimersweiler, Reimersweiler	7.88417, 48.9137	7.88417	48.9137	budde	budde	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
1040	Co g 14	III_12_0052	Freiamt-Mußbach (Mussbach), Freiamt-Mußbach	7.88578, 48.17377	7.88578	48.17377	hiëfe	hiëfe	0	-0.7815579410052661	hiefe	hiefe	0	-0.5955950302609602	Hiefe	Hiefe	0	-0.48323353219796433
1041	Co g 4	III_12_0134	Windenreuthe (Emmendingen), Windenreute	7.88675, 48.11814	7.88675	48.11814	hagebutte	hogebutte	1	-0.25251144499813616	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1042	Stra D 17	III_10_0131, III_10_0133	Schutterwald, Schutterwald	7.88679, 48.45347	7.88679	48.45347	haagebutze	hagebutte	2	0.27653505100899384	hagebutze	hagebutte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1043	Stra p 2/1	III_9_0084	Diersheim, Diersheim	7.8874, 48.64789	7.8874	48.64789	hawebutt	hajebutte	2	0.27653505100899384	hawebutte	hajebutte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1044	Co R10	na	Riedichen	7.88873, 47.70465	7.88873	47.70465	hāgebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1045	Stra L 1	III_10_0118	Niederschopfheim	7.891, 48.41717	7.891	48.41717	hagenepfele	hakebute	0	-0.7815579410052661	hagenepfele	hagebutte	0	-0.5955950302609602	Hagäpfele	Hagebutte	0	-0.48323353219796433
1046	Stra w 11	III_10_0055	Willstätt, Willstätt	7.89222, 48.53868	7.89222	48.53868	häwebudde	hauebudde	2	0.27653505100899384	hawebutte	hawebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1047	Hag C 7	III_4_0090	Kleeburg (Cleebourg), Kleeburg	7.89318, 49.00093	7.89318	49.00093	arschkitzle	butte	0	-0.7815579410052661	arschkitzle	butte	0	-0.5955950302609602	Arschkitzel	Butte	0	-0.48323353219796433
1048	Co K8	III_14_0158, III_14_0156, III_14_0159, III_14_0157	Schönau, Schönau	7.89443, 47.78637	7.89443	47.78637	hagebutte	hagebudde	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1049	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	7.89522	47.80317	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1050	Stra Z 4	III_12_0051	Ottoschwanden	7.89687, 48.18611	7.89687	48.18611	hiëfe	hagebutte	0	-0.7815579410052661	hiefe	hagebutte	0	-0.5955950302609602	Hiefe	Hagebutte	0	-0.48323353219796433
1051	Stra p 5	III_9_0082	Linx	7.89706, 48.62687	7.89706	48.62687	hāuebutt	butta	0	-0.7815579410052661	hawebutte	butte	0	-0.5955950302609602	Hagebutte	Butte	0	-0.48323353219796433
1052	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	7.89778	47.90096	hagäbutzä, hagbutz	hagebutze	2	0.27653505100899384	hagebutze	hagebutze	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1053	Co Y 3	III_16_0115	Hasel, Hasel	7.89786, 47.65393	7.89786	47.65393	hagebudde	hagebutte	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1054	Hag R 5/1	III_6_0082	Oberbetschdorf, Oberbetschdorf	7.89812, 48.8986	7.89812	48.8986	butte	butten	1	-0.25251144499813616	butte	butten	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
1055	Stra L 6	III_11_0050	Oberweier	7.89815, 48.37746	7.89815	48.37746	bißerli	hagebutte	0	-0.7815579410052661	bißerli	hagebutte	0	-0.5955950302609602	Beißerle	Hagebutte	0	-0.48323353219796433
1056	Hag K 2	na	Bremmelbach	7.90023, 48.986	7.90023	48.986	å̄rschkitzel	na	999	527.7358915701176	arschkitzl	na	999	529.1860287263053	Arschkitzel	na	999	529.091394870162
1057	Stra L 2	III_11_0051	Oberschopfheim	7.90095, 48.39821	7.90095	48.39821	hägemark	hagebutte	0	-0.7815579410052661	hegemark	hagebutte	0	-0.5955950302609602	Hägemark	Hagebutte	0	-0.48323353219796433
1058	Co o 12	na	Heuweiler	7.9028, 48.0513	7.9028	48.0513	hagebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1059	Co v 2	na	Ebnet	7.90282, 47.98715	7.90282	47.98715	hagebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1060	Co v 1	na	Littenweiler	7.90338, 47.97778	7.90338	47.97778	hagebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1061	Stra p 8	III_9_0081	Zierolshofen, Zierolshofen	7.9036, 48.60838	7.9036	48.60838	hanwebudde	haewebudde	1	-0.25251144499813616	hawebutte	hawebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1062	Co R7	III_15_0075	Häg-Rohrberg, Rohrberg	7.90412, 47.7181	7.90412	47.7181	hāgebudde	hagebutte	3	0.8055815470161238	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1063	Co Y 14	III_16_0117	Wehr, Wehr	7.9045, 47.62927	7.9045	47.62927	hagebutte	hagebudde	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1064	Hag Y 7	III_7_0102	Rohrwiller, Rohrweiler	7.90543, 48.75592	7.90543	48.75592	budde	boddä	2	0.27653505100899384	butte	botte	1	-0.06528309456870167	Butte	Butte	0	-0.48323353219796433
1065	Hag Y 3	III_7_0097, III_7_0096	Schirrhein, Schirrhein	7.90562, 48.80154	7.90562	48.80154	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
1066	Stra Z 5	na	Freiamt	7.90612, 48.17863	7.90612	48.17863	hiaf̆ele	na	999	527.7358915701176	hiefle	na	999	529.1860287263053	Hiefele	na	999	529.091394870162
1067	Co R2	III_15_0070	Ehrsberg, Ehrsberg	7.90629, 47.74318	7.90629	47.74318	hagebudde	hagebudde	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1068	Stra h 1	III_8_0091	Herlisheim, Herlisheim (Herrlisheim), Herlisheim	7.90651, 48.72976	7.90651	48.72976	budd, budde	liesbudde, läusebudde, budde	999	527.7358915701176	butt, butte	butte, liesbutte	999	529.1860287263053	Butte	Liesbutte, Butte	999	529.091394870162
1069	Stra L 13	III_11_0061	Kuhbach, Kuhbach, Kuhbach	7.90787, 48.33884	7.90787	48.33884	hagebutte, biesserle	bisserli	2	0.27653505100899384	bißerle, hagebutte	bißerli	1	-0.06528309456870167	Hagebutte, Beißerle	Beißerle	999	529.091394870162
1070	co g 7	III_12_0137	Sexau, Sexau	7.90788, 48.10424	7.90788	48.10424	hagebūtte	hagebütte	1	-0.25251144499813616	hagebutte	hagebütte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1071	Stra D 15	III_10_0119	Hofweier, Hofweier	7.90797, 48.42392	7.90797	48.42392	juckpulver	juckpulver	0	-0.7815579410052661	jukpulver	jukpulver	0	-0.5955950302609602	Juckpulver	Juckpulver	0	-0.48323353219796433
1072	Co v 10	III_13_0149	Kappel, Kappel	7.90831, 47.96423	7.90831	47.96423	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1073	Co o 11	III_13_0066	Buchholz i.Br., Buchholz	7.91201, 48.08253	7.91201	48.08253	hagebudde	hagebudde	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1074	Hag K 12	III_5_0100	Hermersweiler (Hermerswiller), Hermersweiler	7.91205, 48.93588	7.91205	48.93588	butte, kitzler	butte, kitzler	0	-0.7815579410052661	butte, kitzler	butte, kitzler	0	-0.5955950302609602	Kitzler, Butte	Kitzler, Butte	0	-0.48323353219796433
1075	Hag C 1	III_4_0100	Weißenburg-Weiler, Weissenburg-Weiler	7.91271, 49.0377	7.91271	49.0377	ŏschkitzle	årschkitzle	2	0.27653505100899384	arschkitzle	arschkitzle	0	-0.5955950302609602	Arschkitzel	Arschkitzel	0	-0.48323353219796433
1076	Co K4	III_14_0161	Utzenfeld, Utzenfeld	7.91301, 47.80054	7.91301	47.80054	hagebutzge	hagebutte	2	0.27653505100899384	hagebutzge	hagebutte	2	0.4650288411235568	Hagebutte	Hagebutte	0	-0.48323353219796433
1077	Hag C 4	III_4_0091	Rott, Rott	7.91304, 49.02495	7.91304	49.02495	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1078	na	III_10_0052	Legelshurst	7.91306, 48.56803	7.91306	48.56803	na	haubutte	999	527.7358915701176	na	hawbutte	999	529.1860287263053	na	Hagebutte	999	529.091394870162
1079	Hag K 13	III_5_0096	Schönenburg (Schoenenbourg), Schönenburg	7.91332, 48.95207	7.91332	48.95207	håfebutze	hafenbutz	3	0.8055815470161238	hafebutze	hafenbutz	2	0.4650288411235568	Hagebutte	Hagebutte	0	-0.48323353219796433
1080	Co Ya 1	III_17_0047	Wallbach, Wallbach	7.91336, 47.56871	7.91336	47.56871	hagebudde	hagebutte	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1081	Stra h 2	III_8_0090	Offendorf, Offendorf	7.91375, 48.71167	7.91375	48.71167	butte	butte	0	-0.7815579410052661	butte	butte	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
1082	Co Y 11	III_16_0118	Öfflingen (Öflingen), Öflingen	7.91396, 47.59228	7.91396	47.59228	hagebudde	buddebeeri	0	-0.7815579410052661	hagebutte	buttebeere	0	-0.5955950302609602	Hagebutte	Butterbeere	0	-0.48323353219796433
1083	Co R3	III_15_0071	Häg (bei Mambach), Häg	7.91432, 47.73207	7.91432	47.73207	hagebuddi	hagebŭtte	4	1.3346280430232536	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1084	Hag R 5/2	na	Betschdorf	7.91634, 48.89883	7.91634	48.89883	butta	na	999	527.7358915701176	butte	na	999	529.1860287263053	Butte	na	999	529.091394870162
1085	Hag R 6	III_6_0083	Niederbetschdorf, Niederbetschdorf	7.91693, 48.8985	7.91693	48.8985	häjebutte	hagebutte	2	0.27653505100899384	hajebutte	hagebutte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1086	Co C5	na	Muggenbrunn	7.91725, 47.857	7.91725	47.857	hagebudde	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1087	Stra D 3	III_10_0130	Weier, Weier	7.91766, 48.49812	7.91766	48.49812	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1088	Hag C 5	na	Oberhoffen-lès-Wissembourg	7.91832, 49.01679	7.91832	49.01679	arschkitzel	na	999	527.7358915701176	arschkitzl	na	999	529.1860287263053	Arschkitzel	na	999	529.091394870162
1089	Stra D 12	na	Waltersweier	7.91883, 48.48554	7.91883	48.48554	hagebutta	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1090	Hag Y 2	III_7_0106	Schirrhofen, Schirrhofen	7.9193, 48.8066	7.9193	48.8066	butt	butt	0	-0.7815579410052661	butt	butt	0	-0.5955950302609602	Butte	Butte	0	-0.48323353219796433
1091	Stra p 6	III_9_0083	Holzhausen	7.92018, 48.62595	7.92018	48.62595	juggbulwer	hagebutte	0	-0.7815579410052661	jukpulver	hagebutte	0	-0.5955950302609602	Juckpulver	Hagebutte	0	-0.48323353219796433
1092	Co g 15	III_12_0129	Keppenbach, Frei Keppenbach, Keppenbach	7.92037, 48.14437	7.92037	48.14437	hagebutte, hiēfe	hagebutte	999	527.7358915701176	hagebutte, hiefe	hagebutte	999	529.1860287263053	Hagebutte, Hiefe	Hagebutte	999	529.091394870162
1093	Stra w 12	III_10_0059	Sand, Sand	7.92148, 48.53823	7.92148	48.53823	hauebutte	hagebutte	1	-0.25251144499813616	hawebutte	hagebutte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1094	Hag R 1, Hag K 11 R 1	III_5_0102	Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf), Hohweiler	7.92307, 48.91408	7.92307	48.91408	budde, butte	hagebutt	0	-0.7815579410052661	butte	hagebutt	0	-0.5955950302609602	Butte	Hagebutte	0	-0.48323353219796433
1095	Stra S 4	III_11_0122	Reichenbach (Gengb.), Reichenbach	7.9231, 48.33196	7.9231	48.33196	bisserli	hagebutte	0	-0.7815579410052661	bißerli	hagebutte	0	-0.5955950302609602	Beißerle	Hagebutte	0	-0.48323353219796433
1096	Co K9	III_14_0162	Tunau, Tunau	7.92311, 47.78574	7.92311	47.78574	hāgebudde	haagebudde	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1097	na	III_10_0064	Griesheim	7.924, 48.51041	7.924	48.51041	na	heckemarie	999	527.7358915701176	na	hegemarie	999	529.1860287263053	na	Hagemarie	999	529.091394870162
1098	Co o 3	na	Föhrental (Föhrenthal)	7.92468, 48.0349	7.92468	48.0349	hagabuda	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1099	Co g 13	III_12_0127, III_12_0126	Freiamt-Reichenbach	7.92477, 48.15747	7.92477	48.15747	hagebutte	hüefe	0	-0.7815579410052661	hagebutte	hiefe	0	-0.5955950302609602	Hagebutte	Hiefe	0	-0.48323353219796433
1100	Co C3	na	Aftersteg (bei Todtnau)	7.92836, 47.843	7.92836	47.843	hagebutzge	na	999	527.7358915701176	hagebutze	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1101	Stra p 1	III_9_0085	Rheinbischofsheim, Rheinbischofsheim	7.92904, 48.65493	7.92904	48.65493	hāgebutte	hawebudde	4	1.3346280430232536	hagebutte	hawebutte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1102	Hag C 6	III_4_0092	Steinselz (Steinseltz), Steinselz	7.93035, 49.0109	7.93035	49.0109	arschkitzel	arschkitzle	2	0.27653505100899384	arschkitzl	arschkitzle	1	-0.06528309456870167	Arschkitzel	Arschkitzel	0	-0.48323353219796433
1103	Stra D 4	na	Bühl	7.93242, 48.4947	7.93242	48.4947	hagebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1104	Co R11	III_15_0083	Gersbach, Gersbach	7.93271, 47.69725	7.93271	47.69725	bubbä	bubbe	1	-0.25251144499813616	bubbe	bubbe	0	-0.5955950302609602	Bubbe	Bubbe	0	-0.48323353219796433
1105	Stra h 8	III_8_0092	Freistett, Freistett	7.93582, 48.67138	7.93582	48.67138	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1106	Hag K 3	III_5_0092	Ingolsheim, Ingolsheim	7.93636, 48.97357	7.93636	48.97357	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1107	Stra L 3	III_11_0063	Diersburg, Diersburg	7.93733, 48.40041	7.93733	48.40041	hågebudde	hagebutte	3	0.8055815470161238	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1108	Co K2	III_14_0166	Schlechtnau, Schlechtnau	7.93888, 47.8175	7.93888	47.8175	hagebutzge	hagebuzge	1	-0.25251144499813616	hagebutzge	hagebutzge	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1109	Co K3	III_14_0165	Geschwend, Geschwend	7.93964, 47.80434	7.93964	47.80434	hagebutte	hagebuzge	2	0.27653505100899384	hagebutte	hagebutzge	2	0.4650288411235568	Hagebutte	Hagebutte	0	-0.48323353219796433
1110	Stra S 6	III_11_0128, III_11_0129, III_11_0127	Seelbach, Seelbach	7.94104, 48.30987	7.94104	48.30987	hagenbudde	hagebutte	3	0.8055815470161238	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1111	Hag K 10	III_5_0109	Hofen (Hoffen), Hofen	7.9412, 48.92766	7.9412	48.92766	hackebutt	arschkitzler	0	-0.7815579410052661	hagebutt	arschkitzler	0	-0.5955950302609602	Hagebutte	Arschkitzel	0	-0.48323353219796433
1112	Co v 3	III_13_0069	Wittental, Wittental	7.94267, 48.00437	7.94267	48.00437	hagebutte	hagebudde	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1113	Hag K 5	III_5_0097	Hunspach, Hunspach	7.94316, 48.9536	7.94316	48.9536	budde, arschkitzle	budde, arschkitzle	0	-0.7815579410052661	butte, arschkitzle	butte, arschkitzle	0	-0.5955950302609602	Arschkitzel, Butte	Arschkitzel, Butte	0	-0.48323353219796433
1114	Co C4	III_14_0071	Todtnauberg, Todtnauberg	7.94335, 47.85074	7.94335	47.85074	hagebutze	hagebutte	1	-0.25251144499813616	hagebutze	hagebutte	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
1115	Stra D 8	III_10_0127, III_10_0128	Offenburg, Offenburg	7.9447, 48.47195	7.9447	48.47195	hagäbuttä	hagebutte	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1116	Co v 8	III_13_0150	Oberried, Oberried, Oberried	7.94506, 47.93146	7.94506	47.93146	hagäbuttä, martisbeer	hagebutte	2	0.27653505100899384	hagebutte, martisbeer	hagebutte	999	529.1860287263053	Hagebutte, Martisbeer	Hagebutte	999	529.091394870162
1117	Stra D 14	III_10_0120	Zunsweier, Zunsweier	7.94627, 48.42199	7.94627	48.42199	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1118	Co K1	III_14_0167	Todtnau, Todtnau	7.94634, 47.82887	7.94634	47.82887	hagebutzge	hagebutzge	0	-0.7815579410052661	hagebutzge	hagebutzge	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1119	Hag K 9	III_5_0103	Leitersweiler (Leiterswiller), Leitersweiler	7.94768, 48.92407	7.94768	48.92407	årschkitzler	årschkitzler	0	-0.7815579410052661	arschkitzler	arschkitzler	0	-0.5955950302609602	Arschkitzel	Arschkitzel	0	-0.48323353219796433
1120	Stra D 5	III_10_0060	Bohlsbach	7.94796, 48.49264	7.94796	48.49264	hiefe	hagebutte, hiefdärn	0	-0.7815579410052661	hiefe	hagebutte, hifdern	0	-0.5955950302609602	Hiefe	Hifelder, Hagebutte	0	-0.48323353219796433
1121	Co Y 7	III_16_0119	Hütten, Hütten	7.94873, 47.62902	7.94873	47.62902	hagebutte	hagebutte	0	-0.7815579410052661	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1122	Co C6	III_14_0069	Sankt Wilhelm, St. Wilhelm, Sankt Wilhelm	7.94887, 47.89511	7.94887	47.89511	hagebude, madisbeer	hagäbudä	2	0.27653505100899384	hagebutte, martisbeer	hagebutte	999	529.1860287263053	Hagebutte, Martisbeer	Hagebutte	999	529.091394870162
1123	Co o 4	na	Unterglottertal-Ohrensbach	7.95, 48.04291	7.95	48.04291	hagebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1124	Co v 5	na	Zarten	7.95028, 47.97747	7.95028	47.97747	hagebudde	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1125	Stra S 7	III_11_0130	Wittelbach	7.95069, 48.29243	7.95069	48.29243	hagebudd	juckpulver	0	-0.7815579410052661	hagebutt	jukpulver	0	-0.5955950302609602	Hagebutte	Juckpulver	0	-0.48323353219796433
1126	Co R4	na	Happach	7.95137, 47.7412	7.95137	47.7412	hagäbutti	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1127	na	III_5_0088	Riedselz	7.95195, 48.99281	7.95195	48.99281	na	butte, arschkitzle	0	-0.7815579410052661	na	butte, arschkitzle	0	-0.5955950302609602	na	Arschkitzel, Butte	0	-0.48323353219796433
1128	Hag C 2	III_4_0094, III_4_0093	Weißenburg (Wissembourg), Weißenburg, Weißenburg	7.9521, 49.03733	7.9521	49.03733	arschkitzel	hagebutte, arschkitzle	2	0.27653505100899384	arschkitzl	hagebutte, arschkitzle	1	-0.06528309456870167	Arschkitzel	Hagebutte, Arschkitzel	999	529.091394870162
1129	Hag Y 8	na	Drusenheim	7.95234, 48.7651	7.95234	48.7651	budde	na	999	527.7358915701176	butte	na	999	529.1860287263053	Butte	na	999	529.091394870162
1130	Co v 7	na	Kirchzarten	7.95261, 47.96345	7.95261	47.96345	hâgebutte	na	999	527.7358915701176	hagebutte	na	999	529.1860287263053	Hagebutte	na	999	529.091394870162
1131	Co K11	III_14_0169	Präg-Herrenschwand, Präg-Herrenschwand	7.95327, 47.76746	7.95327	47.76746	hagebutte	hagebudde	2	0.27653505100899384	hagebutte	hagebutte	0	-0.5955950302609602	Hagebutte	Hagebutte	0	-0.48323353219796433
1132	Stra Z 2	III_12_0049	Dörlinbach, Dörlinbach	7.95383, 48.24804	7.95383	48.24804	juckpulver	juckbulver	1	-0.25251144499813616	jukpulver	jukpulver	0	-0.5955950302609602	Juckpulver	Juckpulver	0	-0.48323353219796433
1133	Stra S 8	III_11_0131	Schuttertal, Schuttertal	7.95562, 48.27087	7.95562	48.27087	hagebutte	hagebutten	1	-0.25251144499813616	hagebutte	hagebutten	1	-0.06528309456870167	Hagebutte	Hagebutte	0	-0.48323353219796433
