	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
650	KST F12	III_22_0003	Ettlingenweier, Ettlingenweier	8.38589, 48.92887	leicht	l ei ch t	leich	l ei ch	1
651	TUTT r3	III_34_0006	Hubertshofen, Hubertshofen	8.38827, 47.96002	līcht	l ī ch t	liecht	l ie ch t	2
652	TUTT N3	III_37_0004	Mauchen, Mauchen	8.39032, 47.73994	licht	l i ch t	liecht	l ie ch t	1
653	KST r4	III_20_0006	Leopoldshafen, Leopoldshafen	8.3923, 49.09933	leicht	l ei ch t	leich	l ei ch	1
654	TUTT N7	III_37_0007	Untereggingen, Untereggingen	8.39385, 47.69277	liich	l ii ch	liicht	l ii ch t	1
655	KST N13	III_23_0006	Völkersbach, Völkersbach	8.39644, 48.8701	leichd	l ei ch d	leicht	l ei ch t	1
656	TUTT U2	III_38_0001	Rechberg, Rechberg	8.39987, 47.6501	līcht	l ī ch t	lich	l i ch	2
657	KST N4	III_23_0007	Schluttenbach, Schluttenbach	8.40022, 48.89885	leich	l ei ch	leicht	l ei ch t	1
658	TUTT F13	III_36_0010, III_36_0009, III_36_0008	Dillendorf, Dillendorf	8.40272, 47.79846	līchde	l ī ch d e	liecht	l ie ch t	4
659	TUTT y11	III_35_0009	Bachheim, Bachheim	8.4031, 47.85931	līch	l ī ch	liicht	l ii ch t	3
660	KST F3	III_21_0003	Karlsruhe-Rüppurr, Karlsruhe-Rüppurr	8.406, 48.97394	leichd	l ei ch d	leiche	l ei ch e	1
661	KST r3	III_20_0005	Linkenheim, Linkenheim	8.40844, 49.12418	leich	l ei ch	leiche	l ei ch e	1
662	KST k1	III_19_0003	Rheinsheim, Rheinsheim	8.40954, 49.23272	laïcht	l a ï ch t	leicht	l ei ch t	2
663	TUTT k7	III_34_0001	Tannheim, Tannheim	8.41033, 47.99946	liicht	l ii ch t	liecht	l ie ch t	1
664	TUTT U12	III_38_0011	Grießen, Griessen	8.4114, 47.62774	liich	l ii ch	liech	l ie ch	1
665	KST r2	III_20_0003, III_20_0004	Hochstetten, Hochstetten	8.41566, 49.13702	lich	l i ch	leiche	l ei ch e	2
666	TUTT k8	III_33_0004, III_33_0003, III_33_0005	Pfaffenweiler, Pfaffenweiler	8.41798, 48.03273	liich	l ii ch	lichd	l i ch d	2
667	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	licht	l i ch t	liecht	l ie ch t	1
668	TUTT F7	III_36_0016	Schwaningen, Schwaningen	8.42524, 47.77843	liechd	l ie ch d	liecht	l ie ch t	1
669	TUTT r2	III_34_0002	Wolterdingen, Wolterdingen	8.42701, 47.96861	lich	l i ch	liecht	l ie ch t	2
670	TUTT c8	III_32_0009	Mönchweiler, Mönchweiler	8.42939, 48.09993	licht	l i ch t	liecht	l ie ch t	1
671	TUTT F12	III_36_0011	Lembach, Lembach	8.43056, 47.80389	līcht	l ī ch t	liich	l ii ch	3
672	TUTT y9	III_35_0006	Döggingen, Döggingen	8.43444, 47.8919	līchd	l ī ch d	liecht	l ie ch t	3
673	TUTT N1	III_37_0009	Stühlingen, Stühlingen	8.44659, 47.74541	līcht	l ī ch t	liicht	l ii ch t	2
674	Ma f1/1	II_58_0061	Mannheim-Sandhofen, Mannheim-Sandhofen, Mannheim-Sandhofen	8.44789, 49.5433	laicht	l a i ch t	leich	l ei ch	2
675	KST y 5	III_21_0004	Rintheim, Rintheim	8.45071, 49.0099	leiche	l ei ch e	leich	l ei ch	1
676	TUTT F11	III_36_0012	Lausheim, Lausheim	8.45286, 47.81178	līcht	l ī ch t	liich	l ii ch	3
677	TUTT k2	III_33_0006	Rietheim, Rietheim	8.45381, 48.02981	līcht	l ī ch t	licht	l i ch t	1
678	TUTT U6	III_38_0013	Weisweil, Weisweil	8.45797, 47.64517	liecht	l ie ch t	lich	l i ch	2
679	TUTT k1	III_33_0070, III_33_0072, III_33_0069	Vilingen, Villingen	8.45901, 48.0567	liicht	l ii ch t	leiche	l ei ch e	2
680	TUTT c5	III_32_0006	Neuhausen, Neuhausen	8.45905, 48.13221	liich	l ii ch	liecht	l ie ch t	2
681	Ma h1/2	II_59_0044, II_59_0038, II_59_0055, II_59_0040, II_59_0048, II_59_0058, II_59_0049, II_59_0051, II_59_0047, II_59_0060, II_59_0062, II_59_0054	Mannheim, Mannheim	8.46678, 49.4865	leich	l ei ch	leiche	l ei ch e	1
682	TUTT k5	III_33_0008	Klengen, Klengen	8.46686, 48.00388	liich	l ii ch	liecht	l ie ch t	2
683	TUTT c7	III_32_0008	Obereschach, Obereschach	8.46928, 48.10596	liicht	l ii ch t	lich	l i ch	2
684	TUTT k3	III_33_0007	Marbach, Marbach	8.47117, 48.03143	liecht	l ie ch t	leiche	l ei ch e	3
685	TUTT r9	III_34_0005	Aufen, Aufen	8.47258, 47.964	liachd	l i a ch d	liacht	l i a ch t	1
686	KST c1	III_18_0010	Rheinhausen, Rheinhausen	8.47341, 49.28141	lā̠ĭchd	l ā ̠ ĭ ch d	leicht	l ei ch t	4
687	KST r5	III_20_0009	Friedrichstal, Friedrichstal	8.48091, 49.10481	leich	l ei ch	leicht	l ei ch t	1
688	KST c2	III_18_0014, III_18_0013, III_18_0011, III_18_0012	Oberhausen, Oberhausen	8.48324, 49.26035	leich	l ei ch	laicht	l a i ch t	2
689	TUTT U9	III_38_0016	Dettighofen, Dettighofen	8.48357, 47.62374	lichd	l i ch d	liich	l ii ch	2
690	TUTT y6	III_35_0008	Achdorf-Aselfingen, Achdorf	8.48733, 47.84	liecht	l ie ch t	lihcht	l i h ch t	1
691	TUTT r7	III_34_0016, III_34_0015, III_34_0120	Hüfingen, Hüfingen	8.48886, 47.92431	licht	l i ch t	liechd	l ie ch d	2
692	KST r6	III_20_0010	Graben, Graben	8.48928, 49.16535	leich	l ei ch	leiche	l ei ch e	1
693	TUTT y8	III_35_0007	Hausen vor Wald, Hausen	8.49054, 47.89134	līchd	l ī ch d	liich	l ii ch	3
694	Ma h2/3, Ma h2/1, Ma h2/2	II_59_0064	Neckarau, Mannheim-Neckarau, Mannheim	8.49104, 49.45335	leicht	l ei ch t	leich	l ei ch	1
695	TUTT F9	III_36_0004	Grimmelshofen, Grimmelshofen	8.49573, 47.78613	līchd	l ī ch d	licht	l i ch t	2
696	KST l9	III_19_0011, III_19_0012, III_19_0009, III_19_0010	Neudorf, Neudorf	8.49692, 49.17524	leichd	l ei ch d	leicht	l ei ch t	1
697	TUTT F10	III_36_0013	Blumegg, Blumegg	8.49815, 47.80904	līcht	l ī ch t	liicht	l ii ch t	2
698	KST d2	III_18_0009, III_18_0008	Altlußheim, Altlussheim	8.49951, 49.30106	laicht	l a i ch t	leicht	l ei ch t	1
699	TUTT r8	III_34_0013, III_34_0009, III_34_0010, III_34_0007, III_34_0011, III_34_0012	Donaueschingen, Donaueschingen	8.50052, 47.95113	līch	l ī ch	liecht	l ie ch t	3
700	TUTT s6	III_34_0019	Donaueschingen-Allmendshofen, Donaueschingen-Allmendshofen	8.50063, 47.9405	līcht	l ī ch t	liecht	l ie ch t	2
701	TUTT d3	III_32_0118	Weilersbach, Weilersbach	8.50084, 48.09608	līcht	l ī ch t	liicht	l ii ch t	2
702	KST O8	III_23_0009, III_23_0010	Langenalb, Langenalb	8.50104, 48.84402	leich	l ei ch	leicht	l ei ch t	1
703	TUTT d2	III_32_0007	Kappel, Kappel	8.50341, 48.11215	liech	l ie ch	liecht	l ie ch t	1
704	KST O1	III_22_0014	Langensteinbach, Langensteinbach	8.50638, 48.915	leich	l ei ch	leicht	l ei ch t	1
705	TUTT V4,5	III_38_0017	Baltersweil, Baltersweil	8.51054, 47.63723	lichd	l i ch d	liichd	l ii ch d	1
706	KST d8	III_18_0016	Waghäusel, Waghäusel	8.51733, 49.25118	leischd	l ei sch d	leischt	l ei sch t	1
707	KST s4	III_20_0011	Neuthard, Neuthard	8.52086, 49.1278	leichd	l ei ch d	leicht	l ei ch t	1
708	KST d3	III_18_0017	Neulußheim, Neulußheim	8.522, 49.29291	leichd	l ei ch d	leicht	l ei ch t	1
709	MH Q7	II_60_0033	Ketsch, Ketsch	8.52432, 49.3678	lǎischt	l ǎ i sch t	leich	l ei ch	3
710	KST z6	III_21_0014, III_21_0015	Berghausen, Berghausen	8.52712, 49.00389	leich	l ei ch	leicht	l ei ch t	1
711	TUTT G1	III_36_0018, III_36_0017	Fützen, Fützen	8.5291, 47.80794	lïcht	l ï ch t	liecht	l ie ch t	2
712	MH H10/1	II_59_0074	Rheinau, Rheinau	8.53056, 49.42924	leischt	l ei sch t	leich	l ei ch	2
713	TUTT l2	III_33_0017, III_33_0018, III_33_0016	Bad Dürrheim, Bad Dürrheim	8.53214, 48.01807	licht	l i ch t	liecht	l ie ch t	1
714	MH H2	II_59_0067	Feudenheim, Feudenheim	8.53299, 49.4864	lāischt	l ā i sch t	leich	l ei ch	3
715	MH Q1	II_60_0032	Brühl, Brühl	8.53485, 49.3951	leicht	l ei ch t	leischt	l ei sch t	1
716	TUTT z3	III_35_0015, III_35_0013, III_35_0014	Sumpfohren, Sumpfohren	8.53796, 47.90851	līcht	l ī ch t	liicht	l ii ch t	2
717	TUTT z6	III_35_0017	Riedböhringen, Riedböhringen	8.53811, 47.87011	līcht	l ī ch t	liëcht	l i ë ch t	2
718	KST s3	III_20_0016	Karlsdorf, Karlsdorf	8.54164, 49.1363	leich	l ei ch	leicht	l ei ch t	1
719	TUTT s7	III_34_0023	Aasen, Aasen	8.5512, 47.98	liicht	l ii ch t	liich	l ii ch	1
720	KST s8	III_20_0022, III_20_0021, III_20_0023	Untergrombach, Untergrombach	8.55318, 49.0861	leichd	l ei ch d	leiche	l ei ch e	1
721	TUTT z5	III_35_0016	Fürstenberg, Fürstenberg	8.55367, 47.89124	lich	l i ch	liech	l ie ch	1
722	TUTT s5	III_34_0018	Pfohren, Pfohren	8.55997, 47.9474	līcht	l ī ch t	liecht	l ie ch t	2
723	MH H6	II_59_0068	Seckenheim, Seckenheim	8.56313, 49.46724	leischt	l ei sch t	leicht	l ei ch t	1
724	MH H3	II_59_0069	Ilvesheim, Ilvesheim	8.56668, 49.47129	laicht	l a i ch t	leicht	l ei ch t	1
725	TUTT V3	III_38_0019, III_38_0018	Lottstetten, Lottstetten	8.56963, 47.62576	liich	l ii ch	liecht	l ie ch t	2
726	MH Q2	II_60_0035, II_60_0034	Schwetzingen, Schwetzingen	8.57064, 49.38567	leischt	l ei sch t	leichd	l ei ch d	2
727	KST G4	III_22_0017	Wilferdingen, Wilferdingen	8.57281, 48.9487	leichd	l ei ch d	leicht	l ei ch t	1
728	TUTT V2	III_38_0022, III_38_0020, III_38_0021	Jestetten, Jestetten	8.57572, 47.65297	liich	l ii ch	liecht	l ie ch t	2
729	MH Q6	II_60_0092	Oftersheim, Oftersheim	8.58107, 49.36823	leischt	l ei sch t	leichd	l ei ch d	2
730	MH Q3	II_60_0036	Plankstadt, Plankstadt	8.59271, 49.39179	leischt	l ei sch t	leiche	l ei ch e	2
731	TUTT V1	III_38_0023	Altenburg, Altenburg	8.59899, 47.65513	liecht	l ie ch t	lich	l i ch	2
732	KST O5	III_23_0015	Dietlingen, Dietlingen	8.60093, 48.89654	leich	l ei ch	leicht	l ei ch t	1
733	KST d7	III_18_0019	Sankt Leon, Sankt Leon	8.6025, 49.26526	leicht	l ei ch t	leiche	l ei ch e	1
734	MH z3	II_58_0067	Heddesheim, Heddesheim	8.60327, 49.50529	leischt	l ei sch t	leicht	l ei ch t	1
735	TUTT s2	III_34_0025	Oberbaldingen, Oberbaldingen	8.60629, 47.97542	līch	l ī ch	lich	l i ch	1
736	TUTT z9	III_35_0021	Riedöschingen, Riedöschingen	8.6077, 47.84306	līcht	l ī ch t	liecht	l ie ch t	2
737	MH H4	II_59_0070	Ladenburg, Ladenburg	8.61098, 49.47244	leischd	l ei sch d	leicht	l ei ch t	2
738	KST z4	III_21_0018	Wössingen, Wössingen	8.61142, 49.01017	leicht	l ei ch t	leichd	l ei ch d	1
739	KST G8	III_22_0024, III_22_0018, III_22_0020, III_22_0021, III_22_0019	Königsbach, Stein, Königsbach	8.61207, 48.96515	laichd	l a i ch d	leicht	l ei ch t	2
740	TUTT s3	III_34_0026	Unterbaldingen, Unterbaldingen	8.61256, 47.96992	līch	l ī ch	lich	l i ch	1
741	TUTT G3	III_36_0025	Kommingen, Kommingen	8.61478, 47.81599	līchd	l ī ch d	liicht	l ii ch t	3
742	TUTT z1	III_35_0023	Gutmadingen, Gutmadingen	8.61605, 47.91149	līcht	l ī ch t	lich	l i ch	2
743	KST G10	III_22_0022	Bilfingen, Bilfingen	8.61996, 48.95027	leicht	l ei ch t	leich	l ei ch	1
744	MH Q4	II_60_0037	Eppelheim, Eppelheim	8.62885, 49.40164	laicht	l a i ch t	leicht	l ei ch t	1
745	KST d6	III_18_0021	Rot, Rot	8.63137, 49.26348	leichd	l ei ch d	leicht	l ei ch t	1
746	KST s1	III_20_0024	Ubstadt, Ubstadt	8.6322, 49.16181	leich	l ei ch	leicht	l ei ch t	1
747	TUTT G5	III_36_0026	Uttenhofen, Uttenhofen	8.63235, 47.80782	liech	l ie ch	liecht	l ie ch t	1
748	KST G11	III_22_0023	Ersingen, Ersingen	8.63492, 48.93324	leichd	l ei ch d	leiche	l ei ch e	1
749	TUTT s1	III_34_0024	Öfingen, Öfingen	8.63525, 47.99144	liechd	l ie ch d	liecht	l ie ch t	1
750	KST s9	III_20_0027	Helmsheim, Helmsheim	8.64229, 49.08509	leich	l ei ch	leicht	l ei ch t	1
751	KST d5	III_18_0020	Walldorf, Walldorf	8.64294, 49.3028	leischd	l ei sch d	leicht	l ei ch t	2
752	KST l6	III_19_0016	Stettfeld, Stettfeld	8.64516, 49.18353	leichd	l ei ch d	leicht	l ei ch t	1
753	MH H9	II_59_0075	Heidelberg-Wieblingen, Wieblingen	8.64805, 49.42539	laischt	l a i sch t	laich	l a i ch	2
754	KST l4	III_19_0018, III_19_0017, III_19_0020, III_19_0019	Mingolsheim, Mingolsheim	8.65316, 49.21986	leicht	l ei ch t	leiche	l ei ch e	1
755	MH Q5	II_60_0038	Sandhausen, Sandhausen	8.65837, 49.34236	leicht	l ei ch t	lescht	l e sch t	1
756	TUTT G6	III_36_0020	Tengen, Tengen	8.66036, 47.81721	liechd	l ie ch d	liich	l ii ch	2
757	KST P1	III_22_0026	Ispringen , Ispringen	8.66764, 48.91655	leicht	l ei ch t	leich	l ei ch	1
758	TUTT A2	III_35_0025	Leipferdingen, Leipferdingen	8.66787, 47.86461	līch	l ī ch	liech	l ie ch	2
759	KST P2	III_23_0032, III_23_0029, III_23_0030, III_23_0031	Brötzingen, Pforzheim-Brötzingen	8.66799, 48.889	leicht	l ei ch t	leich	l ei ch	1
760	MH J2	II_59_0076	Dossenheim, Dossenheim	8.66806, 49.44988	leicht	l ei ch t	leischt	l ei sch t	1
761	MH A3	II_58_0070	Hohensachsen, Hohensachsen	8.66935, 49.51919	laischd	l a i sch d	leischd	l ei sch d	1
762	KST m10	III_19_0027	Zeutern, Zeutern	8.67522, 49.17718	laicht	l a i ch t	leicht	l ei ch t	1
763	KST A6	III_21_0023	Diedelsheim, Diedelsheim	8.67848, 49.04109	leichd	l ei ch d	leicht	l ei ch t	1
764	KST e10	III_18_0024	Malschenberg, Malschenberg	8.67996, 49.25599	leichd	l ei ch d	leicht	l ei ch t	1
765	KST m1	III_19_0022	Malsch , Malsch <Maleck>	8.68153, 49.24579	leich	l ei ch	leicht	l ei ch t	1
766	KST A7	III_21_0024	Rinklingen , Rinklingen	8.6832, 49.03485	leich	l ei ch	leicht	l ei ch t	1
767	TUTT H7, TUTT H12	III_36_0031	Beuren a(m) R(ied), Büsslingen, Büsslingen	8.6839, 47.79252	liicht	l ii ch t	liech	l ie ch	2
768	MH J3/1, MH J3/2	II_59_0077	Handschuhsheim, Heidelberg-Handschuhsheim, Heidelberg-Handschuhsheim	8.68613, 49.42774	leich	l ei ch	leicht	l ei ch t	1
769	TUTT P6	III_37_0013, III_37_0012, III_37_0011, III_37_0010	Büsingen, Büsingen	8.69282, 47.69702	liëcht	l i ë ch t	liecht	l ie ch t	1
770	KST P3/4, KST P3/3, KST P3/2	III_23_0039, III_23_0050, III_23_0037, III_23_0052, III_23_0048, III_23_0054, III_23_0038, III_23_0042, III_23_0045, III_23_0041, III_23_0053, III_23_0047, III_23_0046, III_23_0036	Pforzheim, Pforzheim	8.70025, 48.89013	leich	l ei ch	leiche	l ei ch e	1
771	KST e9	III_18_0025	Rauenberg, Rauenberg	8.70096, 49.27036	leichd	l ei ch d	leicht	l ei ch t	1
772	TUTT J2 /2	III_36_0036, III_36_0037, III_36_0038	Schlatt (am Randen), Schlatt	8.70119, 47.76891	līich	l ī i ch	liicht	l ii ch t	2
773	TUTT H9	III_36_0035	Weil, Weil	8.7018, 47.81859	līch	l ī ch	liecht	l ie ch t	3
774	MH A4	II_58_0076	Rippenweier, Rippenweier	8.70861, 49.50646	lāischt	l ā i sch t	leicht	l ei ch t	2
775	KST e11	III_18_0026	Rotenberg, Rotenberg	8.71207, 49.25813	leiche	l ei ch e	leicht	l ei ch t	1
776	TUTT t5	III_34_0038	Zimmern, Zimmern	8.71521, 47.94848	līchd	l ī ch d	lich	l i ch	2
777	KST t4	III_20_0029	Münzesheim, Münzesheim	8.71579, 49.12246	laicht	l a i ch t	leich	l ei ch	2
778	TUTT t1	III_34_0032	Esslingen, Esslingen	8.71709, 47.99269	līcht	l ī ch t	liicht	l ii ch t	2
779	TUTT H6	III_36_0033	Binningen, Binningen	8.72585, 47.79296	licht	l i ch t	leiche	l ei ch e	2
780	KST H2	III_22_0032, III_22_0031	Bauschlott, Bauschlott	8.72785, 48.97051	leich	l ei ch	leicht	l ei ch t	1
781	TUTT P2	III_37_0014	Bietingen, Bietingen	8.73023, 47.73862	līcht	l ī ch t	liich	l ii ch	3
782	TUTT t4	III_34_0040, III_34_0041, III_34_0039	Immendingen, Immendingen	8.73032, 47.95055	liëcht	l i ë ch t	licht	l i ch t	1
783	MH A5	II_58_0077	Oberflockenbach, Oberflockenbach	8.73109, 49.51102	laischt	l a i sch t	leicht	l ei ch t	2
784	KST e8	III_18_0028	Dielheim, Dielheim	8.7354, 49.28257	laich	l a i ch	leicht	l ei ch t	2
785	KST P8	III_23_0058	Würm, Würm	8.73641, 48.86041	leichd	l ei ch d	laich	l a i ch	2
786	KST e3	III_18_0027	Baiertal, Baiertal	8.73772, 49.30253	leicht	l ei ch t	leiche	l ei ch e	1
787	MH R6	II_60_0047	Ochsenbach, Ochsenbach	8.73932, 49.33778	laicht	l a i ch t	leicht	l ei ch t	1
788	TUTT A4	III_35_0028	Zimmerholz, Zimmerholz	8.74175, 47.86811	līcht	l ī ch t	liicht	l ii ch t	2
789	KST W1	III_24_0023	Schellbronn, Schellbronn	8.74222, 48.81738	leich	l ei ch	leicht	l ei ch t	1
790	MH A6	II_58_0091	Steinklingen, Steinklingen	8.74393, 49.51166	leicht	l ei ch t	laicht	l a i ch t	1
791	KST t6	III_20_0032	Gochsheim, Gochsheim	8.74551, 49.10407	laichd	l a i ch d	leicht	l ei ch t	2
792	TUTT H5	III_36_0039	Riedheim, Riedheim	8.74873, 47.76389	liechd	l ie ch d	leiche	l ei ch e	3
793	MH R11	II_60_0043	Gaiberg, Gaiberg	8.75015, 49.36606	leich	l ei ch	leiche	l ei ch e	1
794	MH J4	II_59_0079	Ziegelhausen, Ziegelhausen	8.75688, 49.41876	laischt	l a i sch t	leicht	l ei ch t	2
795	KST e4	III_18_0032	Schatthausen, Schatthausen	8.75841, 49.319	leicht	l ei ch t	leichd	l ei ch d	1
796	TUTT t3	III_34_0029, III_34_0031, III_34_0030	Möhringen, Möhringen	8.75916, 47.96779	līcht	l ī ch t	liich	l ii ch	3
797	MH R14	II_60_0051	Schlierbach, Schlierbach	8.76062, 49.41501	leisch	l ei sch	leicht	l ei ch t	2
798	TUTT A7	III_35_0033, III_35_0034, III_35_0032	Engen, Engen	8.76853, 47.85186	līcht	l ī ch t	lich	l i ch	2
799	KST t10	III_20_0031	Menzingen, Menzingen	8.77067, 49.13931	leich	l ei ch	leicht	l ei ch t	1
800	KST m4	III_19_0029	Eichtersheim, Eichtersheim	8.7742, 49.23438	leichd	l ei ch d	leicht	l ei ch t	1
801	TUTT A9	III_35_0030, III_35_0031	Neuhausen (b. Engen), Neuhausen	8.77423, 47.8379	līcht	l ī ch t	licht	l i ch t	1
802	MH R9	II_60_0046	Bammental, Bammental	8.77604, 49.35511	leicht	l ei ch t	laicht	l a i ch t	1
803	KST W7	III_24_0034	Neuhausen, Neuhausen	8.77888, 48.79256	leich	l ei ch	leiche	l ei ch e	1
804	KST m5	III_19_0032, III_19_0031, III_19_0030	Michelfeld, Michelfeld	8.7808, 49.22723	laich	l a i ch	leicht	l ei ch t	2
805	TUTT H4	III_36_0040	Hilzingen, Hilzingen	8.78189, 47.7649	leiche	l ei ch e	liecht	l ie ch t	3
806	KST e14	III_18_0030	Eschelbach, Eschelbach	8.78417, 49.24823	leichd	l ei ch d	leicht	l ei ch t	1
807	TUTT t6	III_34_0042	Hattingen, Hattingen	8.78447, 47.92082	liich	l ii ch	liicht	l ii ch t	1
808	TUTT H3	III_36_0034	Duchtlingen, Duchtlingen	8.79029, 47.79154	līch	l ī ch	lich	l i ch	1
809	MH J12	II_59_0083	Altneudorf, Altneudorf	8.80481, 49.46366	leischd	l ei sch d	leicht	l ei ch t	2
810	KST t11	III_20_0033	Landshausen, Landshausen	8.80627, 49.14899	leicht	l ei ch t	leichd	l ei ch d	1
811	MH J13	II_59_0084	Schönau bei Heidelberg, Schönau	8.80977, 49.43706	laicht	l a i ch t	laischt	l a i sch t	1
812	TUTT A6	III_35_0035	Bittelbrunn (Aach), Bittelbrunn	8.81087, 47.86719	līch	l ī ch	liecht	l ie ch t	3
813	KST m7	III_19_0036	Eichelberg, Eichelberg	8.813, 49.1891	leischt	l ei sch t	leicht	l ei ch t	1
814	KST P5	III_23_0035	Öschelbronn, Öschelbronn	8.81415, 48.90599	leich	l ei ch	leicht	l ei ch t	1
815	KST e5	III_18_0033, III_18_0034	Meckesheim, Meckesheim	8.81557, 49.32167	laiche	l a i ch e	leiche	l ei ch e	1
816	KST t8	III_20_0040	Zaisenhausen, Zaisenhausen	8.81712, 49.10745	laicht	l a i ch t	leicht	l ei ch t	1
817	KST e6	III_18_0035	Zuzenhausen, Zuzenhausen	8.82176, 49.29778	leich	l ei ch	leicht	l ei ch t	1
818	TUTT J4	III_36_0150	Singen, Singen	8.83317, 47.76378	liech	l ie ch	liecht	l ie ch t	1
819	TUTT J2 /1	III_36_0052	Schlatt (unter Krähen), Schlatt	8.83529, 47.80435	līcht	l ī ch t	liecht	l ie ch t	2
820	KST n1	III_19_0034	Dühren, Dühren	8.83562, 49.24557	laicht	l a i ch t	leicht	l ei ch t	1
821	MH S1	II_60_0052	Dilsberg, Dilsberg	8.8362, 49.39832	laich	l a i ch	leicht	l ei ch t	2
822	KST n11	III_19_0042, III_19_0043, III_19_0041	Elsenz, Elsenz	8.83766, 49.17408	leichd	l ei ch d	laicht	l a i ch t	2
823	KST B1	III_21_0033	Kürnbach, Kürnbach	8.84279, 49.07732	laichd	l a i ch d	leicht	l ei ch t	2
824	TUTT B6	III_35_0042	Aach, Aach	8.8497, 47.84307	liëch	l i ë ch	liich	l ii ch	1
825	TUTT u5	III_34_0119	Emmingen, Emmingen	8.85302, 47.92883	läichd	l ä i ch d	leicht	l ei ch t	2
826	KST u4	III_20_0041	Rohrbach (am Giesshübel), Rohrbach	8.85649, 49.14055	leichd	l ei ch d	leicht	l ei ch t	1
827	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	leichd	l ei ch d	leicht	l ei ch t	1
828	TUTT z2	III_33_0041	Nendingen, Nendingen	8.86067, 48.00602	liécht	l i é ch t	leich	l ei ch	3
829	KST n12	III_19_0038, III_19_0039, III_19_0040	Hilsbach, Hilsbach	8.86227, 49.1957	laicht	l a i ch t	leicht	l ei ch t	1
830	TUTT J1	III_36_0043	Volkertshausen, Volkertshausen	8.863, 47.82187	liicht	l ii ch t	liecht	l ie ch t	1
831	TUTT Q3	III_37_0019	Worblingen, Worblingen	8.86677, 47.72492	liech	l ie ch	liechd	l ie ch d	1
832	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	leicht	l ei ch t	leiche	l ei ch e	1
833	KST f8	III_18_0047, III_18_0046	Sinsheim, Sinsheim	8.87357, 49.25387	leicht	l ei ch t	laich	l a i ch	2
834	TUTT J6	III_36_0044	Beuren an der Aach, Beuren	8.87459, 47.79932	līcht	l ī ch t	liecht	l ie ch t	2
835	KST f10	III_18_0043, III_18_0044	Daisbach, Daisbach	8.87705, 49.2938	leichd	l ei ch d	leicht	l ei ch t	1
836	MH K8	II_59_0097	Neckarhäuserhof, Neckarhäuserhof	8.88191, 49.41513	laicht	l a i ch t	leich	l ei ch	2
837	TUTT B4	III_35_0044	Honstetten, Honstetten	8.88331, 47.8933	leich	l ei ch	liecht	l ie ch t	3
838	TUTT X1	III_38_0024	Öhningen, Öhningen	8.89136, 47.66162	liĕcht	l i ĕ ch t	liecht	l ie ch t	1
839	TUTT Q4	III_37_0021	Bohlingen, Bohlingen	8.8965, 47.72199	licht	l i ch t	leich	l ei ch	2
840	TUTT B5	III_35_0043	Eigeltingen, Eigeltingen	8.8974, 47.85806	licht	l i ch t	liech	l ie ch	2
841	TUTT Q2	III_37_0020	Überlingen am Ried, Überlingen am Ried	8.89807, 47.73495	līcht	l ī ch t	liecht	l ie ch t	2
842	TUTT Q12	III_37_0022	Schienen, Schienen	8.90035, 47.68774	līchd	l ī ch d	līcht	l ī ch t	1
843	KST u6	III_20_0052	Mühlbach, Mühlbach	8.90301, 49.09703	laichd	l a i ch d	leicht	l ei ch t	2
844	TUTT u4	III_34_0047	Liptingen, Liptingen	8.90748, 47.93756	leicht	l ei ch t	leich	l ei ch	1
845	KST n2	III_19_0044	Steinsfurt, Steinsfurt	8.90861, 49.24023	leicht	l ei ch t	leichd	l ei ch d	1
846	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	leichd	l ei ch d	leicht	l ei ch t	1
847	MH S14	II_60_0058	Epfenbach, Epfenbach	8.91088, 49.33719	laicht	l a i ch t	leicht	l ei ch t	1
848	TÜB f1	III_25_0047	Döffingen, Döffingen	8.91383, 48.7106	leich	l ei ch	leiche	l ei ch e	1
849	KST n3	III_19_0045	Reihen, Reihen	8.91628, 49.21715	leichd	l ei ch d	laicht	l a i ch t	2
850	TUTT B2	III_35_0041	Rorgenwies, Rorgenwies	8.92043, 47.90334	licht	l i ch t	līch	l ī ch	2
851	TUTT J8	III_36_0047	Steisslingen, Steisslingen	8.92209, 47.80296	lich	l i ch	līcht	l ī ch t	2
852	MH S13	II_60_0062	Schönbrunn, Schönbrunn	8.92851, 49.41228	laischd	l a i sch d	laicht	l a i ch t	2
853	MH K7	II_59_0088	Moosbrunn, Moosbrunn	8.92878, 49.42533	leich	l ei ch	leicht	l ei ch t	1
854	TUTT B7	III_35_0038	Orsingen, Orsingen	8.92977, 47.83688	lícht	l í ch t	liecht	l ie ch t	2
855	TUTT Q7	III_37_0025	Bankholzen, Bankholzen	8.92989, 47.7082	lich	l i ch	liechd	l ie ch d	2
856	TUTT X2	III_38_0025	Wangen, Wangen	8.93161, 47.6599	liech	l ie ch	liecht	l ie ch t	1
