	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
34	Co c 3	III_12_0075	Bebelnheim (Beblenheim), Bebelnheim	7.32264, 48.15802	åtzl	å tz l	âtzel	â tz e l	2
35	Stra G 8	III_11_0006	Triembach (Triembach-Au-Val), Triembach	7.32386, 48.33763	ådzel	å d z e l	atzel	a tz e l	2
36	Co c 8	III_12_0078	Bennweier, Bennweier	7.32417, 48.14496	atzel	a tz e l	azel	a z e l	1
37	Stra s 2	III_10_0004	Urmatt, Urmatt	7.32457, 48.52675	åtzel	å tz e l	atzel	a tz e l	1
38	Stra V 4	III_12_0005	Rappoltsweiler (Ribeauvillé), Rappoltsweiler	7.32486, 48.19355	ātzel	ā tz e l	atzel	a tz e l	1
39	Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046, 48.5499	åtsel	å t s e l	ãtsel	ã t s e l	1
40	Stra P 1	III_11_0091	St Moritz (Saint-Maurice), St. Moritz	7.33562, 48.32669	åtzel	å tz e l	atzel	a tz e l	1
41	Hag G 1	III_5_0052	Rosteig, Rosteig	7.33838, 48.9327	aztel	a z t e l	åtzel	å tz e l	3
42	Stra t 14	III_10_0012	Niederhaslach, Niederhaslach	7.34119, 48.54244	ātzel	ā tz e l	atzel	a tz e l	1
43	Stra m 1	III_9_0013	Birkenwald, Birkenwald	7.34505, 48.65874	åtzel	å tz e l	atzel	a tz e l	1
44	Stra e 1	III_7_0047	Otterstal, Ottersthal	7.34837, 48.75567	atsel	a t s e l	atzel	a tz e l	1
45	Stra e 19	III_8_0042	Dimbstal, Dimbstal	7.35926, 48.6727	atzel	a tz e l	atsel	a t s e l	1
46	Stra W 7	III_12_0012, III_12_0010	Rohrschweier (Rorschwihr), Rohrschweier	7.36295, 48.21541	å̄tzl	å ̄ tz l	atzel	a tz e l	3
47	Co l 1/5, Co l 1/3, Co l 1/4, Co l 1/6, Co l 1/2	III_13_0030	Kolmar, Kolmar	7.36359, 48.08198	aͤtzel	a ͤ tz e l	atzel	a tz e l	1
48	Stra e 2/3, Stra e 2/1, Stra e 2/2	III_8_0029, III_8_0030	Zabern, Zabern	7.36605, 48.73948	atzl	a tz l	atzel	a tz e l	1
49	Co d 1	III_12_0088	Ostheim, Ostheim	7.37011, 48.1551	atzel	a tz e l	ātzel	ā tz e l	1
50	Hag V 8	III_7_0042	Ernolsheim (Ernoldsheim-Lès-Saverne), Ernolsheim	7.38025, 48.78942	åtzel	å tz e l	atzel	a tz e l	1
51	Stra e 17, Stra m 3/1	III_8_0041	Maursmünster, Maursmünster (Marmoutier), Maursmünster	7.38108, 48.69056	åtzel	å tz e l	atzel	a tz e l	1
52	Hag G 2	III_5_0057	Wingen (Wingen-Sur-Moder), Wingen	7.38129, 48.91753	atzel	a tz e l	atsel	a t s e l	1
