	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
563	TÜB M10	III_11_0152, III_11_0153	Lehengericht, Vorderlehengericht, Hinterlehengericht	8.30807, 48.2924	hagebutze	hagabuda, hagebutze	0	hagebutze	hagebutte, hagebutze	0	Hagebutte	Hagebutte	0
564	KST T6	III_7_0133	Staufenberg, Staufenberg	8.3082, 48.76673	hagebutze	hagebutte	1	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
565	TUTT b6	III_12_0169	Brigach (und Sommerau), Brigach	8.3086, 48.11587	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
566	KST T3	na	(Bad) Rotenfels (Ortsteil von Gaggenau)	8.30895, 48.81087	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
567	TÜB x4	III_10_0144, III_10_0143	Kniebis, Kniebis	8.3101, 48.47233	hāgebutte	hagebutte, hagebutze	1	hagebutte	hagebutte, hagebutze	0	Hagebutte	Hagebutte	0
568	KST M6	na	Oberweier	8.31051, 48.84847	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
569	TUTT x7	III_14_0077	Göschweiler, Göschweiler	8.31065, 47.85812	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
570	TUTT M6	III_14_0181, III_14_0180, III_14_0182, III_14_0183	Birkendorf, Birkendorf	8.3126, 47.74971	hagebutze	haggebutze, hagebutze, hagenbutze	0	hagebutze	hagebutze, hagenbutze	0	Hagebutte	Hagebutte	0
571	KST T5	na	Selbach	8.31271, 48.78121	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
572	TUTT b1	III_12_0158, III_12_0160, III_12_0159	Langenschiltach, Langenschiltach	8.3168, 48.16202	hagebutzen	hagebutze	1	hagebutzen	hagebutze	1	Hagebutte	Hagebutte	0
573	KST E3	III_5_0135	Forchheim, Forchheim	8.31683, 48.97425	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
574	TUTT q3	III_13_0158	Hammereisenbach, Hammereisenbach	8.31732, 47.99481	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
575	TUTT M9	III_15_0127	Uhlingen, Uhlingen Ühlingen	8.31845, 47.7201	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
576	TUTT b7	III_12_0170	Oberkirnach, Oberkirnach	8.31901, 48.09369	ha̠ggabutza	hagabutza	2	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
577	TUTT T15	III_16_0167	Dangstetten, Dangstetten	8.31944, 47.59581	hajebutze	hagebutze	1	hajebutze	hagebutze	1	Hagebutte	Hagebutte	0
578	TUTT T11	na	Detzeln	8.32062, 47.66643	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
579	TUTT T13	III_16_0165	Oberlauchringen, Oberlauchringen	8.32685, 47.62036	hagabutza	hagebuze	3	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
580	TÜB x5, TÜB x6	III_10_0145	Bad Rippoldsau, Bad Rippoldsau	8.32852, 48.42806	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
581	TUTT Ta1	III_16_0156	Reckingen, Reckingen	8.33116, 47.57477	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
582	KST M5	III_6_0103	Waldprechtsweier, Waldprechtsweier	8.33173, 48.8612	hagebutte, hawerbutze	hagebutten	1	hagebutze, hawebutte	hagebutten	2	Hagebutte	Hagebutte	0
583	TUTT c3	III_12_0157, III_12_0156, III_12_0155	St. Georgen, St. Georgen	8.33183, 48.12564	haggäbuds	haggebutze, hagebutze	4	hagebutz	hagebutze	1	Hagebutte	Hagebutte	0
584	KST N1	III_6_0100, III_6_0102, III_6_0101	Malsch, Malsch	8.3345, 48.88047	hagebütte	hagebutte	1	hagebütte	hagebutte	1	Hagebutte	Hagebutte	0
585	KST U4	III_7_0134	Gernsbach, Gernsbach	8.33578, 48.76294	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
586	TÜB c6	na	Bermersbach	8.34126, 48.69401	harebuttä	na	999	hachebutte	na	999	Hagebutte	na	999
587	TUTT F2	na	Bonndorf	8.34216, 47.8198	hagebuttse	na	999	hagebutze	na	999	Hagebutte	na	999
588	TÜB N2	III_30_0008	Schiltach, Schiltach	8.34259, 48.29033	hågebutzge	hagebutte	3	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
589	KST U3	na	Hörden	8.34313, 48.78046	hagebutt	na	999	hagebutt	na	999	Hagebutte	na	999
590	KST y 8	na	Karlsruhe-Knielingen	8.34437, 49.03039	hawerbauze	na	999	hawebutte	na	999	Hagebutte	na	999
591	TUTT y2	na	Löffingen	8.34547, 47.8844	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
592	TUTT N5	III_37_0003	Untermettingen, Untermettingen	8.34615, 47.70245	haggebutze	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
593	TÜB c1	III_25_0006, III_25_0007	Obertsrot und Hilpertsau, Hilpertsau, Obertsrot	8.34633, 48.74303	hagebutte	hagebutte, hagebutt	0	hagebutte	hagebutte, hagebutt	0	Hagebutte	Hagebutte	0
594	TUTT F4	III_36_0005	Wittlekoffen, Wittlekoffen	8.34635, 47.78326	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
595	TÜB U1	na	Tennenbronn	8.34688, 48.1887	hagäbutze	na	999	hagebutze	na	999	Hagebutte	na	999
596	TUTT U4	III_38_0006	Horheim, Horheim	8.34737, 47.64854	haggebuze	haggebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
597	TUTT y3	III_35_0003	Seppenhofen, Seppenhofen	8.34864, 47.8748	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
598	TÜB k1	III_26_0001	Raumünzach, Raumänzach	8.34869, 48.63918	hagebudde	hagebudde	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
599	TUTT y4	III_35_0002	Reiselfingen, Reiselfingen	8.35108, 47.85467	hagebuze	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
600	TUTT F3	III_36_0006	Wellendingen, Wellendingen	8.35185, 47.79705	hage̠butze̠	hagebutze	2	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
601	TÜB F1	na	Kaltbrunn	8.35246, 48.34621	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
602	TÜB c2	na	Weisenbach	8.35397, 48.72827	hagäbutt	na	999	hagebutt	na	999	Hagebutte	na	999
603	KST y 7	na	Karlsruhe-Grünwinkel	8.35529, 49.0032	hagebutte	na	999	hagebutze	na	999	Hagebutte	na	999
604	TUTT U3	III_38_0004	Schwerzen, Schwerzen	8.35642, 47.64323	hagebudde	hagebutze	2	hagebutte	hagebutze	1	Hagebutte	Hagebutte	0
605	TUTT r4	III_34_0017	Unterbränd, Unterbränd	8.35693, 47.93373	hagebutzi	hagabutze	2	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
606	KST N2, KST U6	III_24_0002	Sulzbach, Sulzbach	8.35791, 48.80596	hagebutte, hagebutt	hagebudde	2	hagebutte, hagebutt	hagebutte	0	Hagebutte	Hagebutte	0
607	TÜB c8	na	Forbach	8.3589, 48.67857	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
608	TUTT N4	III_37_0001	Obermettingen, Obermettingen	8.35956, 47.7213	hagebutze	hagebutse	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
609	TÜB c7	na	Gausbach	8.36067, 48.68405	hagebudde	na	999	hagebutte	na	999	Hagebutte	na	999
610	TUTT F6	III_36_0014	Bettmaringen, Bettmaringen	8.36102, 47.75368	hagebutzå	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
611	TÜB c4	na	Au im Murgtal	8.36129, 48.72172	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
612	TUTT y1	III_35_0004	Dittishausen, Dittishausen	8.36266, 47.90077	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
