	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
36	MH Q7	II_60_0033	Ketsch, Ketsch	8.52432, 49.3678	ärschkitzl	arschkitzel	2	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
37	MH H2	II_59_0067	Feudenheim, Feudenheim	8.53299, 49.4864	arschkitzl, arschkitzel	arschkitzel	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
38	KST d1	III_18_0015	Hockenheim, Hockenheim	8.54755, 49.31857	oarschkitzel	arschkitzl	2	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
39	MH H1	na	Wennheim-Wallstadt	8.5484, 49.4957	arschkitzler	na	999	arschkitzler	na	999	Arschkitzel	na	999
40	KST l2	III_19_0161	Kirrlach, Kirrlach	8.54938, 49.24183	arschkitzel	arschkitzel	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
41	MH H6	na	Seckenheim	8.56313, 49.46724	aschkitzl	na	999	arschkitzl	na	999	Arschkitzel	na	999
42	KST d7	na	Sankt Leon	8.6025, 49.26526	arschkitzl	na	999	arschkitzl	na	999	Arschkitzel	na	999
43	MH z3	na	Heddesheim	8.60327, 49.50529	arschkizzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
44	KST l7	na	Weiher	8.62179, 49.17863	aschkitzlen	na	999	arschkitzln	na	999	Arschkitzel	na	999
45	MH Q4	II_60_0037	Eppelheim, Eppelheim	8.62885, 49.40164	arschkutzel	arschkitzler, ŏ̄rschkuzl	3	arschkutzl	arschkitzler, arschkutzl	0	Arschkitzel	Arschkitzel	0
46	KST d5	na	Walldorf	8.64294, 49.3028	āschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
47	MH H9	II_59_0075	Heidelberg-Wieblingen, Wieblingen	8.64805, 49.42539	oschkitzl	aoschkitzel	2	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
48	MH r1	II_57_0082, II_57_0081	Laudenbach, Laudenbach	8.65434, 49.6119	aschkitzel	aschkitzel	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
49	MH H11	II_58_0068	Leutershausen, Leutershausen	8.65616, 49.49821	āschkitzl	o͜artschkitzeln	7	arschkitzl	arschkitzln	1	Arschkitzel	Arschkitzel	0
50	MH Q5	II_60_0038	Sandhausen, Sandhausen	8.65837, 49.34236	aaschkitzl	aaschkitzl	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
51	MH z2	II_58_0069	Großsachsen, Grosssachsen	8.6595, 49.51193	arschkitzel	arschkitzler	2	arschkitzl	arschkitzler	2	Arschkitzel	Arschkitzel	0
52	MH z1	II_58_0072	Sulzbach, Sulzbach	8.661, 49.57763	arschkitzl	arschkitzl	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
53	MH J1	II_59_0071	Schrießheim, Schriesheim	8.66514, 49.47649	åschkitzl	aschkitzle	2	arschkitzl	arschkitzle	1	Arschkitzel	Arschkitzel	0
54	MH A2	na	Lützelsachsen	8.66627, 49.52737	āschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
