	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
45	MH x6	na	Königheim	9.59419, 49.61802	hiffelder	na	999	hifelder	na	999	Hifelder	na	999
46	MH O9	II_92_0022	Angeltürn, Angeltürn	9.59726, 49.48572	hiffelder	hiffeldr	1	hifelder	hifelder	0	Hifelder	Hifelder	0
47	MH p8	II_89_0026	Gamburg, Gamburg	9.59986, 49.69382	hiffelder	hifelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
48	MH O5	na	Schwabhausen	9.60196, 49.45569	hiffeldr	na	999	hifelder	na	999	Hifelder	na	999
49	MH p12	II_89_0020	Dietenhan, Dietenhan	9.6066, 49.74297	hiffelder	hifflder	1	hifelder	hiflder	1	Hifelder	Hifelder	0
50	MH p10	II_89_0028	Höhefeld, Höhefeld	9.60905, 49.71271	hiffelder	hifelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
51	MH x9	II_90_0011	Dienstadt, Dienstadt	9.61232, 49.63373	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
52	MH W5	II_93_0020	Neunstetten, Neunstetten	9.61267, 49.41114	hiffeldor, hiffeldorr	hüffelter	3	hifelder	hifelder	0	Hifelder	Hifelder	0
53	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	hifĕldĕr	hiffelder, hiffelter	3	hifelder	hifelder	0	Hifelder	Hifelder	0
54	MH F7	II_91_0013	Kupprichhausen-Lengenrieden, Kupprichhausen u. Lengenrieden	9.62002, 49.52627	hüffelder	hiffelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
55	MH O6	II_92_0016	Windischbuch, Windischbuch	9.62194, 49.43593	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
56	MH p11a/1, MH p11a/2	II_89_0021	Kembach, Kembach	9.62461, 49.74217	hiffelder	hifflder	1	hifelder	hiflder	1	Hifelder	Hifelder	0
57	MH F6	II_91_0014	Epplingen, Epplingen	9.62742, 49.5054	hiffeldr	hifflder	2	hifelder	hiflder	1	Hifelder	Hifelder	0
58	MH O10	II_92_0023, II_92_0025, II_92_0024	Wölchingen, Wölchingen	9.63011, 49.48494	hiffelder	hifflder, hifelder, hiffelder	0	hifelder	hifelder, hiflder	0	Hifelder	Hifelder	0
59	MH W7	II_93_0022	Krautheim, Krautheim	9.63369, 49.39159	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
60	MH x2	II_90_0017, II_90_0020, II_90_0018, II_90_0019	Hochhausen, Hochhausen	9.63526, 49.6621	hiffelder	hifelder, hifflder, hifflder	1	hifelder	hifelder, hiflder	0	Hifelder	Hifelder	0
61	MH x4	II_90_0014	Dittwar, Dittwar	9.63593, 49.58974	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
62	MH p7	II_89_0031, II_89_0030, II_89_0032	Werbach, Werbach	9.63871, 49.67029	hiffelder	hiffelder, hiffelter	0	hifelder	hifelder	0	Hifelder	Hifelder	0
63	MH W6	na	Horrenbach	9.66028, 49.40826	hiffldr	na	999	hiflder	na	999	Hifelder	na	999
64	MH x8	II_90_0015	Tauberbischofsheim, Tauberbischofsheim	9.66553, 49.62352	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
65	MH P2	II_92_0040	Schweigern, Schweigern	9.66576, 49.49224	hiffldern	hifflder	1	hifldern	hiflder	1	Hifelder	Hifelder	0
66	MH X1	na	Klepsau	9.67156, 49.38805	hiffeldér	na	999	hifelder	na	999	Hifelder	na	999
67	MH P3	II_92_0028	Bobstadt, Bobstadt	9.67398, 49.46607	hifflder	hiffelter	2	hiflder	hifelder	1	Hifelder	Hifelder	0
68	MH y4	II_90_0021	Dittigheim, Dittigheim	9.67647, 49.61035	hüffelter	hüffelter	0	hifelder	hifelder	0	Hifelder	Hifelder	0
69	MH G11	II_91_0019	Oberschüpf, Oberschüpf	9.67687, 49.52252	hieflder	hiefelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
70	MH q3	II_89_0035	Werbachhausen, Werbachhausen	9.67954, 49.67946	heffelder	heffelter	1	hefelder	hefelder	0	Hifelder	Hifelder	0
71	MH G12	II_91_0020	Unterschüpf, Unterschüpf	9.68922, 49.51437	hifelder	hiffelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
72	MH y5	II_90_0022	Distelhausen, Distelhausen	9.69353, 49.59735	hiefelder	hüfellter	4	hifelder	hifelder	0	Hifelder	Hifelder	0
73	MH q2	II_89_0034	Wenkheim, Wenkheim	9.70149, 49.70022	heffelder	hiffelder	1	hefelder	hifelder	1	Hifelder	Hifelder	0
74	MH G2	II_91_0017	Lauda, Lauda	9.70203, 49.5702	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
75	MH G10	II_91_0018	Beckstein, Beckstein	9.70422, 49.54668	hifflde̊r	hüffeldr	4	hiflder	hifelder	1	Hifelder	Hifelder	0
76	MH G13	II_91_0021	Sachsenflur, Sachsenflur	9.71, 49.52377	hifflter	hieffelder	3	hiflder	hifelder	1	Hifelder	Hifelder	0
77	MH P1	II_92_0027	Dainbach-Herold, Dainbach	9.71553, 49.49662	hifflder	hiefelder	2	hiflder	hifelder	1	Hifelder	Hifelder	0
78	MH G3	II_91_0026	Gerlachsheim, Gerlachsheim	9.71775, 49.57998	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
79	MH G4	II_91_0025	Marbach, Marbach	9.7264, 49.56581	hiffeldr	hiffelder	1	hifelder	hifelder	0	Hifelder	Hifelder	0
80	MH G9	II_91_0022	Königshofen, Königshofen	9.73105, 49.54759	hiffelder	hiffelder	0	hifelder	hifelder	0	Hifelder	Hifelder	0
81	MH y3	II_90_0024	Grünsfeldhausen, Grünsfeldhausen	9.74055, 49.62456	hifflter	hiflder	2	hiflder	hiflder	0	Hifelder	Hifelder	0
82	MH y6	II_90_0023	Grünsfeld, Grünsfeld	9.74656, 49.6066	hiffeldr	hiffeldr	0	hifelder	hifelder	0	Hifelder	Hifelder	0
83	MH G8	II_91_0023	Unterbalbach, Unterbalbach	9.74711, 49.52779	hiffelder	hīfĕlder	3	hifelder	hifelder	0	Hifelder	Hifelder	0
84	MH y2	II_90_0025	Paimar, Paimar	9.75368, 49.6402	heffelder	höffelder	1	hefelder	hefelder	0	Hifelder	Hifelder	0
85	MH G5	II_91_0027	Kützbrunn, Kützbrunn	9.76136, 49.58159	hiffelder	hefelter	3	hifelder	hefelder	1	Hifelder	Hifelder	0
86	MH y8	II_90_0026	Krensheim, Krensheim	9.78002, 49.63781	hefelter	heffelter	1	hefelder	hefelder	0	Hifelder	Hifelder	0
87	MH q4	II_89_0040	Gerchsheim, Gerchsheim	9.78301, 49.70681	hefflder	heffelder	1	heflder	hefelder	1	Hifelder	Hifelder	0
88	MH y10	II_89_0042	Ilmspan, Ilmspan	9.79016, 49.66609	hefelder	heffelder	1	hefelder	hefelder	0	Hifelder	Hifelder	0
89	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	hifelter, iflder	hiffldr	3	iflder, hifelder	hiflder	1	Hifelder	Hifelder	0
90	MH q5	II_89_0041	Schönfeld, Schönfeld	9.80069, 49.67702	hefelder	heffelder	1	hefelder	hefelder	0	Hifelder	Hifelder	0
91	MH y9	II_90_0027	Poppenhausen, Poppenhausen	9.82622, 49.63065	heffldr	heffldr	0	heflder	heflder	0	Hifelder	Hifelder	0
92	na	III_10_0060	Bohlsbach	7.94796, 48.49264	na	hiefdärn	999	na	hifdern	999	na	Hifelder	999
93	na	II_92_0008	Rosenberg	9.4752, 49.45583	na	hifflder	999	na	hiflder	999	na	Hifelder	999
94	na	II_92_0011	Hirschlanden	9.50074, 49.47297	na	hifelter	999	na	hifelder	999	na	Hifelder	999
95	na	II_93_0011	Ballenberg	9.55086, 49.40093	na	hiffelder	999	na	hifelder	999	na	Hifelder	999
96	na	II_93_0019	Oberndorf	9.59181, 49.40817	na	hifflder	999	na	hifelder	999	na	Hifelder	999
97	na	II_90_0016	Impfingen	9.65946, 49.64719	na	hifelder	999	na	hifelder	999	na	Hifelder	999
98	na	II_91_0028, II_91_0029	Messelhausen	9.7887, 49.5756	na	hiffelder	999	na	hifelder	999	na	Hifelder	999
99	na	II_90_0131	Vilchband	9.82424, 49.58989	na	hiffeldr	999	na	hifelder	999	na	Hifelder	999
