	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
194	Co N7	III_15_0024	Flachslanden (Flaxlanden), Flachslanden	7.30924, 47.69692	butta	bůdda	3	butte	butte	0	Butte	Butte	0
195	Co l 4	III_12_0087	Logelbach, Logelbach	7.30991, 48.0865	butte	butte	0	butte	butte	0	Butte	Butte	0
196	Stra O 2	III_11_0084	Neukirch (Neuve-Église), Neukirch	7.31338, 48.32872	bont	bont	0	bott	bott	0	Butte	Butte	0
197	Hag N 1	III_5_0049	Puberg, Puberg	7.31461, 48.91322	butte	butte	0	butte	butte	0	Butte	Butte	0
198	Co Ua 9	na	Waldighofen	7.31605, 47.55061	butta	na	999	butte	na	999	Butte	na	999
199	Stra V 6	III_12_0006	Hunaweier (Hunawihr), Hunaweier	7.31671, 48.18091	butt	butta	1	butt	butte	1	Butte	Butte	0
200	Stra d 2	III_8_0026	Reinhardsmünster, Reinhardsmünster	7.31728, 48.67755	bōde	butte	3	botte	butte	1	Butte	Butte	0
201	Co N16	III_15_0023	Brunnstatt (Brunstatt), Brunstatt	7.31747, 47.72106	butta	budda	2	butte	butte	0	Butte	Butte	0
202	Stra G 5	na	Erlenbach (Albé)	7.31832, 48.35651	butt	na	999	butt	na	999	Butte	na	999
203	Stra V 5	III_12_0007	Zellenberg, Zellenberg	7.31874, 48.17063	budde	budde	0	butte	butte	0	Butte	Butte	0
204	Co Ua 3	na	Weiler (Kreis Altkirch)	7.31925, 47.5857	butte	na	999	butte	na	999	Butte	na	999
205	Hag N 8	III_6_0032	Lützelstein (La Petite-Pierre), Lützelstein	7.32076, 48.85864	bütte	pütte	1	bütte	bütte	0	Butte	Butte	0
206	Co c 13	III_12_0076, III_12_0077	Mittelweier, Mittelweier	7.32094, 48.14982	bud	butt	2	butt	butt	0	Butte	Butte	0
207	Co c 3	III_12_0075	Bebelnheim (Beblenheim), Bebelnheim	7.32264, 48.15802	butta	budda	2	butte	butte	0	Butte	Butte	0
208	Co U 11	na	Hausgauen	7.32318, 47.60479	buttä	na	999	butte	na	999	Butte	na	999
209	Stra z 1/2, Stra z 1/1	III_10_0085	Grendelbruch, Grendelbruch	7.32375, 48.49241	butte, būtte	botte	1	butte	botte	1	Butte	Butte	0
210	Stra G 8	III_11_0006	Triembach (Triembach-Au-Val), Triembach	7.32386, 48.33763	butt	butte	1	butt	butte	1	Butte	Butte	0
211	Co c 8	III_12_0078	Bennweier, Bennweier	7.32417, 48.14496	butt	budde	3	butt	butte	1	Butte	Butte	0
212	Stra s 2	III_10_0004	Urmatt, Urmatt	7.32457, 48.52675	butte	butte	0	butte	butte	0	Butte	Butte	0
213	Stra V 4	III_12_0005	Rappoltsweiler (Ribeauvillé), Rappoltsweiler	7.32486, 48.19355	butt	butt	0	butt	butt	0	Butte	Butte	0
214	Stra O 3	III_11_0085	Diefenbach (Dieffenbach-Au-Val), Diefenbach	7.32766, 48.31529	botte	botte	0	botte	botte	0	Butte	Butte	0
215	Stra d 1	III_8_0027	Sankt Gallen, Tal St. Gallen	7.32779, 48.69001	budde	budde	0	butte	butte	0	Butte	Butte	0
216	Co k 10	na	Herlisheim (Herrlisheim)	7.32932, 48.01677	budde	na	999	butte	na	999	Butte	na	999
217	Stra G 1	III_11_0002	Le Hohwald, Hohwald	7.33005, 48.40339	budd	budde	1	butt	butte	1	Butte	Butte	0
218	Stra s 1/1, Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046, 48.5499	bud, bůtt	bōtte	2	butt	botte	2	Butte	Butte	0
219	Co Ua 8	III_17_0008	Roppenzweiler (Roppenzwiller), Roppenzweiler	7.33206, 47.54091	budda	budda	0	butte	butte	0	Butte	Butte	0
220	Stra m 17	III_8_0043	Hengweiler, Hengweiler	7.33273, 48.66842	butta	butte	1	butte	butte	0	Butte	Butte	0
221	Co Vd 1	III_17_0067	Sondersdorf, Sondersdorf	7.33509, 47.48234	budde	budde	0	butte	butte	0	Butte	Butte	0
222	Stra P 1	III_11_0091	St Moritz (Saint-Maurice), St. Moritz	7.33562, 48.32669	bodda	bodda	0	botte	botte	0	Butte	Butte	0
223	Co G3	III_14_0123	Kingersheim, Kingersheim	7.33579, 47.79025	budde	budde	0	butte	butte	0	Butte	Butte	0
224	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	butte	butte	0	butte	butte	0	Butte	Butte	0
225	Stra P 4	na	Gereut (Neubois)	7.33937, 48.3063	botte	na	999	botte	na	999	Butte	na	999
226	Stra e 21	na	Hägen	7.33939, 48.71422	butte	na	999	butte	na	999	Butte	na	999
227	Co G2	III_14_0124	Wittenheim, Wittenheim	7.33993, 47.81085	budda	butta	2	butte	butte	0	Butte	Butte	0
228	Stra t 14	na	Niederhaslach	7.34119, 48.54244	butt	na	999	butt	na	999	Butte	na	999
229	Co Va 13	III_17_0033	Steinsulz (Steinsoultz), Steinsulz	7.34276, 47.55541	butte	budde	2	butte	butte	0	Butte	Butte	0
230	Co Va 9	III_17_0020	Buchsweiler (Bouxwiller), Buchsweiler	7.34362, 47.50479	butte	butte	0	butte	butte	0	Butte	Butte	0
231	Co F7/1, Co F7/2	III_14_0107, III_14_0118, III_14_0113, III_14_0115, III_14_0108, III_14_0112, III_14_0110, III_14_0119, III_14_0114, III_14_0117, III_14_0109, III_14_0116, III_14_0111	Mülhausen, Mülhausen	7.34375, 47.7517	buda, butte	buda, bůdda, bůdde, butte, buttă, butta	0	butte	butte	0	Butte	Butte	0
232	Stra m 1	III_9_0013	Birkenwald, Birkenwald	7.34505, 48.65874	butt	butt	0	butt	butt	0	Butte	Butte	0
233	Hag O 3	III_6_0036	Zittersheim, Zittersheim	7.34551, 48.89955	budde	budde	0	butte	butte	0	Butte	Butte	0
234	Co V 1	III_16_0048	Obersteinbrunn (Steinbrunn-le-Haut), Obersteinbrunn	7.3467, 47.65852	butta	buddä	3	butte	butte	0	Butte	Butte	0
235	Stra e 1	III_7_0047	Otterstal, Ottersthal	7.34837, 48.75567	bůtte	botte	1	butte	botte	1	Butte	Butte	0
236	Co G4, Co G7	III_14_0122	Illzach, Napoleonsinsel (Ile Napoléon), Illzach, Illzach	7.34839, 47.78217	būtta, butta	butta	0	butte	butte	0	Butte	Butte	0
237	Co V 6	III_16_0041	Wahlbach, Wahlbach	7.34876, 47.63135	butte	butte	0	butte	butte	0	Butte	Butte	0
238	Stra e 16	III_8_0040, III_8_0039	Tal bei Maursmünster (Marmoutier), Tal-Maursmünster	7.35204, 48.70268	butte	budde, butte	0	butte	butte	0	Butte	Butte	0
239	Co z 6	III_14_0036	Regisheim (Réguisheim), Regisheim	7.35308, 47.89742	būdda, būd	budd	2	butt, butte	butt	0	Butte	Butte	0
240	Stra P 3	na	Tannweiler (Thanvillé)	7.35364, 48.32384	butt	na	999	butt	na	999	Butte	na	999
241	Co z 1	III_14_0034, III_14_0035	Ensisheim, Ensisheim	7.35432, 47.86522	bůtta	butte, buttă	2	butte	butte	0	Butte	Butte	0
242	Co V 10	III_16_0043	Franken, Franken	7.35483, 47.59947	butta	butta	0	butte	butte	0	Butte	Butte	0
243	Hag V 10	III_7_0044	Eckartsweiler, Eckartsweiler	7.357, 48.76744	butte	budde	2	butte	butte	0	Butte	Butte	0
244	Stra W 3	III_12_0011	Rodern, Rodern	7.35716, 48.22457	butta	butta	0	butte	butte	0	Butte	Butte	0
245	Stra W 4	III_12_0013	Bergheim, Bergheim	7.35777, 48.20604	bott	butt	1	bott	butt	1	Butte	Butte	0
246	Co Va 11	III_17_0015	Werenzhausen (Werentzhouse), Werenzweiler	7.3579, 47.51688	butta	butta	0	butte	butte	0	Butte	Butte	0
247	Co Vd 9	III_17_0077	Kiffis, Kiffis	7.35848, 47.4405	butte	buda	3	butte	butte	0	Butte	Butte	0
248	Co G1	na	Rülisheim	7.35868, 47.82216	budda	na	999	butte	na	999	Butte	na	999
249	Co z 5	III_13_0115	Meienheim (Meyenheim), Meienheim	7.35924, 47.91132	budde	budde	0	butte	butte	0	Butte	Butte	0
250	Stra e 19	III_8_0042	Dimbstal, Dimbstal	7.35926, 48.6727	budde	butte	2	butte	butte	0	Butte	Butte	0
251	Hag O 4	III_6_0037	Erkartsweiler (Erckartswiller), Erkartsweiler	7.3596, 48.87532	bütte	bütte	0	bütte	bütte	0	Butte	Butte	0
252	Co O4	na	Brubach Landkreis Mülhausen	7.35964, 47.70073	butta	na	999	butte	na	999	Butte	na	999
253	Co G8/2, Co G8/1	III_14_0129	Modenheim, Modenheim	7.35997, 47.76894	butte	butte	0	butte	butte	0	Butte	Butte	0
254	Hag V 9	III_7_0045, III_7_0046	St. Johann (Saint-Jean-Saverne), St. Johann	7.36064, 48.76931	butte	butte	0	butte	butte	0	Butte	Butte	0
255	Stra P 2	III_11_0092	St Petersholz (Saint Pierre Bois), St. Petersholz	7.36093, 48.3272	butt	butt	0	butt	butt	0	Butte	Butte	0
256	Stra W 7	III_12_0010, III_12_0012	Rohrschweier (Rorschwihr), Rohrschweier	7.36295, 48.21541	bůtt	butte, buute	2	butt	butte	1	Butte	Butte	0
257	Co l 1/1, Co l 1/5, Co l 1/6, Co l 1/4, Co l 1/2, Co l 1/3	na	Kolmar (/Hausen an der Möhlin), Kolmar	7.36359, 48.08198	but, botta, bůdd, budde, budda, butta	na	999	botte, butt, butte	na	999	Butte	na	999
258	Stra e 2/3, Stra e 2/2, Stra e 2/1	III_8_0029	Zabern, Zabern	7.36605, 48.73948	bůtte, butte	butte	0	butte	butte	0	Butte	Butte	0
259	Co O8	III_15_0035	Niedersteinbrunn (Steinbrunn-Le-Bas), Niedersteinbrunn	7.36609, 47.67219	butta	butta	0	butte	butte	0	Butte	Butte	0
260	Co Vd 5	III_17_0075, III_17_0076	Rädersdorf (Raedersdorf), Rädersdorf , Rädersdorf	7.3665, 47.47487	butte	butte	0	butte	butte	0	Butte	Butte	0
261	Co V 18	III_16_0042	Zässingen (Zaessingue), Zässingen	7.3676, 47.62375	butta	butta	0	butte	butte	0	Butte	Butte	0
262	Co O9	na	Mülhausen-Riedisheim	7.36836, 47.74966	butta	na	999	butte	na	999	Butte	na	999
263	Co V 11	III_16_0044	Jettingen, Jettingen	7.36877, 47.59592	budda	budda	0	butte	butte	0	Butte	Butte	0
264	Co G5	III_14_0126	Sausheim, Sausheim	7.3698, 47.78852	budda	butte	3	butte	butte	0	Butte	Butte	0
265	Co d 1	III_12_0088	Ostheim, Ostheim	7.37011, 48.1551	butt	butt	0	butt	butt	0	Butte	Butte	0
266	Stra m 2	III_8_0044	Salental, Salental	7.37043, 48.66739	botte	butte	1	botte	butte	1	Butte	Butte	0
267	Co d 8	III_12_0093	Hausen bei Kolmar (Houssen), Hausen	7.37665, 48.125	budda	budd	1	butte	butt	1	Butte	Butte	0
268	Stra m 16	III_9_0008	Allenweiler, Allenweiler	7.37795, 48.65555	butte	butte	0	butte	butte	0	Butte	Butte	0
269	Co G6	III_14_0127	Baldersheim, Baldersheim	7.37806, 47.80152	butte	butte	0	butte	butte	0	Butte	Butte	0
270	Co s 6, Co s 3	III_13_0116	Oberenzen (Oberentzen), Oberenzen, Oberenzen	7.37872, 47.94354	butt, butte	butt	0	butt, butte	butt	0	Butte	Butte	0
271	Stra e 3	na	Ottersweiler (Otterswiller)	7.37883, 48.7258	budde	na	999	butte	na	999	Butte	na	999
272	Hag V 8	III_7_0042	Ernolsheim (Ernoldsheim-Lès-Saverne), Ernolsheim	7.38025, 48.78942	budde	budd	1	butte	butt	1	Butte	Butte	0
273	Co Va 8	III_17_0023	Mittelmüspach-Niedermüspach (Muespach), Müspach	7.3807, 47.54728	bůtte	butte	1	butte	butte	0	Butte	Butte	0
274	Co Vd 6	III_17_0074	Lutter, Lutter	7.38095, 47.46702	butta	butta	0	butte	butte	0	Butte	Butte	0
275	Stra m 3/1, Stra e 17	III_8_0041	Maursmünster (Marmoutier), Maursmünster, Maursmünster	7.38108, 48.69056	budd, butt	budd	0	butt	butt	0	Butte	Butte	0
276	Hag G 2	na	Wingen (Wingen-Sur-Moder)	7.38129, 48.91753	budde	na	999	butte	na	999	Butte	na	999
277	Co s 4	III_13_0117	Niederenzen, Niederenzen	7.38146, 47.94864	butta	buttȧ	1	butte	butte	0	Butte	Butte	0
278	Co G9	III_14_0128	Battenheim, Battenheim	7.38278, 47.81739	budda	budda	0	butte	butte	0	Butte	Butte	0
279	Co Va 12	III_17_0032	Fislis, Fislis	7.38288, 47.50419	butte	butte	0	butte	butte	0	Butte	Butte	0
280	Co l 3	III_13_0035	Heiligkreuz (Sainte-Croix-en-Plaine), Heiligkreuz	7.3831, 48.00666	budde	butta	3	butte	butte	0	Butte	Butte	0
281	Co Va 14	III_16_0045	Berenzweiler (Berentzwiller), Berenzweiler	7.3832, 47.5856	buddä	buddä	0	butte	butte	0	Butte	Butte	0
282	Stra W 2, Stra W 1	III_12_0008, III_12_0009	Orschweiler (Orschwiller), St. Pilt (saint-Hyppolyte), St. Pilt, Orschweiler	7.38445, 48.24184	bud, bůtt	budde, butte	2	butt	butte	1	Butte	Butte	0
283	Stra t 12	III_10_0022, III_10_0023	Mollkirch, Mollkirch	7.38528, 48.50755	butte	budde, butte	0	butte	butte	0	Butte	Butte	0
284	Stra H 7	III_11_0020	Reichsfeld, Reichsfeld	7.38628, 48.36613	bútt	butt	1	butt	butt	0	Butte	Butte	0
285	Co s 2	III_13_0118, III_13_0119	Bilzheim (Biltzheim), Bilzheim	7.38657, 47.95675	butt	butte, butta	1	butt	butte	1	Butte	Butte	0
286	Stra m 3/2	III_8_0045	Singrist, Singrist	7.38757, 48.6705	butt	butte	1	butt	butte	1	Butte	Butte	0
287	Stra t 9	III_10_0014	Heiligenberg, Heiligenberg	7.3916, 48.53799	butta	butte	1	butte	butte	0	Butte	Butte	0
288	Stra W 5	III_12_0014	Gemar (Guémar), Gemar	7.39289, 48.18656	butte	butt	1	butte	butt	1	Butte	Butte	0
289	Co l 6	na	Horburg (Horboug)	7.3934, 48.08116	butte	na	999	butte	na	999	Butte	na	999
290	Co V 17/2, Co V 17/1	III_16_0050	Kötzingen (Kœtzingue), Kötzingen	7.394, 47.65091	butta	buda	2	butte	butte	0	Butte	Butte	0
291	Co Vd 2/2, Co Vd 2/1	III_17_0072	Oltingen (Oltingue), Oltingen	7.39411, 47.48862	butta	butte	1	butte	butte	0	Butte	Butte	0
292	Co s 7/2, Co s 7/3	III_13_0120	Oberhergheim, Oberhergheim	7.39442, 47.96547	butta	budd	3	butte	butt	1	Butte	Butte	0
293	Co O7	III_15_0036	Landser, Landser	7.39601, 47.68637	butte	butte	0	butte	butte	0	Butte	Butte	0
294	Co O1/1, Co O1/2	III_15_0032, III_15_0031	Rixheim, Napoleoninsel Rixheim, Rixheim	7.39739, 47.74412	buda, budde	buta, butta	1	butte	butte	0	Butte	Butte	0
295	Co s 5	III_13_0121	Niederhergheim, Niederhergheim	7.39795, 47.9862	butta	budda	2	butte	butte	0	Butte	Butte	0
296	Co O10	III_15_0040	Eschenzweiler (Eschentzwiller), Eschenzweiler	7.39812, 47.71239	budda	butta	2	butte	butte	0	Butte	Butte	0
297	Stra P 8	III_11_0096	Kestenholz (Châtenois), Kestenholz	7.39919, 48.27183	butt	butt	0	butt	butt	0	Butte	Butte	0
298	Stra H 6, Stra A 5	III_11_0019, III_10_0094	Bernhardsweiler (Bernardvillé), Bernhardsweiler	7.40011, 48.36706	budd, butt, budde	budde	0	butt, butte	butte	0	Butte	Butte	0
299	Hag V 6	III_7_0043	Dossenheim (Dossenheim-Sur-Zinsel), Dossenheim	7.40138, 48.80593	bude	bude	0	butte	butte	0	Butte	Butte	0
300	Co O5	III_15_0037	Dietenweiler (Dietwiller), Dietweiler	7.40296, 47.69288	budda	budda	0	butte	butte	0	Butte	Butte	0
301	Hag V 5	III_7_0040	Neuweiler (Neuwiller-Lès-Saverne), Neuweiler	7.4034, 48.82391	budde	budd	1	butte	butt	1	Butte	Butte	0
302	V	III_17_0025	Knöringen  (Knœringue) (im Elsass), Knöringen	7.4042, 47.5624	butta	buda	2	butte	butte	0	Butte	Butte	0
303	Stra t 4	III_10_0013	Still, Still	7.4048, 48.54953	butt	butte	1	butt	butte	1	Butte	Butte	0
304	Stra e 18	III_8_0046	Reutenburg, Reutenburg	7.4064, 48.68515	bota	bütt	2	botte	bütt	2	Butte	Butte	0
305	Co O6	III_15_0038	Schlierbach, Schlierbach	7.4066, 47.68284	butta	butte	1	butte	butte	0	Butte	Butte	0
306	Co Vd 7	na	Wolschweiler (Wolschwiller)	7.40773, 47.46164	butta	na	999	butte	na	999	Butte	na	999
307	Stra m 8	III_9_0010	Romansweiler, Romansweiler	7.40829, 48.64445	budde	butte	2	butte	butte	0	Butte	Butte	0
308	Co l 7	III_13_0034	Logelnheim (Logelheim), Logelnheim	7.40918, 48.0211	budda	budda	0	butte	butte	0	Butte	Butte	0
309	Co l 8	III_12_0101	Weier auf dem Land (Wihr-en-Plaine), Weier auf dem Land	7.41118, 48.0844	butt	botte	2	butt	botte	2	Butte	Butte	0
310	Co V 7	III_16_0052	Niedermagstatt (Magstatt-le-Bas), Niedermagstatt	7.41155, 47.6393	budde	budde	0	butte	butte	0	Butte	Butte	0
311	Stra e 4	III_8_0037	Schweinheim (Schwenheim), Schweinheim	7.4132, 48.71301	butt	butte	1	butt	butte	1	Butte	Butte	0
312	Hag V 11	III_7_0049	Steinburg (Steinbourg), Steinburg	7.41332, 48.7697	budde	budde	0	butte	butte	0	Butte	Butte	0
313	Hag O 12	III_6_0040	Weitersweiler (Weiterswiller), Weitersweiler	7.41341, 48.85298	butte	butt	1	butte	butt	1	Butte	Butte	0
314	Stra m 4	III_8_0047	Jettersweiler, Jettersweiler	7.41482, 48.67034	butt	butte	1	butt	butte	1	Butte	Butte	0
315	Co l 2	III_13_0031	Sundhofen (Sundhoffen), Sundhofen	7.41499, 48.04248	boͧdda	budde	3	botte	butte	1	Butte	Butte	0
316	Co l 9	III_13_0029	Andolsheim, Andolsheim	7.41512, 48.06763	budda	budda	0	butte	butte	0	Butte	Butte	0
317	Hag O 5	III_6_0039	Sparsbach, Sparsbach	7.41533, 48.87754	butte	butte	0	butte	butte	0	Butte	Butte	0
318	Co O2	III_15_0041	Habsheim, Habsheim	7.41666, 47.72864	butta	butta	0	butte	butte	0	Butte	Butte	0
319	Co V 12	III_16_0046	Helfrantskirch (Helfrantzkirch), Helfrantskirch	7.41694, 47.6072	budda	budde	1	butte	butte	0	Butte	Butte	0
320	Stra H 5	III_11_0018	Andlau, Andlau	7.41747, 48.38635	butte	butt	1	butte	butt	1	Butte	Butte	0
321	Co Va 1	III_17_0024	Oberranspach (Ranspach-le-Haut), Oberranspach	7.4175, 47.57697	butte	butte	0	butte	butte	0	Butte	Butte	0
322	Stra A 11	III_10_0090	Klingenthal, Klingental	7.41771, 48.47239	butt	bůtt	1	butt	butt	0	Butte	Butte	0
323	Stra H 14	III_11_0025	Blienschweiler (Blienschwiller), Blienschweiler	7.41844, 48.34128	butt	butte	1	butt	butte	1	Butte	Butte	0
324	Stra H 13	III_11_0024	Nothalten, Nothalten	7.41957, 48.3503	butte	butte	0	butte	butte	0	Butte	Butte	0
325	Hag O 2	III_6_0038	Wimmenau, Wimmenau	7.41957, 48.91035	bōtte	butte	1	botte	butte	1	Butte	Butte	0
326	Stra P 7	III_11_0087	Scherweiler (Scherwiller), Scherweiler	7.4198, 48.28734	bott	bott	0	bott	bott	0	Butte	Butte	0
327	Stra P 6	III_11_0095	Diefental (Dieffenthal), Diefental	7.4217, 48.30979	butter	buda	4	butte	butte	0	Butte	Butte	0
328	Co V 2	III_15_0030	Geispitzen, Geispitzen	7.42236, 47.66739	buddä	butta	3	butte	butte	0	Butte	Butte	0
329	Hag V 7	III_7_0050	Hattmatt, Hattmatt	7.42386, 48.79158	butt	butt	0	butt	butt	0	Butte	Butte	0
330	Stra A 7	III_10_0095	St. Nabor (Sain-Nabor), St. Nabor	7.42423, 48.4458	bůtte	bo̊tt	3	butte	bott	2	Butte	Butte	0
331	Co d 4	III_12_0094	Holzweier, Holzweier	7.42541, 48.11028	bo̊dd	butt	4	bott	butt	1	Butte	Butte	0
332	Stra m 5	III_9_0011	Krastatt, Krastatt	7.4265, 48.65831	budde	budde	0	butte	butte	0	Butte	Butte	0
333	Co V 3	III_16_0037	Waltenheim, Waltenheim	7.42684, 47.65714	buddä	butta	3	butte	butte	0	Butte	Butte	0
334	Stra t 5	III_10_0015, III_10_0016	Dinsheim (Dinsheim-Sur-Bruche), Dinsheim	7.4273, 48.54254	botte	butte	1	botte	butte	1	Butte	Butte	0
335	Stra P 5	III_11_0089, III_11_0090	Dambach (Dambach-La-Ville), Dambach	7.42838, 48.32103	butte	butte	0	butte	butte	0	Butte	Butte	0
336	Co V 8	III_16_0053	Stetten, Stetten	7.42942, 47.6261	butta	butta	0	butte	butte	0	Butte	Butte	0
337	Stra t 15/1	III_10_0006, III_10_0007	Flexburg, Flexburg	7.43177, 48.57213	budde	bute, budde	0	butte	butte	0	Butte	Butte	0
338	Stra t 10	III_10_0017	Gressweiler, Gressweiler	7.43186, 48.53571	butt	butte	1	butt	butte	1	Butte	Butte	0
339	Stra H 12	III_11_0021	Ittersweiler (Itterswiller), Ittersweiler	7.4322, 48.36386	bude	butten	3	butte	butten	1	Butte	Butte	0
340	Stra A 6/1, Stra A 6/2	III_10_0091	Ottrott, Ottrott	7.43298, 48.46056	bud, boͧtr	butt	2	botte, butt	butt	0	Butte	Butte	0
341	Stra W 6	III_12_0015, III_12_0016	Illhäusern (Illhaeusern), Illhäusern	7.43355, 48.18466	butt	buda, butta	1	butt	butte	1	Butte	Butte	0
342	Stra e 22	III_8_0032	Waldolwisheim, Waldolwisheim	7.43629, 48.73254	butte	butte	0	butte	butte	0	Butte	Butte	0
343	Hag V 4	na	Griesbach Le Bastberg	7.43717, 48.81355	bůtte	na	999	butte	na	999	Butte	na	999
344	Co d 3	III_12_0100	Bischweier, Bischweier	7.43735, 48.09944	budde	budde	0	butte	butte	0	Butte	Butte	0
345	Stra t 1	III_10_0005	Balbronn, Balbronn	7.43736, 48.58406	budde	budde	0	butte	butte	0	Butte	Butte	0
346	Co d 6	III_12_0095	Wickerschweier, Wickerschweier	7.43868, 48.10708	budd	budde	1	butt	butte	1	Butte	Butte	0
347	Co l 10	III_13_0032	Appenweier (Appenwihr), Appenweier	7.43962, 48.02594	budde	butt	3	butte	butt	1	Butte	Butte	0
348	Stra A 3/1, Stra A 3/2	III_10_0089	Börsch (Boersch), Börsch	7.43994, 48.47577	bůtte, butt	butten	2	butt, butte	butten	1	Butte	Butte	0
349	Hag O 6	III_6_0047, III_6_0046	Weinburg (Weinbourg), Weinburg	7.44029, 48.87157	bůtt	budd, būtt	1	butt	butt	0	Butte	Butte	0
350	Stra t 11	III_10_0021	Rosenweiler, Rosenweiler	7.4409, 48.50587	butt	butte	1	butt	butte	1	Butte	Butte	0
351	Co V 14	III_16_0054	Kappeln (Kappelen), Kappeln	7.44156, 47.61975	butta	buttä	1	butte	butte	0	Butte	Butte	0
352	Stra H 3	III_11_0017	Mittelbergheim, Mittelbergheim	7.44252, 48.39603	butte	butte	0	butte	butte	0	Butte	Butte	0
353	Stra H 4	III_11_0016	Eichhofen (Eichhoffen), Eichhofen	7.44268, 48.38403	butte	butte	0	butte	butte	0	Butte	Butte	0
354	Co V 4	na	Uffheim	7.44285, 47.65062	butta	na	999	butte	na	999	Butte	na	999
355	Stra m 19	III_9_0022	Westhofen, Westhofen	7.44341, 48.60424	butte	butte	0	butte	butte	0	Butte	Butte	0
356	Stra e 12	na	Kleingöft	7.44376, 48.69162	butte	na	999	butte	na	999	Butte	na	999
357	Co d 5	III_12_0092	Riedweier, Riedweier	7.44536, 48.12387	butt	butt	0	butt	butt	0	Butte	Butte	0
358	Co Va 2	III_17_0021	Obermichelbach (Michelbach-le-Haut), Obermichelbach	7.44645, 47.56623	bütta	bütte	1	bütte	bütte	0	Butte	Butte	0
359	Stra m 9/2, Stra m 9/1	III_9_0009	Wasselnheim (Wasselonne), Wasselnheim	7.44724, 48.63718	butt, butte	butt	0	butt, butte	butt	0	Butte	Butte	0
360	Co Va 15	na	Niederranspach (Ranspach-le-Bas)	7.44726, 47.58851	budda	na	999	butte	na	999	Butte	na	999
361	Co Va 4/2	na	Volkensberg (Folgensbourg)	7.4473, 47.55147	butta	na	999	butte	na	999	Butte	na	999
362	Co z 4	III_14_0037	Hirzfelden, Hirzfelden	7.4473, 47.90935	budde	butte	2	butte	butte	0	Butte	Butte	0
363	Co Vd 8	III_17_0071	Biedertal (Biederthal), Biedertal	7.44789, 47.46978	butte	buddä	3	butte	butte	0	Butte	Butte	0
364	Stra e 12,13	III_8_0051	Westhausen (Westhouse-Marmoutier), Westhausen	7.44963, 48.68592	butte	budde	2	butte	butte	0	Butte	Butte	0
365	Hag O 11	III_6_0041	Obersulzbach (Obersoultzbach), Obersulzbach	7.45013, 48.85174	bůtt	butte	2	butt	butte	1	Butte	Butte	0
366	Stra t 6	III_10_0018	Mutzig, Mutzig	7.45043, 48.53927	butte	bu˚tte	1	butte	butte	0	Butte	Butte	0
367	Hag V 12	na	Rosenweiler-Dettweiler	7.45083, 48.76772	butte	na	999	butte	na	999	Butte	na	999
368	Stra e 20	III_8_0048	Zehnacker, Zehnacker	7.45086, 48.67123	butte	butte	0	butte	butte	0	Butte	Butte	0
369	Stra e 10	III_8_0053	Wolschheim, Wolschheim	7.45106, 48.70358	butte	butte	0	butte	butte	0	Butte	Butte	0
370	Stra A 8	III_10_0096	Heiligenstein, Heiligenstein	7.45184, 48.41784	butte	butte	0	butte	butte	0	Butte	Butte	0
371	Stra P 10/2, Stra P 10/1, Stra P 10/3	III_11_0093	Schlettstadt (Sélestat), Schlettstadt	7.45232, 48.2578	bo̊tt, budde, butte	butte	0	bott, butte	butte	0	Butte	Butte	0
372	Co d 10	III_12_0099	Fortschweier, Fortschweier	7.45233, 48.08996	bůdda	butte	4	butte	butte	0	Butte	Butte	0
373	Stra H 2/2, Stra H 2/3, Stra H 2/1	III_11_0013	Barr, Barr	7.45244, 48.40651	buddě, butta	bůdde	2	butte	butte	0	Butte	Butte	0
374	Co z 2	III_14_0038	Münchhausen (Munchhausen), Münchhausen	7.45274, 47.86847	budde	buddä	1	butte	butte	0	Butte	Butte	0
375	Hag V 3	III_7_0051	Imbsheim, Imbsheim	7.45399, 48.80165	boͧtte	butt	3	botte	butt	2	Butte	Butte	0
376	Co V 5	III_16_0055	Sierenz (Sierentz), Sierenz	7.45597, 47.6532	butta	butte	1	butte	butte	0	Butte	Butte	0
377	Co l 11	III_13_0033	Hettenschlag , Hettenschlag	7.45782, 48.00441	budda	butta	2	butte	butte	0	Butte	Butte	0
378	Stra t 2/1, Stra t 2/2	III_10_0008	Bergbieten, Bergbieten	7.45869, 48.57632	butt, butte	butte	0	butt, butte	butte	0	Butte	Butte	0
379	Co V 15	na	Brinkheim (Brinckheim)	7.45901, 47.62634	butta	na	999	butte	na	999	Butte	na	999
380	Stra e 14	III_8_0050	Knörsheim, Knörrsheim	7.46052, 48.68079	butte	butte	0	butte	butte	0	Butte	Butte	0
381	Co Va 3	III_17_0018	Attenschweiler (Attenschwiller), Attenschweiler/Attenweiler	7.46216, 47.56912	botta	boda	2	botte	botte	0	Butte	Butte	0
382	Stra e 9	III_8_0054	Männolsheim, Männolsheim	7.46258, 48.69969	butte	butte	0	butte	butte	0	Butte	Butte	0
