	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1176	TUTT S3	III_15_0087	Herrischried, Herrischried	8.00161, 47.66587	diëchsle	diechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1177	TUTT a3	III_12_0151	Bleibach, Bleibach	8.00281, 48.12764	dissle	diessle	1	disle	diesle	1	Deichsel	Deichsel	0
1178	TUTT L4/1, TUTT D5, Co R15, Co K12, TUTT L4/2	III_15_0073, III_14_0176	Todtmoos (-Rütte), Todtmoos , Todtmoos, Todtmoos	8.00438, 47.74133	diechsle, diachsle	diechsla, diechsle	0	diegsle	diegsle	0	Deichsel	Deichsel	0
1179	TÜB L1	III_11_0125, III_11_0124	Prinzbach, Prinzbach	8.0046, 48.32294	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1180	TÜB p11	III_10_0065	Nesselried, Nesselried	8.00608, 48.52212	dißl	dissel, deichsel	3	disl	deigsl, disl	0	Deichsel	Deichsel	0
1181	TUTT p3	III_13_0153	Unteribental, Unteribental	8.00642, 47.97982	diesel	diesle	2	diesl	diesle	1	Deichsel	Deichsel	0
1182	KST L1	III_5_0111	Bühl (Buhl), Bühl	8.00666, 48.91753	deisel	deïsel	1	deisl	deisl	0	Deichsel	Deichsel	0
1183	TÜB a1	III_8_0098	Lichtenau, Lichtenau	8.00691, 48.72636	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1184	KST S9	III_7_0118	Greffern, Greffern	8.00704, 48.7525	dissl	dissel	1	disl	disl	0	Deichsel	Deichsel	0
1185	KST S3	III_7_0107	Runzenheim (Rountzenheim), Runzenheim	8.00708, 48.82172	dischel	dischel	0	dischl	dischl	0	Deichsel	Deichsel	0
1186	TUTT p4	III_13_0155	Buchenbach, Buchenbach	8.00773, 47.96134	dißle	dießle	1	disle	diesle	1	Deichsel	Deichsel	0
1187	KST S2	III_7_0108	Auenheim, Auenheim	8.00818, 48.81256	dissl	dissl, dissel	0	disl	disl	0	Deichsel	Deichsel	0
1188	TUTT L6	III_15_0090, III_15_0091	Grossherrischwand, Grossherrischwand	8.01017, 47.6797	diechsle	diechsle, diëchsel	0	diegsle	diegsle, diegsl	0	Deichsel	Deichsel	0
1189	TUTT L5	III_15_0094	Wehrhalden, Wehrhalden	8.01061, 47.70213	diechsle	dīëchsel	4	diegsle	diegsl	1	Deichsel	Deichsel	0
1190	TÜB h8	III_9_0097	Renchen, Renchen	8.01285, 48.58724	dissl	dissl	0	disl	disl	0	Deichsel	Deichsel	0
1191	Co R14	III_15_0086	Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg), Rütte	8.01336, 47.76141	diëchsle	diechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1192	TÜB D8	III_11_0070	Strohbach, Strohbach	8.01398, 48.38754	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1193	TÜB a2	na	Ulm (bei Bühl)	8.01434, 48.727	dissel	na	999	disl	na	999	Deichsel	na	999
1194	TUTT S4	III_16_0127	Hogschür, Hogschür	8.01475, 47.64742	diechsle	düechsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1195	TUTT D2/1	na	Bernau(-Hof)	8.01571, 47.82095	diexle	na	999	diegsle	na	999	Deichsel	na	999
1196	TÜB D9	III_11_0065	Gengenbach, Gengenbach	8.01593, 48.40299	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1197	TÜB p13	III_10_0069	Zusenhofen, Zusenhofen	8.01675, 48.54725	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
