	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
582	Stra f 16	III_8_0065	Gugenheim, Gugenheim	7.56591, 48.70185	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
583	Stra u 12	III_10_0037	Duttlenheim, Düttlenheim	7.56596, 48.52454	hewamm	hewann	2	hewamm	hewann	2	Hebamme	Hebamme	0
584	Stra X 13	III_12_0028	Mackenheim, Mackenheim	7.56598, 48.18437	hewammer	hewamm	2	hewamme	hewamm	1	Hebamme	Hebamme	0
585	Co P17	III_15_0053	Wintersweiler, Wintersweiler	7.56756, 47.67374	hebamme	hebamm	1	hebamme	hebamm	1	Hebamme	Hebamme	0
586	Stra Q 5	III_11_0100	Hilsenheim, Hilsenheim	7.56768, 48.29055	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
587	Stra f 22	III_9_0041	Schnersheim, Schnersheim	7.568, 48.65809	hewåmm	häwamm	2	hewamm	hewamm	0	Hebamme	Hebamme	0
588	Stra X 12	III_12_0029	Boozheim (Bootzheim), Boozheim	7.57052, 48.18862	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
589	Co W 16	III_16_0061	Neudorf (Village-Neuf), Neudorf	7.57149, 47.60532	hebam	hebamme	2	hebamm	hebamme	1	Hebamme	Hebamme	0
590	Co m 9	III_13_0041	Vogelgrün (Vogelgrun), Vogelgrün	7.57243, 48.0111	hēwåmm	hewamm	2	hewamm	hewamm	0	Hebamme	Hebamme	0
591	Stra J 3	III_11_0034	Kerzfeld (Kertzfeld), Kerzfeld	7.57276, 48.37779	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
592	Stra n 13	na	Dossenheim-Kochersberg	7.57335, 48.63816	hewamm	na	999	hewamm	na	999	Hebamme	na	999
593	Stra B 2	III_10_0098	Innenheim, Innenheim	7.57348, 48.49644	hewann	hewann	0	hewann	hewann	0	Hebamme	Hebamme	0
594	Stra n 14	III_9_0036, III_9_0035	Quatzenheim, Quatzenheim	7.57372, 48.62636	hewåmm	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
595	Stra X 8	III_12_0024	Artolsheim, Artolsheim	7.57377, 48.20951	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
596	Stra X 4	III_12_0020	Schwobsheim, Schwobsheim	7.57481, 48.2329	hebamm	hevŏmm	2	hebamm	hewamm	1	Hebamme	Hebamme	0
597	Co H13	III_14_0135	Schliengen, Schliengen	7.57624, 47.75579	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
598	Co A10	III_14_0042	Zienken (Müllheim), Zienken	7.57779, 47.84303	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
599	Stra J 10	III_11_0035	Hüttenheim (Huttenheim), Hüttenheim	7.57814, 48.35799	hewånn	hewamm	3	hewann	hewamm	2	Hebamme	Hebamme	0
600	Stra f 18	III_8_0064	Kienheim, Kienheim	7.57862, 48.68905	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
601	Hag P 6	III_6_0054	Uhrweiler (Uhrwiller), Uhrweiler	7.57892, 48.8784	häwwåmm	hewwamm	2	hewamm	hewamm	0	Hebamme	Hebamme	0
602	Stra n 19	na	Kleinfrankenheim	7.58074, 48.66169	hewamm	na	999	hewamm	na	999	Hebamme	na	999
603	Co W 12	III_16_0071, III_16_0070	Märkt, Märkt	7.58103, 47.627	hebam̄e	hebamm, hebamme	1	hebamme	hebamm, hebamme	0	Hebamme	Hebamme	0
604	Co W 17	III_16_0066	Hüningen (Huningue), Hüningen	7.58374, 47.5912	hebamm	heebammä	2	hebamm	hebamme	1	Hebamme	Hebamme	0
605	Hag W 3	III_7_0060	Ettendorf, Ettendorf	7.58414, 48.81374	hewamme	hewamm	1	hewamme	hewamm	1	Hebamme	Hebamme	0
606	Co P7	III_15_0048	Hertingen, Hertingen	7.58442, 47.7231	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
607	Stra f 3	III_8_0079	Mutzenhausen (Mutzenouse), Mutzenhausen	7.58822, 48.7411	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
608	Stra u 17	III_10_0028	Kolbsheim, Kolbsheim	7.58834, 48.56138	hewåm	hewamm	2	hewamm	hewamm	0	Hebamme	Hebamme	0
609	Stra J 2	III_11_0029	Westhausen (Westhouse), Westhausen	7.58855, 48.39622	hewånn	hewanne	2	hewann	hewanne	1	Hebamme	Hebamme	0
610	Stra f 1	III_8_0077	Gingsheim, Gingsheim	7.58895, 48.71645	hewåmm	hewom	2	hewamm	hewamm	0	Hebamme	Hebamme	0
611	Stra Q 7	III_11_0104	Wittisheim, Wittisheim	7.58962, 48.26345	hewam	hewamm	1	hewamm	hewamm	0	Hebamme	Hebamme	0
612	Stra u 11	III_10_0036	Düppigheim und Duttlenheim (Duppigheim), Düppigheim	7.58968, 48.52813	hewann	hewanne	1	hewann	hewanne	1	Hebamme	Hebamme	0
613	Hag P 1	III_5_0068	Zinsweiler, Zinsweiler	7.59018, 48.9196	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
614	Co H8	III_14_0136	Auggen, Auggen	7.59221, 47.78776	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
615	Co A9	III_14_0043	Grißheim (Grissheim) , Grissheim	7.59238, 47.87313	hebam	hebamm	1	hebamm	hebamm	0	Hebamme	Hebamme	0
616	Co m 1	III_13_0040	Breisach, Breisach	7.59332, 48.04535	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
617	Stra n 15	III_9_0040	Hürtigheim, Hürtigheim	7.59369, 48.6152	hewang	hebamme	4	hewang	hebamme	4	Hebamme	Hebamme	0
618	Stra J 4/1, Stra J 4/2, Stra J 4/3	III_11_0033	Benfeld, Benfeld	7.59385, 48.37263	hebamm, hewamm, hewåmm	hewamm	0	hebamm, hewamm	hewamm	0	Hebamme	Hebamme	0
619	Co H10	na	Mauchen	7.59411, 47.76239	hebam̄e	na	999	hebamme	na	999	Hebamme	na	999
620	Hag W 10	III_7_0069	Alteckendorf, Alteckendorf	7.59484, 48.79272	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
621	Stra X 5	III_12_0021	Richtolsheim, Richtolsheim	7.59489, 48.2251	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
622	Co W 11, 18	III_16_0074	(Weil am Rhein und) Eimeldingen, Binzen	7.59518, 47.63113	hebamm	hebamme	1	hebamm	hebamme	1	Hebamme	Hebamme	0
623	Stra n 17, Stra n 18	III_9_0031	Ittenheim, Ittenheim	7.59542, 48.60404	hewamm, hewåmm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
624	Co W 4, 5	III_16_0087, III_16_0088	Egringen und Fischingen, Egringen, Fischingen	7.59628, 47.66366	hebamm	hebamm	0	hebamm	hebamm	0	Hebamme	Hebamme	0
625	Stra J 1	III_11_0028	Uttenheim, Uttenheim	7.5965, 48.41075	hewann	hebamm	3	hewann	hebamm	3	Hebamme	Hebamme	0
626	Hag P 15	III_6_0057	Kindweiler, Kindweiler	7.59731, 48.86227	hebåmm	hewamm	2	hebamm	hewamm	1	Hebamme	Hebamme	0
627	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	hēbamm	hebamm	1	hebamm	hebamm	0	Hebamme	Hebamme	0
628	Co e 4	III_12_0108	Burkheim am Kaiserstuhl, Burkheim am Kaiserstuhl	7.59943, 48.10194	hebamme	hebamme	0	hebamme	hebamme	0	Hebamme	Hebamme	0
629	Hag W 18	III_7_0078	Schwindratzheim, Schwindratzheim	7.59981, 48.7561	hewamm	hewamm	0	hewamm	hewamm	0	Hebamme	Hebamme	0
