	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
216	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	stecknådl	s t e ck n å d l	stecknodle	s t e ck n o d l e	2
217	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	stecknådel	s t e ck n å d e l	stecknodel	s t e ck n o d e l	1
218	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	stecknådel	s t e ck n å d e l	stecknodle	s t e ck n o d l e	3
219	TÜB S6	III_12_0063, III_12_0064	Oberprechtal, Oberprechtal	8.12114, 48.20548	schdecknodel	sch d e ck n o d e l	schdegnodle	sch d e g n o d l e	4
220	TÜB S6	III_12_0063, III_12_0064	Oberprechtal, Oberprechtal	8.12114, 48.20548	schdecknodel	sch d e ck n o d e l	schtecknaᵒdle	sch t e ck n a ᵒ d l e	5
221	TÜB b9	III_8_0112, III_8_0113	Bühlertal-Hof, Bühlertal, Bühlertal-Hof	8.19194, 48.68215	stecknoͣdel	s t e ck n o ͣ d e l	stecknodl	s t e ck n o d l	2
222	TÜB b9	III_8_0112, III_8_0113	Bühlertal-Hof, Bühlertal, Bühlertal-Hof	8.19194, 48.68215	stecknoͣdel	s t e ck n o ͣ d e l	stecknodel	s t e ck n o d e l	1
223	KST T14/3, KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden, Baden-Baden Weststadt	8.24094, 48.76273	schdeggnådl	sch d e gg n å d l	stecknadel	s t e ck n a d e l	7
224	KST T14/3, KST T14/4, KST T14/1	III_7_0131	Baden-Baden-West, Baden-Baden , Baden-Baden, Baden-Baden Weststadt	8.24094, 48.76273	stecknådel	s t e ck n å d e l	stecknadel	s t e ck n a d e l	1
225	KST N1	III_6_0101, III_6_0100, III_6_0102	Malsch, Malsch	8.3345, 48.88047	stecknodel	s t e ck n o d e l	schtecknodel	sch t e ck n o d e l	2
226	KST N1	III_6_0101, III_6_0100, III_6_0102	Malsch, Malsch	8.3345, 48.88047	stecknodel	s t e ck n o d e l	schtecknadel	sch t e ck n a d e l	3
227	Ma h2/1, Ma h2/2	II_59_0064	Neckarau, Mannheim-Neckarau, Mannheim	8.49104, 49.45335	stecknådl	s t e ck n å d l	stecknodel	s t e ck n o d e l	2
228	KST z6	III_21_0014, III_21_0015	Berghausen, Berghausen	8.52712, 49.00389	schdeggnoddel	sch d e gg n o d d e l	steggnoddel	s t e gg n o d d e l	3
229	KST z6	III_21_0014, III_21_0015	Berghausen, Berghausen	8.52712, 49.00389	schdeggnoddel	sch d e gg n o d d e l	steggnoddl	s t e gg n o d d l	4
230	KST s8	III_20_0022, III_20_0021	Untergrombach, Untergrombach	8.55318, 49.0861	stecknodel	s t e ck n o d e l	stecknodl	s t e ck n o d l	1
231	KST s8	III_20_0022, III_20_0021	Untergrombach, Untergrombach	8.55318, 49.0861	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
232	MH R5, MH R4	II_60_0042	Leimen, Leimen	8.68891, 49.34902	stecknådl	s t e ck n å d l	stecknodl	s t e ck n o d l	1
233	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	schdecknoͦdl	sch d e ck n o ͦ d l	schdecknodel	sch d e ck n o d e l	2
234	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	schdecknoͦdl	sch d e ck n o ͦ d l	stecknòdel	s t e ck n ò d e l	6
235	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	schdecknoͦdl	sch d e ck n o ͦ d l	stecknodel	s t e ck n o d e l	5
236	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	schdecknoͦdl	sch d e ck n o ͦ d l	stegnodl	s t e g n o d l	6
237	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	schdecknoͦdl	sch d e ck n o ͦ d l	stecknadel	s t e ck n a d e l	6
238	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	stecknodel	s t e ck n o d e l	schdecknodel	sch d e ck n o d e l	3
239	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	stecknodel	s t e ck n o d e l	stecknòdel	s t e ck n ò d e l	1
240	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	stecknodel	s t e ck n o d e l	stegnodl	s t e g n o d l	3
241	KST P3/3, KST P3/1	III_23_0043, III_23_0037, III_23_0052, III_23_0040, III_23_0045, III_23_0041, III_23_0049, III_23_0046	Pforzheim, Pforzheim	8.70025, 48.89013	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
242	KST m11	III_19_0025, III_19_0024, III_19_0026	Östringen, Östringen	8.7137, 49.22037	stecknodel	s t e ck n o d e l	stecknodl	s t e ck n o d l	1
243	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	stecknodel	s t e ck n o d e l	schdecknodlä	sch d e ck n o d l ä	5
244	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	stecknodel	s t e ck n o d e l	stecknodle	s t e ck n o d l e	2
245	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	stecknodel	s t e ck n o d e l	stecknodel 	s t e ck n o d e l 	1
246	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	stecknodel	s t e ck n o d e l	stecknadel	s t e ck n a d e l	1
247	MH S11	II_60_0067	Haag, Haag	8.92912, 49.39429	schdĕgnōdel	sch d ĕ g n ō d e l	schdegnōdĕl	sch d e g n ō d ĕ l	2
248	MH S11	II_60_0067	Haag, Haag	8.92912, 49.39429	schdĕgnōdl	sch d ĕ g n ō d l	schdegnōdĕl	sch d e g n ō d ĕ l	2
249	TUTT K7	III_36_0057, III_36_0055, III_36_0056	Liggeringen, Liggeringen	9.02698, 47.77495	stecknodel	s t e ck n o d e l	stecknodl	s t e ck n o d l	1
