	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
105	Stra V 1, Stra U 1/2, Stra U 1/1	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	guff, gouf, gōf	guf	1	guf, gof, gouf	guf	0	Glufe	Glufe	0
106	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	guw	guw	0	guw	guw	0	Glufe	Glufe	0
107	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	guf	gufa	1	guf	gufe	1	Glufe	Glufe	0
108	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	guf	güfa	2	guf	güfe	2	Glufe	Glufe	0
109	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	guw	guff	2	guw	guf	1	Glufe	Glufe	0
110	Co Ua 5	na	Largitzen	7.1873, 47.56163	gufa	na	999	gufe	na	999	Glufe	na	999
111	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	guw	guff	2	guw	guf	1	Glufe	Glufe	0
112	Hag F 1	III_5_0037	Dehlingen, Dehlingen	7.19095, 48.98016	guw	guw	0	guw	guw	0	Glufe	Glufe	0
113	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	gufa	guhfa	1	gufe	gufe	0	Glufe	Glufe	0
114	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	gūwe	guv	3	guwe	guf	2	Glufe	Glufe	0
115	Co r 4	na	Winzfelden (Wintzfelden)	7.19806, 47.97442	guf	na	999	guf	na	999	Glufe	na	999
116	Co N13	na	Enschingen (Saint-Bernard)	7.20293, 47.67101	go͜nfa	na	999	gofe	na	999	Glufe	na	999
117	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	guw	guwe	1	guw	guwe	1	Glufe	Glufe	0
118	Co k 9	III_13_0014	Weier (Wihr-Au-Val), Weier im Tal	7.20558, 48.05217	goof	goof	0	gof	gof	0	Glufe	Glufe	0
