	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
151	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	guefeli	güfili	3	gluefeli	güfeli	3	Glifle	Glifle	0
152	TUTT Sa7	na	Laufenburg (Baden)	8.0908, 47.58055	güfili	na	999	güfeli	na	999	Glifle	na	999
153	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Wilfingen, Hierbach	8.09123, 47.686	gǖfeli	güfeli	1	güfeli	güfeli	0	Glifle	Glifle	0
154	TUTT S21	III_16_0141	Schachen, Schachen	8.09406, 47.60368	güfili	güfele	2	güfeli	güfele	1	Glifle	Glifle	0
155	TUTT w3	III_14_0072	Bärental, Bärental	8.0952, 47.86975	giifli	giifli	0	gifli	gifli	0	Glifle	Glifle	0
156	TUTT S5	III_17_0060	Luttingen, Luttingen	8.09878, 47.57252	güllfelli	güfeli	3	gülfeli	güfeli	1	Glifle	Glifle	0
157	TUTT L2	III_15_0110	Wittenschwand, Wittenschwand	8.10083, 47.72846	güfeli	güfili	1	güfeli	güfeli	0	Glifle	Glifle	0
158	TUTT L10	III_15_0100	Wolpadingen, Wolpadingen	8.10774, 47.69861	gǖfeli	glüfeli	2	güfeli	glüfeli	1	Glifle	Glifle	0
159	KST S14	III_7_0113	Hügelsheim, Hügelsheim	8.10904, 48.79654	giffle	güffle	1	gifle	güfle	1	Glifle	Glifle	0
160	TUTT S17	III_16_0146	Albert, Albbruck-Albert	8.11012, 47.58535	güffeli	güfeli	1	güfeli	güfeli	0	Glifle	Glifle	0
161	TUTT S15	III_16_0142	Buch über Waldshut, Buch	8.11336, 47.61399	güfeli	güfeli	0	güfeli	güfeli	0	Glifle	Glifle	0
162	TUTT h5	III_13_0077	Wildgutach, Wildgutach	8.11606, 48.0323	gifli	gifli	0	gifli	gifli	0	Glifle	Glifle	0
163	TÜB h15	na	Kappelrodeck	8.11791, 48.59087	gifle	na	999	gifle	na	999	Glifle	na	999
164	TÜB S5	III_12_0061, III_12_0062	Unterprechtal, Unterprechtal	8.12114, 48.20548	giefli	gieflie, gifli	1	gifli	gifli	0	Glifle	Glifle	0
165	TUTT L1	III_15_0111, III_15_0112	Urberg, Urberg	8.12409, 47.73478	güvili	güfeli, güveli	1	güfeli	güfeli	0	Glifle	Glifle	0
166	TUTT L16	III_15_0103	Schlageten, Schlageten	8.12512, 47.71178	gufele	güfele	1	gufele	güfele	1	Glifle	Glifle	0
167	TUTT L11	III_15_0102	Immeneich, Immeneich	8.12543, 47.69719	güfele	güfele	0	güfele	güfele	0	Glifle	Glifle	0
168	TUTT D4	III_14_0172, III_14_0174, III_14_0173, III_14_0171	St. Blasien, St. Blasien	8.12792, 47.76144	güfeli	güfele	1	güfeli	güfele	1	Glifle	Glifle	0
169	TÜB a9	III_8_0099	Weitenung, Weitenung	8.12886, 48.73998	giefel	giefel	0	gifel	gifel	0	Glifle	Glifle	0
170	TUTT S14	na	Birndorf	8.13384, 47.62519	güfeli	na	999	güfeli	na	999	Glifle	na	999
171	TUTT h4	na	(Alt)Glashütte	8.13564, 48.0008	gefle	na	999	gefle	na	999	Glifle	na	999
172	TUTT p7,8	na	(Breitnau-)Eckbach	8.13811, 47.9479	gǖfli	na	999	güfli	na	999	Glifle	na	999
173	TUTT S16	III_16_0145	Albruck-Kiesenbach, Albruck	8.14411, 47.60046	güfili	chüfeli	3	güfeli	chüfeli	2	Glifle	Glifle	0
174	TUTT L15	na	Tiefenhäusern	8.14547, 47.70277	güfili	na	999	güfeli	na	999	Glifle	na	999
175	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	güefeli	güffeli	1	güefeli	güfeli	1	Glifle	Glifle	0
176	TUTT w1/2	na	Titisee	8.14936, 47.90254	gǖfli	na	999	güfli	na	999	Glifle	na	999
177	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	gǖfili	güfeli	2	güfeli	güfeli	0	Glifle	Glifle	0
178	KST L5	III_6_0090	Plittersdorf bei Rastatt, Plittersdorf	8.15649, 48.88249	giffel	giffle	2	gifel	gifle	2	Glifle	Glifle	0
179	TUTT E1	na	Fischbach	8.16112, 47.84388	gīfeli	na	999	gifeli	na	999	Glifle	na	999
180	TUTT M2	III_15_0113, III_15_0129	Höchenschwand, Höchenschwand	8.16491, 47.73427	güfeli	güfeli	0	güfeli	güfeli	0	Glifle	Glifle	0
181	TUTT M1	III_15_0120	Attlisberg, Attlisberg	8.16607, 47.72173	gǖfili	güfili	1	güfeli	güfeli	0	Glifle	Glifle	0
182	TUTT L14, TUTT L13	III_15_0123	Remetschwiel und Bannholz, Bannholz, Bannholz	8.167, 47.67614	güfili, güefili	güfili	0	güefeli, güfeli	güfeli	0	Glifle	Glifle	0
183	TUTT M16	na	Häusern	8.16959, 47.75398	güfele	na	999	güfele	na	999	Glifle	na	999
184	TUTT T4	na	Waldkirch	8.17132, 47.65851	güfeli	na	999	güfeli	na	999	Glifle	na	999
185	TUTT D3	na	Blasiwald (Am Schluchsee)	8.17706, 47.7987	güfili	na	999	güfeli	na	999	Glifle	na	999
186	TUTT M3	III_15_0121	Amrigschwand, Amrigschwand	8.1855, 47.71974	gǖfili	güfili	1	güfeli	güfeli	0	Glifle	Glifle	0
187	TUTT M15	III_15_0114	Bierbronnen, Bierbronnen	8.18848, 47.6749	güfili	güfili	0	güfeli	güfeli	0	Glifle	Glifle	0
188	TÜB T5	III_12_0069	Rensberg, Rensberg	8.1889, 48.17741	gifli	gifli	0	gifli	gifli	0	Glifle	Glifle	0
189	TUTT b3	III_12_0161	Schonach, Schonach	8.20179, 48.14296	gîfli	gīfli	1	gifli	gifli	0	Glifle	Glifle	0
190	TÜB E2	III_11_0080	Seebach, Seebach	8.20278, 48.57466	gīflĭ	giefli	3	gifli	gifli	0	Glifle	Glifle	0
