	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
152	TUTT Sa4	na	Niederhof	8.03951, 47.56938	scherr	na	999	scher	na	999	Schär	na	999
153	TUTT S6	III_16_0129, III_16_0130	Oberwihl, Oberwihl	8.04597, 47.62098	schär	schäre	1	schär	schäre	1	Schär	Schär	0
154	TUTT p2	na	Wagensteig	8.04607, 47.98466	scheer	na	999	scher	na	999	Schär	na	999
155	TUTT L/S7, TUTT S1	III_15_0095	Strittmatt, Strittmatt und Engelschwand, Strittmatt	8.04718, 47.66382	schǟr, schǟr	schär	1	schär	schär	0	Schär	Schär	0
156	TUTT a4	na	Simonswald	8.04838, 48.10278	schär	na	999	schär	na	999	Schär	na	999
157	TUTT S19	III_16_0139	Rotzel, Rotzel	8.06151, 47.59473	scheer	schär	2	scher	schär	1	Schär	Schär	0
158	TUTT D1	III_14_0170	Menzenschwand, Merzenschwand	8.07059, 47.81749	schär	scheer	2	schär	scher	1	Schär	Schär	0
159	TUTT L3	III_15_0109	Ibach, Ibach	8.07077, 47.73259	scher	scher	0	scher	scher	0	Schär	Schär	0
160	TUTT S8	III_16_0132	Rüsswihl, Rüßwihl	8.07093, 47.63063	schär	schär	0	schär	schär	0	Schär	Schär	0
161	TUTT S7	III_16_0131	Niederwihl, Niederwihl	8.07095, 47.61851	schär	schär	0	schär	schär	0	Schär	Schär	0
162	TUTT S10	na	Rotzingen	8.0762, 47.66588	schär	na	999	schär	na	999	Schär	na	999
163	TUTT L17	III_15_0101	Fröhnd, Fröhnd	8.07717, 47.70011	schär	schär	0	schär	schär	0	Schär	Schär	0
164	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	schär	schär	0	schär	schär	0	Schär	Schär	0
165	TUTT S18	III_16_0140	Hochsal, Hochsal	8.08003, 47.5887	schär	schär	0	schär	schär	0	Schär	Schär	0
166	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Wilfingen, Hierbach	8.09123, 47.686	schǟr	schär	1	schär	schär	0	Schär	Schär	0
167	TUTT a6	III_12_0145	Yach, Yach	8.0932, 48.15752	schär	scher	1	schär	scher	1	Schär	Schär	0
168	TUTT S21	na	Schachen	8.09406, 47.60368	schääer	na	999	schär	na	999	Schär	na	999
169	TUTT w3	na	Bärental	8.0952, 47.86975	scher	na	999	scher	na	999	Schär	na	999
170	TUTT S5	na	Luttingen	8.09878, 47.57252	schär	na	999	schär	na	999	Schär	na	999
