	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
545	KST S13	na	Liedelshof bei Sinzheim	8.13914, 48.74435	mulwärfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
546	KST S15	III_7_0112	Iffezheim, Iffezheim	8.14011, 48.82287	mullwärfer	mulwerfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
547	KST S11	III_7_0122	Halberstung, Halberstung	8.14298, 48.76025	mulwerfer	mulwerfer	0	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
548	KST D7	III_5_0115, III_5_0116	Münchhausen (Munchhausen), Münchhausen	8.14635, 48.92142	maulwiarfer	maulwerfer, maulwelfa	2	maulwerfer	maulwerfer, maulwelfer	0	Maulwerfer	Maulwerfer	0
549	KST D6	III_5_0117	Motern (Mothern), Motern	8.15128, 48.93354	maulwelfer	maulwelfer	0	maulwelfer	maulwelfer	0	Maulwerfer	Maulwerfer	0
550	KST L6	na	Ottersdorf	8.15398, 48.86103	mǖͧlwelfer	na	999	mulwelfer	na	999	Maulwerfer	na	999
551	KST L5	III_6_0090	Plittersdorf bei Rastatt, Plittersdorf	8.15649, 48.88249	mūlwelfer	mulwelfa	3	mulwelfer	mulwelfer	0	Maulwerfer	Maulwerfer	0
552	TÜB a10	III_8_0100	Steinbach, Steinbach	8.16038, 48.72843	muhlwerfer	mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
553	TÜB b6	na	Altschweier	8.16047, 48.69964	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
554	TÜB b5	III_8_0101, III_8_0102	Eisental, Eisental	8.16417, 48.71189	mulwerfer	mulwerfer	0	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
555	KST T12	na	Kartung bei Sinzheim	8.16546, 48.771	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
556	KST S12	III_7_0136, III_7_0123	Sinzheim bei Winden, Sinzheim	8.16564, 48.76405	mulwerfer	mulwerfer	0	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
557	TÜB b3	na	Varnhalt	8.17941, 48.73522	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
