	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
220	Co H4	na	Dattingen	7.65681, 47.83383	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
221	Co t 2	na	Oberrimsingen	7.6594, 47.97942	scharrmüs	na	999	scharmüs	na	999	Schärmaus	na	999
222	Co P16	III_15_0046	Kandern, Kandern	7.66224, 47.71456	schärmūs	schärmu͜us	3	schärmus	schärmus	0	Schärmaus	Schärmaus	0
223	Co W 20	III_16_0082, III_16_0079, III_16_0083, III_16_0080, III_16_0081	Lörrach , Lörrach <Adolf Hitler Schule>, Lörrach	7.66409, 47.61258	schärmūs	schermaus, schärmus, schärmuus	1	schärmus	schermaus, schärmus	0	Schärmaus	Schärmaus	0
224	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	schärmūs	schärmuus	2	schärmus	schärmus	0	Schärmaus	Schärmaus	0
225	Co A6	III_14_0047	Heitersheim, Heitersheim	7.66768, 47.87108	schǟrmūs	scharmuus	3	schärmus	scharmus	1	Schärmaus	Schärmaus	0
226	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	scherrmüs	scharmüs	2	schermüs	scharmüs	1	Schärmaus	Schärmaus	0
227	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
228	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	schärmuus	schermus	2	schärmus	schermus	1	Schärmaus	Schärmaus	0
229	Stra Y 3	III_12_0036	Weisweil, Weisweil	7.67618, 48.19761	schärmüs	schaarmüs	2	schärmüs	scharmüs	1	Schärmaus	Schärmaus	0
230	Co f 12	na	Amoltern	7.67629, 48.12873	scharmüs	na	999	scharmüs	na	999	Schärmaus	na	999
231	Co X 4	III_16_0091, III_16_0092	Haagen, Haagen	7.67898, 47.63703	schermus	schärmus	1	schermus	schärmus	1	Schärmaus	Schärmaus	0
232	Co B2	na	Gallenweiler	7.68027, 47.88527	schärmūs	na	999	schärmus	na	999	Schärmaus	na	999
233	Co n 14	na	Wasenweiler	7.6813, 48.05162	schärrmus	na	999	schärmus	na	999	Schärmaus	na	999
234	Co B5	III_14_0058	Laufen, Laufen	7.68471, 47.8434	schärmuus	scharmus	2	schärmus	scharmus	1	Schärmaus	Schärmaus	0
235	Co X 16	III_16_0096	Inzlingen, Inzlingen	7.68772, 47.58811	schǟrmūs	schärmus	2	schärmus	schärmus	0	Schärmaus	Schärmaus	0
236	Co n 4	III_13_0059, III_13_0058	Merdingen, Merdingen	7.68864, 48.0173	schärmus, scharmus	schärmus, schaͤrmus, scharmus	0	schärmus, scharmus	schärmus, scharmus	0	Schärmaus	Schärmaus	0
237	Co u 1/2, Co u 1/1	III_13_0135	Biengen, Biengen	7.68958, 47.93875	schärmus, scharmūüs	scheermuus	3	schärmus, scharmüs	schermus	1	Schärmaus	Schärmaus	0
238	Co Xa 5	III_17_0038, III_17_0040, III_17_0039	Wyhlen, Wyhlen	7.69103, 47.54989	schärmuus	schärmus, scharmus, schäärmuus	1	schärmus	schärmus, scharmus	0	Schärmaus	Schärmaus	0
239	Co X 6	III_16_0095	Brombach (/Maulburg, aber gestrichen), Brombach	7.69236, 47.63395	schärmūs	schermus	2	schärmus	schermus	1	Schärmaus	Schärmaus	0
240	Co X 5	na	Hauingen	7.69375, 47.64287	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
241	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	schermus	schärmuus	2	schermus	schärmus	1	Schärmaus	Schärmaus	0
242	Co J3	III_14_0153	Schweighof, Schweighof	7.69904, 47.80743	schǟrmūs	schärmus	2	schärmus	schärmus	0	Schärmaus	Schärmaus	0
243	Co f 1	III_12_0121, III_12_0122, III_12_0120	Endingen, Endingen	7.70312, 48.1419	schermus	scharmüs, schermus	0	schermus	scharmüs, schermus	0	Schärmaus	Schärmaus	0
244	Co B11	III_14_0053, III_14_0052	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	schärmūs	schärmus	1	schärmus	schärmus	0	Schärmaus	Schärmaus	0
245	Co B6	III_14_0062, III_14_0063, III_14_0064	Sulzburg, Sulzburg	7.70727, 47.84122	schermus	schärmus, scheermuus, scheermus	1	schermus	schärmus, schermus	0	Schärmaus	Schärmaus	0
246	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	schårmüs	schärmüs	1	scharmüs	schärmüs	1	Schärmaus	Schärmaus	0
247	Co u 3	na	Offnadingen	7.71217, 47.93434	schärmüs	na	999	schärmüs	na	999	Schärmaus	na	999
248	Stra Y 1	III_12_0171	Niederhausen, Niederhausen	7.71317, 48.23982	schärmus	schaͤrmüs	3	schärmus	scharmüs	2	Schärmaus	Schärmaus	0
249	Co u 17	III_13_0130	Mengen, Mengen	7.71392, 47.95851	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
250	Co u 15	III_13_0057	Opfingen, Opflingen	7.71585, 48.00052	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
251	Co u 14	III_13_0128	Tiengen, Tiengen	7.71599, 47.98216	schärmus	scharmus	1	schärmus	scharmus	1	Schärmaus	Schärmaus	0
252	Co n 13	III_13_0056	Waltershofen, Waltershofen	7.71857, 48.02338	scheermus	scheermus	0	schermus	schermus	0	Schärmaus	Schärmaus	0
253	Co B10	III_14_0057	Grunern bei Müllheim, Grunern	7.72184, 47.87162	schärmüs	schärmus	1	schärmüs	schärmus	1	Schärmaus	Schärmaus	0
254	Co n 12	III_13_0051, III_13_0050, III_13_0048, III_13_0049	Bötzingen, Bötzingen	7.72593, 48.07743	schermūs	schärmus, schèrmus, scheermus, schermus	1	schermus	schärmus, schermus	0	Schärmaus	Schärmaus	0
255	Co u 5	III_13_0136	Norsingen, Norsingen	7.72683, 47.93837	schermus	schermus	0	schermus	schermus	0	Schärmaus	Schärmaus	0
256	Co n 8	na	Gottenheim	7.72686, 48.04969	schermüs	na	999	schermüs	na	999	Schärmaus	na	999
257	Co X 1	III_16_0097	Hägelberg, Hägelberg	7.72778, 47.66132	schärmūs	schärmus	1	schärmus	schärmus	0	Schärmaus	Schärmaus	0
258	Co Xa 4	na	Herten	7.72902, 47.55493	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
259	Co B9	III_14_0060, III_14_0059, III_14_0061	Staufen (bei Freiburg), Staufen	7.72962, 47.88166	schärmūs	schērmūs, scheermūs	1	schärmus	schermus	1	Schärmaus	Schärmaus	0
260	Co X 7	III_16_0098	Steinen, Steinen	7.73911, 47.64447	schärmūs	schärmuus	2	schärmus	schärmus	0	Schärmaus	Schärmaus	0
261	Co f 10	III_12_0111	Bahlingen, Bahlingen	7.73937, 48.12209	schaͤrmǖs	schäärmüüs	4	scharmüs	schärmüs	1	Schärmaus	Schärmaus	0
262	Co X 9	III_16_0100	Hüsingen, Hüsingen	7.74114, 47.63121	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
263	Co u 4	III_13_0164	Kirchhofen, Kirchhofen	7.74356, 47.91979	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
264	Co f 7	III_12_0125	Eichstetten, Eichstetten	7.74563, 48.09417	schärmus	scharmus	1	schärmus	scharmus	1	Schärmaus	Schärmaus	0
265	Co X 8	III_16_0099	Höllstein, Höllstein	7.74574, 47.63943	schärmūs	schaͤrmuus	4	schärmus	scharmus	1	Schärmaus	Schärmaus	0
266	Co Xa 1	III_17_0041	Degerfelden, Degerfelden	7.74584, 47.5696	scharmus	scharmus	0	scharmus	scharmus	0	Schärmaus	Schärmaus	0
267	Co f 2	III_12_0113	Riegel, Riegel	7.7507, 48.15056	schärmus	schärmüs	1	schärmus	schärmüs	1	Schärmaus	Schärmaus	0
268	Co B12	na	Ehrenstetten	7.75208, 47.91557	scheermüss	na	999	schermüs	na	999	Schärmaus	na	999
269	Co u 6	na	Pfaffenweiler	7.75445, 47.94133	scharmus	na	999	scharmus	na	999	Schärmaus	na	999
270	Co X 15	III_16_0102	Eichsel (GID von Obereichsel), Eichsel	7.75815, 47.59842	schärmus	schermaus	2	schärmus	schermaus	2	Schärmaus	Schärmaus	0
271	Co X 13	III_16_0101	Adelhausen, Adelhausen	7.76116, 47.61477	schärmus	schermus	1	schärmus	schermus	1	Schärmaus	Schärmaus	0
272	Co n 3	III_13_0055	Umkirch, Umkirch	7.7624, 48.03183	scharmaus	schermaus	1	scharmaus	schermaus	1	Schärmaus	Schärmaus	0
273	Stra R 12	na	Grafenhausen (Kappel-Grafenhausen)	7.76775, 48.2841	schaärmüs	na	999	schärmüs	na	999	Schärmaus	na	999
274	Co n 5	na	Neuershausen	7.76972, 48.0689	scheermus	na	999	schermus	na	999	Schärmaus	na	999
275	Stra Y 13	III_12_0044	Kenzingen, Kenzingen	7.77005, 48.19298	schärmǖs	schermüs	2	schärmüs	schermüs	1	Schärmaus	Schärmaus	0
276	Co Xa 2	III_17_0042	Nollingen, Nollingen	7.7716, 47.57363	schärmus	schärmus	0	schärmus	schärmus	0	Schärmaus	Schärmaus	0
277	Stra Y 8	na	Herbolzheim a, d, Bleich	7.77743, 48.22249	schärmüs	na	999	schärmüs	na	999	Schärmaus	na	999
278	Co f 3	III_12_0118	Nimburg, Nimburg	7.77794, 48.10762	scheermus	scheermus	0	schermus	schermus	0	Schärmaus	Schärmaus	0
279	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	schērmüs	schehrmüs	2	schermüs	schermüs	0	Schärmaus	Schärmaus	0
280	Co u 19/2	na	Bollschweil	7.77924, 47.91994	schärmūs	na	999	schärmus	na	999	Schärmaus	na	999
281	Co u 9	III_13_0140	Ebringen, Ebringen	7.77981, 47.95761	scheermus	schermus	1	schermus	schermus	0	Schärmaus	Schärmaus	0
282	Stra Y 4	na	Ringsheim	7.78041, 48.24632	schaͤrmūs	na	999	scharmus	na	999	Schärmaus	na	999
283	Co n 9	na	Hugstetten	7.78045, 48.05415	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
284	Co f 4	III_12_0173	Bottingen, Bottingen	7.78356, 48.09119	scharmus	scharmus	0	scharmus	scharmus	0	Schärmaus	Schärmaus	0
285	Co B7	III_14_0065	Untermünstertal-Ziegelplatz (Untermünstertal), Untermünstertal	7.78649, 47.85518	schermus	schärmus	1	schermus	schärmus	1	Schärmaus	Schärmaus	0
286	Co Xa 3	III_17_0045, III_17_0046, III_17_0044	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	schärmūs	schermuuß, scharmus, schärmus	1	schärmus	schärmus, scharmus, schermus	0	Schärmaus	Schärmaus	0
287	Co f 5	III_12_0117	Malterdingen, Malterdingen	7.79392, 48.16302	schärmüs	schärmüs	0	schärmüs	schärmüs	0	Schärmaus	Schärmaus	0
288	Co B8	III_14_0151	Untermünstertal-Rotenbuck, Untermünstertal-Rotenbuck	7.79435, 47.84136	schermus	schermus	0	schermus	schermus	0	Schärmaus	Schärmaus	0
289	Stra Y 9	na	Wagenstadt	7.79647, 48.20762	schermüs	na	999	schermüs	na	999	Schärmaus	na	999
290	Stra R 8	III_11_0114	Orschweier, Orschweier	7.79862, 48.27835	schermūs	schaermüs	2	schermus	schaermüs	2	Schärmaus	Schärmaus	0
291	Co X 17	na	Karzau (Karsau)	7.79868, 47.58875	schermus	na	999	schermus	na	999	Schärmaus	na	999
292	Co X 2	na	Langenau	7.79884, 47.65734	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
293	Co n 10	na	Lehen	7.80072, 48.01663	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
294	Co u 12	III_13_0132	St, Georgen , St, Georgen	7.8056, 47.97934	schērmūs	schērmus	1	schermus	schermus	0	Schärmaus	Schärmaus	0
295	Co f 8	III_12_0114	Köndringen, Köndringen	7.80591, 48.13912	schǟrmus	scharmüs	2	schärmus	scharmüs	2	Schärmaus	Schärmaus	0
296	Stra Y 7	III_12_0040	Tutschfelden, Tutschfelden	7.80659, 48.21534	schärmüs	scheermus	3	schärmüs	schermus	2	Schärmaus	Schärmaus	0
297	Stra R 6	III_11_0109	Kippenheimweiler, Kippenheimweiler	7.80753, 48.31925	schärmus	schaarmüüs	4	schärmus	scharmüs	2	Schärmaus	Schärmaus	0
298	Co u 20	III_13_0137	Sölden, Sölden	7.80967, 47.93307	scheermus	schermues	2	schermus	schermues	1	Schärmaus	Schärmaus	0
299	Co X 11	III_16_0108	Wiechs, Wiechs	7.81236, 47.63655	schäärmuus	schärmus	2	schärmus	schärmus	0	Schärmaus	Schärmaus	0
300	Stra R 7	III_11_0113	Mahlberg, Mahlberg	7.81323, 48.28708	schärmus	scha˚ermüüs	5	schärmus	scharmüs	2	Schärmaus	Schärmaus	0
301	Stra R 10	III_11_0117	Ettenheim, Ettenheim	7.81361, 48.25631	scharmūs	scheermus	3	scharmus	schermus	1	Schärmaus	Schärmaus	0
302	Stra Y 11	na	Nordweil	7.81384, 48.19396	schärmüs	na	999	schärmüs	na	999	Schärmaus	na	999
303	Co n 1	na	Betzenhausen	7.81511, 48.00987	schärmuus	na	999	schärmus	na	999	Schärmaus	na	999
304	Co X 12	III_16_0111	Nordschwaben, Nordschwaben	7.81682, 47.6184	schärmuus	schermus	2	schärmus	schermus	1	Schärmaus	Schärmaus	0
305	Stra Y 12	III_12_0172	Bombach, Bombach	7.81686, 48.17869	schärmus	schärmüs	1	schärmus	schärmüs	1	Schärmaus	Schärmaus	0
306	Co u 13	III_13_0133	Haslach, Haslach	7.82166, 47.9895	schärmus, schermus	schärmus	0	schärmus, schermus	schärmus	0	Schärmaus	Schärmaus	0
307	Co X 3	na	Schopfheim (/Grenzach, aber gestrichen)	7.82315, 47.64973	schärmūs	na	999	schärmus	na	999	Schärmaus	na	999
308	Stra R 5	III_11_0112	Kippenheim, Kippenheim	7.82466, 48.29439	scharmus	schä̂rmüs	3	scharmus	schärmüs	2	Schärmaus	Schärmaus	0
309	Co u 11	III_13_0139	Merzhausen, Merzhausen	7.82532, 47.96635	schermus	schärmus	1	schermus	schärmus	1	Schärmaus	Schärmaus	0
310	Stra K 9	III_11_0045	Langenwinkel, Langenwinkel	7.82557, 48.3325	schǟrmüs	schärmüs	1	schärmüs	schärmüs	0	Schärmaus	Schärmaus	0
311	Stra Y 6	III_12_0041	Broggingen, Broggingen	7.82928, 48.21892	schaͤrmus	schermus	2	scharmus	schermus	1	Schärmaus	Schärmaus	0
312	Stra Y a 1	III_12_0112	Heimbach, Heimbach	7.82936, 48.1638	schä̊rmüs	scharmüs	2	schärmus	scharmüs	2	Schärmaus	Schärmaus	0
313	Co u 10	na	Au	7.82976, 47.95687	scheermus	na	999	schermus	na	999	Schärmaus	na	999
314	Stra Y 10	III_12_0042	Bleichheim, Bleichheim	7.8306, 48.20842	schermüs	schermüs	0	schermüs	schermüs	0	Schärmaus	Schärmaus	0
315	Co g 8	III_12_0131	Mundingen, Mundingen	7.8346, 48.13735	scharmüs	schärmüs	1	scharmüs	schärmüs	1	Schärmaus	Schärmaus	0
316	Co Y 1	na	Fahrnau	7.83602, 47.66179	schärmūs	na	999	schärmus	na	999	Schärmaus	na	999
317	Stra L 10	III_11_0044	Hugsweier, Hugsweier	7.83742, 48.36009	schärmus	scharmüs	2	schärmus	scharmüs	2	Schärmaus	Schärmaus	0
318	Co C9	na	St Ulrich	7.83776, 47.909	schermūs	na	999	schermus	na	999	Schärmaus	na	999
319	Stra S 1	III_11_0119	Mietersheim, Mietersheim	7.83797, 48.32639	schäärmüs	schermüs	2	schärmüs	schermüs	1	Schärmaus	Schärmaus	0
320	Co Y 15	na	Eichen	7.83816, 47.6471	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
321	Co R12	III_15_0089	Hausen im Wiesental, Hausen im Wiesental	7.84055, 47.68143	schermūs	scharmus	2	schermus	scharmus	1	Schärmaus	Schärmaus	0
322	Co g 10	na	Landeck	7.84077, 48.14954	schärmus	na	999	schärmus	na	999	Schärmaus	na	999
323	Co g 1	III_12_0132	Emmendingen, Emmendingen	7.84951, 48.1209	schärmüs	schermus	2	schärmüs	schermus	2	Schärmaus	Schärmaus	0
324	Co o 8	III_13_0070	Vörstetten, Vörstetten	7.85113, 48.06391	schärmuus	schermus	2	schärmus	schermus	1	Schärmaus	Schärmaus	0
325	Co R9	III_15_0081, III_15_0079, III_15_0080	Zell im Wiesental, Zell im Wiesental	7.85301, 47.70753	schermus	schärmūs, schärmus	1	schermus	schärmus	1	Schärmaus	Schärmaus	0
326	Co g 3	III_12_0135	Wasser, Wasser	7.8564, 48.09846	schǟrmŭs	schermus	2	schärmus	schermus	1	Schärmaus	Schärmaus	0
