	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1210	TÜB c3	III_25_0005	Reichental, Reichental	8.39101, 48.72956	mugg	muggä	1	muk	muke	1	Mücke	Mücke	0
1211	KST r4	III_20_0006	Leopoldshafen, Leopoldshafen	8.3923, 49.09933	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1212	KST y 11	III_20_0007, III_20_0008	Eggenstein, Eggenstein	8.39572, 49.08482	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1213	KST N13	III_23_0006	Völkersbach, Völkersbach	8.39644, 48.8701	mug	muck	2	muk	muk	0	Mücke	Mücke	0
1214	KST N4	III_23_0007	Schluttenbach, Schluttenbach	8.40022, 48.89885	mugge, mugga	muck	3	muke	muk	1	Mücke	Mücke	0
1215	KST F14/2, KST F14/1	III_22_0005, III_22_0004, III_22_0006	Ettlingen, Ettlingen , Ettlingen	8.40245, 48.94247	mucke, muck	muck	0	muk, muke	muk	0	Mücke	Mücke	0
1216	KST F3	III_21_0003	Karlsruhe-Rüppurr, Karlsruhe-Rüppurr	8.406, 48.97394	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1217	TUTT y10	na	Unadingen	8.40711, 47.88128	mugge	na	999	muke	na	999	Mücke	na	999
1218	KST r3	III_20_0005	Linkenheim, Linkenheim	8.40844, 49.12418	muck	mück	1	muk	mük	1	Mücke	Mücke	0
1219	KST y 6	III_21_0002	Karlsruhe, Karlsruhe	8.40919, 49.01038	mucke	muck, mucke	0	muke	muk, muke	0	Mücke	Mücke	0
1220	KST k1	III_19_0003	Rheinsheim, Rheinsheim	8.40954, 49.23272	mick	migg	2	mik	mik	0	Mücke	Mücke	0
1221	KST r1	III_20_0002	Liedolsheim, Liedolsheim	8.41451, 49.16221	mick	mick	0	mik	mik	0	Mücke	Mücke	0
1222	KST r2	III_20_0003, III_20_0004	Hochstetten, Hochstetten	8.41566, 49.13702	micke	mücke, muck	1	mike	müke, muk	1	Mücke	Mücke	0
1223	KST N5	na	Schöllbronn bei Ettlingen	8.42179, 48.89892	muck	na	999	muk	na	999	Mücke	na	999
1224	KST k4	na	Rußheim	8.42435, 49.18617	migg	na	999	mik	na	999	Mücke	na	999
1225	KST N6	na	Spessart	8.42992, 48.91189	muk	na	999	muk	na	999	Mücke	na	999
1226	KST N9	III_23_0012	Burbach, Burbach	8.43853, 48.87037	mugge	mucken	3	muke	muken	1	Mücke	Mücke	0
1227	Ma f1/1, Ma f1/2	na	Mannheim-Sandhofen	8.44789, 49.5433	mück, mick	na	999	mük, mik	na	999	Mücke	na	999
1228	KST N11	III_23_0013	Schielberg, Schielberg	8.44945, 48.84311	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1229	KST y 5	III_21_0004	Rintheim, Rintheim	8.45071, 49.0099	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1230	KST F4	na	Wolfartsweier	8.45219, 48.97443	mugge	na	999	muke	na	999	Mücke	na	999
