	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
663	TUTT t4	III_34_0040, III_34_0041, III_34_0039	Immendingen, Immendingen	8.73032, 47.95055	hagäbutze	h a g ä b u tz e	haggebutze	h a gg e b u tz e	2
664	TUTT t4	III_34_0040, III_34_0041, III_34_0039	Immendingen, Immendingen	8.73032, 47.95055	hagäbutze	h a g ä b u tz e	haggebutzä	h a gg e b u tz ä	3
665	TUTT P5	III_37_0015	Gailingen, Gailingen	8.75499, 47.69685	haggebutze	h a gg e b u tz e	hagebutte	h a g e b u tt e	2
666	TUTT P5	III_37_0015	Gailingen, Gailingen	8.75499, 47.69685	haggebutze	h a gg e b u tz e	hagebutze	h a g e b u tz e	1
667	TUTT H11	III_36_0029, III_36_0028, III_36_0027	Weiterdingen, Weiterdingen	8.76917, 47.79954	hagebutze	h a g e b u tz e	hagebuze	h a g e b u z e	1
668	KST m5	III_19_0032, III_19_0031, III_19_0030	Michelfeld, Michelfeld	8.7808, 49.22723	hagebutte	h a g e b u tt e	hagabutter	h a g a b u tt e r	2
669	KST m5	III_19_0032, III_19_0031, III_19_0030	Michelfeld, Michelfeld	8.7808, 49.22723	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
670	KST e5	III_18_0033, III_18_0034	Meckesheim, Meckesheim	8.81557, 49.32167	hageputze	h a g e p u tz e	hagebutze  	h a g e b u tz e  	3
671	KST e5	III_18_0033, III_18_0034	Meckesheim, Meckesheim	8.81557, 49.32167	hageputze	h a g e p u tz e	hagebutze	h a g e b u tz e	1
672	KST n11	III_19_0042, III_19_0043, III_19_0041	Elsenz, Elsenz	8.83766, 49.17408	hagebutze	h a g e b u tz e	hoagebutze	h o a g e b u tz e	1
673	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	hagabudza	h a g a b u d z a	hagabutze  	h a g a b u tz e  	4
674	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	hagabudza	h a g a b u d z a	hagabutza	h a g a b u tz a	1
675	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	hagabudza	h a g a b u d z a	hagebutze	h a g e b u tz e	3
676	KST n12	III_19_0038, III_19_0040	Hilsbach, Hilsbach	8.86227, 49.1957	hagebutze	h a g e b u tz e	hagenbutzen	h a g e n b u tz e n	2
677	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	chagebutze	ch a g e b u tz e	haräbutzä	h a r ä b u tz ä	4
678	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	chagebutze	ch a g e b u tz e	harbutzer	h a r b u tz e r	4
679	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	chagebutze	ch a g e b u tz e	harebutzer	h a r e b u tz e r	3
680	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	chagebutze	ch a g e b u tz e	hagebutze	h a g e b u tz e	1
681	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	chagebutze	ch a g e b u tz e	haräbutze	h a r ä b u tz e	3
682	KST f10	III_18_0043, III_18_0044	Daisbach, Daisbach	8.87705, 49.2938	hagebudde	h a g e b u dd e	hagerbudder	h a g e r b u dd e r	2
683	KST f10	III_18_0043, III_18_0044	Daisbach, Daisbach	8.87705, 49.2938	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
684	MH K8	II_59_0097	Neckarhäuserhof, Neckarhäuserhof	8.88191, 49.41513	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
685	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	hagebutze	h a g e b u tz e	hagabudza	h a g a b u d z a	3
686	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	hagebutze	h a g e b u tz e	hagabutza	h a g a b u tz a	2
687	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	hagebutze	h a g e b u tz e	hagebudze	h a g e b u d z e	1
688	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	hagebutze	h a g e b u tz e	hagebutza	h a g e b u tz a	1
689	KST n9	III_19_0046	Ittlingen, Ittlingen	8.93691, 49.19224	hagebuze	h a g e b u z e	hagenbutze	h a g e n b u tz e	2
690	KST n9	III_19_0046	Ittlingen, Ittlingen	8.93691, 49.19224	hagebutte	h a g e b u tt e	hagenbutze	h a g e n b u tz e	2
691	MH K5	II_59_0093, II_59_0094	Pleutersbach, Pleutersbach	8.95293, 49.45367	harebutte	h a r e b u tt e	hagebutte	h a g e b u tt e	1
692	MH K5	II_59_0093, II_59_0094	Pleutersbach, Pleutersbach	8.95293, 49.45367	harebutte	h a r e b u tt e	hagebudde	h a g e b u dd e	3
693	MH K6/2, MH K6/1	II_59_0096	Allemühl, Allemühl	8.95618, 49.42613	hagebutte	h a g e b u tt e	harebutze	h a r e b u tz e	2
694	MH K6/2, MH K6/1	II_59_0096	Allemühl, Allemühl	8.95618, 49.42613	hagebutze	h a g e b u tz e	harebutze	h a r e b u tz e	1
695	TUTT C4, TUTT B11	III_35_0050	Mahlspüren, Mahlspüren	8.97748, 47.87563	haggebutze	h a gg e b u tz e	hagebutze	h a g e b u tz e	1
696	KST u1	III_20_0053, III_20_0056, III_20_0054, III_20_0055	Gemmingen, Gemmingen	8.98358, 49.15633	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
697	KST u1	III_20_0053, III_20_0056, III_20_0054, III_20_0055	Gemmingen, Gemmingen	8.98358, 49.15633	hagebutte	h a g e b u tt e	hagebuttä	h a g e b u tt ä	1
698	KST u1	III_20_0053, III_20_0056, III_20_0054, III_20_0055	Gemmingen, Gemmingen	8.98358, 49.15633	hagebutte	h a g e b u tt e	hakenputzen	h a k e n p u tz e n	5
699	TUTT J11	III_36_0051, III_36_0050	Güttingen, Güttingen	8.998, 47.77415	hagabutza	h a g a b u tz a	hagebuza	h a g e b u z a	2
700	TUTT J11	III_36_0051, III_36_0050	Güttingen, Güttingen	8.998, 47.77415	hagabutza	h a g a b u tz a	hagebuze	h a g e b u z e	3
701	TÜB g1	III_25_0044	Sindelfingen, Sindelfingen	9.00194, 48.70797	hegabutzâ	h e g a b u tz â	hagabutza	h a g a b u tz a	2
702	TÜB g1	III_25_0044	Sindelfingen, Sindelfingen	9.00194, 48.70797	hagâbutzâ	h a g â b u tz â	hagabutza	h a g a b u tz a	2
703	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	haggebutze	h a gg e b u tz e	hagebutzen	h a g e b u tz e n	2
704	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	hageͣbutza	h a g e ͣ b u tz a	hagebutzen	h a g e b u tz e n	3
705	MH T7	II_60_0072	Mörtelstein, Mörtelstein	9.04246, 49.35708	hagebutte	h a g e b u tt e	harebutte	h a r e b u tt e	1
706	MH T7	II_60_0072	Mörtelstein, Mörtelstein	9.04246, 49.35708	hagebutte	h a g e b u tt e	hawerbutze	h a w e r b u tz e	3
707	TUTT R6	III_37_0039, III_37_0040, III_37_0038	Reichenau, Reichenau	9.06125, 47.69789	hagebutte	h a g e b u tt e	hagebude	h a g e b u d e	2
708	TUTT R6	III_37_0039, III_37_0040, III_37_0038	Reichenau, Reichenau	9.06125, 47.69789	hagebutte	h a g e b u tt e	hagebute	h a g e b u t e	1
709	TUTT R6	III_37_0039, III_37_0040, III_37_0038	Reichenau, Reichenau	9.06125, 47.69789	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
710	TUTT R4	III_37_0034, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	hagabutte	h a g a b u tt e	hagebutte	h a g e b u tt e	1
711	TUTT R4	III_37_0034, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	hagabutte	h a g a b u tt e	hagebutze	h a g e b u tz e	2
712	TUTT R4	III_37_0034, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	hagabutte	h a g a b u tt e	haggebutte	h a gg e b u t t e	2
713	KST g3	III_18_0062	Hüffenhardt, Hüffenhardt	9.08386, 49.2913	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
714	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	haggabutza	h a gg a b u tz a	hagebuze	h a g e b u z e	4
715	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	haggabutza	h a gg a b u tz a	hagabutza	h a g a b u tz a	1
716	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	haggabutza	h a gg a b u tz a	hagebutze	h a g e b u tz e	3
717	KST o3	III_19_0058, III_19_0057	Bad Rappenau, Bad Rappenau	9.10212, 49.24032	hagebutze	h a g e b u tz e	hagerbudder	h a g e r b u dd e r	4
718	MH T11	II_60_0079	Diedesheim, Diedesheim	9.11367, 49.34933	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
719	TUTT v10	III_34_0058, III_34_0057	Messkirch, Messkirch	9.11537, 47.99484	hagebutze	h a g e b u tz e	hagĕbutzĕ	h a g ĕ b u tz ĕ	2
720	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	hagebutte	h a g e b u tt e	hachebutte	h a ch e b u tt e	2
721	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	hagebutte	h a g e b u tt e	hachebudde	h a ch e b u dd e	4
722	SIG n13	III_36_0083, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
723	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	hagebutz	h a g e b u tz	hagebutze	h a g e b u tz e	1
724	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	hagebutz	h a g e b u tz	hagbutz	h a g b u tz	1
725	SIG r7	III_37_0051	Ittendorf, Ittendorf	9.34074, 47.70119	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
726	SIG r7	III_37_0051	Ittendorf, Ittendorf	9.34074, 47.70119	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
727	SIG r2	III_37_0050	Bermatingen, Bermatingen	9.34868, 47.73084	hagebutz	h a g e b u tz	hagĕbutzĕ	h a g ĕ b u tz ĕ	2
728	SIG r2	III_37_0050	Bermatingen, Bermatingen	9.34868, 47.73084	hagebutze	h a g e b u tz e	hagĕbutzĕ	h a g ĕ b u tz ĕ	2
729	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	hagebutz	h a g e b u tz	hagäbuzä	h a g ä b u z ä	3
730	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	hagebutz	h a g e b u tz	hagenbutzen	h a g e n b u tz e n	3
731	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	hagebutz	h a g e b u tz	hagebutte	h a g e b u tt e	2
732	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	hagebutz	h a g e b u tz	hagebutze	h a g e b u tz e	1
733	MH N5	II_92_0007, II_92_0006	Osterburken, Osterburken	9.42838, 49.4308	hachebutte	h a ch e b u tt e	hachebutten	h a ch e b u tt e n	1
734	MH y1	II_89_0036	Großrinderfeld, Grossrinderfeld	9.73405, 49.66558	haochebutze	h a o ch e b u tz e	hoachebutte	h o a ch e b u tt e	3
735	MH y1	II_89_0036	Großrinderfeld, Grossrinderfeld	9.73405, 49.66558	haochebutte	h a o ch e b u tt e	hoachebutte	h o a ch e b u tt e	2
