	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
804	Co u 17	III_13_0130	Mengen, Mengen	7.71392, 47.95851	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
805	Hag X 10	na	Rottelsheim	7.7144, 48.75688	geïß	na	999	geis	na	999	Geiß	na	999
806	Hag Q 3	III_6_0071	Forstheim, Forstheim	7.71468, 48.89506	gais	geis	1	geis	geis	0	Geiß	Geiß	0
807	Hag B 3	III_4_0081	Niedersteinbach, Niedersteinbach	7.71501, 49.0295	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
808	Stra o 3	III_9_0076	Mundolsheim, Mundolsheim	7.71544, 48.64179	geis	gäs	2	geis	gäs	2	Geiß	Geiß	0
809	Stra C 2	III_10_0111	Eschau, Eschau	7.71556, 48.48796	geis	geis	0	geis	geis	0	Geiß	Geiß	0
810	Co u 15	III_13_0057	Opfingen, Opflingen	7.71585, 48.00052	geiss	geiß	2	geis	geis	0	Geiß	Geiß	0
811	Co u 14	III_13_0128	Tiengen, Tiengen	7.71599, 47.98216	gais	geiß	2	geis	geis	0	Geiß	Geiß	0
812	Hag B 1	na	Wengelsbach	7.71622, 49.05104	geis	na	999	geis	na	999	Geiß	na	999
813	Stra K 6	III_11_0048	Daubensand, Daubensand	7.71659, 48.34964	gäís	geis	2	geis	geis	0	Geiß	Geiß	0
814	Hag Q 2	III_6_0070	Eberbach , Eberbach	7.71711, 48.91154	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
815	Co n 13	III_13_0056	Waltershofen, Waltershofen	7.71857, 48.02338	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
816	Hag J 11	III_5_0074	Fröschweiler (Frœschwiller), Fröschweiler	7.72171, 48.94318	gais	geis	1	geis	geis	0	Geiß	Geiß	0
817	Co B10	III_14_0057	Grunern bei Müllheim, Grunern	7.72184, 47.87162	geis	geis	0	geis	geis	0	Geiß	Geiß	0
818	Stra C 3	III_10_0113	Plobsheim, Plobsheim	7.72339, 48.46948	gaïs	geis	2	geis	geis	0	Geiß	Geiß	0
819	Stra R 13	III_11_0118	Rust, Rust	7.72571, 48.26873	gais	geiß	2	geis	geis	0	Geiß	Geiß	0
820	Co n 12	III_13_0051, III_13_0050, III_13_0048, III_13_0049	Bötzingen, Bötzingen	7.72593, 48.07743	gais	geiß, gaiss, gaiß	1	geis	geis	0	Geiß	Geiß	0
821	Co u 5	III_13_0136	Norsingen, Norsingen	7.72683, 47.93837	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
822	Co n 8	na	Gottenheim	7.72686, 48.04969	geiß	na	999	geis	na	999	Geiß	na	999
823	Hag X 9	na	Kriegsheim	7.72687, 48.75719	geiß	na	999	geis	na	999	Geiß	na	999
824	Co J4	III_14_0146	Marzell bei Kandern, Marzell über Kandern	7.72688, 47.77116	gaiß	gaiß	0	geis	geis	0	Geiß	Geiß	0
825	Co X 1	III_16_0097	Hägelberg, Hägelberg	7.72778, 47.66132	geiß	geis	1	geis	geis	0	Geiß	Geiß	0
