	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
384	Co s 1	III_13_0123	Dessenheim	7.48828	47.97561	gaiß	gais	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
385	Co s 2	III_13_0118, III_13_0119	Bilzheim (Biltzheim)	7.38657	47.95675	geiß	geiß, geiß	0	-0.7815579410052661	geis	geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß	0	-0.48323353219796433
386	Co s 3, Co s 6	III_13_0116	Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	geiß, gaiß	gais	1	-0.25251144499813616	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
387	Co s 4	III_13_0117	Niederenzen	7.38146	47.94864	gaiß	gais	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
388	Co s 5	III_13_0121	Niederhergheim	7.39795	47.9862	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
389	Co s 7/1	III_13_0122	Rüstenhart (Rustenhart)	7.46359	47.94159	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
390	Co s 7/2, Co s 7/3	III_13_0120	Oberhergheim, Oberhergheim	7.39442	47.96547	geis, geiß	gaiß	1	-0.25251144499813616	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
391	Co t 1	III_13_0124	Heiteren	7.53776	47.96942	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
392	Co t 2	na	Oberrimsingen	7.6594	47.97942	gais	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
393	Co t 3	na	Feldkirch	7.64962	47.93629	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
394	Co t 4	na	Hartheim 	7.62702	47.93691	gaïs	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
395	Co t 5	III_13_0125	Obersaasheim	7.55885	47.98979	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
396	Co t 6	III_13_0126	Geiswasser	7.60042	47.97883	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
397	Co t 7	na	 mbsheim	7.5622	47.9336	geiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
398	Co t 8	na	Balgau	7.53917	47.9288	geiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
399	Co u 1/1, Co u 1/2	III_13_0135	Biengen, Biengen	7.68958	47.93875	gais, geiß	geiß	0	-0.7815579410052661	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
400	Co u 2	III_13_0138	Witt u	7.814	47.94661	gaiß	gaiß, muddle	0	-0.7815579410052661	geis	geis, muddle	0	-0.5955950302609602	Geiß	Geiß, Muddle	0	-0.48323353219796433
401	Co u 3	na	Off dingen	7.71217	47.93434	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
402	Co u 4	III_13_0164	Kirchhofen	7.74356	47.91979	gaiß	geis	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
403	Co u 5	III_13_0136	Norsingen	7.72683	47.93837	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
404	Co u 6	na	Pfaffenweiler	7.75445	47.94133	geis	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
405	Co u 7	III_13_0131	Wolfenweiler	7.76194	47.96231	na	geiß	999	527.7358915701176	na	geis	999	529.1860287263053	na	Geiß	999	529.091394870162
406	Co u 8	na	Schallstadt	7.76422	47.959	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
407	Co u 9	III_13_0140	Ebringen	7.77981	47.95761	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
408	Co u 10	na	Au	7.82976	47.95687	geiße	na	999	527.7358915701176	geise	na	999	529.1860287263053	Geiß	na	999	529.091394870162
409	Co u 11	III_13_0139	Merzhausen	7.82532	47.96635	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
410	Co u 12	III_13_0132	St. Georgen 	7.8056	47.97934	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
411	Co u 13	III_13_0133	Haslach	7.82166	47.9895	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
412	Co u 14	III_13_0128	Tiengen	7.71599	47.98216	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
413	Co u 15	III_13_0057	Opfingen	7.71585	48.00052	geiss	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
414	Co u 16	III_13_0129	Munzingen	7.69883	47.96873	gais	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
415	Co u 17	III_13_0130	Mengen	7.71392	47.95851	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
416	Co u 18	III_13_0127	Niederrimsingen	7.67114	47.98702	geis	gaiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
417	Co u 19/1, Co u 19/2	na	Bollschweil, Bollschweil	7.77924	47.91994	gajß, gaiß	na	999	527.7358915701176	geis, geis	na	999	529.1860287263053	Geiß, Geiß	na	999	529.091394870162
418	Co u 20	III_13_0137	Sölden, Sölden	7.80967	47.93307	geis, gizzili 	gais	1	-0.25251144499813616	geis, gitzeli	geis	0	-0.5955950302609602	Geiß, Gitzeli	Geiß	0	-0.48323353219796433
419	Co u 21	III_13_0134	Schlatt	7.67473	47.92531	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
420	Co v 1	na	Littenweiler	7.90338	47.97778	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
421	Co v 2	na	Ebnet	7.90282	47.98715	gais	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
422	Co v 3	III_13_0069	Wittental	7.94267	48.00437	gaiß	gais	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
423	Co v 4	III_13_0151	Stegen	7.96093	47.98418	geis	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
424	Co v 5	na	Zarten	7.95028	47.97747	geiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
425	Co v 6	na	Burg am Wald	7.97957	47.97091	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
426	Co v 7	na	Kirchzarten	7.95261	47.96345	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
427	Co v 8	III_13_0150	Oberried	7.94506	47.93146	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
428	Co v 9	III_13_0141	Horben	7.85911	47.93223	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
429	Co v 10	III_13_0149	Kappel	7.90831	47.96423	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
430	Co w 1	III_14_0004	Oderen	6.97525	47.91008	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
431	Co w 2	III_14_0005	Fellerlingen (Fellering)	6.98613	47.89621	geis	geiss	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
432	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling)	6.98836	47.88519	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
433	Co w 4	III_14_0003	Mollau 	6.97488	47.87245	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
434	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès)	6.95521	47.88255	geiß	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
435	Co x 1	III_14_0008	Ranspach	7.01113	47.88081	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
436	Co x 2	III_14_0007	Mitzach	7.00519	47.87122	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
437	Co x 3	III_14_0010	Malmerspach	7.03487	47.86486	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
438	Co x 4	III_14_0012	Weiler	7.07073	47.84351	gais	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
439	Co x 5	III_14_0009	St. Amarin	7.03186	47.87365	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
440	Co x 6	III_14_0011	Moosch	7.04865	47.86081	geiß	geis	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
441	Co x 7	III_14_0014	Goldbach-Altenbach	7.10326	47.87359	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
442	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	geis	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
443	Co x 9	III_14_0013	Geishausen	7.05832	47.88017	geiß	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
444	Co y 1/1, Co y 1/2	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	geiß, geiß	geiß	0	-0.7815579410052661	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
445	Co y 2	na	Jungholtz	7.1923	47.88825	geis	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
446	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
447	Co y 4	III_14_0019	Wünheim	7.20969	47.87406	geis	geis	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
448	Co y 5, Co y 13, Co y 13, 14, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	geiß, geiss, gais, gais	geiss	0	-0.7815579410052661	geis, geis, geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß, Geiß, Geiß	Geiß	0	-0.48323353219796433
449	Co y 6	III_14_0021	Berrweiler (Berrwiller)	7.21533	47.8484	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
450	Co y 7	III_14_0033	Pulversheim	7.30181	47.83432	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
451	Co y 8	III_14_0023, III_14_0024	Bollweiler (Bollwiller)	7.25961	47.86006	geiß	gais, geiß	0	-0.7815579410052661	geis	geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß	0	-0.48323353219796433
452	Co y 9	III_14_0031	Ungersheim	7.30418	47.87789	geiß	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
453	Co y 10	III_14_0030	Rädersheim (Raedersheim)	7.28212	47.88747	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
454	Co y 11	III_14_0029	Isenheim (Issenheim)	7.25365	47.90288	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
455	Co y 12	III_14_0032	Merxheim	7.29205	47.91022	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
456	Co y 15	III_14_0025, III_14_0026	Feldkirch	7.27197	47.86504	gaiß	gaiss, gaiß	0	-0.7815579410052661	geis	geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß	0	-0.48323353219796433
457	Co z 1	III_14_0034, III_14_0035	Ensisheim	7.35432	47.86522	geiß	geiß, geiß	0	-0.7815579410052661	geis	geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß	0	-0.48323353219796433
458	Co z 2	III_14_0038	Münchhausen (Munchhausen)	7.45274	47.86847	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
459	Co z 3	III_14_0039	Roggenhausen	7.46704	47.8888	geiß	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
460	Co z 4	III_14_0037	Hirzfelden	7.4473	47.90935	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
461	Co z 5	III_13_0115	Meienheim (Meyenheim)	7.35924	47.91132	gaiß	geis	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
462	Co z 6	III_14_0036	Regisheim (Réguisheim)	7.35308	47.89742	gais	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
463	Co Ua 1	III_17_0005	Heimersdorf	7.24206	47.57224	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
464	Co Ua 2	III_16_0036	Bettendorf	7.27676	47.58379	gais	geis	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
465	Co Ua 3	III_16_0035	Weiler (Kreis Altkirch)	7.31925	47.5857	gaiß	geis	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
466	Co Ua 4	III_17_0007	Grenzingen	7.30068	47.56354	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
467	Co Ua 5	III_17_0030	Largitzen	7.1873	47.56163	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
468	Co Ua 6	III_17_0013	Bisel	7.22032	47.53456	gais	geis	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
469	Co Ua 7/1, Co Ua 7/2	na	Riespach, Riespach	7.28623	47.54132	geis, geiß	na	999	527.7358915701176	geis, geis	na	999	529.1860287263053	Geiß, Geiß	na	999	529.091394870162
470	Co Ua 8	III_17_0008	Roppenzweiler (Roppenzwiller)	7.33206	47.54091	gaiss	gaiss	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
471	Co Ua 9	III_17_0029	Waldighofen	7.31605	47.55061	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
472	Co Ua 10	III_17_0006	Rüderbach (Ruederbach)	7.26824	47.56144	geis	geis	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
473	Co Ua 11	III_17_0031	Pfetterhausen (Pfetterhouse)	7.16635	47.50105	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
474	Co Ua 12	III_17_0012	Mooslargue	7.21833	47.50939	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
475	Co Ua 13	III_17_0010	Köstlach (Kœstlach)	7.27085	47.5062	gaiß	gaiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
476	Co Ua 14	III_17_0014	Niedersept (Seppois-le-Bas)	7.17622	47.53614	geiß	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
477	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf)	7.24121	47.48531	gais	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
478	Co Ub 2	III_17_0011	Mör ch (Mœr ch)	7.25681	47.50213	na	geis	999	527.7358915701176	na	geis	999	529.1860287263053	na	Geiß	999	529.091394870162
479	Co Ub 3/1, Co Ub 3/2, Co Ub 3/3	na	Altpfirt (Vieux-Ferrette), Altpfirt, Altpfirt	7.30044	47.50327	geiß, gaiß, gaiß	na	999	527.7358915701176	geis, geis, geis	na	999	529.1860287263053	Geiß, Geiß, Geiß	na	999	529.091394870162
480	Co Ub 4	III_17_0064	Bendorf	7.2816	47.48759	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
481	Co Ub 5	III_17_0066	Lüxdorf (Ligsdorf)	7.3091	47.47235	geiss	geiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
482	Co Ub 6	III_17_0068	Winkel	7.26347	47.46074	gais	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
483	Co Va 1	III_17_0024	Oberranspach (Ranspach-le-Haut)	7.4175	47.57697	geis	geis	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
484	Co Va 2	III_17_0021	Obermichelbach (Michelbach-le-Haut)	7.44645	47.56623	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
485	Co Va 3	III_17_0018	Attenschweiler (Attenschwiller)	7.46216	47.56912	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
486	Co Va 4/1, Co Va 4/2	III_17_0019	Volkensberg (Folgensbourg), Volkensberg (Folgensbourg)	7.4473	47.55147	geis, geis	geiß	1	-0.25251144499813616	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
487	Co Va 5	III_17_0034	Wenzweiler (Wentzwiller)	7.48036	47.55042	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
488	Co Va 6	III_17_0022	Oberhagental (Hagenthal-le-Haut)	7.46966	47.52221	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
489	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas)	7.47691	47.52383	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
490	Co Va 8	III_17_0023	Mittelmüspach-Niedermüspach (Muespach)	7.3807	47.54728	geiß	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
491	Co Va 9	III_17_0020	Buchsweiler (Bouxwiller)	7.34362	47.50479	geiss	geiss	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
492	Co Va 10	III_17_0009	Dürme ch (Durme ch)	7.3374	47.5271	gaiss	gaiss	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
493	Co Va 11	III_17_0015	Werenzhausen (Werentzhouse)	7.3579	47.51688	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
494	Co Va 12	III_17_0032	Fislis	7.38288	47.50419	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
495	Co Va 13	III_17_0033	Steinsulz (Steinsoultz)	7.34276	47.55541	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
496	Co Va 14	III_16_0045	Berenzweiler (Berentzwiller)	7.3832	47.5856	geiß	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
497	Co Va 15	III_16_0038	Niederranspach (Ranspach-le-Bas)	7.44726	47.58851	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
498	Co Vd 1	III_17_0067	Sondersdorf	7.33509	47.48234	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
499	Co Vd 2/1, Co Vd 2/2	III_17_0072	Oltingen (Oltingue), Oltingen (Oltingue)	7.39411	47.48862	geiß, geiß	gaiss	3	0.8055815470161238	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
500	Co Vd 3	na	Liebenzweiler (Liebenswiller)	7.45821	47.49881	geis	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
501	Co Vd 4	III_17_0073	Leimen (Leymen)	7.48218	47.4954	geis	geiss	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
502	Co Vd 5	III_17_0075, III_17_0076	Rädersdorf (Raedersdorf)	7.3665	47.47487	gaiß	geiß, geiß	1	-0.25251144499813616	geis	geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß	0	-0.48323353219796433
503	Co Vd 6	III_17_0074	Lutter	7.38095	47.46702	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
504	Co Vd 7	na	Wolschweiler (Wolschwiller)	7.40773	47.46164	gais	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
505	Co Vd 8	III_17_0071	Biedertal (Biederthal)	7.44789	47.46978	gais	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
506	Co Vd 9	III_17_0077	Kiffis	7.35848	47.4405	gaiss	geis	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
507	Co Wa 1	III_17_0026	Häsingen (Hésingue)	7.5211	47.57633	geiß	geiss	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
508	Co Wa 2	III_17_0027	Buschweiler (Buschwiller)	7.50989	47.55993	geißbock	geiss	5	1.8636745390303837	geisbock	geis	4	1.5256527125080737	Geißbock	Geiß	4	1.6371854003440178
509	Co Wa 3	III_17_0035	Hegenheim (Hégenheim)	7.52344	47.56115	gaiß	geis	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
510	Co Wa 4	III_16_0063, III_16_0064, III_16_0065	Sankt Ludwig (Saint-Louis) 	7.56351	47.58575	geiß	geis, geis, geiss	1	-0.25251144499813616	geis	geis, geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß, Geiß	0	-0.48323353219796433
511	Co Wa 5	III_17_0028	Neuweiler (Neuwiller)	7.51526	47.52439	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
512	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen)	7.66607	47.55136	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
513	Co Wa 7	III_17_0036	Burgfelden (Bourgfelden)	7.54705	47.57853	gaiß	gais	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
514	Co U 1	na	Heidweiler (Heidwiller)	7.23995	47.6597	gaiß	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
515	Co U 2	III_16_0023, III_16_0024	Lümschweiler (Luemschwiller) und Tagolsheim	7.28747	47.65547	geiß	geiss, geiss	2	0.27653505100899384	geis	geis, geis	0	-0.5955950302609602	Geiß	Geiß, Geiß	0	-0.48323353219796433
516	Co U 3	III_16_0025	Obermorschweiler (Obermorschwiller)	7.31001	47.64239	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
517	Co U 4	III_16_0026	Walheim	7.26432	47.63975	gais	gais	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
518	Co U 5	III_16_0027	Aspach	7.23354	47.6401	geiß	geiß	0	-0.7815579410052661	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
519	Co U 6	III_16_0028	Karspach (Carspach)	7.21307	47.61448	gaiß	geiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
520	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009	47.62592	geiß, gais	geiß	0	-0.7815579410052661	geis, geis	geis	0	-0.5955950302609602	Geiß, Geiß	Geiß	0	-0.48323353219796433
521	Co U 8	III_16_0030	Wittersdorf	7.27817	47.62015	geis	gaiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
522	Co U 9	III_16_0031	Emlingen	7.29244	47.62397	geis	gaiß	2	0.27653505100899384	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
523	Co U 10	III_16_0032	Tagsdorf	7.30232	47.62138	geiß	gaiß	1	-0.25251144499813616	geis	geis	0	-0.5955950302609602	Geiß	Geiß	0	-0.48323353219796433
524	Co U 11	na	Hausgauen	7.32318	47.60479	gais	na	999	527.7358915701176	geis	na	999	529.1860287263053	Geiß	na	999	529.091394870162
