	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
1345	KST D3/1, KST D3/2, KST D3/3	III_5_0121	Niederlauterbach, Niederlauterbach, Niederlauterbach	8.10398	48.97233	gugūmer , gagōmer, gugumer 	gagomer	1	-0.25251144499813616	gugummer, gagommer, gugummer	gagommer	0	-0.5955950302609602	Gugummer, Gugummer, Gugummer	Gugummer	0	-0.48323353219796433
1346	KST D4	III_5_0119, III_5_0120	Scheibenhard	8.13481	48.97663	gugumer 	gugumer, gugummer	0	-0.7815579410052661	gugummer	gugummer, gugummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1347	KST D5	III_5_0118	Neeweiler (Neewiller-près-Lauterbourg)	8.12624	48.95491	gugumerä	gugumarä	1	-0.25251144499813616	gugummere	gugummere	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1348	KST D6	III_5_0117	Motern (Mothern)	8.15128	48.93354	gugumer 	gugumer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1349	KST D7	III_5_0115, III_5_0116	Münchhausen (Munchhausen)	8.14635	48.92142	gugumarä	kurke, guguma	2	0.27653505100899384	gugummere	gurke, gugummer	1	-0.06528309456870167	Gugummer	Gurke, Gugummer	0	-0.48323353219796433
1350	KST D8	III_5_0114	Winzenbach (Winthenbach)	8.1038	48.9341	gagummer	gågummer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1351	KST D9	III_5_0124	Oberlauterbach	8.07041	48.94851	gugummer	gugummer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1352	KST D10	III_5_0125	Siegen (Weissenburg)	8.04269	48.9581	gugummer	gukummere	2	0.27653505100899384	gugummer	gugummere	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1353	KST D11	III_5_0110, III_5_0112	Trimbach	8.0182	48.94347	gågumer	gagummer, gāgummer	2	0.27653505100899384	gagummer	gagummer, gagummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1354	KST D12	na	Kaidenburg (Kaidenbourg)	8.03018	48.94495	gāgumer	na	999	527.7358915701176	gagummer	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1355	KST D13	na	Kröttweiler (Croettwiller)	8.03043	48.93123	gagumer	na	999	527.7358915701176	gagummer	na	999	529.1860287263053	Gugummer	na	999	529.091394870162
1356	KST D14	III_5_0113	Eberbach-Selz	8.06718	48.92481	gugumere 	gugumere	0	-0.7815579410052661	gugummere	gugummere	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1357	KST E1	III_5_0127	Lauterburg (Weissenburg) (Lauterbourg)	8.18046	48.97495	gugummerä	gagůmmer, gagummer	2	0.27653505100899384	gugummere	gagummer, gagummer	2	0.4650288411235568	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1358	KST E2	na	Neuburgweier, Neuburgweier	8.26776	48.96981	guerg, guggummer 	na	999	527.7358915701176	gurk, gugummer	na	999	529.1860287263053	Gurke, Gugummer	na	999	529.091394870162
1359	KST E3	III_5_0135	Forchheim	8.31683	48.97425	gork 	gugummer	7	2.921767531044644	gork	gugummer	7	3.116588519584849	Gurke	Gugummer	5	2.1672901334795136
1360	KST E4	III_5_0136, III_5_0137, III_5_0138	Mörsch, Mörsch	8.28883	48.96003	gurk, gugumer	gurk, gurk, gürk	0	-0.7815579410052661	gurk, gugummer	gurk, gurk, gürk	0	-0.5955950302609602	Gurke, Gugummer	Gurke, Gurke, Gurke	0	-0.48323353219796433
