	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
500	Stra g 3	III_8_0085	Geudertheim, Geudertheim	7.74686, 48.72273	ameis	a m ei s	ameise	a m ei s e	1
501	Stra o 13	III_9_0049	Schiltigheim, Schiltigheim	7.74856, 48.60595	āmǟs	ā m ǟ s	amäs	a m ä s	2
502	Stra o 14	III_9_0051	Straßburg-Bischheim, Straßburg-Bischheim	7.75254, 48.61483	å̄mǟs	å ̄ m ǟ s	ameis	a m ei s	4
503	Stra o 15	III_9_0052	Hönheim, Straßburg-Hönheim	7.75526, 48.62105	å̄meis	å ̄ m ei s	ameis	a m ei s	2
504	Hag J 9	III_5_0084	Oberdorf-Spachbach, Oberdorf-Spachbach	7.75696, 48.92512	amais	a m a i s	amaise	a m a i s e	1
505	Co X 15	III_16_0102	Eichsel (GID von Obereichsel), Eichsel	7.75815, 47.59842	umbåsså	u m b å ss å	umbesse	u m b e ss e	2
506	Stra K 5	III_11_0046	Nonnenweier, Nonnenweier	7.76001, 48.34931	omeis	o m ei s	omaise	o m a i s e	2
507	Co Xa 2	III_17_0042	Nollingen, Nollingen	7.7716, 47.57363	åmeise	å m ei s e	umbeiße	u m b ei ß e	3
508	Co Q7	III_15_0066	Sallneck, Sallneck	7.7724, 47.72297	omeise	o m ei s e	omsme	o m s m e	3
509	Hag X 7	III_7_0094	Weitbruch, Weitbruch	7.77586, 48.7535	amäis	a m ä i s	ameise	a m ei s e	2
510	Stra K 1	III_11_0040	Meissenheim, Meissenheim	7.77738, 48.40898	omeis	o m ei s	ohmais	o h m a i s	2
511	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	ōmeisä	ō m ei s ä	omeise	o m ei s e	2
512	Co u 9	III_13_0140	Ebringen, Ebringen	7.77981, 47.95761	omaise	o m a i s e	omeise	o m ei s e	1
513	Stra Y 4	III_12_0033	Ringsheim, Ringsheim	7.78041, 48.24632	omais	o m a i s	omeise	o m ei s e	2
514	Co n 9	III_13_0054	Hugstetten, Hugstetten	7.78045, 48.05415	omaise	o m a i s e	omeise	o m ei s e	1
515	Stra g 7	III_8_0086	Hördt, Hördt	7.78279, 48.69341	amäs	a m ä s	ames	a m e s	1
516	Stra K 4	III_11_0047	Allmannsweier, Allmannsweier	7.78326, 48.36703	omeise	o m ei s e	omeis	o m ei s	1
517	Hag X 4	III_7_0083, III_7_0084	Hagenau, Hagenau	7.78868, 48.81435	ämais	ä m a i s	ämäß	ä m ä ß	3
518	Hag B 5	III_4_0086	Lembach, Lembach	7.78942, 49.00701	emās	e m ā s	emase	e m a s e	2
519	Hag Q 7	III_6_0069	Biblisheim, Biblisheim	7.79196, 48.89991	ameis	a m ei s	ameise	a m ei s e	1
520	Co f 5	III_12_0117	Malterdingen, Malterdingen	7.79392, 48.16302	ōmeise	ō m ei s e	omeise	o m ei s e	1
521	Stra Y 9	III_12_0043	Wagenstadt, Wagenstadt	7.79647, 48.20762	omeis	o m ei s	omeise	o m ei s e	1
522	Co Q3	III_14_0152	Raich, Raich	7.79724, 47.75076	ōmesme	ō m e s m e	omsme	o m s m e	2
523	Stra R 8	III_11_0114	Orschweier, Orschweier	7.79862, 48.27835	omeise	o m ei s e	omeis	o m ei s	1
524	Stra o 17	III_9_0056	Straßburg-Ruprechtsau, Straßburg-Ruprechtsau	7.80059, 48.61004	åmäse	å m ä s e	amäse	a m ä s e	1
525	Co u 12	III_13_0132	St. Georgen , St. Georgen	7.8056, 47.97934	ōmais	ō m a i s	omeis	o m ei s	2
526	Co f 8	III_12_0114	Köndringen, Köndringen	7.80591, 48.13912	ōmeise	ō m ei s e	omeise	o m ei s e	1
527	Stra R 6	III_11_0109	Kippenheimweiler, Kippenheimweiler	7.80753, 48.31925	omeis	o m ei s	åmeis	å m ei s	1
528	Stra g 5	III_8_0087	Kurzenhausen, Kurzenhausen	7.80901, 48.74019	ameise	a m ei s e	ameis	a m ei s	1
529	Co u 20	III_13_0137	Sölden, Sölden	7.80967, 47.93307	omeise	o m ei s e	oemeise	o e m ei s e	1
530	Stra C 7	III_10_0147	Ichenheim, Ichenheim	7.81161, 48.43161	ōmeise	ō m ei s e	ameise	a m ei s e	1
531	Co B13	III_14_0054	Obermünstertal-Krumlinden (Obermünstertal), Obermünstertal-Krummlinden	7.81186, 47.87153	oͦmeisa	o ͦ m ei s a	ômeise	ô m ei s e	3
532	Stra R 10	III_11_0117	Ettenheim, Ettenheim	7.81361, 48.25631	ōmais	ō m a i s	omeise	o m ei s e	3
533	Hag X 6	III_7_0091	Gries , Gries	7.81383, 48.75262	omeise	o m ei s e	ameis	a m ei s	2
534	Stra C 5	III_10_0114	Altenheim, Altenheim	7.81393, 48.46505	omeis	o m ei s	omeise	o m ei s e	1
535	Co u 2	III_13_0138	Wittnau, Wittnau	7.814, 47.94661	omeise	o m ei s e	ameise	a m ei s e	1
536	Stra R 9	III_11_0116, III_11_0115	Altdorf, Altdorf	7.81401, 48.26606	omais	o m a i s	ohmaise	o h m a i s e	2
537	Stra v 1	III_10_0047	Kehl, Kehl	7.81494, 48.57419	ameis	a m ei s	ameise	a m ei s e	1
538	Co X 12	III_16_0111	Nordschwaben, Nordschwaben	7.81682, 47.6184	ambaise	a m b a i s e	umbaise	u m b a i s e	1
539	Stra Y 12	III_12_0172	Bombach, Bombach	7.81686, 48.17869	ōmeise	ō m ei s e	omaise	o m a i s e	2
540	Hag J 3	III_5_0078	Lampertsloch, Lampertsloch	7.81713, 48.95698	ameis	a m ei s	ameise	a m ei s e	1
541	Hag B 4	III_4_0087	Wingen, Wingen	7.81729, 49.02601	emaas	e m aa s	emos	e m o s	2
542	Co Q5	III_15_0068	Gresgen, Gresgen	7.82053, 47.71127	omsme	o m s m e	omesme	o m e s m e	1
543	Stra v 2	III_10_0048	Marlen, Marlen	7.8231, 48.52207	ameis	a m ei s	omaise	o m a i s e	3
544	Co X 3	III_16_0110	Schopfheim (/Grenzach, aber gestrichen), Schopfheim	7.82315, 47.64973	umbĕsse	u m b ĕ ss e	ameisä	a m ei s ä	5
545	Stra R 5	III_11_0112	Kippenheim, Kippenheim	7.82466, 48.29439	omaisa	o m a i s a	ohmeise	o h m ei s e	3
546	Co u 11	III_13_0139	Merzhausen, Merzhausen	7.82532, 47.96635	ōmeise	ō m ei s e	omeise	o m ei s e	1
547	Co n 2	III_13_0060	Reute, Reute	7.82538, 48.08175	omeise	o m ei s e	åmeise	å m ei s e	1
548	Stra K 9	III_11_0045	Langenwinkel, Langenwinkel	7.82557, 48.3325	omeis	o m ei s	omeise	o m ei s e	1
549	Stra o 1	III_9_0055	Wanzenau, Wanzenau	7.82574, 48.65926	ameis	a m ei s	ameise	a m ei s e	1
550	Co J6	III_14_0150	Neuenweg, Landkreis Lörrach, Neuenweg	7.8271, 47.79543	omaise	o m a i s e	omeise	o m ei s e	1
551	Stra Y a 1	III_12_0112	Heimbach, Heimbach	7.82936, 48.1638	omaise	o m a i s e	omeise	o m ei s e	1
552	Stra Y 10	III_12_0042	Bleichheim, Bleichheim	7.8306, 48.20842	omeis	o m ei s	omeise	o m ei s e	1
553	Hag J 1	III_5_0082	Lembach-Pfaffenbronn (Pfaffenbronn) , Lembach-Pfaffenbronn	7.83111, 48.99355	emais	e m a i s	ämas	ä m a s	2
554	Co Q4	III_14_0186	Elbenschwand, Elbenschwand	7.83139, 47.7509	ohmsme	o h m s m e	omsme	o m s m e	1
555	Stra D 16	III_10_0134	Müllen, Müllen	7.83364, 48.46521	omeis	o m ei s	omeise	o m ei s e	1
556	Co g 8	III_12_0131	Mundingen, Mundingen	7.8346, 48.13735	omeis	o m ei s	ohmaiße	o h m a i ß e	4
557	Hag Y 4	III_7_0095	Kaltenhausen, Kaltenhausen	7.83521, 48.79041	ämeis	ä m ei s	ämeise	ä m ei s e	1
558	Co C12	III_14_0066	Obermünstertal-Spielweg, Obermünstertal-Spielweg	7.83588, 47.87776	omeisa	o m ei s a	omeise	o m ei s e	1
559	Stra p 9	ungeodnet2	Auenheim, Auenheim	7.83597, 48.6051	åmeis	å m ei s	amais	a m a i s	2
560	Co R8	III_15_0078	Adelsberg, Adelsberg	7.83666, 47.71725	omaise	o m a i s e	omeise	o m ei s e	1
561	Hag K 22	III_5_0108	Oberkutzenhausen, Oberkutzenhausen	7.84049, 48.93847	ameise	a m ei s e	ämäsä	ä m ä s ä	4
562	Co K6	III_14_0168	Böllen, Böllen	7.84054, 47.80226	åmeise	å m ei s e	omeise	o m ei s e	1
563	Stra L 8	III_11_0052	Schutterzell, Schutterzell	7.84148, 48.4057	ōmeis	ō m ei s	omeise	o m ei s e	2
564	Stra w 1	III_10_0049	Neumühl, Neumühl	7.84392, 48.57012	amäs	a m ä s	ames	a m e s	1
565	Hag R 3	III_6_0086	Surburg, Surburg	7.84913, 48.90982	åmeis	å m ei s	omeis	o m ei s	1
566	Co g 1	III_12_0132	Emmendingen, Emmendingen	7.84951, 48.1209	omeiseͦ	o m ei s e ͦ	umbeise	u m b ei s e	3
567	Hag C 8	III_4_0088	Klimbach (Climbach), Klimbach	7.85041, 49.01803	emase	e m a s e	emäse	e m ä s e	1
568	Co o 8	III_13_0070	Vörstetten, Vörstetten	7.85113, 48.06391	oomaise	oo m a i s e	omeise	o m ei s e	2
569	Stra w 10	III_10_0056	Eckartsweier, Eckartsweier	7.85175, 48.52985	amäse	a m ä s e	amäß	a m ä ß	2
570	Co R9	III_15_0080, III_15_0079	Zell im Wiesental, Zell im Wiesental	7.85301, 47.70753	ameise	a m ei s e	omeise	o m ei s e	1
571	Stra p 4	III_9_0077	Leutesheim, Leutesheim	7.85613, 48.62423	ämäs	ä m ä s	ameise	a m ei s e	4
572	Hag K 15	III_5_0107	Kutzenhausen, Kutzenhausen	7.85624, 48.93375	amās	a m ā s	âmas	â m a s	2
573	Co g 3	III_12_0135	Wasser, Wasser	7.8564, 48.09846	ōmeise	ō m ei s e	omeise	o m ei s e	1
574	Stra S 9	III_11_0123	Schmieheim, Schmieheim	7.85658, 48.27938	omaise	o m a i s e	omeise	o m ei s e	1
575	Stra h 10	III_8_0088	Kilstett, Kilstett	7.85798, 48.67473	amäs	a m ä s	ameise	a m ei s e	3
576	Stra L 11	III_11_0058	Dinglingen, Dinglingen	7.85875, 48.34966	omais	o m a i s	omeis	o m ei s	1
577	Stra S 11	III_12_0048	Münchweier, Münchweier	7.85884, 48.24754	omeise	o m ei s e	ameise	a m ei s e	1
578	Hag Y 6	III_7_0100	Bischweiler, Bischweiler	7.85912, 48.76826	ameis	a m ei s	ameise	a m ei s e	1
579	Stra S 2, Stra S 3	III_11_0120, III_11_0121	Sulz, Langenhard-Sulz, Sulz	7.86031, 48.31851	omeise	o m ei s e	omeis	o m ei s	1
580	Co o 1	III_13_0147	Zähringen, <E.G.> Zähringen	7.86149, 48.02593	omais	o m a i s	omeise	o m ei s e	2
581	Stra D 2	III_10_0117	Hohnhurst, Hohnhurst	7.86191, 48.49204	amǟs	a m ǟ s	amäs	a m ä s	1
582	Stra p 11	III_9_0080	Querbach, Querbach	7.86754, 48.58924	amäse	a m ä s e	ämäse	ä m ä s e	1
583	Co R1	III_15_0069	Pfaffenberg, Pfaffenberg	7.86972, 47.73452	åmaise	å m a i s e	omeise	o m ei s e	2
584	Stra p 3	III_9_0078	Honau, Honau	7.87132, 48.64025	omäs	o m ä s	amäs	a m ä s	1
585	Co o 6	III_13_0074, III_13_0071	Gundelfingen, Gundelfingen	7.87313, 48.04353	omaise	o m a i s e	omeise	o m ei s e	1
586	Stra p 10	III_9_0079	Bodersweier, Bodersweier	7.87462, 48.60047	ämäs	ä m ä s	ämäse	ä m ä s e	1
587	Stra L 7	III_11_0055, III_11_0054, III_11_0056	Friesenheim, Friesenheim	7.87515, 48.37378	omais	o m a i s	omeise	o m ei s e	2
588	Co C10	III_14_0067	Obermünstertal-Stohren, Obermünstertal-Stohren	7.87525, 47.8938	omaise	o m a i s e	omeise	o m ei s e	1
589	Stra L 12	III_11_0060, III_11_0059	Lahr (Lahr/Schwarzwald), Lahr	7.87603, 48.34018	omaise	o m a i s e	ameis	a m ei s	3
590	Stra h 9	III_8_0089	Gambsheim, Gambsheim	7.87971, 48.69159	āmäs	ā m ä s	armes	a r m e s	3
591	Co o 9	III_13_0062, III_13_0063, III_13_0064	Denzlingen, Denzlingen	7.87987, 48.06793	ōmeise	ō m ei s e	omeise	o m ei s e	1
592	Co Y 12	III_16_0168	Schwörstadt, Schwörstadt	7.87989, 47.59379	umbeisä	u m b ei s ä	umbeise	u m b ei s e	1
593	Stra Z 1	III_12_0047	Ettenheimmünster, Ettenheimmünster	7.88015, 48.24152	omais	o m a i s	omeis	o m ei s	1
594	Stra w 2	III_10_0051	Odelshofen, Odelshofen	7.88021, 48.56001	amejse	a m e j s e	amees	a m ee s	2
595	Co C2	III_14_0070	Wieden, Wieden	7.8814, 47.84169	åmais	å m a i s	omeise	o m ei s e	3
596	Hag K 18	III_5_0091	Keffenach, Keffenach	7.88225, 48.96489	emase	e m a s e	emas	e m a s	1
597	Co K7	III_14_0155	Schönenberg, Schönenberg	7.88227, 47.79265	oͦmaise	o ͦ m a i s e	omeise	o m ei s e	2
598	Hag K 19	III_5_0089	Birlenbach, Birlenbach	7.8829, 48.9763	emeis	e m ei s	emas	e m a s	2
599	Co R5	III_15_0076	Mambach, Mambach	7.88363, 47.72839	ohmaise	o h m a i s e	ameise	a m ei s e	3
600	Co K14	III_14_0164, III_14_0163	Fröhnd, Fröhnd-Stutz, Fröhnd-Ittenschwand	7.88397, 47.7603	omaise	o m a i s e	ōmeise	ō m ei s e	2
601	Hag R 2	III_5_0101	Reimersweiler, Reimersweiler	7.88417, 48.9137	ameise	a m ei s e	ameis	a m ei s	1
602	Stra p 2/2, Stra p 2/1	III_9_0084	Diersheim, Diersheim	7.8874, 48.64789	āmeis	ā m ei s	amäis	a m ä i s	2
603	Stra L 1	III_10_0118	Niederschopfheim, Niederschopfheim	7.891, 48.41717	umais	u m a i s	umeise	u m ei s e	2
604	Stra w 11	III_10_0055	Willstätt, Willstätt	7.89222, 48.53868	amǟs	a m ǟ s	amäse	a m ä s e	2
605	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	åmeise	å m ei s e	oͣ̑meise	o ͣ ̑ m ei s e	3
606	Stra p 5	III_9_0082	Linx, Linx	7.89706, 48.62687	amees	a m ee s	ämäs	ä m ä s	3
607	Stra L 6	III_11_0050	Oberweier, Oberweier	7.89815, 48.37746	omais	o m a i s	omeis	o m ei s	1
608	Hag K 2	III_5_0087	Bremmelbach, Bremmelbach	7.90023, 48.986	ēmās	ē m ā s	emas	e m a s	2
609	Stra L 2	III_11_0051	Oberschopfheim, Oberschopfheim	7.90095, 48.39821	omeise	o m ei s e	ameiß	a m ei ß	3
610	Stra p 8	III_9_0081	Zierolshofen, Zierolshofen	7.9036, 48.60838	ämäs	ä m ä s	ämäse	ä m ä s e	1
611	Hag Y 7	III_7_0102	Rohrwiller, Rohrweiler	7.90543, 48.75592	ameise	a m ei s e	amäisse	a m ä i ss e	2
612	Hag Y 3	III_7_0097, III_7_0096	Schirrhein, Schirrhein	7.90562, 48.80154	omeis	o m ei s	ameise	a m ei s e	2
613	Co R2	III_15_0070	Ehrsberg, Ehrsberg	7.90629, 47.74318	omaise	o m a i s e	åmeise	å m ei s e	2
614	Stra h 1	III_8_0091	Herlisheim (Herrlisheim), Herlisheim	7.90651, 48.72976	ameis	a m ei s	aameis	aa m ei s	1
615	Stra L 13	III_11_0061	Kuhbach, Kuhbach	7.90787, 48.33884	ameis	a m ei s	umais	u m a i s	2
616	co g 7	III_12_0137	Sexau, Sexau	7.90788, 48.10424	amaise	a m a i s e	umeise	u m ei s e	2
617	Stra D 15	III_10_0119	Hofweier, Hofweier	7.90797, 48.42392	omeis	o m ei s	umeis	u m ei s	1
618	Co o 11	III_13_0066	Buchholz i.Br., Buchholz	7.91201, 48.08253	omeise	o m ei s e	omeis	o m ei s	1
619	Hag C 1	III_4_0100	Weißenburg-Weiler, Weissenburg-Weiler	7.91271, 49.0377	ãmããs	ã m ãã s	ämäs	ä m ä s	3
620	Co K4	III_14_0161	Utzenfeld, Utzenfeld	7.91301, 47.80054	oͦmeise	o ͦ m ei s e	ämeise	ä m ei s e	2
621	Hag C 4	III_4_0091	Rott, Rott	7.91304, 49.02495	emse	e m s e	emeise	e m ei s e	2
622	Stra w 3	III_10_0052	Legelshurst, Legelshurst	7.91306, 48.56803	ames	a m e s	ämes	ä m e s	1
623	Hag K 13	III_5_0096	Schönenburg (Schoenenbourg), Schönenburg	7.91332, 48.95207	emås	e m å s	emas	e m a s	1
624	Co Ya 1	III_17_0047	Wallbach, Wallbach	7.91336, 47.56871	umbaise	u m b a i s e	umbeisä	u m b ei s ä	2
625	Stra h 2	III_8_0090	Offendorf, Offendorf	7.91375, 48.71167	amäs	a m ä s	amäsa	a m ä s a	1
626	Co Y 11	III_16_0118	Öfflingen (Öflingen), Öflingen	7.91396, 47.59228	umbaise	u m b a i s e	umbeiße	u m b ei ß e	2
627	Co R3	III_15_0071	Häg (bei Mambach), Häg	7.91432, 47.73207	omaise	o m a i s e	ohmeisse	o h m ei ss e	3
628	Hag R 6	III_6_0083	Niederbetschdorf, Niederbetschdorf	7.91693, 48.8985	ameïs	a m e ï s	amaïs	a m a ï s	1
629	Stra D 3	III_10_0130	Weier, Weier	7.91766, 48.49812	ōmeis	ō m ei s	omeis	o m ei s	1
630	Stra p 6	III_9_0083	Holzhausen, Holzhausen	7.92018, 48.62595	āmeise	ā m ei s e	ameis	a m ei s	2
631	Co g 15	III_12_0129	Keppenbach, Frei Keppenbach	7.92037, 48.14437	umbaise	u m b a i s e	ambeise	a m b ei s e	2
632	Hag R 1, Hag K 11 R 1	III_5_0102	Kühlendorf (Kuhlendorf), Kühlendorf (Kuhlendorf) und Hohweiler, Hohweiler	7.92307, 48.91408	emase	e m a s e	emas	e m a s	1
633	Stra S 4	III_11_0122	Reichenbach (Gengb.), Reichenbach	7.9231, 48.33196	omeis	o m ei s	omeise	o m ei s e	1
634	Co K9	III_14_0162	Tunau, Tunau	7.92311, 47.78574	oͦmaise	o ͦ m a i s e	omeise	o m ei s e	2
635	Stra w 8	III_10_0064	Griesheim, Griesheim	7.924, 48.51041	omeise	o m ei s e	ameise	a m ei s e	1
636	Co g 13	III_12_0126, III_12_0127	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	umbeise	u m b ei s e	umbeize	u m b ei z e	1
637	Stra p 1	III_9_0085	Rheinbischofsheim, Rheinbischofsheim	7.92904, 48.65493	āmeise	ā m ei s e	aomaeise	a o m a ei s e	3
638	Stra D 4	III_10_0129	Bühl, Bühl	7.93242, 48.4947	ōmeis	ō m ei s	omeis	o m ei s	1
639	Stra h 8	III_8_0092	Freistett, Freistett	7.93582, 48.67138	ämäs	ä m ä s	ämäse	ä m ä s e	1
640	Hag K 3	III_5_0092	Ingolsheim, Ingolsheim	7.93636, 48.97357	ämais	ä m a i s	ämas	ä m a s	1
641	Stra L 3	III_11_0063	Diersburg, Diersburg	7.93733, 48.40041	umaise	u m a i s e	umeise	u m ei s e	1
642	Stra S 6	III_11_0128, III_11_0129, III_11_0127	Seelbach, Seelbach	7.94104, 48.30987	umais	u m a i s	omeis	o m ei s	2
643	Co v 3	III_13_0069	Wittental, Wittental	7.94267, 48.00437	ameise	a m ei s e	umais	u m a i s	3
644	Hag K 5	III_5_0097	Hunspach, Hunspach	7.94316, 48.9536	emase	e m a s e	emeise	e m ei s e	2
645	Stra D 8	III_10_0128, III_10_0127	Offenburg, Offenburg	7.9447, 48.47195	umeise	u m ei s e	ameise	a m ei s e	1
646	Co v 8	III_13_0150	Oberried, Oberried	7.94506, 47.93146	amais	a m a i s	umeise	u m ei s e	3
647	Stra D 14	III_10_0120	Zunsweier, Zunsweier	7.94627, 48.42199	umeis	u m ei s	ameise	a m ei s e	2
648	Co K1	III_14_0167	Todtnau, Todtnau	7.94634, 47.82887	ameise	a m ei s e	omeise	o m ei s e	1
649	Hag K 9	III_5_0103	Leitersweiler (Leiterswiller), Leitersweiler	7.94768, 48.92407	ēmāse	ē m ā s e	emase	e m a s e	2
650	Stra D 5	III_10_0060	Bohlsbach, Bohlsbach	7.94796, 48.49264	umeise	u m ei s e	umaisä	u m a i s ä	2
651	Co C6	III_14_0069	Sankt Wilhelm, St. Wilhelm	7.94887, 47.89511	umaise	u m a i s e	omeisä	o m ei s ä	3
652	Stra S 7	III_11_0130	Wittelbach, Wittelbach	7.95069, 48.29243	umeis	u m ei s	omeis	o m ei s	1
653	Hag K 1	III_5_0088	Riedselz (Riedseltz), Riedselz	7.95195, 48.99281	emās	e m ā s	emaas	e m aa s	2
654	Hag C 2	III_4_0094, III_4_0093	Weißenburg (Wissembourg), Weißenburg	7.9521, 49.03733	ämǟs	ä m ǟ s	ämäs	ä m ä s	1
655	Stra Z 2	III_12_0049	Dörlinbach, Dörlinbach	7.95383, 48.24804	umbaise	u m b a i s e	umbeisze	u m b ei s z e	2
656	Stra S 8	III_11_0131	Schuttertal, Schuttertal	7.95562, 48.27087	ũmbeise	ũ m b ei s e	ombeiß	o m b ei ß	3
657	Stra w 7	III_10_0061	Windschläg, Windschläg	7.95693, 48.5148	āmais	ā m a i s	ohmeise	o h m ei s e	4
658	Co v 4	III_13_0151	Stegen, Stegen	7.96093, 47.98418	umeise	u m ei s e	ameis	a m ei s	2
659	Co o 5	III_13_0068	Oberglottertal, Oberglottertal	7.96407, 48.04803	umeise	u m ei s e	ameise	a m ei s e	1
660	Stra D 6	III_10_0126	Rammersweier, Rammersweier	7.96625, 48.48439	ūmaise	ū m a i s e	umeis	u m ei s	3
661	Hag C 3	III_4_0099	Altenstadt, Altenstadt	7.96964, 49.03158	emǟs	e m ǟ s	immäs	i mm ä s	3
662	Stra D 11	III_10_0123	Ortenberg, Ortenberg	7.97048, 48.45192	umais	u m a i s	umeise	u m ei s e	2
663	Co g 11	III_12_0140	Kollnau, Kollnau	7.9721, 48.10586	ambeise	a m b ei s e	ameise	a m ei s e	1
664	Co K10	III_14_0154	Präg, Präg	7.97232, 47.77964	åmeise	å m ei s e	omeise	o m ei s e	1
665	Co g 6	III_12_0128	Siegelau, Siegelau	7.97753, 48.14612	umbeise	u m b ei s e	umbeise̊	u m b ei s e ̊	1
666	Stra D 10	III_10_0124	Fessenbach, Fessenbach	7.97963, 48.46469	omeis	o m ei s	omais	o m a i s	1
667	Stra D 9	III_10_0125	Zell-Weierbach (Weierbach), Zell-Weierbach	7.98174, 48.47408	omeis	o m ei s	ameise	a m ei s e	2
668	Stra h 3	III_8_0097	Grauelsbaum, Grauelsbaum	7.98186, 48.73575	ameise	a m ei s e	ameis	a m ei s	1
669	Stra h 7	III_8_0093	Memprechtshofen, Memprechtshofen	7.98237, 48.68233	amais	a m a i s	ameise	a m ei s e	2
670	Stra L 4	III_11_0064	Berghaupten, Berhaupten	7.98716, 48.40675	umbeise	u m b ei s e	umbeiß	u m b ei ß	2
671	Co g 16	III_12_0142	Gutach, Gutach	7.98722, 48.11814	omeise	o m ei s e	umbeise	u m b ei s e	2
672	Co g 5	III_12_0141	Siensbach, Siensbach	7.98804, 48.10755	ambaise	a m b a i s e	umbeise	u m b ei s e	2
673	Stra h 6	III_8_0094	Muckenschopf am Rhein, Muckenschopf	7.98806, 48.69362	ameise	a m ei s e	ameis	a m ei s	1
674	Hag Y 9	III_7_0104	Falhünden (Dalhünden), Dallhuenden, Fallhuenden	7.98835, 48.77367	ämäs	ä m ä s	emäse	e m ä s e	2
675	Stra Z 6	III_12_0054	Oberspitzenbach, Oberspitzenbach	7.98858, 48.1762	umbaise	u m b a i s e	umbeiße	u m b ei ß e	2
676	Stra L 5	III_11_0062	Bermersbach, Bermersbach	7.99239, 48.38717	umbeis	u m b ei s	umbeise	u m b ei s e	1
677	Hag K 7	III_5_0105	Stundweiler (Stundwiller), Stundweiler	7.99256, 48.92477	emas	e m a s	emase	e m a s e	1
678	Stra D 13	III_10_0121	Ohlsbach, Ohlsbach	7.99275, 48.43199	åmais	å m a i s	umbeise	u m b ei s e	4
679	Stra p 7	III_9_0086	Wagshurst, Wagshurst	7.99491, 48.62035	omais	o m a i s	ameise	a m ei s e	3
680	Stra h 5	III_8_0096	Scherzheim, Scherzheim	7.99655, 48.7137	åmeis	å m ei s	ameis	a m ei s	1
681	TUTT p5	III_13_0152	Falkensteig, Falkensteig	7.99689, 47.94697	ammaisä	a mm a i s ä	omeise	o m ei s e	4
682	KST S1	III_7_0124	Stattmatten, Stattmatten	7.9997, 48.79553	ämǟs	ä m ǟ s	ämäs	ä m ä s	1
683	TUTT a3	III_12_0151	Bleibach, Bleibach	8.00281, 48.12764	umbaisse	u m b a i ss e	umbeisse	u m b ei ss e	1
684	TÜB L1	III_11_0124, III_11_0125	Prinzbach, Prinzbach	8.0046, 48.32294	ameise	a m ei s e	umeise	u m ei s e	1
685	TÜB p11	III_10_0065	Nesselried, Nesselried	8.00608, 48.52212	åmäjs	å m ä j s	ameise	a m ei s e	4
686	TUTT p4	III_13_0155	Buchenbach, Buchenbach	8.00773, 47.96134	umaise	u m a i s e	omeise	o m ei s e	2
687	KST S2	III_7_0108	Auenheim, Auenheim	8.00818, 48.81256	emeis	e m ei s	amäs	a m ä s	3
688	TÜB h8	III_9_0097	Renchen, Renchen	8.01285, 48.58724	omeise	o m ei s e	omais	o m a i s	2
689	TÜB D9	III_11_0065	Gengenbach, Gengenbach	8.01593, 48.40299	umbeis	u m b ei s	umbeise	u m b ei s e	1
690	TÜB p13	III_10_0069	Zusenhofen, Zusenhofen	8.01675, 48.54725	omeis	o m ei s	ameise	a m ei s e	2
691	KST D11	III_5_0110, III_5_0112	Trimbach, Trimbach	8.0182, 48.94347	umāse	u m ā s e	omas	o m a s	3
692	TÜB D7	III_11_0071	Fußbach, Fußbach	8.01836, 48.36476	omeise	o m ei s e	umbeise	u m b ei s e	2
693	TÜB h1/2, TÜB h1/1	III_9_0103	Gamshurst, Gamshurst	8.0187, 48.66413	åmeis	å m ei s	ameis	a m ei s	1
694	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	umbeise	u m b ei s e	umbeis	u m b ei s	1
695	TÜB p15	III_10_0071	Erlach, Erlach	8.02495, 48.56914	omeis	o m ei s	ameise	a m ei s e	2
696	TÜB S2, TÜB S1	III_12_0060, III_12_0058	Biederbach, Ober- und Unterbiederbach, Unterbiederbach, Oberbiederbach	8.02694, 48.2183	umbeise	u m b ei s e	umbeiß	u m b ei ß	2
697	TÜB D6	III_11_0072	Biberach, Biberach	8.0278, 48.33891	umbaise	u m b a i s e	umbeis	u m b ei s	2
698	TÜB D10	III_11_0066, III_11_0067	Schwaibach, Schwaibach	8.03268, 48.39239	umbeis	u m b ei s	omeise	o m ei s e	3
699	Stra S 5	III_11_0126	Schönberg, Schönberg	8.0327, 48.36461	ummeis	u mm ei s	uomeise	u o m ei s e	2
700	TÜB h7	III_9_0098	Önsbach, Oensbach	8.03279, 48.60579	ōmaise	ō m a i s e	omeise	o m ei s e	2
701	TÜB p14	III_10_0070	Stadelhofen, Stadelhofen	8.03555, 48.55945	åmeise	å m ei s e	åmeis	å m ei s	1
702	KST S4	III_7_0109	Röschwoog (Roeschwoog), Röschwoog	8.04001, 48.83085	amäs	a m ä s	ämäse	ä m ä s e	2
703	KST L2	III_6_0087	Niederrödern/Elsass, Niederrödern	8.04105, 48.90576	ameisă	a m ei s ă	ameise	a m ei s e	1
704	KST D10	III_5_0125	Siegen (Weissenburg), Siegen	8.04269, 48.9581	umās	u m ā s	umas	u m a s	1
