	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
122	MH J3/2	na	Heidelberg-Handschuhsheim	8.68613, 49.42774	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
123	KST P3/1	III_23_0054, III_23_0043, III_23_0045, III_23_0040, III_23_0046, III_23_0049, III_23_0051, III_23_0044, III_23_0041, III_23_0037, III_23_0053	Pforzheim, Pforzheim	8.70025, 48.89013	beerdigung	beerdichung, beerdigung	0	beerdigung	beerdichung, beerdigung	0	Beerdigung	Beerdigung	0
124	MH R1/1	na	Heidelberg	8.70819, 49.41349	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
125	MH R9	na	Bammental	8.77604, 49.35511	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
126	TUTT P4	na	Gotttmadingen	8.77716, 47.73498	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
127	MH R13	II_60_0045	Neckargemünd, Neckargemünd	8.79751, 49.39508	beerdigung	beerdischung	3	beerdigung	beerdischung	3	Beerdigung	Beerdigung	0
128	TUTT J3	na	Hausen an der Aach	8.84574, 47.7917	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
129	MH S2	na	Mückenloch	8.8554, 49.3886	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
130	MH K8	II_59_0097	Neckarhäuserhof, Neckarhäuserhof	8.88191, 49.41513	beerdichung	beerdigung	2	beerdichung	beerdigung	2	Beerdigung	Beerdigung	0
131	KST f7	na	Adersbach	8.95454, 49.2632	beerdichung	na	999	beerdichung	na	999	Beerdigung	na	999
132	TUTT J10	na	Wahlwies	8.96632, 47.81985	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
133	TUTT u2	na	Unterschwandorf	8.99628, 47.95028	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
134	TUTT g1	na	Glashütte (Heuberg)	9.03485, 48.1237	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
135	KST o4	na	Babstadt	9.05798, 49.24212	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
136	TUTT K4	na	Ludwigshafen	9.05916, 47.8189	bǟrdigung	na	999	beerdigung	na	999	Beerdigung	na	999
137	MH T17	II_60_0075	Neckargerach, Neckargerach	9.0708, 49.40101	beerdischung	beerdigung	3	beerdischung	beerdigung	3	Beerdigung	Beerdigung	0
138	MH T10	II_60_0078	Obrigheim, Obrigheim	9.09608, 49.35186	beerdischung	beerdigung	3	beerdischung	beerdigung	3	Beerdigung	Beerdigung	0
139	MH T11	II_60_0079	Diedesheim, Diedesheim	9.11367, 49.34933	beerdichung, beerdigung, beerdiching	beerdigung	0	beerdichung, beerdigung, beerdiching	beerdigung	0	Beerdigung	Beerdigung	0
140	KST g5	na	Zimmerhof	9.1218, 49.25206	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
141	MH T13	na	Mosbach	9.14619, 49.35501	beärdigung	na	999	beerdigung	na	999	Beerdigung	na	999
142	TUTT R7	na	Dingelsdorf	9.15648, 47.7384	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
143	MH U10	na	Sattelbach	9.16732, 49.40849	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
144	SIG t1	na	Konstanz	9.17758, 47.66385	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
145	SIG k1	na	Aach-Linz	9.20037, 47.91152	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
146	MH D4	na	Mudau-Langenelz	9.20495, 49.51744	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
