lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
na	III_17_0067	Sondersdorf	27837	7.33509	47.48234	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_17_0068	Winkel	32462	7.26347	47.46074	Goagummere	goagummere	gagummere	Gugummer	1	DWA	na
na	III_17_0071	Biedertal	32080	7.44789	47.46978	Gagumerä	gagumerä	gagummere	Gugummer	1	DWA	na
na	III_17_0072	Oltingen	35519, 35520	7.39411	47.48862	Gàgummere (w)	gàgummere	gagummere	Gugummer	1	DWA	na
na	III_17_0073	Leimen	31656	7.48218	47.4954	Gagummera	gagummera	gagummere	Gugummer	1	DWA	na
na	III_17_0074	Lutter	31712	7.38095	47.46702	Gakommera (w)	gakommera	gagommere	Gugummer	1	DWA	na
na	III_17_0075	Rädersdorf	28830	7.3665	47.47487	Gukummere (w)	gukummere	gugummere	Gugummer	1	DWA	na
na	III_17_0076	Rädersdorf 	28830	7.3665	47.47487	Gugummere (die)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_17_0077	Kiffis	26965	7.35848	47.4405	Gugumara	gugumara	gugummere	Gugummer	1	DWA	na
na	III_18_0008	Altlussheim	131656	8.49951	49.30106	Guik	guik	guik	Gurke	1	DWA	na
na	III_18_0009	Altlussheim	131656	8.49951	49.30106	Guik	guik	guik	Gurke	1	DWA	na
na	III_18_0010	Rheinhausen	129887	8.47341	49.28141	Gugummärä (w)	gugummärä	gugummere	Gugummer	1	DWA	na
na	III_18_0011	Oberhausen	128804	8.48324	49.26035	Gurik	gurik	gurik	Gurke	1	DWA	na
na	III_18_0012	Oberhausen	128804	8.48324	49.26035	Gurig	gurig	gurik	Gurke	1	DWA	na
na	III_18_0013	Oberhausen	128804	8.48324	49.26035	Gurig	gurig	gurik	Gurke	1	DWA	na
na	III_18_0014	Oberhausen	128804	8.48324	49.26035	Gurig	gurig	gurik	Gurke	1	DWA	na
na	III_18_0015	Hockenheim	129576	8.54755	49.31857	Gurk	gurk	gurk	Gurke	1	DWA	na
na	III_18_0016	Waghäusel	132482	8.51733	49.25118	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0017	Neulußheim	131603	8.522	49.29291	Gegumma (w)	gegumma	gegummer	Gugummer	1	DWA	na
na	III_18_0018	Reilingen	129113	8.56943	49.29368	Gegummere	gegummere	gegummere	Gugummer	1	DWA	na
na	III_18_0019	Sankt Leon	129064	8.6025	49.26526	Gurke (die)	gurke	gurke	Gurke	1	DWA	na
na	III_18_0020	Walldorf	132654	8.64294	49.3028	Gurke   	gurke   	gurke	Gurke	1	DWA	na
na	III_18_0021	Rot	127999	8.63137	49.26348	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_18_0022	Nussloch	129226	8.69576	49.32301	Gegummer (w)	gegummer	gegummer	Gugummer	1	DWA	na
na	III_18_0023	Wiesloch	128125, 128125	8.70178	49.29504	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0024	Malschenberg	132123	8.67996	49.25599	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0025	Rauenberg	128119	8.70096	49.27036	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0026	Rotenberg	127540	8.71207	49.25813	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_18_0027	Baiertal	129174	8.73772	49.30253	Gegummer (w)	gegummer	gegummer	Gugummer	1	DWA	na
na	III_18_0028	Dielheim	131692	8.7354	49.28257	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0029	Tairnbach	133570	8.75625	49.26367	Gegummer	gegummer	gegummer	Gugummer	1	DWA	na
na	III_18_0030	Eschelbach	130101	8.78417	49.24823	Geggummer	geggummer	gegummer	Gugummer	1	DWA	na
na	III_18_0031	Horrenberg	128952	8.78051	49.28149	Gurik, Guggumer	guggumer	gugummer	Gugummer	2	DWA	na
na	III_18_0031	Horrenberg	128952	8.78051	49.28149	Gurik, Guggumer	gurik	gurik	Gurke	1	DWA	na
na	III_18_0032	Schatthausen	132491	8.75841	49.319	Gugumma (w)	gugumma	gugummer	Gugummer	1	DWA	na
na	III_18_0033	Meckesheim	129537	8.81557	49.32167	Gurke (=klein), Gugummer (groß)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_18_0033	Meckesheim	129537	8.81557	49.32167	Gurke (=klein), Gugummer (groß)	gurke	gurke	Gurke	1	DWA	na
na	III_18_0034	Meckesheim	129537	8.81557	49.32167	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0035	Zuzenhausen	131683	8.82176	49.29778	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0036	Wiesloch	128125, 128125	8.70178	49.29504	Gurke, Gummere	gummere	gummere	Gummer	2	DWA	na
na	III_18_0036	Wiesloch	128125, 128125	8.70178	49.29504	Gurke, Gummere	gurke	gurke	Gurke	1	DWA	Gurke, Gummere
na	III_18_0037	Eschelbronn	130378	8.86825	49.3202	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0038	Eschelbronn	130378	8.86825	49.3202	Gegummer	gegummer	gegummer	Gugummer	1	DWA	na
na	III_18_0039	Eschelbronn	130378	8.86825	49.3202	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0040	Eschelbronn	130378	8.86825	49.3202	Gugume	gugume	gugummer	Gugummer	1	DWA	na
na	III_18_0041	Eschelbronn	130378	8.86825	49.3202	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_18_0042	Neidenstein	128728	8.88423	49.31637	Gurgé	gurgé	gurke	Gurke	1	DWA	na
na	III_18_0043	Daisbach	127545	8.87705	49.2938	Gugume(r) (w)	gugume	gugummer	Gugummer	1	DWA	na
na	III_18_0043	Daisbach	127545	8.87705	49.2938	Gugume(r) (w)	gugumer	gugummer	Gugummer	2	DWA	na
na	III_18_0044	Daisbach	127545	8.87705	49.2938	Gugumer (w)	gugumer	gugummer	Gugummer	1	DWA	na
na	III_18_0045	Hoffenheim	131360	8.8417	49.27088	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0046	Sinsheim	132926	8.87357	49.25387	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0047	Sinsheim	132926	8.87357	49.25387	Gegummer (w)	gegummer	gegummer	Gugummer	1	DWA	na
na	III_18_0048	Sinsheim	132926	8.87357	49.25387	na	na	na	na	1	DWA	na
na	III_18_0049	Waibstadt	130152	8.9198	49.29982	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0050	Waibstadt	130152	8.9198	49.29982	Gugumme	gugumme	gugummer	Gugummer	1	DWA	na
na	III_18_0051	Neckarbischofsheim	131296	8.96103	49.29275	Gugummer {in Anführungszeichen}	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0052	Adersbach	133900	8.95454	49.2632	Gugumer	gugumer	gugummer	Gugummer	1	DWA	na
na	III_18_0053	Flinsbach	130386	8.9996	49.30946	Gurge (w)	gurge	gurke	Gurke	1	DWA	na
na	III_18_0054	Hasselbach	127808	8.98363	49.25911	na	na	na	na	1	DWA	na
na	III_18_0057	Bargen	130246	9.02233	49.30537	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_18_0058	Wollenberg	128776	9.03453	49.29152	Gurke (w), Gugummer (w)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_18_0058	Wollenberg	128776	9.03453	49.29152	Gurke (w), Gugummer (w)	gurke	gurke	Gurke	1	DWA	ok
na	III_18_0059	Untergimern	134000	9.00947	49.27049	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_18_0060	Obergimpern	132772	9.04013	49.25574	Gurke (w)	gurke	gurke	Gurke	1	DWA	na
na	III_18_0061	Siegelsbach	132329	9.08942	49.27263	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_18_0062	Hüffenhardt	129552	9.08386	49.2913	Gurke, Gugummer	gugummer	gugummer	Gugummer	2	DWA	na
na	III_18_0062	Hüffenhardt	129552	9.08386	49.2913	Gurke, Gugummer	gurke	gurke	Gurke	1	DWA	ok
na	III_18_0063	Kälbertshausen	129092	9.06276	49.31724	Gurke (w)	gurke	gurke	Gurke	1	DWA	na
na	III_18_0064	Hochhausen	133409	9.1008	49.323	Gurge	gurge	gurke	Gurke	1	DWA	na
na	III_18_0065	Neckarzimmern	133715	9.1329	49.31835	Gurge (w), Gegummer (alte Leute)	gegummer	gegummer	Gugummer	2	DWA	na
na	III_18_0065	Neckarzimmern	133715	9.1329	49.31835	Gurge (w), Gegummer (alte Leute)	gurge	gurke	Gurke	1	DWA	na
na	III_18_0066	Hassmersheim	130314	9.14257	49.30049	Gurije (w)	gurije	gurie	Gurke	1	DWA	na
na	III_18_0068	Neckarmühlbach	130826	9.13604	49.28364	na	na	na	na	1	DWA	na
na	III_18_0069	Heinsheim	128416	9.14778	49.26416	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_18_0073	Allfeld	131924	9.24133	49.32379	Gegummer (m)	gegummer	gegummer	Gugummer	1	DWA	na
na	III_18_0074	Neudenau	130196	9.27037	49.2923	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0075	Herbolzheim	129012	9.26007	49.28376	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_18_0076	Stein 	128736	9.29954	49.26198	Gurge, Guggummer	guggummer	gugummer	Gugummer	2	DWA	na
na	III_18_0076	Stein 	128736	9.29954	49.26198	Gurge, Guggummer	gurge	gurke	Gurke	1	DWA	na
na	III_18_0081	Ruchsen	132707	9.37887	49.31914	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0003	Rheinsheim	130420	8.40954	49.23272	Gegummer	gegummer	gegummer	Gugummer	1	DWA	na
na	III_19_0004	Philippsburg	129239	8.45298	49.235	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0005	Philippsburg	129239	8.45298	49.235	Gugummer, Guige (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0005	Philippsburg	129239	8.45298	49.235	Gugummer, Guige (w)	guige	gurike	Gurke	2	DWA	na
na	III_19_0006	Philippsburg	129239	8.45298	49.235	na	na	na	na	1	DWA	na
na	III_19_0007	Philippsburg	129239	8.45298	49.235	Gurke, Gugummer (w)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_19_0007	Philippsburg	129239	8.45298	49.235	Gurke, Gugummer (w)	gurke	gurke	Gurke	1	DWA	na
na	III_19_0008	Huttenheim	133952	8.46955	49.1967	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0009	Neudorf	131961	8.49692	49.17524	Gugummer, Gurk	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0009	Neudorf	131961	8.49692	49.17524	Gugummer, Gurk	gurk	gurk	Gurke	2	DWA	na
na	III_19_0010	Neudorf	131961	8.49692	49.17524	Gugummer, Gurk	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0010	Neudorf	131961	8.49692	49.17524	Gugummer, Gurk	gurk	gurk	Gurke	2	DWA	na
na	III_19_0011	Neudorf	131961	8.49692	49.17524	Gugummer, Gurk	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0011	Neudorf	131961	8.49692	49.17524	Gugummer, Gurk	gurk	gurk	Gurke	2	DWA	na
na	III_19_0012	Neudorf	131961	8.49692	49.17524	Gugummer (fem.)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0013	Wiesental	131225	8.51962	49.22472	Guggummere (w)	guggummere	gugummere	Gugummer	1	DWA	na
na	III_19_0014	Kronau	132683	8.63449	49.21954	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_19_0015	Weiher	129314	8.62179	49.17863	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_19_0016	Stettfeld	127365	8.64516	49.18353	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0017	Mingolsheim	130504	8.65316	49.21986	gugúmm(er)	gugúmm	gugummer	Gugummer	1	DWA	na
na	III_19_0017	Mingolsheim	130504	8.65316	49.21986	gugúmm(er)	gugúmmer	gugummer	Gugummer	2	DWA	na
na	III_19_0018	Mingolsheim	130504	8.65316	49.21986	Gurik, Gugummer	gugummer	gugummer	Gugummer	2	DWA	na
na	III_19_0018	Mingolsheim	130504	8.65316	49.21986	Gurik, Gugummer	gurik	gurik	Gurke	1	DWA	na
na	III_19_0019	Mingolsheim	130504	8.65316	49.21986	Gurk, Gukummer	gukummer	gugummer	Gugummer	2	DWA	na
na	III_19_0019	Mingolsheim	130504	8.65316	49.21986	Gurk, Gukummer	gurk	gurk	Gurke	1	DWA	na
na	III_19_0020	Mingolsheim	130504	8.65316	49.21986	Gurick	gurick	gurik	Gurke	1	DWA	na
na	III_19_0021	Hambrücken	127535	8.54514	49.18532	Gurge	gurge	gurke	Gurke	1	DWA	Gurge
na	III_19_0022	Malsch <Maleck>	130790	8.68153	49.24579	Gugumma (w)	gugumma	gugummer	Gugummer	1	DWA	na
na	III_19_0023	Rettigheim	129837	8.6981	49.24111	Gugumm	gugumm	gugumm	Gugummer	1	DWA	ok
na	III_19_0024	Östringen	132637	8.7137	49.22037	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0025	Östringen	132637	8.7137	49.22037	Gugummĕ	gugummĕ	gugummer	Gugummer	1	DWA	na
na	III_19_0026	Östringen	132637	8.7137	49.22037	Gugumm (w)	gugumm	gugumm	Gugummer	1	DWA	ok
na	III_19_0027	Zeutern	129762	8.67522	49.17718	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_19_0028	Odenheim	129784	8.75076	49.17902	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0029	Eichtersheim	128228	8.7742	49.23438	na	na	na	na	1	DWA	na
na	III_19_0030	Michelfeld	132582	8.7808	49.22723	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_19_0031	Michelfeld	132582	8.7808	49.22723	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_19_0032	Michelfeld	132582	8.7808	49.22723	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0033	Waldangelloch	127687	8.80551	49.21046	Gugumer (w)	gugumer	gugummer	Gugummer	1	DWA	na
na	III_19_0034	Dühren	129399	8.83562	49.24557	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_19_0036	Eichelberg	133627	8.813	49.1891	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0037	Weiler	128467	8.87587	49.20862	Gugumer (m)	gugumer	gugummer	Gugummer	1	DWA	na
na	III_19_0038	Hilsbach	129033	8.86227	49.1957	Guckummer (w)	guckummer	gugummer	Gugummer	1	DWA	na
na	III_19_0039	Hilsbach	129033	8.86227	49.1957	Gugumer	gugumer	gugummer	Gugummer	1	DWA	na
na	III_19_0040	Hilsbach	129033	8.86227	49.1957	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0041	Elsenz	132962	8.83766	49.17408	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0042	Elsenz	132962	8.83766	49.17408	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0043	Elsenz	132962	8.83766	49.17408	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0044	Steinsfurt	132228	8.90861	49.24023	Gurke (w)	gurke	gurke	Gurke	1	DWA	na
na	III_19_0045	Reihen	131439	8.91628	49.21715	Guguma (m)	guguma	gugummer	Gugummer	1	DWA	na
na	III_19_0046	Ittlingen	128336	8.93691	49.19224	Gurke, Gugummer	gugummer	gugummer	Gugummer	2	DWA	na
na	III_19_0046	Ittlingen	128336	8.93691	49.19224	Gurke, Gugummer	gurke	gurke	Gurke	1	DWA	na
na	III_19_0047	Richen	131762	8.94083	49.17134	Gugguma (m)	gugguma	gugummer	Gugummer	1	DWA	na
na	III_19_0048	Berwangen	128681	8.98098	49.18431	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0049	Kirchardt	131028	8.9918	49.20667	Gugummer (weibl.)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0050	Grombach	130744	8.99507	49.22687	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_19_0051	Ehrstädt	128990	8.98266	49.24404	Guguma (w)	guguma	gugummer	Gugummer	1	DWA	na
na	III_19_0052	Treschklingen	127531	9.05577	49.22614	Guriger, Gugummer (w)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_19_0052	Treschklingen	127531	9.05577	49.22614	Guriger, Gugummer (w)	guriger	gurike	Gurke	1	DWA	na
na	III_19_0057	Bad Rappenau	127353	9.10212	49.24032	Gurige, Guggummer	guggummer	gugummer	Gugummer	2	DWA	na
na	III_19_0057	Bad Rappenau	127353	9.10212	49.24032	Gurige, Guggummer	gurige	gurike	Gurke	1	DWA	na
na	III_19_0058	Bad Rappenau	127353	9.10212	49.24032	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0061	Babstadt	127647	9.05798	49.24212	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_19_0161	Kirrlach	133500	8.54938	49.24183	Gugummer (w) (im Verschwinden)	gugummer 	gugummer	Gugummer	1	DWA	na
na	III_20_0002	Liedolsheim	130543	8.41451	49.16221	Gurk (w)	gurk	gurk	Gurke	1	DWA	na
na	III_20_0003	Hochstetten	132522	8.41566	49.13702	Gurke, Gugummer (w)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_20_0003	Hochstetten	132522	8.41566	49.13702	Gurke, Gugummer (w)	gurke	gurke	Gurke	1	DWA	na
na	III_20_0004	Hochstetten	132522	8.41566	49.13702	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_20_0005	Linkenheim	127902	8.40844	49.12418	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0006	Leopoldshafen	132982	8.3923	49.09933	Gurk (w)	gurk	gurk	Gurke	1	DWA	na
na	III_20_0007	Eggenstein	133237	8.39572	49.08482	Gugummer (die)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0008	Eggenstein	133237	8.39572	49.08482	Kukummer (w)	kukummer	gugummer	Gugummer	1	DWA	na
na	III_20_0009	Friedrichstal	132481	8.48091	49.10481	Gurk (w)	gurk	gurk	Gurke	1	DWA	na
na	III_20_0010	Graben	132099	8.48928	49.16535	Gukummer  	gukummer  	gugummer	Gugummer	1	DWA	na
na	III_20_0011	Neuthard	131469	8.52086	49.1278	Gugummerä (w)	gugummerä	gugummere	Gugummer	1	DWA	na
na	III_20_0012	Spöck	130306	8.51033	49.11179	Gegumer (der)	gegumer	gegummer	Gugummer	1	DWA	na
na	III_20_0013	Staffort	128700	8.51034	49.09079	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0014	Staffort	128700	8.51034	49.09079	Gurke (w)	gurke	gurke	Gurke	1	DWA	na
na	III_20_0015	Staffort	128700	8.51034	49.09079	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0016	Karlsdorf	128532	8.54164	49.1363	Gugumere (w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_20_0018	Bruchsal	128927, 128927	8.60102	49.12377	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0019	Bruchsal	128927, 128927	8.60102	49.12377	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0020	Bruchsal	128927, 128927	8.60102	49.12377	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0021	Untergrombach	130393	8.55318	49.0861	Gugummer, Gurk	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0021	Untergrombach	130393	8.55318	49.0861	Gugummer, Gurk	gurk	gurk	Gurke	2	DWA	na
na	III_20_0022	Untergrombach	130393	8.55318	49.0861	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0023	Untergrombach	130393	8.55318	49.0861	Gummer	gummer	gummer	Gummer	1	DWA	na
na	III_20_0024	Ubstadt	130318	8.6322	49.16181	Gukrmmer (w)	gukrmmer	gugummer	Gugummer	1	DWA	ok
na	III_20_0025	Unteröwisheim	133790	8.66595	49.14423	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0026	Heidelsheim	132233	8.64542	49.10114	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0027	Helmsheim	134009	8.64229	49.08509	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0028	Oberöwisheim	129412	8.6891	49.14532	Gegummer (w)	gegummer	gegummer	Gugummer	1	DWA	na
na	III_20_0029	Münzesheim	127625	8.71579	49.12246	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0030	Oberacker	130365	8.71399	49.1087	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0031	Menzingen	133758	8.77067	49.13931	Gugumma (m)	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0032	Gochsheim	132619	8.74551	49.10407	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0033	Landshausen	127753	8.80627	49.14899	Gu=gummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0034	Bahnbrücken	129879	8.78671	49.11865	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0035	Flehingen	134135	8.78694	49.0869	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0036	Flehingen	134135	8.78694	49.0869	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_20_0037	Flehingen	134135	8.78694	49.0869	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0038	Flehingen	134135	8.78694	49.0869	Gorkelk[ar]pf	gorkelkurpf	gorkelkurpf	Gorkelkurpf	1	DWA	ok
na	III_20_0039	Flehingen	134135	8.78694	49.0869	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0040	Zaisenhausen	131359	8.81712	49.10745	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0041	Rohrbach	130370	8.85649	49.14055	Gegumme (w)	gegumme	gugumme	Gugummer	1	DWA	Gegumme (w)
na	III_20_0042	Sulzfeld	132472	8.85671	49.10336	Guggummer 	guggummer 	gugummer	Gugummer	1	DWA	na
na	III_20_0043	Sulzfeld	132472	8.85671	49.10336	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0044	Sulzfeld	132472	8.85671	49.10336	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0045	Sulzfeld	132472	8.85671	49.10336	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0046	Adelshofen	128570	8.89073	49.16806	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0047	Eppingen	129709	8.9098	49.13704	Gugumma(r)	gugummar	gugummer	Gugummer	2	DWA	ok
na	III_20_0047	Eppingen	129709	8.9098	49.13704	Gugumma(r)	gugumma	gugummer	Gugummer	1	DWA	ok
na	III_20_0048	Eppingen	129709	8.9098	49.13704	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0049	Eppingen	129709	8.9098	49.13704	Gugumma (w)	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0050	Eppingen	129709	8.9098	49.13704	Gugumma (w)	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0051	Eppingen	129709	8.9098	49.13704	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0052	Mühlbach	131189	8.90301	49.09703	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0053	Gemmingen	133272	8.98358	49.15633	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0054	Gemmingen	133272	8.98358	49.15633	Guguma (w)	guguma	gugummer	Gugummer	1	DWA	na
na	III_20_0055	Gemmingen	133272	8.98358	49.15633	Gugum̄er 	gugum̄er 	gugummer	Gugummer	1	DWA	na
na	III_20_0056	Gemmingen	133272	8.98358	49.15633	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_20_0057	Stebbach	130014	8.96448	49.14676	Gugumma	gugumma	gugummer	Gugummer	1	DWA	na
na	III_20_0066	Schluchtern	131674	9.1026	49.14843	Gukumer (w)	gukumer	gugummer	Gugummer	1	DWA	na
na	III_20_0162	Büchenau	130287	8.52764	49.10075	Gugumma(r) (w)	gugummar	gugummer	Gugummer	2	DWA	ok
na	III_20_0162	Büchenau	130287	8.52764	49.10075	Gugumma(r) (w)	gugumma	gugummer	Gugummer	1	DWA	ok
na	III_20_0163	Sulzfeld	132472	8.85671	49.10336	Gugummer (m)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0001	Neureut	127931, 127931	8.37902	49.05267	Gummer, Gugommer	gugommer	gugommer	Gugummer	2	DWA	na
na	III_21_0001	Neureut	127931, 127931	8.37902	49.05267	Gummer, Gugommer	gummer	gummer	Gummer	1	DWA	na
na	III_21_0002	Karlsruhe	128594	8.40919	49.01038	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0003	Karlsruhe-Rüppurr	128878	8.406	48.97394	Gugommer	gugommer	gugommer	Gugummer	1	DWA	na
na	III_21_0004	Rintheim	544410	8.45071	49.0099	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0006	Blankenloch	127728	8.47137	49.06482	Gurk	gurk	gurk	Gurke	1	DWA	na
na	III_21_0007	Hagsfeld	128704	8.45514	49.02773	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0008	Durlach	132760	8.4704	48.99897	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_21_0009	Weingarten	129723	8.53114	49.0533	Gugumer	gugumer	gugummer	Gugummer	1	DWA	na
na	III_21_0010	Weingarten	129723	8.53114	49.0533	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0011	Weingarten	129723	8.53114	49.0533	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0012	Weingarten	129723	8.53114	49.0533	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0013	Weingarten	129723	8.53114	49.0533	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0014	Berghausen	132448	8.52712	49.00389	Gugumma, Gurg (w)	gugumma	gugummer	Gugummer	1	DWA	na
na	III_21_0014	Berghausen	132448	8.52712	49.00389	Gugumma, Gurg (w)	gurg	gurk	Gurke	2	DWA	na
na	III_21_0015	Berghausen	132448	8.52712	49.00389	Gurg, Gugummer (w) (weniger)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_21_0015	Berghausen	132448	8.52712	49.00389	Gurg, Gugummer (w) (weniger)	gurg	gurk	Gurke	1	DWA	na
na	III_21_0016	Obergrombach	128633	8.58542	49.07709	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_21_0017	Wöschbach	127934	8.56737	48.99948	Gurje	gurje	gurie	Gurke	1	DWA	na
na	III_21_0018	Wössingen	127448	8.61142	49.01017	Gur(i)g (w), Gugummer (w)	gugummer	gugummer	Gugummer	2	DWA	na
na	III_21_0018	Wössingen	127448	8.61142	49.01017	Gur(i)g (w), Gugummer (w)	gurig	gurik	Gurke	1	DWA	ok
na	III_21_0018	Wössingen	127448	8.61142	49.01017	Gur(i)g (w), Gugummer (w)	gurg	gurk	Gurke	3	DWA	ok
