	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1205	TUTT w7	na	Aha	8.1233, 47.8356	ameise	na	999	ameise	na	999	Ameise	na	999
1206	TUTT w4	na	Falkau	8.12453, 47.8699	ameisē	na	999	ameise	na	999	Ameise	na	999
1207	TÜB h12	III_9_0094, III_9_0093	Lauf, Lauf	8.12648, 48.65317	âmeis	omeise	2	ameise	ameise	0	Ameise	Ameise	0
1208	TÜB E1, TÜB D2/2, TÜB D3, TÜB D2/1	III_11_0076, III_11_0077	Oberharmersbach, Oberharmersbach	8.12723, 48.37386	umbeis, umbeise, umbeiße	umbeiß, umbeise	0	umbeise	umbeise	0	Ameise	Ameise	0
1209	TÜB a9	III_8_0099	Weitenung, Weitenung	8.12886, 48.73998	ämeis	emeise	2	emeise	emeise	0	Ameise	Ameise	0
1210	KST L7	na	Wintersdorf	8.13451, 48.84595	ohmeise	na	999	ameise	na	999	Ameise	na	999
1211	TÜB a11	na	Bühl	8.13592, 48.69536	ameis	na	999	ameise	na	999	Ameise	na	999
1212	TÜB p7, TÜB p6	na	Furschenbach und Ottenhöfen, Furschenbach	8.13639, 48.5767	oͦmeis, omaise	na	999	ameise	na	999	Ameise	na	999
1213	TUTT h6	na	Gütenbach	8.13807, 48.04398	ameis	na	999	ameise	na	999	Ameise	na	999
1214	TUTT p7,8	na	(Breitnau-)Eckbach	8.13811, 47.9479	ameis	na	999	ameise	na	999	Ameise	na	999
1215	KST S13	na	Liedelshof bei Sinzheim	8.13914, 48.74435	eemeis	na	999	emeise	na	999	Ameise	na	999
1216	KST S15	III_7_0112	Iffezheim, Iffezheim	8.14011, 48.82287	omeis	omeise	1	ameise	ameise	0	Ameise	Ameise	0
1217	TÜB w3	III_10_0078	Ramsbach, Ramsbach	8.14144, 48.49573	ameis	omeis	1	ameise	ameise	0	Ameise	Ameise	0
1218	KST S11	III_7_0122	Halberstung, Halberstung	8.14298, 48.76025	omeis	omeis	0	ameise	ameise	0	Ameise	Ameise	0
1219	KST D7	III_5_0115, III_5_0116	Münchhausen (Munchhausen), Münchhausen	8.14635, 48.92142	umās	ameise, umas	1	umase	ameise, umase	0	Ameise	Ameise	0
1220	TUTT w5	III_14_0073	Raitenbuch, Raitenbuch	8.14698, 47.86647	āmeis	ameis	1	ameise	ameise	0	Ameise	Ameise	0
1221	TÜB h13	III_9_0095, III_9_0096	Neusatz , Neusatz	8.14904, 48.65879	oamäise, ämiese	ämeis, ameise, ämeise, ameis	2	ameise, emeise	ameise, emeise	0	Ameise	Ameise	0
1222	TUTT w1/2, TUTT w1/1	na	Titisee	8.14936, 47.90254	ameise, ameis	na	999	ameise	na	999	Ameise	na	999
1223	KST L6	na	Ottersdorf	8.15398, 48.86103	ubäs	na	999	ubese	na	999	Ameise	na	999
1224	KST L5	III_6_0090	Plittersdorf bei Rastatt, Plittersdorf	8.15649, 48.88249	ūbaise	ubeise	2	ubeise	ubeise	0	Ameise	Ameise	0
1225	TÜB a10	III_8_0100	Steinbach, Steinbach	8.16038, 48.72843	omeise	emeise	1	ameise	emeise	1	Ameise	Ameise	0
