	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
61	TUTT L11	III_15_0102	Immeneich, Immeneich	8.12543, 47.69719	beeramsel	bäramsel	2	bäramsel	bäramsel	0	Bärams(e)le	Bärams(e)le	0
62	TUTT D4	III_14_0172, III_14_0174, III_14_0173, III_14_0171	St. Blasien, St. Blasien	8.12792, 47.76144	bäromsle	beeramsel, beromsle, beeromsel	1	bäramsle	bäramsle, bäramsel	0	Bärams(e)le	Bärams(e)le	0
63	TUTT S14	III_16_0143	Birndorf, Birndorf	8.13384, 47.62519	beromsele	beromsel	1	bäramsle	bäramsel	2	Bärams(e)le	Bärams(e)le	0
64	TUTT S12	III_16_0135	Unteralpfen, Unteralpfen	8.13573, 47.64543	bäromsle	beramsel	4	bäramsle	bäramsel	2	Bärams(e)le	Bärams(e)le	0
65	TUTT S16	na	Albruck-Kiesenbach	8.14411, 47.60046	bärmasel	na	999	bäramsel	na	999	Bärams(e)le	na	999
66	TUTT L15	III_15_0108	Tiefenhäusern, Tiefenhäusern	8.14547, 47.70277	berommslen	beromsel	3	bäramslen	bäramsel	2	Bärams(e)le	Bärams(e)le	0
67	TUTT L12	III_15_0105, III_15_0106, III_15_0104, III_15_0107	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	beraumsla	bäromsle, behramsle	3	bäramsla	bäramsle	1	Bärams(e)le	Bärams(e)le	0
68	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	bäromsle	beromsel	3	bäramsle	bäramsel	2	Bärams(e)le	Bärams(e)le	0
69	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	bǟromsle	beramsel	4	bäramsle	bäramsel	2	Bärams(e)le	Bärams(e)le	0
70	TUTT M2	III_15_0113, III_15_0129	Höchenschwand, Höchenschwand	8.16491, 47.73427	bäromsle	beromselä, beeromsle	2	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
71	TUTT M1	III_15_0120	Attlisberg, Attlisberg	8.16607, 47.72173	bǟramsle	bäromsele	3	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
72	TUTT L14, TUTT L13	na	Remetschwiel und Bannholz, Bannholz	8.167, 47.67614	bēromslä, beramslå	na	999	bäramsle, bäramsla	na	999	Bärams(e)le	na	999
73	TUTT M16	na	Häusern	8.16959, 47.75398	berhomsle	na	999	bärhamsle	na	999	Bärams(e)le	na	999
74	TUTT T4	III_16_0147	Waldkirch, Waldkirch	8.17132, 47.65851	bäromslĕ	bärromsla, bäramsel	2	bäramsle	bäramsel, bäramsla	1	Bärams(e)le	Bärams(e)le	0
75	TUTT T6	na	Dogern	8.17239, 47.60884	bǟrāomsle	na	999	bäramsle	na	999	Bärams(e)le	na	999
76	TUTT D3	III_14_0175	Blasiwald (Am Schluchsee), Blasiwald	8.17706, 47.7987	bäramsle	bäramsle	0	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
77	TUTT T5	III_16_0158	Eschbach, Eschbach	8.18086, 47.6336	bärömmsle	bärrômensle̍	5	bäramsle	bäramensle	2	Bärams(e)le	Bärams(e)le	0
78	TUTT M3	III_15_0121	Amrigschwand, Amrigschwand	8.1855, 47.71974	bäråmsle	bäromsle	1	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
79	TUTT M15	III_15_0114	Bierbronnen, Bierbronnen	8.18848, 47.6749	beromsle	beromsle	0	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
