	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co D6	III_14_0081	Sewen, Sewen	6.90688, 47.80694	pflǖma	p f l ǖ m a	pflüme	p f l ü m e	2
1	Co D2	III_14_0083	Oberbruck, Oberbruck	6.94324, 47.80838	pflüme	p f l ü m e	pflumme	p f l u mm e	2
2	Co D3	III_14_0080	Rimbach-Pès-Masevaux), Rimbach	6.9473, 47.82212	pflüma	p f l ü m a	pflaume	p f l a u m e	3
3	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès), Urbis	6.95521, 47.88255	pflum	p f l u m	pflüm	p f l ü m	1
4	Co D4	III_14_0084	Kirchberg-Wegscheid, Kirchberg	6.95965, 47.79904	pflumä	p f l u m ä	pflüma	p f l ü m a	2
5	Co p 2	III_13_0094	Wildenstein bei Krüt, Kreis Tann, Wildenstein	6.96296, 47.98143	pflüme	p f l ü m e	pfluma	p f l u m a	2
6	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	pflume	p f l u m e	pflaume	p f l a u m e	1
7	Co w 4	III_14_0003	Mollau , Mollau	6.97488, 47.87245	bflumä	b f l u m ä	pflume	p f l u m e	2
8	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	pflūmä	p f l ū m ä	pflüm	p f l ü m	2
9	Hag D 2	III_5_0022	Altweiler (Altwiller), Altweiler	6.98122, 48.93023	prümme	p r ü mm e	brüme	b r ü m e	2
10	Co w 2	III_14_0005	Fellerlingen (Fellering), Felleringen	6.98613, 47.89621	pfluma	p f l u m a	pflüma	p f l ü m a	1
11	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling), Hüssern-Wesserling	6.98836, 47.88519	pflǖma	p f l ǖ m a	pflüma	p f l ü m a	1
12	Co x 2	III_14_0007	Mitzach, Mitzach	7.00519, 47.87122	pflūm	p f l ū m	pfluma	p f l u m a	2
13	Co E1	III_14_0088	Oberburbach (Bourbach-Les-Haut), Oberburbach	7.02973, 47.7953	plǖma	p l ǖ m a	pfluma	p f l u m a	2
14	Co x 3	III_14_0010	Malmerspach, Malmerspach	7.03487, 47.86486	pfluma	p f l u m a	pflüme	p f l ü m e	2
15	Hag E 7	III_5_0024	Keskastel, Keskastel	7.04339, 48.96955	brumme	b r u mm e	prumm	p r u mm	2
16	Hag M 12	III_6_0005	Diedendorf, Diedendorf	7.04974, 48.87869	prümme	p r ü mm e	prüm	p r ü m	2
17	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	prümm	p r ü mm	pflaume	p f l a u m e	5
18	Co E3	III_14_0090	Sentheim, Sentheim	7.0544, 47.75581	pfluumå	p f l uu m å	pflūmă	p f l ū m ă	3
19	Co T9	III_16_0014	Gottestal, Luttern (Valdieu-Lutran), Gottestal	7.05852, 47.63139	pflüm	p f l ü m	pflaume	p f l a u m e	3
20	Co E2	III_14_0091	Niederburbach (Bourbach-Le-Bas), Niederburbach	7.05868, 47.77527	pflüme	p f l ü m e	pfluma	p f l u m a	2
21	Co M7	III_15_0007	St Kosman (Saint-Cosme), St. Kosman	7.06248, 47.68339	pflǖme	p f l ǖ m e	pflüma	p f l ü m a	2
22	Co T1	III_15_0008	Brückensweiler (Bréchaumont), Brückensweiler	7.0684, 47.66973	pflüme	p f l ü m e	pflüma	p f l ü m a	1
23	Co x 4	III_14_0012	Weiler, Weiler	7.07073, 47.84351	pflümă	p f l ü m ă	pflume	p f l u m e	2
24	Co E13	III_14_0092	Rammersmatt, Rammersmatt	7.07084, 47.78935	pflǖma	p f l ǖ m a	pfluimea	p f l u i m e a	3
25	Co M6	III_15_0004	Bretten Landkreis Altkirch, Bretten	7.0716, 47.69963	pflume	p f l u m e	pflüma	p f l ü m a	2
26	Hag M 11/2, Hag M 11/1	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612, 48.87884	prümm	p r ü mm	prüm	p r ü m	1
27	Hag T 4	III_7_0013	Goerlingen, Görlingen	7.08247, 48.79646	prumme	p r u mm e	brümme	b r ü mm e	2
28	Hag E 5	III_5_0033	Saarwerden (Sarrewerden), Saarwerden	7.08411, 48.9218	brüme	b r ü m e	prümme	p r ü mm e	2
29	Hag M 10	III_6_0012	Bärendorf (Baerendorf), Bärendorf	7.08463, 48.83742	prume	p r u m e	brumme	b r u mm e	2
30	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	brümm	b r ü mm	brümme	b r ü mm e	1
31	Co i 10	III_13_0007	Mühlbach (Muhlbach-Sur-Munster), Mühlbach	7.08731, 48.02582	pflümme	p f l ü mm e	pflümma	p f l ü mm a	1
32	Hag x 1	III_4_0044	Silzheim (Siltzheim), Silzheim	7.09071, 49.0616	prum	p r u m	prumm	p r u mm	1
33	Co M1	III_15_0002	Gewenheim, Gewenheim	7.0913, 47.75291	pflüma	p f l ü m a	pflüme	p f l ü m e	1
34	Co E6	III_14_0093	Leimbach, Leimbach	7.09999, 47.79305	pflüma	p f l ü m a	pfluuma	p f l uu m a	2
35	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	pflümm	p f l ü mm	pflüm	p f l ü m	1
36	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	pflümm	p f l ü mm	pflüma	p f l ü m a	1
37	Co x 7	III_14_0014	Goldbach-Altenbach, Goldbach-Altenbach	7.10326, 47.87359	pflūme	p f l ū m e	pflume	p f l u m e	1
38	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	pflüme	p f l ü m e	pflüma	p f l ü m a	1
39	Hag T 3	III_7_0008	Rauweiler, Rauweiler	7.10907, 48.81139	prumme	p r u mm e	prümm	p r ü mm	2
40	Hag M 3	III_6_0004	Burbach, Burbach	7.11226, 48.90144	brümm	b r ü mm	prümm	p r ü mm	1
41	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	pflümă	p f l ü m ă	pflüma	p f l ü m a	1
42	Hag M 8	III_6_0007	Eschweiler (Eschwiller), Eschweiler	7.11652, 48.8596	prüme	p r ü m e	brümme	b r ü mm e	2
43	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	pflüm	p f l ü m	pflüme	p f l ü m e	1
44	Co T13	III_16_0003	St. Ulrich bei Dammerkirch, St. Ulrich	7.11911, 47.59537	pflüma	p f l ü m a	pflṻma	p f l ū ̈ m a	2
45	Hag E 4	III_5_0032	Rimsdorf, Rimsdorf	7.12568, 48.92923	prümme	p r ü mm e	prüm	p r ü m	2
46	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	prümm	p r ü mm	brümm	b r ü mm	1
47	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann), Lintal	7.12943, 47.94619	pflüma	p f l ü m a	pflüm	p f l ü m	1
48	Hag M 7	III_6_0016	Eyweiler (Eywiller), Eyweiler	7.13172, 48.8709	brüm	b r ü m	prüm	p r ü m	1
49	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	pflüma	p f l ü m a	pflüm	p f l ü m	1
50	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	pflüma	p f l ü m a	pflaume	p f l a u m e	3
51	Co i 8	III_13_0001	Hohrodberg, Hohrodberg	7.13528, 48.06037	pflüm	p f l ü m	pflümà	p f l ü m à	1
52	Co Vc 2	III_16_0011	Hindlingen, Hindlingen	7.13734, 47.57341	pflüma	p f l ü m a	pflühma	p f l ü h m a	1
53	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen), Völlerdingen	7.14098, 48.9622	brumme	b r u mm e	brümme	b r ü mm e	1
54	Co i 4	III_13_0010	Eschbach, Eschbach	7.14594, 48.02896	pflüme	p f l ü m e	pflühma	p f l ü h m a	2
55	Co T3	III_16_0008	Büttweiler (Buethwiller), Bütweiler	7.14982, 47.65627	pflüma	p f l ü m a	pflaume	p f l a u m e	3
56	Co Vc 1	III_17_0002	Friesen, Friesen	7.15001, 47.56535	pflüme	p f l ü m e	pflüma	p f l ü m a	1
57	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	pflǖm	p f l ǖ m	pflum	p f l u m	1
58	Co T4	III_16_0009	Hagenbach, Hagenbach	7.15712, 47.65028	pflüme	p f l ü m e	pflüma	p f l ü m a	1
59	Hag M 6	III_6_0009	Güngweiler (Gungwiller), Gu[e]ngweiler	7.15771, 48.88171	brümmä	b r ü mm ä	brümme	b r ü mm e	1
60	Co q 3	III_13_0011	Wasserburg Kreis Colmar (Wasserbourg), Wasserburg	7.15948, 48.00283	pflüm	p f l ü m	plaume	p l a u m e	4
61	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	brümme	b r ü mm e	prüm	p r ü m	3
62	Co M5	III_15_0013	Niederburnhaupt (Burnhaupt-Le-Bas), Niederburnhaupt	7.16039, 47.71674	pflüma	p f l ü m a	pfluma	p f l u m a	1
63	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	pflüma	p f l ü m a	pflaume	p f l a u m e	3
64	Co Ua 11	III_17_0031	Pfetterhausen (Pfetterhouse), Pfetterhausen	7.16635, 47.50105	pflüma	p f l ü m a	pflaume	p f l a u m e	3
65	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	pflüme	p f l ü m e	pflume	p f l u m e	1
66	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	pflume	p f l u m e	pflüma	p f l ü m a	2
67	Co k 1	III_13_0016	Griesbach (Griesbach-Au-Val), Griesbach	7.17071, 48.03351	pflüm	p f l ü m	pflüma	p f l ü m a	1
68	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	prümmä	p r ü mm ä	prüm	p r ü m	2
69	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	pflüm	p f l ü m	pflühma	p f l ü h m a	2
70	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	pflümå	p f l ü m å	pflǖma	p f l ü ̄ m a	2
71	Co F1	III_14_0101	Uffholz, Uffholz	7.17804, 47.81981	pflǖme	p f l ǖ m e	pflüma	p f l ü m a	2
72	Co F2	III_14_0097	Sennheim (Cerany), Sennheim	7.17837, 47.80918	pflǖme	p f l ǖ m e	pflüma	p f l ü m a	2
73	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	pflüm	p f l ü m	pflüme	p f l ü m e	1
74	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	prümme	p r ü mm e	prüme	p r ü m e	1
75	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	pflüme	p f l ü m e	pfluma	p f l u m a	2
76	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	brüm̅̅e	b r ü m ̅̅ e	brümm	b r ü mm	3
77	Co Ua 5	III_17_0030	Largitzen, Largitzen	7.1873, 47.56163	pflüme	p f l ü m e	pflume	p f l u m e	1
78	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	prüme	p r ü m e	prüm	p r ü m	1
79	Hag F 1	III_5_0037	Dehlingen, Dehlingen	7.19095, 48.98016	brüm	b r ü m	brümm	b r ü mm	1
80	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	pflǖma	p f l ǖ m a	pflühma	p f l ü h m a	2
81	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	brüme	b r ü m e	brüm	b r ü m	1
82	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	pflüma	p f l ü m a	pflaume	p f l a u m e	3
83	Co k 11	III_13_0027	Sulzbach (Soultzbach-Les-Bains), Sulzbach	7.20324, 48.03797	pflüma	p f l ü m a	pflümm	p f l ü mm	1
84	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	prüm	p r ü m	brüm	b r ü m	1
85	Hag N 16	III_6_0028	Sieweiler (Siewiller), Sieweiler	7.20676, 48.84318	pfrumme	p f r u mm e	brümmä	b r ü mm ä	4
86	Co y 4	III_14_0019	Wünheim, Wünheim	7.20969, 47.87406	pflüm	p f l ü m	pfum	p f u m	2
87	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	pflühma	p f l ü h m a	pflüma	p f l ü m a	1
88	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	brümme	b r ü mm e	brümm	b r ü mm	1
89	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	pflüma	p f l ü m a	pflüm	p f l ü m	1
90	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	pflüm	p f l ü m	pflüme	p f l ü m e	1
91	Hag N 12	III_6_0023	Aßweiler (Asswiller), Assweiler	7.2198, 48.88035	prümme	p r ü mm e	brümm	b r ü mm	2
92	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	pflüm	p f l ü m	pflüma	p f l ü m a	1
93	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	pflümă	p f l ü m ă	pflüma	p f l ü m a	1
94	Hag N 14	III_6_0030, III_6_0029	Ottweiler (Ottwiller), Ottweiler	7.23096, 48.86516	brüm	b r ü m	brümm	b r ü mm	1
95	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	pflüma	p f l ü m a	pflüema	p f l ü e m a	1
96	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	pflüem	p f l ü e m	pflüüm	p f l üü m	1
97	Co k 15	III_13_0012	Zimmerbach, Zimmerbach	7.23755, 48.07261	pflüma	p f l ü m a	pflüme	p f l ü m e	1
98	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	pflüma	p f l ü m a	pflühme	p f l ü h m e	2
99	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	pflühme	p f l ü h m e	pflume	p f l u m e	2
100	Co Ua 1	III_17_0005	Heimersdorf, Heimersdorf	7.24206, 47.57224	pflūme	p f l ū m e	pflüma	p f l ü m a	2
101	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	prüme	p r ü m e	prümme	p r ü mm e	1
102	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	prümme	p r ü mm e	prümm	p r ü mm	1
103	Hag N 6	III_6_0022	Strut (Struth), Strut	7.25475, 48.89009	brümme	b r ü mm e	prumm	p r u mm	3
104	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	pflüma	p f l ü m a	pfluma	p f l u m a	1
105	Co Ub 2	III_17_0011	Mörnach (Mœrnach), Mörnach	7.25681, 47.50213	pflüma	p f l ü m a	pflaume	p f l a u m e	3
106	Hag U 5	III_7_0032	Pfalzweier (-weyer), Pfalzweier	7.25813, 48.80543	brümm	b r ü mm	prümm	p r ü mm	1
107	Co r 3	III_13_0110	Westhalten, Westhalten	7.2595, 47.95742	pfluma	p f l u m a	pfluema	p f l u e m a	1
108	Co y 8	III_14_0024, III_14_0023	Bollweiler (Bollwiller), Bollweiler	7.25961, 47.86006	pflüm	p f l ü m	pflǖme	p f l ü ̄ m e	2
109	Co Ub 6	III_17_0068	Winkel, Winkel	7.26347, 47.46074	pflüma	p f l ü m a	pflüema	p f l ü e m a	1
110	Stra G 3	III_11_0009	Meisengott (Maisonsgoutte), Meisengott	7.26349, 48.3533	pflüma	p f l ü m a	pflüme	p f l ü m e	1
111	Co N10	III_15_0026, III_15_0025	Frönigen, Fröningen	7.26801, 47.69023	pflüméa	p f l ü m é a	pflüme	p f l ü m e	2
112	Co Ua 13	III_17_0010	Köstlach (Kœstlach), Köstlach	7.27085, 47.5062	pflüme	p f l ü m e	pflûme	p f l û m e	1
113	Co k 5	III_13_0025, III_13_0024	Geberschweiher (Gueberschwihr), Geberschweier	7.27661, 48.00444	pflüm	p f l ü m	pflüma	p f l ü m a	1
114	Co Ua 2	III_16_0036	Bettendorf, Bettendorf	7.27676, 47.58379	pflüme	p f l ü m e	pflüma	p f l ü m a	1
115	Hag N 3	III_6_0020	Frohmühl (Frohmuhl), Frohmühl	7.28007, 48.90754	brüme	b r ü m e	prüm	p r ü m	2
116	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	pflüme	p f l ü m e	pfluma	p f l u m a	2
117	Stra O 5, Stra U 2	III_11_0082	klein Leberau (Lièpvre), Leberau (Lièpvre), Leberau	7.28169, 48.2709	pflümē	p f l ü m ē	pflüma	p f l ü m a	1
118	Co c 5	III_12_0083	Katzenthal, Katzental	7.28497, 48.10796	pflüm	p f l ü m	pflūmä	p f l ū m ä	2
119	Co c 7	III_12_0080	Kientzheim, Kientzheim	7.28695, 48.13649	pflüm	p f l ü m	pflǖm	p f l ü ̄ m	1
120	Co U 2	III_16_0023	Lümschweiler (Luemschwiller) und Tagolsheim, Tagolsheim	7.28747, 47.65547	pflüma	p f l ü m a	pfluma	p f l u m a	1
121	Hag N 2	III_6_0021	Hinsburg (Hinsbourg), Hinsburg	7.28852, 48.90706	prümm	p r ü mm	prüm	p r ü m	1
122	Stra G 4	III_11_0008	St. Martin (Saint-Martin), St. Martin	7.28942, 48.35047	pflümm	p f l ü mm	pflümma	p f l ü mm a	1
123	Co r 10/2, Co r 10/1	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	pflüme	p f l ü m e	pflüm	p f l ü m	1
124	Co y 12	III_14_0032	Merxheim, Merxheim	7.29205, 47.91022	pflüme	p f l ü m e	pflüm	p f l ü m	1
125	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	pflǖhma	p f l ǖ h m a	pflühma	p f l ü h m a	1
126	Stra s 3	III_10_0003	Mühlbach (Muhlbach-Sur-Bruche), Mühlbach	7.29709, 48.51659	pflǖme	p f l ǖ m e	pflümm	p f l ü mm	2
127	Co k 6	III_13_0023	Hattstatt, Hattstatt	7.30016, 48.0108	pflume	p f l u m e	pflum	p f l u m	1
128	Co k 12	III_13_0022	Obermorschweier, Obermorschweier	7.30037, 48.01773	pfluma	p f l u m a	pflum	p f l u m	1
129	Co N4	III_15_0022	Didenheim, Didenheim	7.30295, 47.71749	pflümae	p f l ü m a e	pflüma	p f l ü m a	1
130	Co c 9	III_12_0079	Sigolsheim, Sigolsheim	7.3035, 48.13267	pflüme	p f l ü m e	pflüm	p f l ü m	1
131	Co y 9	III_14_0031	Ungersheim, Ungersheim	7.30418, 47.87789	pflüm	p f l ü m	pflüüm	p f l üü m	1
132	Co k 14	III_13_0020	Egisheim, Egisheim	7.30455, 48.04168	pflüma	p f l ü m a	pflüm	p f l ü m	1
133	Co k 4	III_13_0019	Wettolsheim, Wettolsheim	7.30629, 48.06133	pflüm	p f l ü m	pflüma	p f l ü m a	1
134	Co c 10	III_12_0086	Ingersheim, Ingersheim	7.30725, 48.0936	pflüma	p f l ü m a	pflüme	p f l ü m e	1
135	Hag N 1	III_5_0049	Puberg, Puberg	7.31461, 48.91322	prümme	p r ü mm e	prüm	p r ü m	2
136	Stra V 6	III_12_0006	Hunaweier (Hunawihr), Hunaweier	7.31671, 48.18091	pflüm	p f l ü m	pflüma	p f l ü m a	1
137	Stra d 2	III_8_0026	Reinhardsmünster, Reinhardsmünster	7.31728, 48.67755	pflüme	p f l ü m e	pflüm	p f l ü m	1
138	Stra V 5	III_12_0007	Zellenberg, Zellenberg	7.31874, 48.17063	pflame	p f l a m e	pflüma	p f l ü m a	2
139	Co Ua 3	III_16_0035	Weiler (Kreis Altkirch), Weiler	7.31925, 47.5857	pflüme	p f l ü m e	pflüma	p f l ü m a	1
140	Hag N 8	III_6_0032	Lützelstein (La Petite-Pierre), Lützelstein	7.32076, 48.85864	blüme	b l ü m e	blümme	b l ü mm e	1
141	Co c 3	III_12_0075	Bebelnheim (Beblenheim), Bebelnheim	7.32264, 48.15802	pflüme	p f l ü m e	pflüm	p f l ü m	1
142	Co c 8	III_12_0078	Bennweier, Bennweier	7.32417, 48.14496	pflüm	p f l ü m	pflüme	p f l ü m e	1
143	Stra s 2	III_10_0004	Urmatt, Urmatt	7.32457, 48.52675	pflümm	p f l ü mm	pflaume	p f l a u m e	3
144	Stra O 3	III_11_0085	Diefenbach (Dieffenbach-Au-Val), Diefenbach	7.32766, 48.31529	pflüm	p f l ü m	pflümm	p f l ü mm	1
145	Stra s 1/1, Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046, 48.5499	pflümme	p f l ü mm e	pflümm	p f l ü mm	1
146	Co Ua 8	III_17_0008	Roppenzweiler (Roppenzwiller), Roppenzweiler	7.33206, 47.54091	pflüma	p f l ü m a	pflühma	p f l ü h m a	1
147	Stra m 17	III_8_0043	Hengweiler, Hengweiler	7.33273, 48.66842	pflüme	p f l ü m e	pflüm	p f l ü m	1
148	Stra P 1	III_11_0091	St Moritz (Saint-Maurice), St. Moritz	7.33562, 48.32669	pflümma	p f l ü mm a	pflümm	p f l ü mm	1
149	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	pflühme	p f l ü h m e	pflǜǜme	p f l u ̈ ̀ u ̈ ̀ m e	6
150	Stra t 14	III_10_0012	Niederhaslach, Niederhaslach	7.34119, 48.54244	pflüm	p f l ü m	pflum	p f l u m	1
151	Co Va 13	III_17_0033	Steinsulz (Steinsoultz), Steinsulz	7.34276, 47.55541	pflüma	p f l ü m a	pflüeme	p f l ü e m e	2
152	Co F7/1, Co F7/2	III_14_0107, III_14_0108, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	pflüme	p f l ü m e	pfluma	p f l u m a	2
153	Hag O 3	III_6_0036	Zittersheim, Zittersheim	7.34551, 48.89955	prüme	p r ü m e	b̄rüm̄e	b ̄ r ü m ̄ e	3
154	Co V 1	III_16_0048	Obersteinbrunn (Steinbrunn-le-Haut), Obersteinbrunn	7.3467, 47.65852	pflüma	p f l ü m a	pflümä	p f l ü m ä	1
155	Co G4, Co G7	III_14_0122	Napoleonsinsel (Ile Napoléon), Illzach, Illzach, Illzach	7.34839, 47.78217	pflüma	p f l ü m a	pfluma	p f l u m a	1
156	Co V 6	III_16_0041	Wahlbach, Wahlbach	7.34876, 47.63135	pflūme	p f l ū m e	pflume	p f l u m e	1
157	Stra e 16	III_8_0040	Tal bei Maursmünster (Marmoutier), Tal-Maursmünster	7.35204, 48.70268	pflum	p f l u m	pflümm	p f l ü mm	2
158	Co z 6	III_14_0036	Regisheim (Réguisheim), Regisheim	7.35308, 47.89742	pflüma	p f l ü m a	pflüm	p f l ü m	1
159	Co z 1	III_14_0034	Ensisheim, Ensisheim	7.35432, 47.86522	pflüme	p f l ü m e	pflümă	p f l ü m ă	1
160	Co Vd 9	III_17_0077	Kiffis, Kiffis	7.35848, 47.4405	pflüeme	p f l ü e m e	pfluma	p f l u m a	3
161	Co z 5	III_13_0115	Meienheim (Meyenheim), Meienheim	7.35924, 47.91132	pflume	p f l u m e	pflüme	p f l ü m e	1
162	Stra e 19	III_8_0042	Dimbstal, Dimbstal	7.35926, 48.6727	pflüme	p f l ü m e	pflüm	p f l ü m	1
163	Hag O 4	III_6_0037	Erkartsweiler (Erckartswiller), Erkartsweiler	7.3596, 48.87532	pflüme	p f l ü m e	plume	p l u m e	2
164	Stra W 7	III_12_0012, III_12_0010	Rohrschweier (Rorschwihr), Rohrschweier	7.36295, 48.21541	pflüm	p f l ü m	pflüme	p f l ü m e	1
165	Co l 1/5, Co l 1/3, Co l 1/4, Co l 1/1, Co l 1/6, Co l 1/2	III_13_0030	Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar	7.36359, 48.08198	pflüma	p f l ü m a	pflüeme	p f l ü e m e	2
166	Stra e 2/3, Stra e 2/1, Stra e 2/2	III_8_0029	Zabern, Zabern	7.36605, 48.73948	pflümm	p f l ü mm	pflüm	p f l ü m	1
167	Co Vd 5	III_17_0076, III_17_0075	Rädersdorf (Raedersdorf), Rädersdorf, Rädersdorf	7.3665, 47.47487	pflüme	p f l ü m e	pflaume	p f l a u m e	2
168	Co V 18	III_16_0042	Zässingen (Zaessingue), Zässingen	7.3676, 47.62375	pflüma	p f l ü m a	pfluma	p f l u m a	1
169	Stra m 2	III_8_0044	Salental, Salental	7.37043, 48.66739	pflüme	p f l ü m e	pflum	p f l u m	2
170	Stra m 16	III_9_0008	Allenweiler, Allenweiler	7.37795, 48.65555	pflumm	p f l u mm	pfum	p f u m	2
171	Co G6	III_14_0127	Baldersheim, Baldersheim	7.37806, 47.80152	pflüme	p f l ü m e	pflüma	p f l ü m a	1
172	Co Va 8	III_17_0023	Mittelmüspach-Niedermüspach (Muespach), Müspach	7.3807, 47.54728	pflüme	p f l ü m e	pfluma	p f l u m a	2
173	Stra e 17, Stra m 3/1	III_8_0041	Maursmünster, Maursmünster (Marmoutier), Maursmünster	7.38108, 48.69056	pflümm	p f l ü mm	pflüm	p f l ü m	1
174	Hag G 2	III_5_0057	Wingen (Wingen-Sur-Moder), Wingen	7.38129, 48.91753	plüm	p l ü m	pflum	p f l u m	2
175	Co s 4	III_13_0117	Niederenzen, Niederenzen	7.38146, 47.94864	pflüüma	p f l üü m a	pflühma	p f l ü h m a	1
176	Co G9	III_14_0128	Battenheim, Battenheim	7.38278, 47.81739	pflǖma	p f l ǖ m a	pflǖma	p f l ü ̄ m a	2
177	Co s 2	III_13_0119, III_13_0118	Bilzheim (Biltzheim), Bilzheim	7.38657, 47.95675	pflüm	p f l ü m	pflume	p f l u m e	2
178	Co O3	III_15_0039	Zimmersheim, Zimmersheim	7.38892, 47.72013	pflǖma	p f l ǖ m a	pflüma	p f l ü m a	1
179	Stra t 9	III_10_0014	Heiligenberg, Heiligenberg	7.3916, 48.53799	pflümma	p f l ü mm a	pflümm	p f l ü mm	1
180	Co Vd 2/2, Co Vd 2/1	III_17_0072	Oltingen (Oltingue), Oltingen	7.39411, 47.48862	pflüme	p f l ü m e	pflüma	p f l ü m a	1
181	Stra P 9	III_11_0094	Kinzheim (Kintzheim), Kinzheim	7.39476, 48.25441	pflumm	p f l u mm	pfluemme	p f l u e mm e	2
182	Co s 5	III_13_0121	Niederhergheim, Niederhergheim	7.39795, 47.9862	pflüma	p f l ü m a	pflūm	p f l ū m	2
183	Co O10	III_15_0040	Eschenzweiler (Eschentzwiller), Eschenzweiler	7.39812, 47.71239	plüma	p l ü m a	pflūma	p f l ū m a	2
184	Stra m 18	III_9_0012	Koßweiler (Cosswiller), Kossweiler	7.39912, 48.63165	pflümm	p f l ü mm	pflüm	p f l ü m	1
185	Stra P 8	III_11_0096	Kestenholz (Châtenois), Kestenholz	7.39919, 48.27183	pflüme	p f l ü m e	pflümm	p f l ü mm	1
