Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Niedersteinbrunn (Steinbrunn-Le-Bas)	7.36609	47.67219	1	-0.2786691101280208	0.06378184766343407
Mülhausen-Riedisheim	7.36836	47.74966	1	-0.2786691101280208	0.03113002594344353
Eschenzweiler (Eschentzwiller)	7.39812	47.71239	1	-0.2786691101280208	0.03706129545616192
Kleinlandau (Petit-Landau)	7.52082	47.73028	0	-0.9000003500175333	0.18375201011466
Bellingen (Bad Bellingen)	7.55728	47.7319	1	-0.2786691101280208	0.06097603397062221
Liel	7.604	47.73928	2	0.3426621297614917	-0.04901261403738458
Riedlingen	7.63561	47.71579	1	-0.2786691101280208	0.028539641072464338
Tannenkirch	7.6103	47.71116	1	-0.2786691101280208	0.05550961406781257
Hertingen	7.58442	47.7231	0	-0.9000003500175333	0.1623193315973099
Bamlach	7.54942	47.71753	1	-0.2786691101280208	0.0808338906171644
Kembs-Neuweg, Kembs  , Kembs  	7.50399	47.6877	0	-0.9000003500175333	0.1880741119977834
Niffer	7.50904	47.71353	0	-0.9000003500175333	0.1619842077215631
Blansingen	7.54141	47.69158	0	-0.9000003500175333	0.3588081285201876
Mappach	7.59794	47.68033	3	0.9639933696510041	-0.37835324385674385
Holzen	7.62775	47.69538	0	-0.9000003500175333	0.17921819011982743
Kandern	7.66224	47.71456	3	0.9639933696510041	-0.04379406404548905
Wintersweiler	7.56756	47.67374	0	-0.9000003500175333	0.31701682263354447
Huttingen	7.5497	47.67294	0	-0.9000003500175333	0.380613127945517
Kleinkems	7.52279	47.691	1	-0.2786691101280208	0.0929749475123719
Wies	7.76723	47.74789	1	-0.2786691101280208	0.01056575608386409
Raich	7.79724	47.75076	2	0.3426621297614917	-0.003946289767935499
Elbenschwand	7.83139	47.7509	1	-0.2786691101280208	0.010659110269796285
Gresgen	7.82053	47.71127	0	-0.9000003500175333	0.009888455750905134
Tegernau	7.79638	47.72037	1	-0.2786691101280208	-0.006509465165918272
Sallneck	7.7724	47.72297	1	-0.2786691101280208	-0.0018607986893457184
Endenburg	7.73306	47.71161	3	0.9639933696510041	0.0023062246929940735
Weitenau	7.76525	47.67775	3	0.9639933696510041	-0.12939343335199124
Wieslet	7.79819	47.6893	1	-0.2786691101280208	0.0033793237320593195
Pfaffenberg	7.86972	47.73452	4	1.5853246095405167	-0.39768295181042573
Ehrsberg	7.90629	47.74318	1	-0.2786691101280208	0.057979758248256005
Häg (bei Mambach)	7.91432	47.73207	1	-0.2786691101280208	0.062250359416463716
Happach	7.95137	47.7412	1	-0.2786691101280208	0.047420038176755205
Mambach	7.88363	47.72839	1	-0.2786691101280208	0.039516754202061424
Atzenbach	7.8735	47.71532	2	0.3426621297614917	-0.05135202523729809
Häg-Rohrberg	7.90412	47.7181	1	-0.2786691101280208	0.04010966987334769
Adelsberg	7.83666	47.71725	1	-0.2786691101280208	0.012467723180585023
Zell im Wiesental	7.85301	47.70753	1	-0.2786691101280208	0.03079969885278916
Gersbach	7.93271	47.69725	1	-0.2786691101280208	0.02445489382968686
Hausen im Wiesental	7.84055	47.68143	2	0.3426621297614917	-0.01976637774050092
Raitbach	7.86089	47.68233	1	-0.2786691101280208	0.043151235974246714
Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg)	8.01336	47.76141	1	-0.2786691101280208	0.04597045618116327
Brückensweiler (Bréchaumont)	7.0684	47.66973	1	-0.2786691101280208	0.0534228327314638
Büttweiler (Buethwiller)	7.14982	47.65627	3	0.9639933696510041	-0.18752495864977378
Hagenbach	7.15712	47.65028	2	0.3426621297614917	-0.06776175596461066
Gommersdorf	7.13318	47.64299	0	-0.9000003500175333	0.18428500368717818
Dammerkirch (Dannemarie)	7.1214	47.63024	2	0.3426621297614917	-0.10760763917152885
Wolfersdorf	7.1132	47.63625	0	-0.9000003500175333	0.14285701541613327
Retzweiler	7.09315	47.63072	0	-0.9000003500175333	0.20964762077972515
Gottestal, Luttern (Valdieu-Lutran)	7.05852	47.63139	0	-0.9000003500175333	0.1352421377446701
Mansbach (ManSpach)	7.10508	47.6176	0	-0.9000003500175333	0.15799642974144018
Altenach	7.11466	47.60658	2	0.3426621297614917	-0.06459364343918003
St. Ulrich bei Dammerkirch	7.11911	47.59537	2	0.3426621297614917	-0.04934848145035051
Füllern (Fulleren)	7.14596	47.59468	0	-0.9000003500175333	0.09860068464892843
Ballersdorf	7.1624	47.625	1	-0.2786691101280208	0.04291981339594469
Rosheim, Rosheim, Rosheim	7.46905	48.49622	3	0.9639933696510041	-0.3210138706297027
Bischofsheim (Bischoffsheim), Bischofsheim (Bischoffsheim)	7.49675	48.48669	0	-0.9000003500175333	0.28009193395764703
Börsch (Boersch), Börsch (Boersch)	7.43994	48.47577	0	-0.9000003500175333	0.3869623881349903
Oberehnheim (Obernai)	7.48507	48.4622	0	-0.9000003500175333	0.3162034103799793
Bernhardsweiler (Bernardvillé), Bernhardsweiler (Bernardvillé)	7.40011	48.36706	1	-0.2786691101280208	0.03884001151478098
St. Nabor (Sain-Nabor)	7.42423	48.4458	2	0.3426621297614917	-0.16988275275918313
Heiligenstein	7.45184	48.41784	0	-0.9000003500175333	0.18192879607020912
Burgheim (Bourgheim)	7.49064	48.41936	1	-0.2786691101280208	0.0595502033648448
Goxweiler (Goxwiller)	7.48432	48.43288	2	0.3426621297614917	-0.09825576767983871
Klingenthal	7.41771	48.47239	0	-0.9000003500175333	0.4978954266836554
Griesheim (Griesheim-Près-Molsheim)	7.53227	48.50237	0	-0.9000003500175333	0.17123647278506066
Innenheim	7.57348	48.49644	1	-0.2786691101280208	0.03881949645521918
Lipsheim	7.66966	48.49284	0	-0.9000003500175333	-0.11049409060030671
Krautergersheim	7.56557	48.47613	0	-0.9000003500175333	0.12766685265390074
Meistratzheim	7.54397	48.44858	2	0.3426621297614917	-0.08566572377531513
Niederehnheim (Niedernai)	7.51765	48.45309	0	-0.9000003500175333	0.2263173876075968
Walf (Valff))	7.52068	48.42151	2	0.3426621297614917	-0.05421456727968342
Bolsenheim	7.6099	48.42013	1	-0.2786691101280208	-0.006059660218423055
Schäfersheim (Schaeffersheim)	7.6199	48.42864	2	0.3426621297614917	0.001458594573669603
Erstein	7.66295	48.4211	4	1.5853246095405167	-0.1468557938796023
Limersheim	7.64596	48.45465	0	-0.9000003500175333	0.008177036653807956
Fegersheim, Fegersheim	7.67959	48.4897	3	0.9639933696510041	0.08846447645859454
Eschau	7.71556	48.48796	1	-0.2786691101280208	-0.03869116504969433
Hipsheim	7.67249	48.46706	2	0.3426621297614917	0.011329855572513649
Altenheim	7.81393	48.46505	0	-0.9000003500175333	-0.07833693859843362
Dundenheim	7.81569	48.44904	2	0.3426621297614917	0.019662153073218256
Ichenheim	7.81161	48.43161	1	-0.2786691101280208	-0.03711218150629538
Hohnhurst	7.86191	48.49204	4	1.5853246095405167	-0.024416954547705785
Weier	7.91766	48.49812	1	-0.2786691101280208	-0.017349043379372417
Bühl	7.93242	48.4947	0	-0.9000003500175333	-0.05092766911627161
Bohlsbach	7.94796	48.49264	0	-0.9000003500175333	0.009579229765713371
Rammersweier	7.96625	48.48439	1	-0.2786691101280208	0.025646178345826068
Offenburg	7.9447	48.47195	0	-0.9000003500175333	-0.0007503746433953963
Zell-Weierbach (Weierbach)	7.98174	48.47408	2	0.3426621297614917	-0.04889829392162227
Ortenberg	7.97048	48.45192	2	0.3426621297614917	-0.052903531913555686
Ohlsbach	7.99275	48.43199	2	0.3426621297614917	-0.08752926036278272
Zunsweier	7.94627	48.42199	3	0.9639933696510041	-0.07391689565839087
Hofweier	7.90797	48.42392	1	-0.2786691101280208	-0.02038603394985394
Müllen	7.83364	48.46521	0	-0.9000003500175333	-0.05137464226540824
Schutterwald	7.88679	48.45347	2	0.3426621297614917	-0.010512168866865169
Le Hohwald	7.33005	48.40339	2	0.3426621297614917	-0.10469692268672993
Breitenbach	7.2921	48.36514	0	-0.9000003500175333	0.09496266265347542
Meisengott (Maisonsgoutte)	7.26349	48.3533	0	-0.9000003500175333	0.08081312604199262
St. Martin (Saint-Martin)	7.28942	48.35047	1	-0.2786691101280208	0.04272240996684229
Weiler (Villé)	7.30273	48.34253	3	0.9639933696510041	-0.23291549660085226
Basenberg (Basemberg)	7.28546	48.33566	2	0.3426621297614917	-0.06617809496416198
Gertweiler (Gertwiller)	7.46795	48.4111	4	1.5853246095405167	-0.4303079826192091
Barr, Barr, Barr	7.45244	48.40651	1	-0.2786691101280208	0.058490780318086605
Mittelbergheim	7.44252	48.39603	1	-0.2786691101280208	0.05685227434223364
Eichhofen (Eichhoffen)	7.44268	48.38403	0	-0.9000003500175333	0.1555244328776051
Andlau	7.41747	48.38635	0	-0.9000003500175333	0.19588658936621708
Reichsfeld	7.38628	48.36613	1	-0.2786691101280208	0.04715962069569824
Zellweiler (Zellwiller)	7.49786	48.39782	0	-0.9000003500175333	0.19102149583848987
Stotzheim	7.48841	48.37831	0	-0.9000003500175333	0.20923226322233615
St. Peter (Saint-Pierre)	7.47022	48.38171	1	-0.2786691101280208	0.06726642460974219
Epfig, Epfig	7.4655	48.35803	0	-0.9000003500175333	0.10048716032728522
Ittersweiler (Itterswiller)	7.4322	48.36386	3	0.9639933696510041	-0.25142296076749515
Nothalten	7.41957	48.3503	0	-0.9000003500175333	0.1376820589107712
Blienschweiler (Blienschwiller)	7.41844	48.34128	3	0.9639933696510041	-0.2547303375860077
Uttenheim	7.5965	48.41075	0	-0.9000003500175333	-0.06506791992247153
Westhausen (Westhouse)	7.58855	48.39622	2	0.3426621297614917	-0.0022614806734323695
Kerzfeld (Kertzfeld)	7.57276	48.37779	2	0.3426621297614917	-0.056154011094716426
Sand	7.61417	48.38275	1	-0.2786691101280208	0.0020696852639842445
Matzenheim	7.62677	48.39642	0	-0.9000003500175333	-0.026104136887166937
Osthausen (Osthouse)	7.63886	48.40167	1	-0.2786691101280208	0.0004933590371871598
Roßfeld (Rosfeld)	7.61683	48.33696	1	-0.2786691101280208	-0.01878280773534866
Hüttenheim (Huttenheim)	7.57814	48.35799	0	-0.9000003500175333	0.0994515311831137
Sermersheim	7.55199	48.34632	1	-0.2786691101280208	0.04601086097680024
Kogenheim	7.5423	48.33798	4	1.5853246095405167	-0.4659839981119193
Meisenheim	7.77738	48.40898	3	0.9639933696510041	0.11855528487335636
Ottenheim	7.75477	48.38593	1	-0.2786691101280208	-0.07904598008444952
Kürzell	7.81571	48.38829	2	0.3426621297614917	0.03356349624061419
Allmannsweier	7.78326	48.36703	2	0.3426621297614917	0.035286777388269235
Nonnenweier	7.76001	48.34931	2	0.3426621297614917	0.11496131144957844
Daubensand	7.71659	48.34964	1	-0.2786691101280208	-0.0713576859572133
Obenheim	7.68912	48.35924	0	-0.9000003500175333	-0.027094003412346065
Gerstheim	7.69824	48.38295	2	0.3426621297614917	0.021370046664996492
Langenwinkel	7.82557	48.3325	1	-0.2786691101280208	-0.07875717719225352
Niederschopfheim	7.891	48.41717	2	0.3426621297614917	-0.007307712145448242
Oberschopfheim	7.90095	48.39821	1	-0.2786691101280208	-0.001303084319283851
Diersburg	7.93733	48.40041	1	-0.2786691101280208	0.010333212243656848
Berghaupten	7.98716	48.40675	0	-0.9000003500175333	0.16773842041958636
Bermersbach	7.99239	48.38717	2	0.3426621297614917	-0.08061860852307433
Oberweier	7.89815	48.37746	2	0.3426621297614917	0.04561804434503494
Friesenheim	7.87515	48.37378	2	0.3426621297614917	0.06157322720775419
Schutterzell	7.84148	48.4057	3	0.9639933696510041	0.027900972263036485
Schuttern	7.85268	48.38219	1	-0.2786691101280208	-0.042534803829915674
Hugsweier	7.83742	48.36009	2	0.3426621297614917	0.10190857102141236
Dinglingen	7.85875	48.34966	1	-0.2786691101280208	-0.0803510709055763
Lahr (Lahr/Schwarzwald)	7.87603	48.34018	3	0.9639933696510041	0.24972297179911596
Kuhbach	7.90787	48.33884	1	-0.2786691101280208	-0.046464927636269235
Neukirch (Neuve-Église)	7.31338	48.32872	0	-0.9000003500175333	0.10197712327631925
Diefenbach (Dieffenbach-Au-Val)	7.32766	48.31529	2	0.3426621297614917	-0.10201911143003174
Wanzel (La Vancelle)	7.30201	48.28406	3	0.9639933696510041	-0.3377109641597217
Leberau (Lièpvre), klein Leberau (Lièpvre)	7.28169	48.2709	0	-0.9000003500175333	0.18050651656736383
St Moritz (Saint-Maurice)	7.33562	48.32669	1	-0.2786691101280208	0.05656030961715374
St Petersholz (Saint Pierre Bois)	7.36093	48.3272	1	-0.2786691101280208	0.08180554904368509
Dambach (Dambach-La-Ville)	7.42838	48.32103	1	-0.2786691101280208	0.06553635780230807
Diefental (Dieffenthal)	7.4217	48.30979	0	-0.9000003500175333	0.19790543238698483
Scherweiler (Scherwiller)	7.4198	48.28734	1	-0.2786691101280208	0.09310577376198759
Kestenholz (Châtenois)	7.39919	48.27183	1	-0.2786691101280208	0.0637856332760227
Kinzheim (Kintzheim)	7.39476	48.25441	2	0.3426621297614917	-0.08140810239729618
Schlettstadt (Sélestat), Schlettstadt (Sélestat), Schlettstadt (Sélestat)	7.45232	48.2578	1	-0.2786691101280208	0.04897953493321344
Ebersheim	7.50132	48.30759	1	-0.2786691101280208	0.058821067525351586
Ebersmünster (Ebersmunster)	7.52112	48.31139	3	0.9639933696510041	-0.17896864783806682
Witternheim	7.61297	48.31375	3	0.9639933696510041	-0.07776943793510359
Diebolsheim	7.66174	48.29015	2	0.3426621297614917	-0.05078968516706834
Bindernheim	7.60713	48.28366	0	-0.9000003500175333	0.03324999653565442
Hilsenheim	7.56768	48.29055	0	-0.9000003500175333	0.02833665336943274
Müttersholz (Muttersholtz)	7.53321	48.2674	1	-0.2786691101280208	0.05046202230688989
Wittisheim	7.58962	48.26345	1	-0.2786691101280208	0.018988852446616817
Sundhausen (Sundhouse), Sundhausen (Sundhouse)	7.60327	48.25126	0	-0.9000003500175333	-0.05927053227534116
Boofzheim	7.68036	48.33214	5	2.2066558494300295	-0.02641785951807232
Friesenheim	7.67044	48.30971	0	-0.9000003500175333	0.020041920302936497
Rheinau (Rhinau)	7.70498	48.3175	1	-0.2786691101280208	-0.03955332325799253
Kippenheim	7.82466	48.29439	4	1.5853246095405167	0.3270127341893411
Kippenheimweiler	7.80753	48.31925	3	0.9639933696510041	0.22177413197186407
Mahlberg	7.81323	48.28708	5	2.2066558494300295	0.3415007927677214
Orschweier	7.79862	48.27835	2	0.3426621297614917	0.10021925710835417
Altdorf	7.81401	48.26606	2	0.3426621297614917	0.08759343878474139
Ettenheim	7.81361	48.25631	3	0.9639933696510041	0.271546264079238
Kappel a. Rh.	7.74182	48.29235	3	0.9639933696510041	0.2671292645442022
Rust	7.72571	48.26873	0	-0.9000003500175333	-0.26557579747576254
Mietersheim	7.83797	48.32639	1	-0.2786691101280208	-0.08809106600583087
Sulz, Sulz	7.86031	48.31851	0	-0.9000003500175333	-0.2654947519324055
Reichenbach (Gengb.)	7.9231	48.33196	3	0.9639933696510041	-0.028929919183810653
Schönberg	8.0327	48.36461	1	-0.2786691101280208	0.09595722183429557
Seelbach	7.94104	48.30987	0	-0.9000003500175333	0.1099007330651884
Wittelbach	7.95069	48.29243	1	-0.2786691101280208	0.032982216332704
Schuttertal	7.95562	48.27087	1	-0.2786691101280208	0.01183025334628269
Schmieheim	7.85658	48.27938	3	0.9639933696510041	0.25545244415543383
Wallburg	7.85339	48.26704	0	-0.9000003500175333	-0.27504379100955306
Münchweier	7.85884	48.24754	0	-0.9000003500175333	-0.2950798172925626
Markich (Sainte-Marie-Aux-Marines), Markich (Sainte-Marie-Aux-Marines), Markich (Sainte-Marie-Aux-Marines)	7.17972	48.24483	1	-0.2786691101280208	-0.0
Glashütte, Tannenkirch (Thannenkirch)	7.30397	48.22949	2	0.3426621297614917	-0.11516519567697428
Rappoltsweiler (Ribeauvillé)	7.32486	48.19355	0	-0.9000003500175333	0.2544839590303892
Zellenberg	7.31874	48.17063	3	0.9639933696510041	-0.369852856525589
Hunaweier (Hunawihr)	7.31671	48.18091	0	-0.9000003500175333	0.33106610059639136
Orschweiler (Orschwiller), St. Pilt (saint-Hyppolyte)	7.38445	48.24184	0	-0.9000003500175333	0.23107853537821227
Rodern	7.35716	48.22457	0	-0.9000003500175333	0.29543315232138423
Bergheim	7.35777	48.20604	1	-0.2786691101280208	0.08900523561194787
Gemar (Guémar)	7.39289	48.18656	0	-0.9000003500175333	0.3476315179079672
Illhäusern (Illhaeusern)	7.43355	48.18466	0	-0.9000003500175333	0.3430239296928979
Rohrschweier (Rorschwihr)	7.36295	48.21541	1	-0.2786691101280208	0.09434360694702634
Musig	7.52018	48.23003	2	0.3426621297614917	-0.08272120888136086
Baldenheim	7.53925	48.23746	3	0.9639933696510041	-0.1919630492520855
Bösenbiesen (Boesenbiesen)	7.56377	48.22957	1	-0.2786691101280208	0.02278507408150652
Schwobsheim	7.57481	48.2329	1	-0.2786691101280208	0.03217676823396652
Richtolsheim	7.59489	48.2251	0	-0.9000003500175333	0.14244717876486787
Saasenheim	7.61664	48.23405	3	0.9639933696510041	0.008961786741497148
Schönau (Schoenau)	7.64715	48.22339	3	0.9639933696510041	-0.16727113492595366
Artolsheim	7.57377	48.20951	0	-0.9000003500175333	0.1536810283443898
Hesenheim	7.55134	48.21037	2	0.3426621297614917	-0.08347662913004894
Heidolsheim	7.51527	48.20131	0	-0.9000003500175333	0.3239680111749912
Ohnenheim	7.50726	48.18379	0	-0.9000003500175333	0.31035470813950217
Boozheim (Bootzheim)	7.57052	48.18862	1	-0.2786691101280208	0.05426217198918683
Mackenheim	7.56598	48.18437	2	0.3426621297614917	-0.06968476652024401
Niederhausen, Niederhausen	7.71317	48.23982	3	0.9639933696510041	0.16993972042652053
Oberhausen	7.71048	48.22667	0	-0.9000003500175333	-0.13578951726036342
Weisweil	7.67618	48.19761	0	-0.9000003500175333	-0.02591506293992325
Ringsheim	7.78041	48.24632	4	1.5853246095405167	0.4151897689900094
Ettenheimweiler	7.82007	48.23676	0	-0.9000003500175333	-0.255947546595809
Broggingen	7.82928	48.21892	3	0.9639933696510041	0.3143545100867515
Tutschfelden	7.80659	48.21534	1	-0.2786691101280208	-0.09247369384671146
Herbolzheim a. d. Bleich	7.77743	48.22249	1	-0.2786691101280208	-0.07868955078010094
Wagenstadt	7.79647	48.20762	2	0.3426621297614917	0.09632080639401536
Bleichheim	7.8306	48.20842	2	0.3426621297614917	0.1161913005450059
Nordweil	7.81384	48.19396	2	0.3426621297614917	0.09427820394571135
Bombach	7.81686	48.17869	2	0.3426621297614917	0.033924008272152036
Kenzingen	7.77005	48.19298	2	0.3426621297614917	0.08339594988271481
Hecklingen	7.76731	48.16962	2	0.3426621297614917	0.042203972816567646
Heimbach	7.82936	48.1638	4	1.5853246095405167	0.16940019641228854
Ettenheimmünster	7.88015	48.24152	1	-0.2786691101280208	-0.07145327071410819
Dörlinbach	7.95383	48.24804	2	0.3426621297614917	-0.03807370000729216
Schweighausen	7.96799	48.22021	1	-0.2786691101280208	0.0672589909799616
Ottoschwanden	7.89687	48.18611	4	1.5853246095405167	-0.17497782933514902
OberSpitzenbach	7.98858	48.1762	1	-0.2786691101280208	0.0720311596183385
Sankt Gallen	7.32779	48.69001	0	-0.9000003500175333	0.22619693140811467
Reinhardsmünster	7.31728	48.67755	2	0.3426621297614917	-0.09006466631174304
Otterstal	7.34837	48.75567	1	-0.2786691101280208	0.08121432761289019
Zabern, Zabern, Zabern	7.36605	48.73948	0	-0.9000003500175333	0.2571234269152537
Schweinheim (Schwenheim)	7.4132	48.71301	2	0.3426621297614917	-0.08644572901244155
Furchhausen	7.43921	48.71868	0	-0.9000003500175333	0.19403837392960152
Lupstein, Lupstein	7.48491	48.73763	2	0.3426621297614917	-0.06472674167708146
Friedolsheim	7.48538	48.70717	4	1.5853246095405167	-0.21740253656974245
Männolsheim	7.46258	48.69969	2	0.3426621297614917	-0.03718033114327209
Wolschheim	7.45106	48.70358	0	-0.9000003500175333	0.09678617366829706
Lochweiler	7.41619	48.69645	0	-0.9000003500175333	0.16680136381399824
Westhausen (Westhouse-Marmoutier)	7.44963	48.68592	2	0.3426621297614917	-0.02879356678428226
Knörsheim	7.46052	48.68079	2	0.3426621297614917	-0.033749061835083013
Landersheim	7.49655	48.69022	2	0.3426621297614917	-0.0028812198134964637
Tal bei Maursmünster (Marmoutier)	7.35204	48.70268	2	0.3426621297614917	-0.12531267068321572
Maursmünster, Maursmünster (Marmoutier)	7.38108	48.69056	0	-0.9000003500175333	0.2609575619384361
Reutenburg	7.4064	48.68515	0	-0.9000003500175333	0.11786402253517478
Dimbstal	7.35926	48.6727	4	1.5853246095405167	-0.5588516042476763
Zehnacker	7.45086	48.67123	1	-0.2786691101280208	0.025148752379196223
Waldolwisheim	7.43629	48.73254	1	-0.2786691101280208	0.07789282704908312
Gingsheim	7.58895	48.71645	2	0.3426621297614917	-0.0105747125637516
Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn)	7.56211	48.7324	3	0.9639933696510041	-0.03331130250134345
Mutzenhausen (Mutzenouse)	7.58822	48.7411	4	1.5853246095405167	-0.15610289720606987
Wingersheim	7.63371	48.72198	2	0.3426621297614917	-0.014285871731436178
Hohatzenheim	7.61598	48.71578	0	-0.9000003500175333	0.0928675805318575
Mittelhausen	7.63107	48.7093	2	0.3426621297614917	-0.013487530050925798
Bilwisheim	7.65824	48.70895	4	1.5853246095405167	-0.14224562798225018
Mittelschäffolsheim	7.65125	48.70026	0	-0.9000003500175333	0.0928770053179829
Rumersheim	7.6354	48.69228	0	-0.9000003500175333	0.033320746380148765
Gimbrett	7.60781	48.69592	2	0.3426621297614917	-0.0269555338806425
Reitweiler	7.61546	48.67598	0	-0.9000003500175333	0.014141556751770087
Berstett	7.65758	48.67898	1	-0.2786691101280208	0.022511028001717788
Dunzenheim	7.53538	48.71278	2	0.3426621297614917	0.005525307912530869
Säsolsheim	7.51503	48.70869	2	0.3426621297614917	-0.014910638927545206
Gugenheim	7.56591	48.70185	0	-0.9000003500175333	-0.06100540282714008
Rohr	7.54735	48.69609	2	0.3426621297614917	0.014452041431156604
Kienheim	7.57862	48.68905	2	0.3426621297614917	0.009299757632146972
Willgottheim	7.51166	48.67082	4	1.5853246095405167	-0.04618187108804564
Wilwisheim	7.5074	48.74799	0	-0.9000003500175333	0.051907011383289715
Ingenheim	7.52092	48.7349	1	-0.2786691101280208	0.03329654154730193
Schnersheim	7.568	48.65809	2	0.3426621297614917	0.019349515790560795
Brumath	7.71045	48.73026	1	-0.2786691101280208	0.021250380579352197
Geudertheim	7.74686	48.72273	3	0.9639933696510041	-0.21401957300037194
Kurzenhausen	7.80901	48.74019	2	0.3426621297614917	-0.01877338424032653
Hördt	7.78279	48.69341	2	0.3426621297614917	-0.04557004522739055
Olwisheim	7.67511	48.69681	1	-0.2786691101280208	0.03700085726733548
Eckwersheim	7.69351	48.68244	1	-0.2786691101280208	0.025780626679262623
Vendenheim	7.71285	48.66933	1	-0.2786691101280208	0.03100156509217847
Herlisheim (Herrlisheim)	7.90651	48.72976	1	-0.2786691101280208	-0.021881321622275757
Offendorf	7.91375	48.71167	2	0.3426621297614917	0.0864870288049715
Grauelsbaum	7.98186	48.73575	2	0.3426621297614917	0.12509453348820643
Helmlingen	7.9656	48.70959	1	-0.2786691101280208	-0.14248284780682155
Scherzheim	7.99655	48.7137	3	0.9639933696510041	0.49793580744253174
Muckenschopf am Rhein	7.98806	48.69362	3	0.9639933696510041	0.2843269628788946
Memprechtshofen	7.98237	48.68233	1	-0.2786691101280208	-0.09238976363655818
Freistett	7.93582	48.67138	2	0.3426621297614917	0.08566154546661682
Gambsheim	7.87971	48.69159	2	0.3426621297614917	0.02029849224938356
Kilstett	7.85798	48.67473	0	-0.9000003500175333	-0.07839736471783784
Engenthal, Engental	7.30153	48.63467	0	-0.9000003500175333	0.13163280933850674
Birkenwald	7.34505	48.65874	0	-0.9000003500175333	0.20870379071274583
Salental	7.37043	48.66739	1	-0.2786691101280208	0.07877530553416945
Singrist	7.38757	48.6705	3	0.9639933696510041	-0.28823380297995976
Jettersweiler	7.41482	48.67034	0	-0.9000003500175333	0.16585266840405702
Krastatt	7.4265	48.65831	0	-0.9000003500175333	0.1816082543694309
Rangen	7.47865	48.66636	1	-0.2786691101280208	0.030087219796910356
Hohengöft	7.47311	48.66189	2	0.3426621297614917	-0.04017868763864317
Romansweiler	7.40829	48.64445	1	-0.2786691101280208	0.05932297448863354
Waselnheim (Waselonne), Waselnheim (Waselonne)	7.44724	48.63718	1	-0.2786691101280208	0.037119546261704786
Wangen 	7.4664	48.61834	1	-0.2786691101280208	0.05533768215261796
Marlenheim, Kärchheim	7.49054	48.62101	5	2.2066558494300295	-0.5313289390803053
Kirchheim	7.49624	48.60963	0	-0.9000003500175333	0.16509071832741637
Odratzheim	7.48778	48.60108	1	-0.2786691101280208	0.06490970450176643
Scharrachbergheim	7.49581	48.593	3	0.9639933696510041	-0.21633957135172116
Tränheim	7.46472	48.59545	3	0.9639933696510041	-0.2352016992287222
Allenweiler	7.37795	48.65555	2	0.3426621297614917	-0.09926718116998699
Hengweiler	7.33273	48.66842	0	-0.9000003500175333	0.21034501124913982
Koßweiler (Coswiller)	7.39912	48.63165	0	-0.9000003500175333	0.28034483800854726
Westhofen	7.44341	48.60424	1	-0.2786691101280208	0.06400121482432279
Winzenheim (Wintzenheim-Kochersberg)	7.51469	48.65916	0	-0.9000003500175333	0.06325562866921032
Truchtersheim	7.60723	48.66319	1	-0.2786691101280208	0.007239396434850813
Pfettisheim	7.64331	48.66042	1	-0.2786691101280208	0.00756498449097122
Wiwersheim	7.60738	48.63994	2	0.3426621297614917	-0.017423227579656184
Offenheim	7.61838	48.63195	2	0.3426621297614917	-0.022683761800194054
Küttolsheim	7.52543	48.64343	1	-0.2786691101280208	0.010431421378370241
Nordheim	7.51005	48.63544	1	-0.2786691101280208	0.02659217843733749
Quatzenheim	7.57372	48.62636	1	-0.2786691101280208	-0.015442126137658692
Hürtigheim	7.59369	48.6152	3	0.9639933696510041	-0.04642968644665605
Fürdenheim, Fürdenheim	7.56378	48.61325	1	-0.2786691101280208	0.004658274615812756
Ittenheim, Ittenheim	7.59542	48.60404	0	-0.9000003500175333	0.04126536181865515
Wanzenau	7.82574	48.65926	0	-0.9000003500175333	-0.12870243539325688
Reichstett	7.75359	48.6483	0	-0.9000003500175333	-0.01310316729862093
Mundolsheim	7.71544	48.64179	1	-0.2786691101280208	0.017130280924003132
Lamgertheim	7.70087	48.65016	1	-0.2786691101280208	0.0380879871543466
Pfulgriesheim	7.67069	48.64279	0	-0.9000003500175333	0.04736288077112265
Dingsheim, Griesheim	7.66779	48.62966	4	1.5853246095405167	-0.15878489725849673
Suffelweyersheim	7.74147	48.6355	0	-0.9000003500175333	-0.005493429975155083
Niederhausbergen	7.70033	48.62313	1	-0.2786691101280208	0.006033875358601152
Mittelhausbergen	7.69275	48.61406	1	-0.2786691101280208	0.02052393402887492
Straßburg	7.73609	48.58523	2	0.3426621297614917	-0.011268773799035334
Schiltigheim	7.74856	48.60595	0	-0.9000003500175333	-0.014624353402626383
Straßburg-Bischheim	7.75254	48.61483	1	-0.2786691101280208	0.00016027381036374697
Hönheim	7.75526	48.62105	2	0.3426621297614917	-0.008082511581963273
Straßburg-Oberhausbergen	7.68507	48.60569	0	-0.9000003500175333	0.08871245345661012
Straßburg-Ruprechtsau	7.80059	48.61004	0	-0.9000003500175333	-0.12387655449876583
Rheinbischofsheim	7.92904	48.65493	2	0.3426621297614917	0.12300775087837673
Diersheim, Diersheim	7.8874	48.64789	1	-0.2786691101280208	-0.0648836232022246
Honau	7.87132	48.64025	2	0.3426621297614917	0.07454477738241687
