Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Falkensteig	7.99689	47.94697	1	-0.31610137989859083	0.07951621618054196
Breitnau	8.07603	47.94014	2	0.16660402140537486	0.027879353603388113
Schollach	8.24463	47.98628	2	0.16660402140537486	-0.028649498516819027
Hammereisenbach	8.31732	47.99481	0	-0.7988067812025565	0.10049219887438136
Eisenbach	8.26837	47.96084	1	-0.31610137989859083	0.13574218445455422
Bubenbach	8.29595	47.96531	0	-0.7988067812025565	0.33535867387669743
Friedenweiler	8.25483	47.91602	0	-0.7988067812025565	0.2972909094491278
Rudenberg	8.23807	47.9196	1	-0.31610137989859083	0.08938093705912167
Grüningen	8.47107	47.98253	0	-0.7988067812025565	0.33124320725856593
Wolterdingen	8.42701	47.96861	0	-0.7988067812025565	0.2856996227958064
Hubertshofen	8.38827	47.96002	1	-0.31610137989859083	0.13511060020311433
Unterbränd	8.35693	47.93373	2	0.16660402140537486	-0.05887795156312138
Bräunlingen	8.44765	47.9301	1	-0.31610137989859083	0.18902166572851042
Hüfingen	8.48886	47.92431	1	-0.31610137989859083	0.1824428582605666
Donaueschingen	8.50052	47.95113	0	-0.7988067812025565	0.36721586325956596
Aufen	8.47258	47.964	0	-0.7988067812025565	0.3814407565727935
Öfingen	8.63525	47.99144	1	-0.31610137989859083	0.14256948789495216
Oberbaldingen	8.60629	47.97542	1	-0.31610137989859083	0.10816024765917025
Unterbaldingen	8.61256	47.96992	1	-0.31610137989859083	0.11291402127513556
Geisingen, Geisingen (Kirchenhausen)	8.65129	47.93283	0	-0.7988067812025565	0.3229830997170844
Pfohren	8.55997	47.9474	0	-0.7988067812025565	0.3954361173117805
Donaueschingen-Allmendshofen	8.50063	47.9405	0	-0.7988067812025565	0.36721586325956596
Aasen	8.5512	47.98	1	-0.31610137989859083	0.1444879513150331
Esslingen	8.71709	47.99269	0	-0.7988067812025565	0.23795541922213134
Ippingen	8.67098	47.98355	0	-0.7988067812025565	0.2521055941347411
Möhringen	8.75916	47.96779	1	-0.31610137989859083	0.09242151059887982
Immendingen	8.73032	47.95055	2	0.16660402140537486	-0.09025211792285026
Zimmern	8.71521	47.94848	0	-0.7988067812025565	0.364723787565016
Hattingen	8.78447	47.92082	0	-0.7988067812025565	0.25242009954424344
Unterschwandorf	8.99628	47.95028	0	-0.7988067812025565	0.12606385052355668
Gallmannsweil	8.99683	47.92357	1	-0.31610137989859083	0.048810657112260035
Liptingen	8.90748	47.93756	5	1.614720225317272	-0.24646187325550906
Emmingen	8.85302	47.92883	3	0.6493094227093406	-0.08004832784200017
Altheim	9.03387	47.99511	1	-0.31610137989859083	0.09816871420521783
Worndorf	8.9985	47.98553	1	-0.31610137989859083	0.02346481964234274
Bietingen	9.03261	47.97091	1	-0.31610137989859083	0.13493662448144228
Krumbach	9.04788	47.96159	1	-0.31610137989859083	0.13938185208116485
Boll	9.0299	47.9487	1	-0.31610137989859083	0.12795171685629572
Mainwangen	9.0105	47.92565	1	-0.31610137989859083	0.07343533179295834
Sauldorf	9.10721	47.94343	0	-0.7988067812025565	0.2764576414721812
Rast	9.12126	47.93997	0	-0.7988067812025565	0.14551815166733367
Wasser	9.10143	47.9671	1	-0.31610137989859083	0.11442532103318884
Messkirch	9.11537	47.99484	0	-0.7988067812025565	0.30280038749715
Heudorf	9.07121	47.99412	1	-0.31610137989859083	0.10304986765451234
Bärental	8.0952	47.86975	0	-0.7988067812025565	-0.08997683506569039
Raitenbuch	8.14698	47.86647	3	0.6493094227093406	-0.10814951167336453
Altglashütten	8.11016	47.85701	2	0.16660402140537486	-0.013703445856825107
Lenzkirch und Kappel	8.20144	47.8687	0	-0.7988067812025565	0.061377646532329765
Holzschlag	8.26456	47.84976	2	0.16660402140537486	-0.07101830480775302
Gündelwangen	8.29672	47.84246	1	-0.31610137989859083	0.1333995762005213
Göschweiler	8.31065	47.85812	0	-0.7988067812025565	0.21075136335092162
Dittishausen	8.36266	47.90077	0	-0.7988067812025565	0.3001932591845234
Seppenhofen	8.34864	47.8748	0	-0.7988067812025565	0.35525827308035707
Reiselfingen	8.35108	47.85467	1	-0.31610137989859083	0.10833811104522986
Ewattingen	8.44464	47.83863	0	-0.7988067812025565	0.4704028379753502
Achdorf-Aselfingen	8.48733	47.84	0	-0.7988067812025565	0.358061505949881
Mundelfingen	8.46432	47.8676	0	-0.7988067812025565	0.46019080022117725
Hausen vor Wald	8.49054	47.89134	0	-0.7988067812025565	0.4833973809482114
Döggingen	8.43444	47.8919	1	-0.31610137989859083	0.1881377210227209
Unadingen	8.40711	47.88128	1	-0.31610137989859083	0.18916462508418058
Bachheim	8.4031	47.85931	1	-0.31610137989859083	0.16793759254789917
Gutmadingen	8.61605	47.91149	2	0.16660402140537486	-0.08397037491481467
Nendingen	8.86067	48.00602	2	0.16660402140537486	0.012265632337335785
Sumpfohren	8.53796	47.90851	0	-0.7988067812025565	0.4512421319589521
Behla	8.51475	47.89489	1	-0.31610137989859083	0.19488278486415678
Fürstenberg	8.55367	47.89124	1	-0.31610137989859083	0.20162635813574628
Riedböhringen	8.53811	47.87011	1	-0.31610137989859083	0.1916546442024022
Blumberg	8.53265	47.83981	0	-0.7988067812025565	0.3722957976482648
Riedöschingen	8.6077	47.84306	2	0.16660402140537486	-0.0658844160781743
Stetten (bei Engen)	8.71683	47.87248	1	-0.31610137989859083	0.18027793354981195
Zimmerholz	8.74175	47.86811	0	-0.7988067812025565	0.38819275958401234
Biesendorf	8.81255	47.91175	2	0.16660402140537486	-0.045390654584621645
Bittelbrunn (Aach)	8.81087	47.86719	0	-0.7988067812025565	0.2310056228878767
Engen	8.76853	47.85186	0	-0.7988067812025565	0.3598676401018065
Anselfingen	8.76516	47.84558	1	-0.31610137989859083	0.13413603611399824
Neuhausen (b. Engen)	8.77423	47.8379	2	0.16660402140537486	-0.08436323343077097
Heudorf	8.93517	47.91373	1	-0.31610137989859083	0.05054629326899817
Rorgenwies	8.92043	47.90334	0	-0.7988067812025565	0.1670611944295383
Reute	8.90723	47.8873	4	1.1320148240133063	-0.33533012651415217
Honstetten	8.88331	47.8933	1	-0.31610137989859083	0.05737113388776537
Eigeltingen	8.8974	47.85806	0	-0.7988067812025565	0.1782354207851815
Aach	8.8497	47.84307	0	-0.7988067812025565	0.18340507579325133
Orsingen	8.92977	47.83688	3	0.6493094227093406	-0.2834788155593256
Nenzingen	8.95914	47.84256	1	-0.31610137989859083	0.06017668978603822
Homberg Münchhof	8.95295	47.88032	0	-0.7988067812025565	0.18850003887894748
Raithaslach	8.96262	47.88125	1	-0.31610137989859083	0.06091224251720703
Mahlspüren, Mahlspüren	8.97748	47.87563	0	-0.7988067812025565	0.10409965088006991
Schwackenreute	9.04401	47.91392	1	-0.31610137989859083	0.1302125371789091
Zoznegg, Zoznegg	9.04053	47.89958	2	0.16660402140537486	-0.07412149476562309
Sentenhart	9.12618	47.91369	1	-0.31610137989859083	0.11412609293915311
Winterspüren	9.05857	47.85618	5	1.614720225317272	-0.8097208932682136
Stockach	9.01468	47.85384	0	-0.7988067812025565	0.2628807807541193
Hindelwangen	9.00909	47.86237	0	-0.7988067812025565	0.27254201628362185
Zizenhausen	9.0005	47.87365	0	-0.7988067812025565	0.12612835723731605
Hoppetenzell	9.00808	47.89295	0	-0.7988067812025565	0.25584853144419845
Mühlingen	9.01554	47.91191	2	0.16660402140537486	-0.05639051914693939
Menzenschwand	8.07059	47.81749	2	0.16660402140537486	-0.017295359954840116
Blasiwald (Am Schluchsee)	8.17706	47.7987	1	-0.31610137989859083	0.06591178341550794
St. Blasien	8.12792	47.76144	2	0.16660402140537486	-0.03817671201397606
Schluchsee	8.17828	47.81706	2	0.16660402140537486	-0.04972516240152317
Staufen	8.21221	47.75633	0	-0.7988067812025565	0.2484170938733574
Wellendingen	8.35185	47.79705	2	0.16660402140537486	-0.07768162979801463
Wittlekoffen	8.34635	47.78326	0	-0.7988067812025565	0.3487073671875159
Oberwangen u. Unterwangen	8.3775	47.7761	0	-0.7988067812025565	0.3969455932752328
Bettmaringen	8.36102	47.75368	1	-0.31610137989859083	0.151600270580366
Schwaningen	8.42524	47.77843	2	0.16660402140537486	-0.07008063189926396
Weizen	8.46354	47.77888	2	0.16660402140537486	-0.06678957856515767
Grimmelshofen	8.49573	47.78613	0	-0.7988067812025565	0.25921071255668793
Blumegg	8.49815	47.80904	1	-0.31610137989859083	0.14401596127986319
Lausheim	8.45286	47.81178	0	-0.7988067812025565	0.40979311857165873
Lembach	8.43056	47.80389	0	-0.7988067812025565	0.4067925372513396
Dillendorf	8.40272	47.79846	0	-0.7988067812025565	0.41718030874436146
Brunnadern	8.38083	47.79495	3	0.6493094227093406	-0.33472092257071007
Fützen	8.5291	47.80794	0	-0.7988067812025565	0.30838474470300736
Epfenhofen, Epfenhofen	8.55432	47.81867	2	0.16660402140537486	-0.06931562204908734
Kommingen	8.61478	47.81599	0	-0.7988067812025565	0.20320073850922554
Uttenhofen	8.63235	47.80782	0	-0.7988067812025565	0.24282467235664937
Tengen	8.66036	47.81721	2	0.16660402140537486	-0.058768157356583264
Wiechs a. R.	8.64153	47.78137	1	-0.31610137989859083	0.11421755945010856
Ehingen	8.80075	47.82351	1	-0.31610137989859083	0.17459176514150884
Duchtlingen	8.79029	47.79154	1	-0.31610137989859083	0.18833907757232862
Binningen	8.72585	47.79296	0	-0.7988067812025565	0.4178109843749873
Büsslingen, Beuren a(m) R(ied)	8.6839	47.79252	0	-0.7988067812025565	0.4026236581983596
Weil	8.7018	47.81859	0	-0.7988067812025565	0.3192834045915933
Weiterdingen	8.76917	47.79954	0	-0.7988067812025565	0.3642680604308504
Volkertshausen	8.863	47.82187	1	-0.31610137989859083	0.15554789714123607
Schlatt (unter Krähen)	8.83529	47.80435	0	-0.7988067812025565	0.325350469790938
Schlatt (am Randen)	8.70119	47.76891	2	0.16660402140537486	-0.09469528756765938
Singen	8.83317	47.76378	0	-0.7988067812025565	0.3382310305082832
Beuren an der Aach	8.87459	47.79932	0	-0.7988067812025565	0.22950957326918156
Steisslingen	8.92209	47.80296	0	-0.7988067812025565	0.3574301285809992
Stahringen	8.97547	47.78849	0	-0.7988067812025565	0.16918065997031734
Wahlwies	8.96632	47.81985	2	0.16660402140537486	-0.048150775088209884
Güttingen	8.998	47.77415	2	0.16660402140537486	-0.048095931745440586
Nesselwangen	9.11824	47.81683	0	-0.7988067812025565	0.1961006238930165
Bonndorf	9.09477	47.82968	0	-0.7988067812025565	0.2304461675788973
Ludwigshafen	9.05916	47.8189	4	1.1320148240133063	-0.3939121139810645
Espasingen	9.01058	47.82135	0	-0.7988067812025565	0.2543717086681186
Bodman	9.02835	47.80402	3	0.6493094227093406	-0.20186420902266441
Liggeringen	9.02698	47.77495	1	-0.31610137989859083	0.06116264998472066
Möggingen	9.00337	47.76589	1	-0.31610137989859083	0.05657413188355474
Überlingen	9.1592	47.76732	0	-0.7988067812025565	0.3321517518662014
Hödingen	9.13275	47.78865	0	-0.7988067812025565	0.18835487854832214
Sipplingen	9.09665	47.79525	0	-0.7988067812025565	0.26962875029263683
Langenrain	9.07596	47.76281	1	-0.31610137989859083	0.07513124046375844
Urberg	8.12409	47.73478	1	-0.31610137989859083	0.07718169251663394
Wittenschwand	8.10083	47.72846	1	-0.31610137989859083	0.013915737074658593
Ibach	8.07077	47.73259	0	-0.7988067812025565	-0.09470688126285637
Wehrhalden	8.01061	47.70213	7	2.5801310279252037	-0.14631374605373537
Grossherrischwand	8.01017	47.6797	6	2.097425626621238	0.27961109087180636
Strittmatt und Engelschwand, Strittmatt	8.04718	47.66382	0	-0.7988067812025565	0.0761260001767622
Hartschwand	8.0655	47.67119	1	-0.31610137989859083	0.014620523778105842
Hierbach - Wilfingen	8.09123	47.686	0	-0.7988067812025565	0.09522549910775739
Wolpadingen	8.10774	47.69861	0	-0.7988067812025565	0.11009179667370142
Immeneich	8.12543	47.69719	4	1.1320148240133063	-0.48546318361751933
Remetschwiel/Brunnadern	8.14553	47.68929	0	-0.7988067812025565	0.3423019390773975
Remetschwiel und Bannholz, Bannholz	8.167	47.67614	1	-0.31610137989859083	0.1272760617254838
Tiefenhäusern	8.14547	47.70277	3	0.6493094227093406	-0.30151872307429195
Schlageten	8.12512	47.71178	2	0.16660402140537486	-0.06282477482664414
Fröhnd	8.07717	47.70011	0	-0.7988067812025565	0.08650289715835302
Attlisberg	8.16607	47.72173	0	-0.7988067812025565	0.271262715701074
Höchenschwand	8.16491	47.73427	0	-0.7988067812025565	0.23897326762633894
Amrigschwand	8.1855	47.71974	0	-0.7988067812025565	0.27633849931204024
Brenden	8.22606	47.72946	1	-0.31610137989859083	0.12490694773328917
Mettenberg	8.26708	47.75087	0	-0.7988067812025565	0.3260945127667432
Birkendorf	8.3126	47.74971	0	-0.7988067812025565	0.33829390606923737
Hürrlingen	8.28505	47.72465	0	-0.7988067812025565	0.3339662121363278
Riedern im Wald	8.29113	47.71786	0	-0.7988067812025565	0.2847567012207779
Uhlingen	8.31845	47.7201	0	-0.7988067812025565	0.3098032961748924
Krenkingen	8.30454	47.68312	1	-0.31610137989859083	0.17109373118398521
Berau	8.25823	47.69472	0	-0.7988067812025565	0.3711906702397583
Aichen	8.26226	47.67494	0	-0.7988067812025565	0.395249551148459
Dietlingen	8.24371	47.67342	0	-0.7988067812025565	0.4248677685401141
Nöggenschwiel	8.21364	47.69246	0	-0.7988067812025565	0.32787853735351674
Bierbronnen	8.18848	47.6749	0	-0.7988067812025565	0.31750885244095
Stühlingen	8.44659	47.74541	0	-0.7988067812025565	0.3374032404012392
Eberfingen	8.42708	47.72036	1	-0.31610137989859083	0.1628912007757409
Mauchen	8.39032	47.73994	1	-0.31610137989859083	0.11758555894857535
Obermettingen	8.35956	47.7213	1	-0.31610137989859083	0.1569666388777266
Untermettingen	8.34615	47.70245	1	-0.31610137989859083	0.13731039396367356
Obereggingen	8.38631	47.70175	2	0.16660402140537486	-0.08396584942055932
Untereggingen	8.39385	47.69277	0	-0.7988067812025565	0.41125931432773294
Ofteringen	8.37663	47.67838	0	-0.7988067812025565	0.44273184368403745
Degernau	8.38187	47.66635	1	-0.31610137989859083	0.18844448316148463
Bietingen	8.73023	47.73862	0	-0.7988067812025565	0.28860773779761717
Gotttmadingen	8.77716	47.73498	2	0.16660402140537486	-0.08168068690731113
Gailingen	8.75499	47.69685	1	-0.31610137989859083	0.08891678946388352
Büsingen	8.69282	47.69702	0	-0.7988067812025565	0.31938767971375115
Überlingen am Ried	8.89807	47.73495	2	0.16660402140537486	-0.04939996854671423
Worblingen	8.86677	47.72492	2	0.16660402140537486	-0.05632677109657461
Bohlingen	8.8965	47.72199	0	-0.7988067812025565	0.1895803101080267
Moos	8.93316	47.7259	0	-0.7988067812025565	0.22828210214171843
Bankholzen	8.92989	47.7082	2	0.16660402140537486	-0.04894114432499178
Horn	8.99438	47.69562	2	0.16660402140537486	-0.04117038938895582
Gaienhofen	8.9829	47.68263	2	0.16660402140537486	-0.04168375042116555
Hemmenhofen	8.96502	47.67294	2	0.16660402140537486	-0.026704593522242862
Schienen	8.90035	47.68774	0	-0.7988067812025565	0.06840963850253147
Rieslasingen	8.83715	47.73231	1	-0.31610137989859083	0.11534612966966966
Dettingen	9.117	47.73485	3	0.6493094227093406	-0.2226521520449668
Kaltbrunn	9.07201	47.73526	0	-0.7988067812025565	0.19356124340581818
Markelfingen	9.00452	47.74143	1	-0.31610137989859083	0.04928760451954137
Allensbach	9.06699	47.71535	1	-0.31610137989859083	0.06415136874695752
Reichenau	9.06125	47.69789	1	-0.31610137989859083	0.06743058179292873
Segeten	8.02357	47.65954	3	0.6493094227093406	-0.0929386165105991
Herrischried	8.00161	47.66587	2	0.16660402140537486	0.013849529006540255
Hogschür	8.01475	47.64742	3	0.6493094227093406	-0.08813135844565397
Luttingen, Luttingen und Grunholz	8.09878	47.57252	0	-0.7988067812025565	0.11665898881714167
Oberwihl	8.04597	47.62098	0	-0.7988067812025565	0.016331244513706024
Niederwihl	8.07095	47.61851	0	-0.7988067812025565	-0.02259388398539021
Rüsswihl	8.07093	47.63063	0	-0.7988067812025565	0.0025901220072801234
Görwihl	8.07817	47.64186	2	0.16660402140537486	-0.028363422210745965
Rotzingen	8.0762	47.66588	2	0.16660402140537486	-0.030687108862122284
Oberalpfen	8.15262	47.65791	2	0.16660402140537486	-0.07314543858268609
Unteralpfen	8.13573	47.64543	1	-0.31610137989859083	0.137909469432862
Birkingen	8.1477	47.62511	0	-0.7988067812025565	0.2434726411662269
Birndorf	8.13384	47.62519	2	0.16660402140537486	-0.061320591509999314
Buch über Waldshut	8.11336	47.61399	1	-0.31610137989859083	0.06756005051841918
Albruck-Kiesenbach	8.14411	47.60046	1	-0.31610137989859083	0.10597078998437445
Albert	8.11012	47.58535	1	-0.31610137989859083	0.03940118428211233
Hochsal	8.08003	47.5887	4	1.1320148240133063	-0.1960424826519793
Rotzel	8.06151	47.59473	1	-0.31610137989859083	0.033152812050374035
Hänner	8.03004	47.59489	2	0.16660402140537486	-0.018320964958759796
Schachen	8.09406	47.60368	1	-0.31610137989859083	0.025218641076727027
Rippolingen und Harpolingen	8.00062	47.57274	1	-0.31610137989859083	-0.01400454709034092
Rippolingen und Harpolingen	7.9892	47.57843	1	-0.31610137989859083	-0.0250313397107805
Murg	8.02352	47.55376	2	0.16660402140537486	-0.025586657759407046
Niederhof	8.03951	47.56938	0	-0.7988067812025565	0.09211391567087861
Oberhof	8.0324	47.58493	2	0.16660402140537486	-0.015255824527870816
Binzgen	8.06143	47.57622	0	-0.7988067812025565	0.08813111031695742
Laufenburg (Baden)	8.0908	47.58055	2	0.16660402140537486	-0.024388663820185542
Weilheim	8.24051	47.65862	1	-0.31610137989859083	0.1724869142028518
Indlekofen	8.22113	47.65889	0	-0.7988067812025565	0.39437727045868315
Schmitzingen	8.19315	47.65491	2	0.16660402140537486	-0.07314210400546046
Waldkirch	8.17132	47.65851	1	-0.31610137989859083	0.1259793307836968
Eschbach	8.18086	47.6336	1	-0.31610137989859083	0.1025440108745069
Dogern	8.17239	47.60884	0	-0.7988067812025565	0.18300637982929452
Gurtweil	8.24698	47.64159	2	0.16660402140537486	-0.07869218387154497
Breitenfeld	8.30617	47.65178	2	0.16660402140537486	-0.09050141338098304
Unterlauchringen	8.30394	47.63095	2	0.16660402140537486	-0.07948282606130364
Oberlauchringen	8.32685	47.62036	3	0.6493094227093406	-0.31279415827012447
Kadelburg	8.29552	47.60851	0	-0.7988067812025565	0.28000190683539544
Dangstetten	8.31944	47.59581	1	-0.31610137989859083	0.11635612163007554
Rheinheim	8.30495	47.58771	0	-0.7988067812025565	0.21092460048499917
Reckingen	8.33116	47.57477	0	-0.7988067812025565	0.20866444770905987
Erzingen	8.42011	47.66108	0	-0.7988067812025565	0.4082050305149137
Rechberg	8.39987	47.6501	2	0.16660402140537486	-0.09497440170460826
Schwerzen	8.35642	47.64323	2	0.16660402140537486	-0.09180215370418773
Horheim	8.34737	47.64854	1	-0.31610137989859083	0.17921625904894292
Wutöschingen	8.36613	47.65918	0	-0.7988067812025565	0.48848891619337503
Weisweil	8.45797	47.64517	2	0.16660402140537486	-0.07931864581752573
Riedern am Sand (im SprachGIS: Unter Riedern)	8.4462	47.6245	0	-0.7988067812025565	0.33834095953572835
Bühl	8.4644	47.61616	0	-0.7988067812025565	0.3118553367671224
Dettighofen	8.48357	47.62374	0	-0.7988067812025565	0.5519958482447648
Stetten (bei Waldshut)	8.4393	47.59011	1	-0.31610137989859083	0.1278421932453845
Bergöschingen	8.42093	47.59537	1	-0.31610137989859083	0.14169811977137525
Grießen	8.4114	47.62774	0	-0.7988067812025565	0.3954873535985031
Geißlingen	8.39181	47.61975	0	-0.7988067812025565	0.3629585893370161
Küßnach	8.36574	47.59396	0	-0.7988067812025565	0.31384079953328076
Lienheim	8.37469	47.5721	1	-0.31610137989859083	0.11224698886555948
Altenburg	8.59899	47.65513	0	-0.7988067812025565	0.4431196345105479
Jestetten	8.57572	47.65297	0	-0.7988067812025565	0.4147599779018729
Lottstetten	8.56963	47.62576	0	-0.7988067812025565	0.4147599779018729
Baltersweil	8.51054	47.63723	0	-0.7988067812025565	0.6664448787009319
Öhningen	8.89136	47.66162	1	-0.31610137989859083	0.030073150689659784
Wangen	8.93161	47.6599	2	0.16660402140537486	-0.024190819024851665
Knöringen  (Knœringue) (im Elsass)	7.4042	47.5624	2	0.16660402140537486	-0.026790762799281057
