	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
131	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	wihler	w i h l e r	wieler	w ie l e r	1
132	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	wihler	w i h l e r	wiehler	w ie h l e r	1
133	KST u5	III_20_0163, III_20_0045, III_20_0044, III_20_0042, III_20_0043	Sulzfeld, Sulzfeld	8.85671, 49.10336	wihler	w i h l e r	wühler	w ü h l e r	1
134	KST n12	III_19_0038, III_19_0039, III_19_0040	Hilsbach, Hilsbach	8.86227, 49.1957	wihler	w i h l e r	wühler	w ü h l e r	1
135	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	wieler	w ie l e r	wihler  	w i h l e r  	3
136	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	wieler	w ie l e r	wühler	w ü h l e r	2
137	KST f1	III_18_0041, III_18_0037, III_18_0039, III_18_0040, III_18_0038	Eschelbronn, Eschelbronn	8.86825, 49.3202	wieler	w ie l e r	wihler	w i h l e r	1
138	KST f10	III_18_0043	Daisbach, Daisbach	8.87705, 49.2938	wihle	w i h l e	wihler	w i h l e r	1
139	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	wihler	w i h l e r	wiehla  	w ie h l a  	4
140	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	wihler	w i h l e r	wihla	w i h l a	2
141	KST u3	III_20_0050, III_20_0047, III_20_0051, III_20_0049, III_20_0048	Eppingen, Eppingen	8.9098, 49.13704	wihler	w i h l e r	wiehla	w ie h l a	3
142	KST f3	III_18_0049, III_18_0050	Waibstadt, Waibstadt	8.9198, 49.29982	wühler	w ü h l e r	wiehler	w ie h l e r	2
143	MH S13	II_60_0062	Schönbrunn, Schönbrunn	8.92851, 49.41228	wiehla	w ie h l a	wühler	w ü h l e r	4
144	KST n7	III_19_0048	Berwangen, Berwangen	8.98098, 49.18431	wühler	w ü h l e r	wihler	w i h l e r	1
145	MH T8, MH S8	II_60_0065	Aglasterhausen, Aglasterhausen-Daudenzell, Aglasterhausen	8.98981, 49.35471	wieler	w ie l e r	wühler	w ü h l e r	2
146	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	wiehler	w ie h l e r	wieler	w ie l e r	1
147	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	wiehler	w ie h l e r	wihler	w i h l e r	1
148	MH O10	II_92_0023, II_92_0025, II_92_0024	Wölchingen, Wölchingen	9.63011, 49.48494	wühler	w ü h l e r	wüler	w ü l e r	1
149	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	wüller	w ü ll e r	wüalr	w ü a l r	2
150	MH G7/2, MH G7/1	II_91_0032	Oberbalbach, Oberbalbach	9.7938, 49.53997	würler	w ü r l e r	wüalr	w ü a l r	2
151	MH ya1/2, MH ya1/1	II_90_0030	Oberwittighausen, Oberwittighausen	9.85164, 49.62585	wühalar	w ü h a l a r	wühler	w ü h l e r	2
152	MH ya1/2, MH ya1/1	II_90_0030	Oberwittighausen, Oberwittighausen	9.85164, 49.62585	wüalar	w ü a l a r	wühler	w ü h l e r	2
