	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co D6	III_14_0081	Sewen, Sewen	6.90688, 47.80694	schōrmüß	sch ō r m ü ß	scharrmüß	sch a rr m ü ß	2
1	Co D1	III_14_0082	Dollern (Dolleren), Dollern	6.93211, 47.80559	schōrmüss	sch ō r m ü ss	schormüss	sch o r m ü ss	1
2	Co D2	III_14_0083	Oberbruck, Oberbruck	6.94324, 47.80838	schormǖs	sch o r m ǖ s	scharmaus	sch a r m a u s	3
3	Co w 5	III_14_0001	Urbis, St, Amarintal (Urbès), Urbis	6.95521, 47.88255	scharrmus	sch a rr m u s	scharmüss	sch a r m ü ss	3
4	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	scharmus	sch a r m u s	scharmüs	sch a r m ü s	1
5	Co D8	III_14_0085	Niederbruck, Niederbruck	6.97173, 47.78361	scharrmüs	sch a rr m ü s	scharmüs	sch a r m ü s	1
6	Co w 4	III_14_0003	Mollau , Mollau	6.97488, 47.87245	schärrmuss	sch ä rr m u s s	schermus	sch e r m u s	3
7	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	schärmuus	sch ä r m uu s	scharrmus	sch a rr m u s	3
8	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling), Hüssern-Wesserling	6.98836, 47.88519	scharmus	sch a r m u s	schermaus	sch e r m a u s	2
9	Co x 2	III_14_0007	Mitzach, Mitzach	7.00519, 47.87122	scharrmūs	sch a rr m ū s	scharrmus	sch a rr m u s	1
10	Co x 1	III_14_0008	Ranspach, Ranspach	7.01113, 47.88081	scharmus	sch a r m u s	scharmuss	sch a r m u ss	1
11	Co x 3	III_14_0010	Malmerspach, Malmerspach	7.03487, 47.86486	scharmuß	sch a r m u ß	scharmüs	sch a r m ü s	2
12	Co x 6	III_14_0011	Moosch, Moosch	7.04865, 47.86081	scharrmüs	sch a rr m ü s	scha̠rrmüß	sch a ̠ rr m ü ß	2
13	Co E3	III_14_0090	Sentheim, Sentheim	7.0544, 47.75581	schārmǖs	sch ā r m ǖ s	schǟrmuus	sch ǟ r m uu s	3
14	Co M2	III_15_0001	Obersulzbach Kreis Tann (Soppe-Le-Haut), Obersulzbach <Morzweiler> Morzweiler steht nur auf S,1	7.05724, 47.73372	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
15	Co x 9	III_14_0013	Geishausen, Geishausen	7.05832, 47.88017	scharmus	sch a r m u s	schårmus	sch å r m u s	1
16	Co T9	III_16_0014	Gottestal, Luttern (Valdieu-Lutran), Gottestal	7.05852, 47.63139	scharrmüs	sch a rr m ü s	scharmüs	sch a r m ü s	1
17	Co x 4	III_14_0012	Weiler, Weiler	7.07073, 47.84351	schărmus	sch a ̆ r m u s	scharmüs	sch a r m ü s	2
18	Co E13	III_14_0092	Rammersmatt, Rammersmatt	7.07084, 47.78935	schārrmǖs	sch ā rr m ǖ s	schearmües	sch e a r m ü e s	4
19	Co E9	III_14_0089	Tann-Bitschweiler (Bitschwiller-Lès-Thann), Bitschweiler	7.07947, 47.82929	scharrmüs	sch a rr m ü s	scharmüs	sch a r m ü s	1
20	Co E6	III_14_0093	Leimbach, Leimbach	7.09999, 47.79305	scharmüs	sch a r m ü s	schahrmuus	sch a h r m uu s	3
21	Co x 7	III_14_0014	Goldbach-Altenbach, Goldbach-Altenbach	7.10326, 47.87359	schaarmüüs	sch aa r m ü ü s	schermüs	sch e r m ü s	3
22	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
23	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	schârmus	sch â r m u s	scharmüs	sch a r m ü s	2
24	Co T13	III_16_0003	St, Ulrich bei Dammerkirch, St, Ulrich	7.11911, 47.59537	scharmüs	sch a r m ü s	schaᵉrmūes	sch a ᵉ r m ū e s	3
25	Co T6	III_16_0018	Dammerkirch (Dannemarie), Dammerkirch	7.1214, 47.63024	schaarmüüs	sch aa r m ü ü s	scharmüs	sch a r m ü s	2
26	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann), Lintal	7.12943, 47.94619	schaarmis	sch aa r m i s	scharmüs	sch a r m ü s	2
27	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	scharmǟs	sch a r m ǟ s	scharmaus	sch a r m a u s	2
28	Co E12	III_14_0096	Steinbach, Steinbach	7.15487, 47.82041	scharmüs	sch a r m ü s	schaarmüs	sch aa r m ü s	1
29	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	schārmǖs	sch ā r m ǖ s	scharmus	sch a r m u s	2
30	Co q 2	III_13_0100	Lautenbach (Kreis Tann), Lautenbach	7.15877, 47.9414	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
31	Co q 3	III_13_0011	Wasserburg Kreis Colmar (Wasserbourg), Wasserburg	7.15948, 48.00283	scharmüs	sch a r m ü s	scheermaus	sch ee r m a u s	4
32	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	schārmüs	sch ā r m ü s	scharrmaus	sch a rr m a u s	4
33	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	schärmus	sch ä r m u s	schaͤ̄rmüs	sch a ͤ ̄ r m ü s	4
34	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	scharrmǖs	sch a rr m ǖ s	scharmüs	sch a r m ü s	2
35	Co F1	III_14_0101	Uffholz, Uffholz	7.17804, 47.81981	schārmüß	sch ā r m ü ß	scharmüß	sch a r m ü ß	1
36	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	scharmüs	sch a r m ü s	scharmuss	sch a r m u ss	2
37	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	schārmūs	sch ā r m ū s	scharmaus	sch a r m a u s	3
38	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	scharmus	sch a r m u s	scharmüs	sch a r m ü s	1
39	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	schārmüs	sch ā r m ü s	schermüs	sch e r m ü s	1
40	Co N15	III_15_0021	Heimsbrunn, Heimsbrunn	7.22696, 47.72682	scharmüs	sch a r m ü s	scharmus	sch a r m u s	1
41	Co r 7/2	III_13_0106	Orschweier (Orschwihr), Orschweier	7.23248, 47.9323	scharmus	sch a r m u s	scharmüs	sch a r m ü s	1
42	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	scharmüs	sch a r m ü s	scharmüß	sch a r m ü ß	1
43	Co r 8/1	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
44	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	scharmüs	sch a r m ü s	schaarmühs	sch aa r m ü h s	2
45	Co Ua 1	III_17_0005	Heimersdorf, Heimersdorf	7.24206, 47.57224	scharmūs	sch a r m ū s	scharmüs	sch a r m ü s	1
46	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	schaarmühs	sch aa r m ü h s	scharmus	sch a r m u s	3
47	Co Ub 2	III_17_0011	Mörnach (Mœrnach), Mörnach	7.25681, 47.50213	scharmüs	sch a r m ü s	schermaus	sch e r m a u s	3
48	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	schārmüs	sch ā r m ü s	schaᵉrmuus	sch a ᵉ r m uu s	4
49	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	schārmüs	sch ā r m ü s	schārmis	sch ā r m i s	1
50	Co N10	III_15_0026, III_15_0025	Frönigen, Fröningen	7.26801, 47.69023	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
51	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	schaarmüs	sch aa r m ü s	scharrmüs	sch a rr m ü s	1
52	Co U 8	III_16_0030	Wittersdorf, Wittersdorf	7.27817, 47.62015	scharrmüs	sch a rr m ü s	scharmüs	sch a r m ü s	1
53	Stra O 5	III_11_0082	Leberau (Lièpvre), Leberau	7.28169, 48.2709	schaarmüs	sch aa r m ü s	scharmus	sch a r m u s	2
54	Co U 2	III_16_0023	Lümschweiler (Luemschwiller) und Tagolsheim, Tagolsheim	7.28747, 47.65547	schārmǖs	sch ā r m ǖ s	scharmus	sch a r m u s	2
55	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	schārmǖs	sch ā r m ǖ s	scharmüs	sch a r m ü s	2
56	Co y 7	III_14_0033	Pulversheim, Pulversheim	7.30181, 47.83432	schārmüs	sch ā r m ü s	schamüs	sch a m ü s	2
57	Co U 10	III_16_0032	Tagsdorf, Tagsdorf	7.30232, 47.62138	scharmüs	sch a r m ü s	scherrmaus	sch e rr m a u s	4
58	Co Ua 9	III_17_0029	Waldighofen, Waldighofen	7.31605, 47.55061	scharmüs	sch a r m ü s	scheermaus	sch ee r m a u s	4
59	Co Ua 8	III_17_0008	Roppenzweiler (Roppenzwiller), Roppenzweiler	7.33206, 47.54091	scharrmǖs	sch a rr m ǖ s	scharrmüs	sch a rr m ü s	1
60	Co Vd 1	III_17_0067	Sondersdorf, Sondersdorf	7.33509, 47.48234	schårmus	sch å r m u s	schärmus	sch ä r m u s	1
61	Co G3	III_14_0123	Kingersheim, Kingersheim	7.33579, 47.79025	schärmüs	sch ä r m ü s	schàrmüs	sch à r m ü s	1
62	Co Va 10	III_17_0009	Dürmenach (Durmenach), Dürmenach	7.3374, 47.5271	schààrmüüs	sch àà r m ü ü s	schä̀rmǜǜs	sch a ̈ ̀ r m u ̈ ̀ u ̈ ̀ s	9
63	Co G2	III_14_0124	Wittenheim, Wittenheim	7.33993, 47.81085	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
64	Co F7/1	III_14_0107, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	scharmüß	sch a r m ü ß	scharmüss	sch a r m ü ss	2
65	Co V 1	III_16_0048	Obersteinbrunn (Steinbrunn-le-Haut), Obersteinbrunn	7.3467, 47.65852	scharmüs	sch a r m ü s	scharrmüs	sch a rr m ü s	1
66	Co Vd 9	III_17_0077	Kiffis, Kiffis	7.35848, 47.4405	scharmeüs	sch a r m e ü s	scharmüs	sch a r m ü s	1
67	Co G8/1, Co G8/2	III_14_0129	Modenheim, Modenheim	7.35997, 47.76894	scharmüs	sch a r m ü s	schermaus	sch e r m a u s	3
68	Co O8	III_15_0035	Niedersteinbrunn (Steinbrunn-Le-Bas), Niedersteinbrunn	7.36609, 47.67219	scharmüs	sch a r m ü s	scharmûs	sch a r m û s	1
69	Co G5	III_14_0126	Sausheim, Sausheim	7.3698, 47.78852	schahrmühs	sch a h r m ü h s	schaarmüs	sch aa r m ü s	2
70	Co G9	III_14_0128	Battenheim, Battenheim	7.38278, 47.81739	schārmǖs	sch ā r m ǖ s	schārmǖs	sch ā r m ü ̄ s	2
71	Co Va 12	III_17_0032	Fislis, Fislis	7.38288, 47.50419	schārmǖs	sch ā r m ǖ s	scharmüs	sch a r m ü s	2
72	Co O3	III_15_0039	Zimmersheim, Zimmersheim	7.38892, 47.72013	schārmüs	sch ā r m ü s	schahrmus	sch a h r m u s	3
73	Co O7	III_15_0036	Landser, Landser	7.39601, 47.68637	schärmüs	sch ä r m ü s	schärmus	sch ä r m u s	1
74	Co O1/2, Co O1/1	III_15_0031, III_15_0032	Rixheim, Napoleoninsel Rixheim, Rixheim	7.39739, 47.74412	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
75	Co O10	III_15_0040	Eschenzweiler (Eschentzwiller), Eschenzweiler	7.39812, 47.71239	schå̄rmüs	sch å ̄ r m ü s	schārmüs	sch ā r m ü s	2
76	Co O5	III_15_0037	Dietenweiler (Dietwiller), Dietweiler	7.40296, 47.69288	schärmüs	sch ä r m ü s	schårmüs	sch å r m ü s	1
77	Co O6	III_15_0038	Schlierbach, Schlierbach	7.4066, 47.68284	schārmüß	sch ā r m ü ß	schermaus	sch e r m a u s	4
78	Co V 2	III_15_0030	Geispitzen, Geispitzen	7.42236, 47.66739	schärmüs	sch ä r m ü s	scharmüs	sch a r m ü s	1
79	Co V 3	III_16_0037	Waltenheim, Waltenheim	7.42684, 47.65714	schärmüs	sch ä r m ü s	schaurmüs	sch a u r m ü s	2
80	Co V 4	III_16_0049	Uffheim, Uffheim	7.44285, 47.65062	schārmüs	sch ā r m ü s	scharmǖs	sch a r m ü ̄ s	2
81	Co Va 15	III_16_0038	Niederranspach (Ranspach-le-Bas), Niederranspach	7.44726, 47.58851	scharmüs	sch a r m ü s	schermaus	sch e r m a u s	3
82	Co Va 4/2	III_17_0019	Volkensberg (Folgensbourg), Volkensberg	7.4473, 47.55147	scharmüs	sch a r m ü s	scharmaus	sch a r m a u s	2
83	Co Vd 8	III_17_0071	Biedertal (Biederthal), Biedertal	7.44789, 47.46978	scharmus	sch a r m u s	schärmuus	sch ä r m uu s	2
84	Co V 5	III_16_0055	Sierenz (Sierentz), Sierenz	7.45597, 47.6532	schārmüs	sch ā r m ü s	scharmüs	sch a r m ü s	1
85	Co V 13/2	III_16_0047	Niedermichelbach (Michelbach-le-Bas), Niedermichelbach	7.46442, 47.59288	scharmus	sch a r m u s	scharmüs	sch a r m ü s	1
86	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas), Niederhagental	7.47691, 47.52383	schērmüs	sch ē r m ü s	schermūs	sch e r m ū s	2
87	Co Va 5	III_17_0034	Wenzweiler (Wentzwiller), Wenzweiler	7.48036, 47.55042	schārmüs	sch ā r m ü s	scharmus	sch a r m u s	2
88	Co Vd 4	III_17_0073	Leimen (Leymen), Leimen	7.48218, 47.4954	scharmüs	sch a r m ü s	schermaus	sch e r m a u s	3
89	Co W 15/1, Co W 15, 14, Co W 15/2	III_16_0039, III_16_0062, III_16_0040	Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	scharmüs	sch a r m ü s	scharmus	sch a r m u s	1
90	Co H15	III_14_0130	Homburg Kreis Mülhausen (Hombourg), Homburg	7.50503, 47.75908	schārmüs	sch ā r m ü s	scharmües	sch a r m ü e s	2
91	Co H16	III_14_0131	Ottmarsheim, Ottmarsheim	7.50646, 47.78661	scharmüüs	sch a r m üü s	schermüüs	sch e r m üü s	1
92	Co Wa 2	III_17_0027	Buschweiler (Buschwiller), Buschweiler	7.50989, 47.55993	scharmus	sch a r m u s	scharmüs	sch a r m ü s	1
93	Co P1	III_15_0043	Kleinlandau (Petit-Landau), Kleinlandau	7.52082, 47.73028	schamüs	sch a m ü s	scharmüs	sch a r m ü s	1
94	Co Wa 1	III_17_0026	Häsingen (Hésingue), Häsingen	7.5211, 47.57633	scharmüs	sch a r m ü s	scharrmüs	sch a rr m ü s	1
95	Co P19	III_15_0050	Kleinkems, Kleinkembs	7.52279, 47.691	scharmüūs	sch a r m ü ū s	scharmuus	sch a r m uu s	2
96	Co W 14	III_16_0057	Neuweg-Bartenheim, Bartenheim-Neuweg	7.52868, 47.62399	schārmǖhs	sch ā r m ǖ h s	scharmüs	sch a r m ü s	3
97	Co W 13	III_16_0058	Rosenau, Rosenau	7.53493, 47.63685	schärmuus	sch ä r m uu s	schärmus	sch ä r m u s	1
98	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	schärmūs	sch ä r m ū s	scheemus	sch ee m u s	3
99	Co H2	III_14_0134	Neuenburg (am Rhein), Neuenburg	7.56012, 47.81393	schormuės	sch o r m u ė s	schermus	sch e r m u s	2
100	Co Wa 4	III_16_0065, III_16_0063, III_16_0064	Sankt Ludwig (Saint-Louis) , Sankt Ludwig	7.56351, 47.58575	scharmüs	sch a r m ü s	scharmüas	sch a r m ü a s	1
101	Co W 16	III_16_0061	Neudorf (Village-Neuf), Neudorf	7.57149, 47.60532	scharemüs	sch a r e m ü s	scharmüs	sch a r m ü s	1
102	Co W 12	III_16_0071	Märkt, Märkt	7.58103, 47.627	scharmus	sch a r m u s	schermus	sch e r m u s	1
103	Co m 1	III_13_0040	Breisach, Breisach	7.59332, 48.04535	schärmüs	sch ä r m ü s	schärmus	sch ä r m u s	1
104	Co W 11, 18	III_16_0074	(Weil am Rhein und) Eimeldingen, Binzen	7.59518, 47.63113	schermus	sch e r m u s	schärmuus	sch ä r m uu s	2
105	Co P6	III_15_0057	Tannenkirch, Tannenkirch	7.6103, 47.71116	schärmus	sch ä r m u s	scharmus	sch a r m u s	1
106	Co W 22	III_16_0089	Haltingen, Haltingen	7.61378, 47.61384	scharmus	sch a r m u s	schermus	sch e r m u s	1
107	Co W 10	III_16_0072, III_16_0073	Binzen, Binzen, Märkt	7.62403, 47.63133	scharmüs	sch a r m ü s	schärmuus	sch ä r m uu s	3
108	Co W 6	III_16_0076	Schallbach, Schallbach	7.62759, 47.65706	scharmus	sch a r m u s	schärmus	sch ä r m u s	1
109	Co P15	III_15_0055	Holzen, Holzen	7.62775, 47.69538	schārmus	sch ā r m u s	schäärmus	sch ää r m u s	2
110	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	schermüs	sch e r m ü s	scharmüs	sch a r m ü s	1
111	Co P5	III_15_0058	Riedlingen, Riedlingen	7.63561, 47.71579	schärmūs	sch ä r m ū s	schärmus	sch ä r m u s	1
112	Co W 7, 9/2	III_16_0077	Rümmingen, Rümmingen	7.64143, 47.64099	schermus	sch e r m u s	scharmus	sch a r m u s	1
113	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	schermus	sch e r m u s	schärmus	sch ä r m u s	1
114	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	scharmūs	sch a r m ū s	schärmüs	sch ä r m ü s	2
115	Co W 8	III_15_0056	Wollbach, Wollbach	7.65387, 47.67054	schärmūs	sch ä r m ū s	schäärmuus	sch ää r m u u s	3
116	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	scharmüs	sch a r m ü s	schärmüs	sch ä r m ü s	1
117	Co P16	III_15_0046	Kandern, Kandern	7.66224, 47.71456	schärmūs	sch ä r m ū s	schärmu͜us	sch ä r m u ͜ u s	3
118	Co W 20	III_16_0079, III_16_0081, III_16_0080, III_16_0082, III_16_0083	Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	schärmūs	sch ä r m ū s	schärmuus	sch ä r m uu s	2
119	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	schärmūs	sch ä r m ū s	schärmuus	sch ä r m uu s	2
120	Co A6	III_14_0047	Heitersheim, Heitersheim	7.66768, 47.87108	schǟrmūs	sch ǟ r m ū s	scharmuus	sch a r m uu s	3
121	Co u 18	III_13_0127	Niederrimsingen, Niederrimsingen	7.67114, 47.98702	scherrmüs	sch e rr m ü s	scharmüs	sch a r m ü s	2
122	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	schärmuus	sch ä r m uu s	schermus	sch e r m u s	2
123	Stra Y 3	III_12_0036	Weisweil, Weisweil	7.67618, 48.19761	schärmüs	sch ä r m ü s	schaarmüs	sch aa r m ü s	2
124	Co X 4	III_16_0091, III_16_0092	Haagen, Haagen	7.67898, 47.63703	schermus	sch e r m u s	schärmus	sch ä r m u s	1
125	Co B5	III_14_0058	Laufen, Laufen	7.68471, 47.8434	schärmuus	sch ä r m uu s	scharmus	sch a r m u s	2
126	Co X 16	III_16_0096	Inzlingen, Inzlingen	7.68772, 47.58811	schǟrmūs	sch ǟ r m ū s	schärmus	sch ä r m u s	2
127	Co u 1/2, Co u 1/1	III_13_0135	Biengen, Biengen	7.68958, 47.93875	schärmus	sch ä r m u s	scheermuus	sch ee r m u u s	3
128	Co Xa 5	III_17_0039, III_17_0040, III_17_0038	Wyhlen, Wyhlen	7.69103, 47.54989	schärmuus	sch ä r m uu s	schäärmuus	sch ää r m u u s	1
129	Co X 6	III_16_0095	Brombach (/Maulburg, aber gestrichen), Brombach	7.69236, 47.63395	schärmūs	sch ä r m ū s	schermus	sch e r m u s	2
130	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	schermus	sch e r m u s	schärmuus	sch ä r m uu s	2
131	Co J3	III_14_0153	Schweighof, Schweighof	7.69904, 47.80743	schǟrmūs	sch ǟ r m ū s	schärmus	sch ä r m u s	2
132	Co B11	III_14_0052, III_14_0053	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	schärmūs	sch ä r m ū s	schärmus	sch ä r m u s	1
133	Co B6	III_14_0064, III_14_0063, III_14_0062	Sulzburg, Sulzburg	7.70727, 47.84122	schermus	sch e r m u s	scheermuus	sch ee r m u u s	2
134	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	schårmüs	sch å r m ü s	schärmüs	sch ä r m ü s	1
135	Stra Y 1	III_12_0171	Niederhausen, Niederhausen	7.71317, 48.23982	schärmus	sch ä r m u s	schaͤrmüs	sch a ͤ r m ü s	3
136	Co u 14	III_13_0128	Tiengen, Tiengen	7.71599, 47.98216	schärmus	sch ä r m u s	scharmus	sch a r m u s	1
137	Co B10	III_14_0057	Grunern bei Müllheim, Grunern	7.72184, 47.87162	schärmüs	sch ä r m ü s	schärmus	sch ä r m u s	1
138	Co n 12	III_13_0048, III_13_0050, III_13_0051, III_13_0049	Bötzingen, Bötzingen	7.72593, 48.07743	schermūs	sch e r m ū s	schèrmus	sch è r m u s	2
139	Co X 1	III_16_0097	Hägelberg, Hägelberg	7.72778, 47.66132	schärmūs	sch ä r m ū s	schärmus	sch ä r m u s	1
140	Co B9	III_14_0059, III_14_0061, III_14_0060	Staufen (bei Freiburg), Staufen	7.72962, 47.88166	schärmūs	sch ä r m ū s	schērmūs	sch ē r m ū s	1
141	Co X 7	III_16_0098	Steinen, Steinen	7.73911, 47.64447	schärmūs	sch ä r m ū s	schärmuus	sch ä r m uu s	2
142	Co f 10	III_12_0111	Bahlingen, Bahlingen	7.73937, 48.12209	schaͤrmǖs	sch a ͤ r m ǖ s	schäärmüüs	sch ää r m ü ü s	4
143	Co f 7	III_12_0125	Eichstetten, Eichstetten	7.74563, 48.09417	schärmus	sch ä r m u s	scharmus	sch a r m u s	1
144	Co X 8	III_16_0099	Höllstein, Höllstein	7.74574, 47.63943	schärmūs	sch ä r m ū s	schaͤrmuus	sch a ͤ r m uu s	4
145	Co f 2	III_12_0113	Riegel, Riegel	7.7507, 48.15056	schärmus	sch ä r m u s	schärmüs	sch ä r m ü s	1
146	Co X 15	III_16_0102	Eichsel (GID von Obereichsel), Eichsel	7.75815, 47.59842	schärmus	sch ä r m u s	schermaus	sch e r m a u s	2
147	Co X 13	III_16_0101	Adelhausen, Adelhausen	7.76116, 47.61477	schärmus	sch ä r m u s	schermus	sch e r m u s	1
148	Co n 3	III_13_0055	Umkirch, Umkirch	7.7624, 48.03183	scharmaus	sch a r m a u s	schermaus	sch e r m a u s	1
149	Stra Y 13	III_12_0044	Kenzingen, Kenzingen	7.77005, 48.19298	schärmǖs	sch ä r m ǖ s	schermüs	sch e r m ü s	2
150	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	schērmüs	sch ē r m ü s	schehrmüs	sch e h r m ü s	2
151	Co u 9	III_13_0140	Ebringen, Ebringen	7.77981, 47.95761	scheermus	sch ee r m u s	schermus	sch e r m u s	1
152	Co B7	III_14_0065	Untermünstertal-Ziegelplatz (Untermünstertal), Untermünstertal	7.78649, 47.85518	schermus	sch e r m u s	schärmus	sch ä r m u s	1
153	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	schärmūs	sch ä r m ū s	schermuuß	sch e r m uu ß	4
154	Stra R 8	III_11_0114	Orschweier, Orschweier	7.79862, 48.27835	schermūs	sch e r m ū s	schaermüs	sch a e r m ü s	2
155	Co u 12	III_13_0132	St, Georgen , St, Georgen	7.8056, 47.97934	schērmūs	sch ē r m ū s	schērmus	sch ē r m u s	1
156	Co f 8	III_12_0114	Köndringen, Köndringen	7.80591, 48.13912	schǟrmus	sch ǟ r m u s	scharmüs	sch a r m ü s	2
157	Stra Y 7	III_12_0040	Tutschfelden, Tutschfelden	7.80659, 48.21534	schärmüs	sch ä r m ü s	scheermus	sch ee r m u s	3
158	Stra R 6	III_11_0109	Kippenheimweiler, Kippenheimweiler	7.80753, 48.31925	schärmus	sch ä r m u s	schaarmüüs	sch aa r m ü ü s	4
159	Co u 20	III_13_0137	Sölden, Sölden	7.80967, 47.93307	scheermus	sch ee r m u s	schermues	sch e r m u e s	2
160	Co X 11	III_16_0108	Wiechs, Wiechs	7.81236, 47.63655	schäärmuus	sch ää r m u u s	schärmus	sch ä r m u s	2
161	Stra R 7	III_11_0113	Mahlberg, Mahlberg	7.81323, 48.28708	schärmus	sch ä r m u s	scha˚ermüüs	sch a ˚ e r m üü s	5
162	Stra R 10	III_11_0117	Ettenheim, Ettenheim	7.81361, 48.25631	scharmūs	sch a r m ū s	scheermus	sch ee r m u s	3
163	Co X 12	III_16_0111	Nordschwaben, Nordschwaben	7.81682, 47.6184	schärmuus	sch ä r m uu s	schermus	sch e r m u s	2
164	Stra Y 12	III_12_0172	Bombach, Bombach	7.81686, 48.17869	schärmus	sch ä r m u s	schärmüs	sch ä r m ü s	1
165	Co u 13	III_13_0133	Haslach, Haslach	7.82166, 47.9895	schermus	sch e r m u s	schärmus	sch ä r m u s	1
166	Stra R 5	III_11_0112	Kippenheim, Kippenheim	7.82466, 48.29439	scharmus	sch a r m u s	schä̂rmüs	sch ä ̂ r m ü s	3
167	Co u 11	III_13_0139	Merzhausen, Merzhausen	7.82532, 47.96635	schermus	sch e r m u s	schärmus	sch ä r m u s	1
168	Stra K 9	III_11_0045	Langenwinkel, Langenwinkel	7.82557, 48.3325	schǟrmüs	sch ǟ r m ü s	schärmüs	sch ä r m ü s	1
169	Stra Y 6	III_12_0041	Broggingen, Broggingen	7.82928, 48.21892	schaͤrmus	sch a ͤ r m u s	schermus	sch e r m u s	2
170	Stra Y a 1	III_12_0112	Heimbach, Heimbach	7.82936, 48.1638	schä̊rmüs	sch ä ̊ r m ü s	scharmüs	sch a r m ü s	2
171	Co g 8	III_12_0131	Mundingen, Mundingen	7.8346, 48.13735	scharmüs	sch a r m ü s	schärmüs	sch ä r m ü s	1
172	Stra L 10	III_11_0044	Hugsweier, Hugsweier	7.83742, 48.36009	schärmus	sch ä r m u s	scharmüs	sch a r m ü s	2
173	Stra S 1	III_11_0119	Mietersheim, Mietersheim	7.83797, 48.32639	schäärmüs	sch ää r m ü s	schermüs	sch e r m ü s	2
174	Co R12	III_15_0089	Hausen im Wiesental, Hausen im Wiesental	7.84055, 47.68143	schermūs	sch e r m ū s	scharmus	sch a r m u s	2
175	Co g 1	III_12_0132	Emmendingen, Emmendingen	7.84951, 48.1209	schärmüs	sch ä r m ü s	schermus	sch e r m u s	2
176	Co o 8	III_13_0070	Vörstetten, Vörstetten	7.85113, 48.06391	schärmuus	sch ä r m uu s	schermus	sch e r m u s	2
