	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
156	Hag W 1	III_6_0067	Dauendorf, Dauendorf	7.65509, 48.82974	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
157	Stra f 13	III_8_0070, III_8_0069	Berstett, Berstett	7.65758, 48.67898	mülwarfer	m ü l w a r f e r	mülwalfe	m ü l w a l f e	2
158	Stra f 8	III_8_0073	Bilwisheim, Bilwisheim	7.65824, 48.70895	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
159	Hag P 9	III_5_0063	Gundershofen, Gundershofen	7.6592, 48.90652	mülwalfer	m ü l w a l f e r	müllwälfer	m ü ll w ä l f e r	2
160	Hag W 19	III_7_0073	Wittersheim, Wittersheim	7.66007, 48.78303	mülwalfer	m ü l w a l f e r	mulwerfer	m u l w e r f e r	3
161	Stra v 6	III_9_0027	Wolfisheim, Wolfisheim	7.66606, 48.58281	mülwarfer	m ü l w a r f e r	müllwerfer	m ü ll w e r f e r	2
162	Stra B 3	III_10_0109	Lipsheim, Lipsheim	7.66966, 48.49284	mülwarfer	m ü l w a r f e r	müllwarfer	m ü ll w a r f e r	1
163	Stra o 5	III_9_0044	Pfulgriesheim, Pfulgriesheim	7.67069, 48.64279	mülwalfer	m ü l w a l f e r	müllwalfer	m ü ll w a l f e r	1
164	Hag X 1	III_7_0080	Uhlweiler, Uhlweiler	7.67396, 48.82047	müllwallfer	m ü ll w a ll f e r	müllwelfer	m ü ll w e l f e r	2
165	Hag X 13	III_7_0089	Hochstett, Hochstett	7.67779, 48.77853	mülwalfer	m ü l w a l f e r	mulwelfer	m u l w e l f e r	2
166	Hag Q 12	III_6_0068	Griesbach, Griesbach	7.67856, 48.89026	mǖlwalfer	m ǖ l w a l f e r	mülwalfer	m ü l w a l f e r	1
167	Hag Q 11	III_6_0078	Merzweiler (Mertzwiller), Merzweiler	7.67936, 48.86259	mülwarfer	m ü l w a r f e r	mülwalfer	m ü l w a l f e r	1
168	Stra C 1/1, Stra C 1/2	III_10_0110	Fegersheim, Fegersheim	7.67959, 48.4897	mülwärfer	m ü l w ä r f e r	mülwalfer	m ü l w a l f e r	2
169	Stra o 16	III_9_0045	Straßburg-Oberhausbergen, Strassburg-Oberhausbergen	7.68507, 48.60569	mülwälfer	m ü l w ä l f e r	mülwalfer	m ü l w a l f e r	1
170	Stra K 7	III_11_0049	Obenheim, Obenheim	7.68912, 48.35924	mulwarfer	m u l w a r f e r	müllwarfer	m ü ll w a r f e r	2
171	Hag X 11	III_7_0090	Bernolsheim, Bernolsheim	7.69085, 48.75532	mühlwalfer	m ü h l w a l f e r	mülwalfer	m ü l w a l f e r	1
172	Stra o 10	III_9_0046	Mittelhausbergen, Mittelhausbergen	7.69275, 48.61406	mǖlwarfer	m ǖ l w a r f e r	mülwalfer	m ü l w a l f e r	2
173	Stra g 9	III_8_0082	Eckwersheim, Eckwersheim	7.69351, 48.68244	mülwalfer	m ü l w a l f e r	mülwalver	m ü l w a l v e r	1
174	Hag B 2	III_4_0080	Obersteinbach, Obersteinbach	7.69364, 49.03549	müllwelfer	m ü ll w e l f e r	mülwerfer	m ü l w e r f e r	2
175	Stra o 9	III_9_0047	Niederhausbergen, Niederhausbergen	7.70033, 48.62313	mülwalfer	m ü l w a l f e r	mülwarfer	m ü l w a r f e r	1
176	Hag X 15	III_7_0086	Wintershausen, Winterhausen	7.70271, 48.79349	müllwalfer	m ü ll w a l f e r	mülwarfer	m ü l w a r f e r	2
177	Hag J 12	III_5_0073	Nehweiler (Nehwiller), Nehweiler	7.70322, 48.96072	mülwalfer	m ü l w a l f e r	mulwarfer	m u l w a r f e r	2
178	Stra R 3	III_11_0108	Rheinau (Rhinau), Rheinau	7.70498, 48.3175	müllwarfer	m ü ll w a r f e r	müllwerfer	m ü ll w e r f e r	1
179	Hag X 14	III_7_0087	Batzendorf, Batzendorf	7.70638, 48.78331	mulwalfer	m u l w a l f e r	mülwalfer	m ü l w a l f e r	1
180	Stra g 2	III_8_0084	Brumath, Brumath	7.71045, 48.73026	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
181	Stra g 10	III_8_0083	Vendenheim, Vendenheim	7.71285, 48.66933	müllwalfr	m ü ll w a l f r	müllwalfer	m ü ll w a l f e r	1
182	Hag Q 3	III_6_0071	Forstheim, Forstheim	7.71468, 48.89506	mülwalfr	m ü l w a l f r	mulwalfer	m u l w a l f e r	2
183	Hag B 3	III_4_0081	Niedersteinbach, Niedersteinbach	7.71501, 49.0295	mülwaͤrfer	m ü l w a ͤ r f e r	mülwarfer	m ü l w a r f e r	1
184	Stra o 3	III_9_0076	Mundolsheim, Mundolsheim	7.71544, 48.64179	mülwalfer	m ü l w a l f e r	mulwarfer	m u l w a r f e r	2
185	Stra K 6	III_11_0048	Daubensand, Daubensand	7.71659, 48.34964	müllwerfer	m ü ll w e r f e r	mullwerfer	m u ll w e r f e r	1
186	Hag Q 2	III_6_0070	Eberbach , Eberbach	7.71711, 48.91154	mürwalfe	m ü r w a l f e	mülwalfer	m ü l w a l f e r	2
187	Hag Q 10	III_6_0072	Laubach, Laubach	7.72032, 48.88168	mulwalfr	m u l w a l f r	mühlwalfer	m ü h l w a l f e r	3
188	Hag J 11	III_5_0074	Fröschweiler (Frœschwiller), Fröschweiler	7.72171, 48.94318	mühlwălfär	m ü h l w ă l f ä r	mühlwalfer	m ü h l w a l f e r	2
189	Hag J 13	III_5_0072	Langensulzbach (Langensoultzbach), Langensulzbach	7.73367, 48.96812	mühlwalfer	m ü h l w a l f e r	mullwalfer	m u ll w a l f e r	2
190	Hag X 3/2, Hag X 3/1	III_7_0082	Schweighausen (Schweighouse-Sur-Moder), Schweighausen	7.73517, 48.82151	mühlwerfer	m ü h l w e r f e r	mulwerfer	m u l w e r f e r	2
191	Stra o 11	III_9_0065, III_9_0060, III_9_0063, III_9_0066, III_9_0071, III_9_0073, III_9_0062, III_9_0072, III_9_0070, III_9_0074, III_9_0067, III_9_0068, III_9_0061, III_9_0058, III_9_0064	Straßburg, Straßburg	7.73609, 48.58523	mülwärfer	m ü l w ä r f e r	müllwerfer	m ü ll w e r f e r	2
192	Stra o 8	III_9_0053	Suffelweyersheim, Suffelweyersheim	7.74147, 48.6355	mülwalfer	m ü l w a l f e r	müllwalfer	m ü ll w a l f e r	1
193	Hag Q 4	III_6_0074	Morsbronn (Morsbronn-Les-Bains), Morbronn	7.74283, 48.90037	mülweifer	m ü l w ei f e r	mühlwalfer	m ü h l w a l f e r	3
